method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_max_distance,optimizer_config_json,sensitivity_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,50,0.5,0.5011494252873563,1,55,435,218,217,218,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep01_seed55_epochs.csv,1592.5950192410019,1152.1413129175753,0.04160260938919205,0.28377864850186585,0.5499617393952594,2094.9481216356535,0.06362992423130975,0.026470586045666544,0.01614496683098828,0.7305664155743409,0.702226657222664,0.0,0.0,1854.214877483089,1152.1413129175753,37.86365717863877,5000,5000,5000,0.0025,two_way_mean,2,1,1854.214877483089,1152.1413129175753,0.375,0.15588159512575941,0.1617555280979376,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,2,56,435,218,217,218,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep02_seed56_epochs.csv,1568.6686753460017,652.0323180646495,0.02856894676625503,0.16059909311937182,0.31124031728077745,2094.9481216356535,0.06362992423130975,0.03028928847067994,0.016954507441347813,0.7033007904152282,0.7387351020954218,0.0,0.0,1359.9182907462687,652.0323180646495,52.053566563411664,4500,5000,4500,0.0025,two_way_mean,2,1,1359.9182907462687,652.0323180646495,0.35010973558235414,0.15737507445997817,0.1623400745972329,0.2334064903882361,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,3,57,435,218,217,218,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep03_seed57_epochs.csv,1583.9656081530047,881.1180500981236,0.0353756302839754,0.21702415027047378,0.42059182325249234,2094.9481216356535,0.06362992423130975,0.02572546270040289,0.014056146181717662,0.7632456948181948,0.7917481578692848,0.0,0.0,1704.75341105811,881.1180500981236,48.31404680684995,4500,5000,4500,0.0025,two_way_mean,2,0,1704.75341105811,881.1180500981236,0.375,0.1565592420622674,0.1628851157813558,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,4,58,435,218,217,218,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep04_seed58_epochs.csv,1581.6198548609973,922.2481238251949,0.03632708147508827,0.22715471030177214,0.44022480284864507,2094.9481216356535,0.06362992423130975,0.02757014540092597,0.017216404793961693,0.7522008851149717,0.7816014534343294,0.0,0.0,1600.0087573029114,922.2481238251949,42.35980774381498,5000,5000,5000,0.0025,two_way_mean,2,0,1600.0087573029114,922.2481238251949,0.375,0.15749138589366848,0.1636564227522965,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,5,59,435,218,217,218,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep05_seed59_epochs.csv,1566.0408012350017,747.5353082811441,0.03049878332598258,0.1841219971135823,0.3568275990039781,2094.9481216356535,0.06362992423130975,0.0310637041057478,0.01732877676781342,0.6747246407056899,0.7024339928498166,0.0,0.0,1223.9500657795024,747.5353082811441,38.92436226104878,5000,5000,5000,0.0025,two_way_mean,2,1,1223.9500657795024,747.5353082811441,0.36301501725916097,0.15842622177398352,0.162326281230481,0.2420100115061073,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,1,55,435,218,217,218,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep01_seed55_epochs.csv,784.7769624010034,1148.4682784948243,0.04138213588714916,0.28287396022040007,0.548208457590895,2094.9481216356535,0.06362992423130975,0.02649550120825962,0.016194400638333703,0.7300002039776871,0.7039015584341873,0.0,0.0,1818.9434651093904,1148.4682784948243,36.8606941048739,4500,5000,4500,0.00125,two_way_mean,1,0,1818.9434651093904,1148.4682784948243,0.375,0.15588159512575941,0.1617555280979376,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,2,56,435,218,217,218,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep02_seed56_epochs.csv,775.037220268001,641.9052202418525,0.02806740061034563,0.15810473404971737,0.30640626066705556,2094.9481216356535,0.06362992423130975,0.030576101260313848,0.01715911636090053,0.6985734316616105,0.737931242177858,0.0,0.0,1310.5654694062018,641.9052202418525,51.020743699840466,5000,5000,5000,0.00125,two_way_mean,1,0,1310.5654694062018,641.9052202418525,0.35010973558235414,0.15737507445997817,0.1623400745972329,0.2334064903882361,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,3,57,435,218,217,218,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep03_seed57_epochs.csv,785.1608858089967,873.0586856216812,0.03499742392420983,0.2150390851284929,0.4167447759708871,2094.9481216356535,0.06362992423130975,0.026133533741109882,0.014594942545019337,0.7586817267844433,0.7904462291267174,0.0,0.0,1704.75341105811,873.0586856216812,48.78680517906756,5000,5000,5000,0.00125,two_way_mean,1,0,1704.75341105811,873.0586856216812,0.375,0.1565592420622674,0.1628851157813558,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,4,58,435,218,217,218,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep04_seed58_epochs.csv,783.4043658250012,919.459305825151,0.03615573111249944,0.22646780931653965,0.43889359184096316,2094.9481216356535,0.06362992423130975,0.027588694088072484,0.017227266737078917,0.7513247695268013,0.778867866394775,0.0,0.0,1600.0087573029114,919.459305825151,42.53410791481811,5000,5000,5000,0.00125,two_way_mean,1,0,1600.0087573029114,919.459305825151,0.375,0.15749138589366848,0.1636564227522965,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,5,59,435,218,217,218,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep05_seed59_epochs.csv,777.7515097560026,745.8638988102,0.030400969530047624,0.18371031990399014,0.3560297704307153,2094.9481216356535,0.06362992423130975,0.03107168940940262,0.017360183270735685,0.6747125772506223,0.7028382394077844,0.0,0.0,1229.885471476649,745.8638988102,39.355011819540685,5000,5000,5000,0.00125,two_way_mean,1,0,1229.885471476649,745.8638988102,0.36301501725916097,0.15842622177398352,0.162326281230481,0.2420100115061073,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,1,55,435,218,217,218,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep01_seed55_epochs.csv,801.995566509002,1157.6520687395446,0.041812805898021894,0.28513597752205533,0.5525922369073728,2094.9481216356535,0.06362992423130975,0.026470490470615768,0.016139590372340015,0.7307630838523526,0.7047691248293678,0.0,0.0,1818.9434651093904,1157.6520687395446,36.35579714568403,4500,5000,4500,0.005,two_way_mean,1,0,1818.9434651093904,1157.6520687395446,0.375,0.15588159512575941,0.1617555280979376,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,2,56,435,218,217,218,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep02_seed56_epochs.csv,775.918704335003,650.3109730961805,0.028530629436279757,0.16017511652615285,0.3104186525575837,2094.9481216356535,0.06362992423130975,0.030494541951679298,0.017082778293923677,0.700738930912611,0.7370891583737241,0.0,0.0,1310.5654694062018,650.3109730961805,50.379360033739715,5000,5000,5000,0.005,two_way_mean,1,0,1310.5654694062018,650.3109730961805,0.35010973558235414,0.15737507445997817,0.1623400745972329,0.2334064903882361,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,3,57,435,218,217,218,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep03_seed57_epochs.csv,797.1162038780021,887.2321677692133,0.03563235647828032,0.21853009058355008,0.4235103287791667,2094.9481216356535,0.06362992423130975,0.0257810160252866,0.014058701444365397,0.7626208059933749,0.7900570404634587,0.0,0.0,1704.75341105811,887.2321677692133,47.95539565933326,5000,5000,5000,0.005,two_way_mean,1,0,1704.75341105811,887.2321677692133,0.375,0.1565592420622674,0.1628851157813558,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,4,58,435,218,217,218,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep04_seed58_epochs.csv,796.0697258740038,922.2127165777515,0.036212668297857575,0.2271459893048649,0.44020790159601847,2094.9481216356535,0.06362992423130975,0.02766717387339799,0.01737594551882321,0.7507697060654771,0.7856149615241833,0.0,0.0,1600.0087573029114,922.2127165777515,42.36202068466807,5000,5000,3500,0.0025,two_way_mean,1,0,1600.0087573029114,922.2127165777515,0.375,0.15749138589366848,0.1636564227522965,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,5,59,435,218,217,218,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep05_seed59_epochs.csv,780.9097975780023,751.6763235741241,0.030747625216929038,0.1851419516192424,0.3588042662303469,2094.9481216356535,0.06362992423130975,0.03127740081230156,0.017398159612004766,0.6688254542685296,0.6977984778785048,0.0,0.0,1229.885471476649,751.6763235741241,38.88241295576637,4500,5000,4500,0.005,two_way_mean,1,0,1229.885471476649,751.6763235741241,0.36301501725916097,0.15842622177398352,0.162326281230481,0.2420100115061073,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,1,55,435,218,217,218,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep01_seed55_epochs.csv,787.7938694270051,1152.2803997392007,0.04159301339215513,0.2838129063397046,0.5500281309302997,2094.9481216356535,0.06362992423130975,0.026484188340920402,0.016170365698565753,0.7302862836220161,0.7104030940498729,0.0,0.0,1818.9434651093904,1152.2803997392007,36.651115230241466,4500,5000,4500,0.0025,two_way_mean,1,0,1818.9434651093904,1152.2803997392007,0.375,0.15588159512575941,0.1617555280979376,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,2,56,435,218,217,218,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep02_seed56_epochs.csv,777.3476547000027,662.0691085867411,0.028886066766535375,0.1630712090115126,0.31603126671691684,2094.9481216356535,0.06362992423130975,0.03006810380111778,0.016856412192989126,0.706196506757454,0.736717344204361,0.0,0.0,1310.5654694062018,662.0691085867411,49.48217971234089,3000,5000,3000,0.0025,two_way_mean,1,0,1310.5654694062018,662.0691085867411,0.35010973558235414,0.15737507445997817,0.1623400745972329,0.2334064903882361,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.5011494252873563,3,57,435,218,217,218,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57_epochs.csv,783.3637141389991,879.2662804898816,0.03524410493270094,0.21656804938174423,0.4197079017896562,2094.9481216356535,0.06362992423130975,0.025746856196856988,0.014069262927745785,0.7628399822240169,0.7918385052375412,0.0,0.0,1704.75341105811,879.2662804898816,48.422670704959216,3000,5000,3000,0.0025,two_way_mean,1,0,1704.75341105811,879.2662804898816,0.375,0.1565592420622674,0.1628851157813558,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
