method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,embedding_dim,full_dim,max_iter,tol,init_method,optimizer_config_json,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,stress_init,stress_final,stress_reduction_percent,best_epoch,epochs_used,convergence_epoch,last_rel_change,n_success,n_failed
MDS-SMACOF,30,0.3,0.3047619047619048,21,75,105,32,73,210,32,True,True,True,,missing_p30_rep21_seed75.csv,MDS_SMACOF_completed_p30_rep21_seed75.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.03443814000002021,0.03741871758112605,0.029875809425381396,0.9361585332882801,0.7170087976539589,0.0,0.0,0.010251757112643721,2.3993383105737e-18,99.99999999999999,767,767,767,9.776882613242383e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,22,76,105,32,73,210,32,True,True,True,,missing_p30_rep22_seed76.csv,MDS_SMACOF_completed_p30_rep22_seed76.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.04518492700003662,0.032425338329920395,0.028023618474935695,0.8358600680825609,0.7877565982404692,0.0,0.0,0.0162518044662668,3.6782000730598546e-13,99.99999999773674,1000,1000,1000,0.006689617808223295,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,23,77,105,32,73,210,32,True,True,True,,missing_p30_rep23_seed77.csv,MDS_SMACOF_completed_p30_rep23_seed77.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.043668686000046364,0.03175966464029721,0.02712261715554757,0.8453293892648891,0.5568181818181818,0.0,0.0,0.01609871247807947,2.7148813875967422e-11,99.99999983136033,1000,1000,1000,0.0134742095394267,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,24,78,105,32,73,210,32,True,True,True,,missing_p30_rep24_seed78.csv,MDS_SMACOF_completed_p30_rep24_seed78.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.037795138000092265,0.0540412697684347,0.03924425788228578,0.6606861669310181,0.8236803519061583,0.0,0.0,0.009112756430997555,2.3326051930974137e-18,99.99999999999997,720,720,720,9.947189828512338e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,25,79,105,32,73,210,32,True,True,True,,missing_p30_rep25_seed79.csv,MDS_SMACOF_completed_p30_rep25_seed79.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.049692949000018416,0.028312399401431078,0.02380259241351617,0.8938820781829837,0.8361436950146626,0.0,0.0,0.030761569340540924,3.2713018855423958e-18,99.99999999999999,877,877,877,9.945660827344973e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,26,80,105,32,73,210,32,True,True,True,,missing_p30_rep26_seed80.csv,MDS_SMACOF_completed_p30_rep26_seed80.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.04376483300006839,0.044506652171788987,0.035003000359403416,0.8701602866581062,0.7657624633431085,0.0,0.0,0.007173383716605176,2.8507066073174623e-18,99.99999999999997,906,906,906,9.720270245769128e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,27,81,105,32,73,210,32,True,True,True,,missing_p30_rep27_seed81.csv,MDS_SMACOF_completed_p30_rep27_seed81.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.041496477999999115,0.0325809542216591,0.02836625959900196,0.8356426487696474,0.748900293255132,0.0,0.0,0.017246398743618125,3.129849350013128e-18,99.99999999999997,912,912,912,9.763181961994821e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,28,82,105,32,73,210,32,True,True,True,,missing_p30_rep28_seed82.csv,MDS_SMACOF_completed_p30_rep28_seed82.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.03452820900020015,0.03538892850953833,0.027221455330926406,0.9007114448277036,0.7723607038123166,0.0,0.0,0.02206547495524385,2.069629313654686e-18,99.99999999999999,702,702,702,9.686370659778263e-08,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,29,83,105,32,73,210,32,True,True,True,,missing_p30_rep29_seed83.csv,MDS_SMACOF_completed_p30_rep29_seed83.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05288032899989048,0.03821377375890563,0.03222842856555936,0.773431797289103,0.6774193548387096,0.0,0.0,0.017222707789109875,2.1596178574798708e-15,99.99999999998747,1000,1000,1000,4.7453065672870206e-05,30,0
MDS-SMACOF,30,0.3,0.3047619047619048,30,84,105,32,73,210,32,True,True,True,,missing_p30_rep30_seed84.csv,MDS_SMACOF_completed_p30_rep30_seed84.csv,14,True,1000,1e-07,classical_meanfill,"{""FULL_DIM"": true, ""MDS_DIM"": 3, ""MAX_ITER"": 1000, ""TOL"": 1e-07, ""INIT_METHOD"": ""classical_meanfill"", ""RANDOM_INIT_SCALE"": 0.01}",0.05303193100007775,0.03753707392886042,0.031149988552026848,0.7406923265765487,0.7598973607038123,0.0,0.0,0.023815918886576627,5.409149295237081e-18,99.99999999999997,1000,1000,1000,1.3641920193656448e-07,30,0
