restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,2651.4713502274444,1310.5654694062018,0.6530717611397646,0.3227993767010349,0,0.04,218,checkpoint
0,500,708.4838673392935,708.4838673392935,0.1745034156008112,0.1745034156008112,500,0.04,218,checkpoint
0,1000,678.635200256983,678.635200256983,0.16715152715689235,0.16715152715689235,1000,0.02,218,checkpoint
0,1500,684.3676503791326,678.635200256983,0.16856346068451541,0.16715152715689235,1000,0.02,218,checkpoint
0,2000,684.4212512659301,678.635200256983,0.1685766628733818,0.16715152715689235,1000,0.01,218,checkpoint
0,2500,661.0559424165381,661.0559424165381,0.16282166069372858,0.16282166069372858,2500,0.01,218,checkpoint
0,3000,660.2718391231713,660.2718391231713,0.16262853180373676,0.16262853180373676,3000,0.01,218,checkpoint
0,3500,663.1627832535089,660.2718391231713,0.16334058700825344,0.16262853180373676,3000,0.01,218,checkpoint
0,4000,661.6157551031761,660.2718391231713,0.16295954559191528,0.16262853180373676,3000,0.005,218,checkpoint
0,4500,651.3409616805179,651.3409616805179,0.16042880829569406,0.16042880829569406,4500,0.005,218,checkpoint
0,5000,650.3109730961805,650.3109730961805,0.16017511652615285,0.16017511652615285,5000,0.005,218,checkpoint
