restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,2208.5242943413446,1818.9434651093904,0.5439715010692967,0.4480156318003425,0,0.02,218,checkpoint
0,500,1203.5727691304883,1203.5727691304883,0.2964464948597262,0.2964464948597262,500,0.02,218,checkpoint
0,1000,1177.4317345603606,1177.4317345603606,0.2900078163941775,0.2900078163941775,1000,0.01,218,checkpoint
0,1500,1176.9412661597255,1176.9412661597255,0.2898870113693905,0.2898870113693905,1500,0.01,218,checkpoint
0,2000,1177.1153962557528,1176.9412661597255,0.28992990055560414,0.2898870113693905,1500,0.005,218,checkpoint
0,2500,1162.5237095453854,1162.5237095453854,0.28633588905058754,0.28633588905058754,2500,0.005,218,checkpoint
0,3000,1161.5409849812743,1161.5409849812743,0.2860938386653385,0.2860938386653385,3000,0.005,218,checkpoint
0,3500,1161.6497160887548,1161.5409849812743,0.28612061972629427,0.2860938386653385,3000,0.005,218,checkpoint
0,4000,1164.249484923535,1161.5409849812743,0.28676095687771797,0.2860938386653385,3000,0.0025,218,checkpoint
0,4500,1153.700963778111,1153.700963778111,0.28416279896012586,0.28416279896012586,4500,0.0025,218,checkpoint
0,5000,1154.4670136061823,1153.700963778111,0.2843514811837887,0.28416279896012586,4500,0.0025,218,checkpoint
