method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
LRMC-SoftImpute,30,11,65,LRMC_SoftImpute_completed_p30_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.21560032271545942,scipy.optimize.nnls,1.2142374164,0.602765311535679,0.611472104864321,0.5035852927981976,0.02300370111503816,0.03488967891362861,-0.022647114994974852,0.10749379708877413,0.8842123600960395,0.8645206770798266,0.5632003651161596,0.5115144054343854,0.021497407441691856,0.031226354007564076,-0.021497407441691856,0.08098443248537958,0.958448583444491,0.9714285714285713,0.46706049176650216,0.40056828817614637,0.02488656820672104,0.03898775874949836,-0.024084249436578598,0.10749379708877413,0.9266500790737362,0.5934405889807508,0.7062569617344169,0.7297608607270673,0.14705859717154426,0.1646530463437424,-0.14705859717154426,0.24750681796837926,0.9632619173088615,0.9257205059091851,0.5914294230835422,0.5721622691907627,0.14705859717154426,0.16607308342819638,-0.14705859717154426,0.320780548154099,0.8211832948541882,0.762233049968899,0.5965301590387246,0.5721622691907627
LRMC-SoftImpute,30,12,66,LRMC_SoftImpute_completed_p30_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.24233604483611876,scipy.optimize.nnls,1.2142374164,0.5751514254305434,0.6390859909694566,0.5263270447259268,0.024780985089801828,0.041486026182229914,-0.023669851517387278,0.1338486309147571,0.6693313983596346,0.7581788130090814,0.6696807141989383,0.5510344092412942,0.024754123819551686,0.03796250684571269,-0.023943174673533595,0.10343182172942987,0.8046375294198107,0.8928571428571428,0.5678148371645558,0.4612517593385585,0.02481456167761451,0.04550838847256647,-0.02332819757220439,0.1338486309147571,0.5190186892222194,0.5588073307659867,0.8243771175094259,0.7276493784920615,0.14742996315786847,0.16570350548325644,-0.1473307894563551,0.26179172175760246,0.9472031703135166,0.8572879950238441,0.595202644755728,0.5736071463317276,0.14779856310497877,0.16755752647541097,-0.1473307894563551,0.3185947352251086,0.7686650832399711,0.7434273273895915,0.6018622395225661,0.575041261617869
LRMC-SoftImpute,30,13,67,LRMC_SoftImpute_completed_p30_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep13_seed67.csv,True,,15,105,27,15,12,0.20681614473872004,scipy.optimize.nnls,1.2142374164,0.5578798953342757,0.6563575210657243,0.5405512235092448,0.025799499737463115,0.04014794527486086,-0.02430953781724905,0.1212595957774942,0.7699660662822055,0.8254784560572621,0.648080983876088,0.5736822828082174,0.02800652133711695,0.04006287405010478,-0.026513253031686706,0.10805576441766063,0.7749941790274503,0.7142857142857142,0.5992305618161106,0.5218547557516429,0.023040722737895824,0.040254031482468325,-0.02155489379920197,0.1212595957774942,0.7631220380714216,0.7033603702976762,0.7291952880655249,0.6756342424279937,0.14873324438759822,0.16580669920789246,-0.14851992034396533,0.2651912740363118,0.9437213161593836,0.8265394982376114,0.5955733139075147,0.5786778348881134,0.1488327668174034,0.16711236395423454,-0.14851992034396536,0.3055169384944395,0.8216996971432711,0.7625958946713665,0.6002632274245564,0.5790650477431788
LRMC-SoftImpute,30,14,68,LRMC_SoftImpute_completed_p30_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.24941592344770977,scipy.optimize.nnls,1.2142374164,0.5679358165438019,0.6463015998561982,0.5322695472293784,0.024152503361510265,0.03568345073255706,-0.0239370962909703,0.1039796269943209,0.9182095114014278,0.8695692934727837,0.5760136839015266,0.5370593773120507,0.025310849101993237,0.03427727647234556,-0.02499035261810458,0.07312224275819408,0.9586948520333276,0.9535714285714283,0.5126939123828551,0.4716254052759517,0.022704571185906543,0.03736682851754137,-0.02262052588205245,0.1039796269943209,0.9283487991332405,0.6308489919164725,0.67689407200893,0.6657771080944546,0.14831893023751408,0.16663580247098142,-0.14831893023751408,0.26610652471301455,0.9324299275821712,0.8222786647314948,0.5985514310784639,0.5770658589218701,0.14831893023751408,0.16853482400331346,-0.14831893023751408,0.36218628615013454,0.7560734697570036,0.6911465892597968,0.6053726666051095,0.5770658589218701
LRMC-SoftImpute,30,15,69,LRMC_SoftImpute_completed_p30_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.23281477705816542,scipy.optimize.nnls,1.2142374164,0.5829145043962264,0.6313229120037737,0.5199336665769491,0.026023010634135414,0.04120945278107338,-0.02338233007421384,0.11568582924710895,0.6550585965263402,0.6780808900218316,0.6652161778270678,0.5786523110157521,0.026271405541699717,0.04080215628990012,-0.023353004258516757,0.09238058631079356,0.5967008883068655,0.5892857142857142,0.610288193660975,0.489523770452935,0.025712516999680024,0.041712981184256266,-0.023418987343835185,0.11568582924710895,0.7227584513854342,0.5303330718734524,0.7556239266114978,0.7539805561490921,0.14971270405389955,0.1677539106816186,-0.1493010144926444,0.25774712217068496,0.9296572415886576,0.9040949616421314,0.6025676464394696,0.5824886278375258,0.14971270405389955,0.16947522527781067,-0.1493010144926444,0.3089083692840278,0.7649271167644269,0.7373730043541363,0.6087505633133294,0.5824886278375258
LRMC-SoftImpute,30,16,70,LRMC_SoftImpute_completed_p30_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.21236857173509718,scipy.optimize.nnls,1.2142374164,0.5460926081587091,0.668144808241291,0.5502587872989638,0.027818481785704,0.04202227777518962,-0.0247461040089367,0.10912357771758778,0.6466777368039178,0.6362552788156495,0.6783370590651862,0.6185767281335179,0.030339891203418498,0.04523681319195962,-0.028833492456651337,0.0998065068722137,0.49567658322482305,0.2321428571428571,0.676618480987824,0.5653332066095597,0.02466672001356088,0.037619809030334996,-0.019636868449293396,0.10912357771758778,0.7499131270251365,0.565588751373389,0.6814767731970546,0.7233141459636183,0.14870030275239068,0.16616157623460567,-0.1485002842304489,0.259662325878404,0.9325340336602425,0.8542400995231184,0.5968480228778937,0.5785496685577274,0.14904334326114024,0.16753289943472396,-0.14850028423044895,0.3111581492565065,0.8050515328384382,0.7523844080447853,0.6017737798384655,0.5798843394962889
LRMC-SoftImpute,30,17,71,LRMC_SoftImpute_completed_p30_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.19267707117566257,scipy.optimize.nnls,1.2142374164,0.551262092884878,0.662975323515122,0.5460013952466783,0.02632259258579555,0.038834638055985256,-0.02455464161167118,0.08869779134385958,0.8182230545170414,0.7563445094292207,0.62688115836289,0.5853138687849118,0.028756759381684385,0.041878043727245184,-0.02849019424989991,0.08656103713749316,0.7254923961309084,0.6857142857142856,0.6263805147641709,0.535834188855477,0.023279884090934514,0.034656562453412434,-0.019635200813885274,0.08869779134385958,0.8878286347898642,0.5445702013197196,0.6277980393736038,0.6826472863075846,0.14736240263900247,0.1645867922097345,-0.14736240263900247,0.24903353379745707,0.9433858216432113,0.8554530375285092,0.5911914399722465,0.573344287984609,0.14744804422877192,0.1656885049614836,-0.14736240263900247,0.2658824531969678,0.8388403937122878,0.8039083557951482,0.5951487632750323,0.5736774945246009
LRMC-SoftImpute,30,18,72,LRMC_SoftImpute_completed_p30_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.26396219256278164,scipy.optimize.nnls,1.2142374164,0.5815161137720021,0.632721302627998,0.5210853281921629,0.023606295617210143,0.03740028412538885,-0.02343412231955548,0.1227254293336114,0.8256944248900934,0.8775301391172527,0.6037273580823681,0.524913804381324,0.023279177138826577,0.03465838952039606,-0.022969265203048175,0.08419895643872884,0.8839818372306499,0.907142857142857,0.5183943168424335,0.4337685910238843,0.024015193715189606,0.04056787969934104,-0.024015193715189606,0.1227254293336114,0.853734121866941,0.7033603702976762,0.7348805978961942,0.7042091256033849,0.1496977454124862,0.16840355600188087,-0.1496977454124862,0.26796119368162896,0.9188156093534307,0.8308521667012232,0.6049011553875489,0.5824304281104803,0.1496977454124862,0.1705134263846168,-0.1496977454124862,0.3489155186811314,0.7246355262393018,0.6820754716981132,0.6124797544535964,0.5824304281104803
LRMC-SoftImpute,30,19,73,LRMC_SoftImpute_completed_p30_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.22934322704199922,scipy.optimize.nnls,1.2142374164,0.5492861488367777,0.6649512675632223,0.5476287080122153,0.025538971645919607,0.03935930414884766,-0.024627824724563787,0.0995086415876302,0.8537769484778058,0.8130728456581372,0.63535048637808,0.5678891336458979,0.027945992665942884,0.04054728459634577,-0.027945992665942884,0.09615901604289348,0.863824045449787,0.8857142857142855,0.6064760131387142,0.520726905043899,0.022530195370890512,0.03782189169994072,-0.020480114797839913,0.0995086415876302,0.8449086804463558,0.6760731025958387,0.685137468164722,0.6606638018402914,0.15074891205546706,0.16848567863337083,-0.15074891205546706,0.2622729351998307,0.9346462483775653,0.8584801990462367,0.605196137725518,0.5865202120694826,0.15074891205546706,0.17014668791230514,-0.15074891205546706,0.30200224277460763,0.7809326562149603,0.748165042504665,0.6111624394817918,0.5865202120694826
LRMC-SoftImpute,30,20,74,LRMC_SoftImpute_completed_p30_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep20_seed74.csv,True,,15,105,27,15,12,0.2073378817743755,scipy.optimize.nnls,1.2142374164,0.6107323011404088,0.6035051152595913,0.49702398156109995,0.023731769284631037,0.03639926934112104,-0.02235204130591078,0.11915630556950553,0.832225919558721,0.7749932624911375,0.5875686570125774,0.527703859254125,0.02170164829899162,0.031826161419476785,-0.021085297994080654,0.07747339761185125,0.9409159530830996,0.914285714285714,0.47603196325834785,0.4043739754808177,0.026269420516680315,0.04141146738409031,-0.023935470445698447,0.11915630556950553,0.8522480136797876,0.2491497653096756,0.7501620527501555,0.7703109069846206,0.14839292969445522,0.16728743731433426,-0.14839292969445522,0.2601060008226822,0.9176812035766326,0.8044474393530997,0.6008920863412929,0.5773537693060072,0.14839292969445522,0.16859168484396922,-0.14839292969445522,0.31900408487089227,0.7833132838404263,0.7049657889280531,0.6055769092531008,0.5773537693060072
LRMC-SoftImpute,30,21,75,LRMC_SoftImpute_completed_p30_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep21_seed75.csv,True,,15,105,27,15,12,0.20716386267691267,scipy.optimize.nnls,1.2142374164,0.5860396037972756,0.6281978126027244,0.5173599529367331,0.024179541485158322,0.035683778118775274,-0.02326658565195275,0.09809823993452207,0.8866835814981043,0.8787272337614772,0.5760189686746565,0.5376606018572981,0.024950571076868107,0.03583477108433447,-0.023416477908780285,0.0969657207250172,0.8899800551035661,0.9249999999999998,0.5359897540691118,0.46491222592242787,0.023215754495521084,0.03549413364957862,-0.023079220330918335,0.09809823993452207,0.9412745954989885,0.5822435967358309,0.642970506507232,0.6807667832041336,0.14983916492555036,0.1674094457617641,-0.14976168566098633,0.2512343601432562,0.9314390681003601,0.8122641509433961,0.6013303374837836,0.5829806503420187,0.14981338523524193,0.1688558131668386,-0.14981338523524193,0.3233597748533001,0.8023779162342928,0.7266742691270993,0.6065256512599054,0.5828803490581115
LRMC-SoftImpute,30,22,76,LRMC_SoftImpute_completed_p30_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.20635604221047862,scipy.optimize.nnls,1.2142374164,0.5915252585864982,0.6227121578135019,0.5128421751816327,0.02421727787747327,0.03539743159310378,-0.02306341325235192,0.11275032068730173,0.8844901833972031,0.8665074297633725,0.5713966713985147,0.5384997150148587,0.023441713654287887,0.03214677919640962,-0.022938437786568674,0.07525701839841184,0.9533119859596999,0.9249999999999998,0.48082752461421596,0.436797187562376,0.025186733156455,0.03908236944896824,-0.02321963258458097,0.11275032068730173,0.89545569588606,0.601844440563991,0.7079708192963377,0.7385627425397149,0.14792094278725026,0.1650557449625958,-0.14792094278725026,0.24760050290504254,0.966246266502998,0.9008604602944226,0.5928759059583735,0.5755174054004023,0.14792094278725024,0.16636969151101547,-0.14792094278725024,0.30723546382399664,0.8371490077584334,0.7701948994401824,0.5975955674912193,0.5755174054004022
LRMC-SoftImpute,30,23,77,LRMC_SoftImpute_completed_p30_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.22033652021532346,scipy.optimize.nnls,1.2142374164,0.6139456277280567,0.6002917886719433,0.4943776073477481,0.022748328483332796,0.034453327172731786,-0.02223302921007197,0.11276702973507301,0.8712988983220791,0.8620655242872677,0.5561566356395846,0.5058358939975632,0.020702215358936207,0.03000529917928586,-0.020093554941423005,0.06795137639582999,0.9483937435774566,0.9178571428571428,0.4487968652018594,0.38575121164147064,0.025305969888828522,0.03931188079082906,-0.02490737204588318,0.11276702973507301,0.9420682920179364,0.6718195346951895,0.7121283802381626,0.7420591788391836,0.1473382627796101,0.16558067323337045,-0.147311057043333,0.24994892196929216,0.9370082231002188,0.8713352685050798,0.5947614345364256,0.5732503668062928,0.1473382627796101,0.16704902223406598,-0.147311057043333,0.30260024951650316,0.7923146038967536,0.7507360563964337,0.6000357056273696,0.5732503668062928
LRMC-SoftImpute,30,24,78,LRMC_SoftImpute_completed_p30_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.18919400336997724,scipy.optimize.nnls,1.2142374164,0.5208432688146246,0.6933941475853754,0.571053187968105,0.027941653302465456,0.041276197769349286,-0.025681264725384272,0.09839978836370664,0.7099204840249628,0.6701284084800725,0.6662935967927086,0.6213155919731936,0.03284175636427346,0.04666131360399894,-0.032676566809643044,0.09839978836370664,0.5809583596054236,0.25357142857142856,0.6979250947156866,0.6119512859035129,0.02181652447520545,0.033343401087757366,-0.016937137120060803,0.09041532266601399,0.8252847861672161,0.6479033899876788,0.6040103330236843,0.639736485434716,0.14671544847109647,0.16391633605913689,-0.14671544847109647,0.24837102883271658,0.9344968033861702,0.8499792660170018,0.5887831790675383,0.5708271773097416,0.14671544847109647,0.1650419127474781,-0.14671544847109647,0.2750673099204491,0.8354622870189453,0.7403068629483723,0.5928262210045344,0.5708271773097416
LRMC-SoftImpute,30,25,79,LRMC_SoftImpute_completed_p30_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.2493070770683902,scipy.optimize.nnls,1.2142374164,0.5692945363994821,0.6449428800005179,0.5311505569583417,0.02915336738556685,0.044168227713013646,-0.023886773333352512,0.11114021101411639,0.4929768180921387,0.5168096628336628,0.7129776698743441,0.6482594826834105,0.03011172603624962,0.04556426759707228,-0.025103659206498485,0.10192793386009631,0.31028962217948347,0.2821428571428571,0.6815162995242428,0.561081729742772,0.02795541907221338,0.04235852525020668,-0.022365665991920042,0.11114021101411639,0.5869819365407712,0.4740060050349392,0.7673178532517331,0.8197502570328171,0.15074522871536225,0.16868493406065427,-0.1501843541225464,0.25463021948029985,0.9088590641729432,0.8529131246112377,0.6059118579932042,0.5865058812634427,0.15087133908974157,0.17056074205117633,-0.15018435412254644,0.33544986739741695,0.7393853333322669,0.7212730665560854,0.6126497110866348,0.5869965400849001
LRMC-SoftImpute,30,26,80,LRMC_SoftImpute_completed_p30_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.24603095681250287,scipy.optimize.nnls,1.2142374164,0.5871316176551442,0.6271057987448558,0.5164606116356668,0.023895680882923705,0.03760077318183934,-0.023226140694253914,0.12909013459862506,0.7970334264733684,0.8654413593770363,0.6069637166075995,0.5313486268210998,0.02312257477558455,0.03296856815574127,-0.02191740243597894,0.08628919067557177,0.9066942254778755,0.9178571428571428,0.4931192303759821,0.43085056750228795,0.024862063517097657,0.042689960364383,-0.024862063517097657,0.12909013459862506,0.7772392125511074,0.7576631419062415,0.7733217468906122,0.7290422978765019,0.14834907811333042,0.16773226512874873,-0.14834907811333042,0.26414046038088773,0.8905712104779954,0.7476259589467136,0.6024898961813939,0.5771831555462779,0.14834907811333042,0.16951164195117824,-0.14834907811333042,0.34237538215539254,0.7245678596346288,0.6756479369686916,0.6088813710487383,0.5771831555462779
LRMC-SoftImpute,30,27,81,LRMC_SoftImpute_completed_p30_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.2580220763804342,scipy.optimize.nnls,1.2142374164,0.607448380322238,0.606789036077762,0.4997284945120408,0.024647319567970727,0.040487184619049994,-0.022473668002880073,0.1509321568179481,0.6353847856921773,0.6261639517312592,0.6535570939595905,0.5480621988311261,0.021241139489379817,0.029777815565599948,-0.021201499868414877,0.06871478967125355,0.9677780151870539,0.9714285714285713,0.4453943351321873,0.3957931628383367,0.02890504466620937,0.050792020943497884,-0.02406387817096157,0.1509321568179481,-0.022377033659387122,0.25919479328518813,0.9200892675670217,0.8475965870324597,0.15217381563323498,0.17422205356674367,-0.15217381563323498,0.2889519862658537,0.7745528111609236,0.6139021356002489,0.6258010460024823,0.5920640978409667,0.15240717699800296,0.17617685253198956,-0.15217381563323495,0.3445642412284105,0.6006226124383661,0.5689715944432926,0.6328226326049317,0.5929720391009485
LRMC-SoftImpute,30,28,82,LRMC_SoftImpute_completed_p30_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.271850678665357,scipy.optimize.nnls,1.2142374164,0.5873842668742894,0.6268531495257107,0.5162525392968204,0.024859829320917876,0.03826854317780659,-0.023216783315767067,0.12917643712643895,0.7615560098559102,0.7911855825118566,0.6177430736338824,0.5527876036424721,0.023494686668486094,0.034235318762605785,-0.022003620620594376,0.08358421759597533,0.8447525450359327,0.8999999999999999,0.5120663402833487,0.4377842512199105,0.026566257636457594,0.042778637538725704,-0.024733236684732925,0.12917643712643895,0.7378623136534741,0.4060637189347409,0.7749281196018232,0.7790152052319743,0.15110304848425968,0.17059193840419914,-0.15110304848425968,0.2661105351210126,0.903882094575676,0.8229628861704333,0.6127617675683114,0.5878980540086706,0.15182458781385713,0.17302038876252937,-0.15110304848425968,0.33507152361552045,0.6819249039976458,0.6264565623056189,0.621484697549308,0.590705353874664
LRMC-SoftImpute,30,29,83,LRMC_SoftImpute_completed_p30_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep29_seed83.csv,True,,15,105,27,15,12,0.21302952862514174,scipy.optimize.nnls,1.2142374164,0.6232187922809024,0.5910186241190977,0.4867405798376431,0.02478882012449665,0.03943356419111006,-0.021889578671077697,0.13531186848517332,0.6745751901706925,0.6933667531873374,0.6365492157507194,0.5512086304717578,0.02214761748505317,0.03246525712763637,-0.01940941294717747,0.08663773660286178,0.871532770816012,0.9178571428571428,0.4855910797554763,0.41268386651881933,0.028090323423800995,0.04670409313302171,-0.02498978582595297,0.13531186848517332,0.4781413651517116,0.3167761301794447,0.8460371145882696,0.8237061224985834,0.14805426822578174,0.16777869298705111,-0.14766309614894235,0.2622101249451125,0.9047997250172918,0.852633215840763,0.6026566638304629,0.5760361359399166,0.1488096865701929,0.1693667893689191,-0.14766309614894238,0.31783353748838994,0.7420218506101758,0.6869790586771718,0.6083610643732164,0.5789752492079593
LRMC-SoftImpute,30,30,84,LRMC_SoftImpute_completed_p30_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep30_seed84.csv,True,,15,105,27,15,12,0.21307882528877412,scipy.optimize.nnls,1.2142374164,0.5617299266943223,0.6525074897056777,0.5373804833326974,0.026802648792049764,0.03940056246499892,-0.02416694406317325,0.11679808240756118,0.8096511040166942,0.7549992455540732,0.6360164913240696,0.5959884843039198,0.0269308278341564,0.03754324733889149,-0.025422384606453925,0.09941794184141273,0.8585996020012762,0.9249999999999998,0.5615438664522449,0.5018110036735459,0.026642424989416474,0.0416057742365126,-0.022597643384072403,0.11679808240756118,0.8438499999008173,0.3677763958776317,0.753681890043642,0.7812486973146457,0.14907039091430865,0.16650384647249575,-0.14885489902463686,0.24394656687611893,0.9535608268378908,0.9444018245905038,0.598077448593537,0.5799895740552388,0.14907039091430863,0.16783683978859676,-0.14885489902463686,0.2889138737366949,0.8165776799899125,0.7849574953348538,0.6028655256162357,0.5799895740552387
LRMC-SoftImpute,50,1,55,LRMC_SoftImpute_completed_p50_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep01_seed55.csv,True,,15,105,27,15,12,0.3019718267409796,scipy.optimize.nnls,1.2142374164,0.5342171950100127,0.6800202213899873,0.5600389283062347,0.02843640942259543,0.042296443073412585,-0.025185934125555084,0.13666742215549793,0.6653294904598598,0.6306947142087641,0.6827627230686758,0.6323170774018957,0.027970223986932417,0.03880925343849995,-0.027970223986932417,0.10041145927277895,0.8671569946029318,0.8142857142857142,0.580479840575874,0.5211784152455523,0.029019141217174204,0.04628744729322758,-0.021705571798833423,0.13666742215549793,0.3384916239518834,0.28169712608159947,0.8384896423977561,0.8509422953095696,0.15862685324404116,0.1796406102626518,-0.15831625095414675,0.28813241554121083,0.8160899994693395,0.6745697698527887,0.6452643595078763,0.6171709920558303,0.15886163171440104,0.1822333989864788,-0.15877895889067936,0.3304880018521324,0.5775753744001186,0.522454903586979,0.6545775885866093,0.6180844468618866
LRMC-SoftImpute,50,2,56,LRMC_SoftImpute_completed_p50_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep02_seed56.csv,True,,15,105,27,15,12,0.26141681327780814,scipy.optimize.nnls,1.2142374164,0.4779284802289901,0.73630893617101,0.6063961843261562,0.033026761300223424,0.04978242701530798,-0.027270701339667032,0.1370891722024363,0.2326876398526746,0.2204541870776071,0.8036038721020736,0.7343889613860135,0.034311404354410074,0.04906387229747441,-0.03244007311382883,0.09705515732237993,0.3868493519553176,0.1607142857142857,0.7338607740652745,0.6393357219675952,0.03142095748249011,0.05066629188053881,-0.020808986621964783,0.1370891722024363,-0.059702852081409095,0.16728627099363932,0.9178117058693175,0.9213719138301274,0.16129771295852352,0.18207474044381367,-0.1612144019005324,0.3059875775274303,0.739207450259891,0.5521044992743106,0.654007691263484,0.6275625311043486,0.16165980657501597,0.18405342035477665,-0.16159384483788394,0.34216182200738426,0.5971653458273881,0.5305722579307486,0.6611150575964745,0.6289713321486706
LRMC-SoftImpute,50,3,57,LRMC_SoftImpute_completed_p50_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep03_seed57.csv,True,,15,105,27,15,12,0.26308920450435114,scipy.optimize.nnls,1.2142374164,0.453344624476573,0.7608927919234271,0.6266425178852915,0.033200557531227484,0.04777040499611037,-0.02818121451568248,0.12022484863499647,0.4390373563374848,0.40378749134487507,0.7711251686253499,0.7382535254109157,0.03337143110668994,0.0476751060977302,-0.03337143110668994,0.1145553404464511,0.5753032116630932,0.7178571428571427,0.7130886460081819,0.6218208902004678,0.032986965561899416,0.04788926193386807,-0.021693443776923158,0.12022484863499647,0.2096417704713528,-0.2746546979295595,0.8675062562695401,0.9672927251867789,0.16249006248699022,0.1823471323017733,-0.16249006248699022,0.28667650702657366,0.7746325966521778,0.6938627410325523,0.6549861156715535,0.6322016166457415,0.16249006248699022,0.18452734999839351,-0.16249006248699022,0.31305139643127766,0.6109220057496686,0.5803234501347709,0.6628174004436354,0.6322016166457415
LRMC-SoftImpute,50,4,58,LRMC_SoftImpute_completed_p50_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep04_seed58.csv,True,,15,105,27,15,12,0.28543460307432234,scipy.optimize.nnls,1.2142374164,0.5797115733757188,0.6345258430242813,0.5225714793944817,0.02597938361013588,0.04038659268369323,-0.023500957149047454,0.12521875850777378,0.7068095071506455,0.7334157146809621,0.6519333067398537,0.5776822127202477,0.023836302957944047,0.03618692014697113,-0.021486853339986917,0.09730871566062642,0.8237393287677308,0.8892857142857141,0.5412569368574176,0.4441497002933589,0.028658234425375673,0.045089427443610816,-0.02601858691037312,0.12521875850777378,0.8249275486904676,0.3096575654563111,0.8167877060406491,0.8403592511213391,0.15883955701807173,0.17957890008174257,-0.15804853658435292,0.27883229713101165,0.8951373918263288,0.788399336512544,0.6450426981569084,0.617998560632952,0.15914776407696907,0.18212116271360124,-0.15804853658435294,0.3284572861181248,0.5811742513610483,0.5158925979680696,0.6541744388387544,0.6191977047400701
LRMC-SoftImpute,50,5,59,LRMC_SoftImpute_completed_p50_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep05_seed59.csv,True,,15,105,27,15,12,0.32532875068153794,scipy.optimize.nnls,1.2142374164,0.4543841253300437,0.7598532910699564,0.6257864243080133,0.03087695952100283,0.04866935793684981,-0.02814271448407246,0.14095895703620687,0.37462880985953795,0.493572429957087,0.785636354747184,0.6865855851640484,0.03446468589225456,0.049839714002091424,-0.032419555998867346,0.11659886882749634,0.31866789221449227,0.37857142857142856,0.745465235092124,0.642191867453506,0.026392301556938193,0.047165591692502694,-0.022796662590578855,0.14095895703620687,0.31339046253203207,0.6121965661894887,0.8543970865619868,0.7739142070845278,0.1632650924847808,0.18309618417733425,-0.16262853869132335,0.3071804082264265,0.7770266970578615,0.73033381712627,0.6576766903585095,0.6352170331583137,0.1628579809616665,0.18602277363667294,-0.1626742882361211,0.3559671621348875,0.5514847679445456,0.5340763010574332,0.6681889229225251,0.633633080520665
