method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,__metadata_scope,__metadata_source,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
NJstar-STRICT,30,11,65,NJstar_STRICT_completed_p30_rep11_seed65.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.06681000624469574,scipy.optimize.nnls,3.17394,1.4144469657620944,1.7594930342379056,0.5543561107764815,0.3047619047619048,105,32,73,0,missing_p30_rep11_seed65.csv,0.0090589589999581,0.0209264455168307,0.011292269834832,0.8796791728539531,0.9145894428152492,49.15961218973703,0.020747071113324,0.1080431037137077,1.0516457881254049,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06516640867547797,0.08960034190800464,-0.06516640867547797,0.22261997845796083,0.7604964693996702,0.7708746846033298,0.612939414815894,0.5543561107764814,0.06552168718793616,0.09340655282550753,-0.06552168718793616,0.22261997845796083,0.8497429530314543,0.8142857142857142,0.537986202089072,0.4445905953592607,0.06472231053490526,0.0846021141528986,-0.06472231053490526,0.18298234732482893,0.7307139767988065,0.5324001159371432,0.8296217660999818,0.8062490023137547,0.402799387548859,0.45256244455109707,-0.402799387548859,0.7156756646758533,0.9487734372514444,0.9674787476674269,0.6630369263881959,0.6360937296323843,0.402799387548859,0.4526403089655384,-0.402799387548859,0.7149240261372163,0.9402737557020416,0.9522911051212938,0.6631510034236366,0.6360937296323843
NJstar-STRICT,30,12,66,NJstar_STRICT_completed_p30_rep12_seed66.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.0875648736635998,scipy.optimize.nnls,3.17394,1.3837078972741084,1.7902321027258916,0.5640409405111286,0.3047619047619048,105,32,73,0,missing_p30_rep12_seed66.csv,0.0095882850000634,0.0270633043779722,0.0200169448901906,0.9001350449433178,0.8563049853372433,146.19750347455522,0.0387389077689281,0.3213131944495719,3.127526477834236,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.067927622048174,0.09078060144816665,-0.06630489269355154,0.2211992117285467,0.7795956558823031,0.7496947496947497,0.6210133526656015,0.5778451373689163,0.07059511618890406,0.09549097786536193,-0.06976392419597835,0.2211992117285467,0.9144517233666887,0.8892857142857141,0.5499916971727574,0.47901582030170625,0.06459325437226142,0.08452429255131727,-0.061981103315518045,0.1877467659193326,0.5250169861066024,0.3916083916083916,0.8288586351168961,0.8046413433548255,0.40232041418793874,0.45227527535046097,-0.40182210995301465,0.7081015340025161,0.957218134076879,0.9743209620568111,0.6626162026042505,0.6353373432997329,0.40261539270531,0.4523865286579863,-0.40182210995301454,0.7147709012439706,0.9423521431852157,0.9575990047688161,0.6627791967986656,0.6358031682018459
NJstar-STRICT,30,13,67,NJstar_STRICT_completed_p30_rep13_seed67.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep13_seed67.csv,True,,15,105,27,15,12,0.06401192467040685,scipy.optimize.nnls,3.17394,1.4888212852981204,1.6851187147018796,0.5309233050095086,0.3047619047619048,105,32,73,0,missing_p30_rep13_seed67.csv,0.0081029109999235,0.0322939300306808,0.0177774138022565,0.907924123855448,0.9010263929618768,42.31960645858294,0.0186431970812209,0.0930101240847976,0.9053211346647828,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06877470165525533,0.0930718504485099,-0.06241180424821775,0.22637,0.6160373534255144,0.6371412306697499,0.6366873645227196,0.5850510547432825,0.06793920010309487,0.09323235888287273,-0.05648598477042723,0.2225406922983369,0.7729868470005038,0.8714285714285712,0.5369829112621417,0.46099437786803904,0.06981907859545593,0.09287082480368125,-0.06981907859545593,0.22637,0.2598098181888152,0.3802911202101593,0.9107060558031251,0.8697396924618981,0.403073536065579,0.45309388580829224,-0.4011238554943406,0.7138083209998909,0.9676921982236896,0.9687849885963093,0.6638155265172369,0.636526660162728,0.4036180457618933,0.45334104069943343,-0.4011238554943407,0.7163980416699187,0.9509854063210342,0.9408355795148247,0.6641776264248564,0.6373865403270381
NJstar-STRICT,30,14,68,NJstar_STRICT_completed_p30_rep14_seed68.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.021688273100706087,scipy.optimize.nnls,3.17394,1.3611609229507085,1.8127790770492915,0.5711447214028279,0.3047619047619048,105,32,73,0,missing_p30_rep14_seed68.csv,0.0085694609999791,0.0049322016814333,0.0041470261886456,0.9956696131950608,0.972507331378299,44.28591993845423,0.0191572244757339,0.0973316921724268,0.9473854471589436,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06713996581664042,0.09010170590824425,-0.06713996581664042,0.22256080889472238,0.8180389282544104,0.8174603174603173,0.616369153479527,0.5711447214028278,0.07083891656676536,0.09516962417733858,-0.07083891656676536,0.22256080889472238,0.9461873776392562,0.9892857142857142,0.5481408222082359,0.4806701024149136,0.06251627737898424,0.08333452141505088,-0.06251627737898424,0.18342371058996268,0.7887528306818566,0.6573426573426573,0.8171915504204047,0.77876833890213,0.40441891539987534,0.4526899207237669,-0.40441891539987534,0.7093753742931772,0.9705881922476786,0.9777420692515032,0.6632236882610212,0.6386512596158964,0.4044189153998754,0.45269486869827497,-0.4044189153998754,0.7147709012439706,0.9698243026048713,0.9745283018867924,0.6632309374038724,0.6386512596158965
NJstar-STRICT,30,15,69,NJstar_STRICT_completed_p30_rep15_seed69.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.08327907056467182,scipy.optimize.nnls,3.17394,1.4078463833431802,1.7660936166568197,0.5564357286706175,0.3047619047619048,105,32,73,0,missing_p30_rep15_seed69.csv,0.0094764349998968,0.0235292562791137,0.0173876982594565,0.9091498071726808,0.8717008797653958,121.87085956726573,0.0380411869219978,0.2678480430049796,2.6071193496089955,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06541087469099333,0.09165465728485682,-0.06541087469099333,0.2230417131373526,0.7088929692118234,0.6874236874236873,0.6269926074502244,0.5564357286706175,0.06533932516746246,0.09240651832359205,-0.06533932516746246,0.2213444568666776,0.8468007708769633,0.9249999999999998,0.5322263838817929,0.4433531968316439,0.0655003115954069,0.09070606743018803,-0.0655003115954069,0.2230417131373526,0.08470568361195381,0.1958041958041958,0.8894781012377146,0.8159405997496991,0.40242991762357777,0.450765776586148,-0.40242991762357777,0.7105739518747033,0.9608338862827324,0.9552456976985277,0.6604046770277755,0.6355102692051248,0.40242991762357777,0.450839036468798,-0.40242991762357777,0.7032998774979892,0.9502721898290325,0.9473978851337342,0.6605120080889465,0.6355102692051248
NJstar-STRICT,30,16,70,NJstar_STRICT_completed_p30_rep16_seed70.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.043266788535782336,scipy.optimize.nnls,3.17394,1.4754689468682955,1.6984710531317044,0.5351301704290895,0.3047619047619048,105,32,73,0,missing_p30_rep16_seed70.csv,0.0085749620000115,0.0239236054219064,0.0108736191836723,0.9107042118457198,0.8174486803519062,42.44302727278982,0.0188585674879627,0.093281378621516,0.9079614113806918,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06601226846730794,0.08911448803385098,-0.06290633530117423,0.22637,0.7012322358986385,0.597434442564732,0.6096157780644234,0.5615516514544429,0.06235504647536338,0.0837788618545564,-0.05676436677632271,0.19956170507756366,0.8912878516528108,0.9535714285714283,0.48253436553510803,0.42310368407668886,0.07058379595723864,0.09536513950285255,-0.07058379595723864,0.22637,-0.08049146232770474,0.12676370673671977,0.9351657018374523,0.8792658142102372,0.4026403648109274,0.4515504370031236,-0.40184169628249305,0.7144089377281362,0.9445374764751011,0.92277628032345,0.6615542616594521,0.6358426037131449,0.40264036481092746,0.45164337931991705,-0.40184169628249305,0.7147709012439706,0.9390191518422244,0.9287061994609164,0.6616904289194625,0.635842603713145
NJstar-STRICT,30,17,71,NJstar_STRICT_completed_p30_rep17_seed71.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.1339008592950736,scipy.optimize.nnls,3.17394,1.4043179970577642,1.7696220029422358,0.5575474025792031,0.3047619047619048,105,32,73,0,missing_p30_rep17_seed71.csv,0.00847009600011,0.0326026461051208,0.0250035809595796,0.8729930527962869,0.6664222873900293,336.944451836055,0.0504717111226869,0.7405372567825385,7.208075853771417,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06554155566452725,0.08788865682794694,-0.06554155566452725,0.22642258578366353,0.8251396349365867,0.749084249084249,0.6012300928537427,0.5575474025792031,0.06924767527333638,0.09182580112925032,-0.06924767527333638,0.22642258578366353,0.9488423927400825,0.9857142857142854,0.5288816738114474,0.46987290007827887,0.06090890615351585,0.08270407369961058,-0.06090890615351585,0.17199328633059544,0.5972211490930023,0.4265734265734266,0.8110092800084382,0.7587452365720175,0.3990787593533455,0.44778324126465846,-0.3990787593533455,0.7131234396044852,0.9460364306823127,0.9400373211693966,0.6560350456626138,0.6302181788281456,0.3990787593533455,0.44797386947237716,-0.3990787593533455,0.7147709012439706,0.9208084164567986,0.9108231391250259,0.656314329864055,0.6302181788281456
NJstar-STRICT,30,18,72,NJstar_STRICT_completed_p30_rep18_seed72.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.0781221472336111,scipy.optimize.nnls,3.17394,1.3557257877821474,1.8182142122178526,0.5728571467065706,0.3047619047619048,105,32,73,0,missing_p30_rep18_seed72.csv,0.0133524820000729,0.0199731462911077,0.0143448070195318,0.9439239108301116,0.936950146627566,190.592483339211,0.0431897920182294,0.4188845787674967,4.077244986767557,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06780868479068466,0.09009757167751661,-0.06734126711917973,0.22063656605009868,0.8095426071861904,0.8241758241758241,0.6163408719695578,0.5768333646346453,0.07128685002159309,0.09481602739184654,-0.0704454982128842,0.22063656605009868,0.9257159974367084,0.9678571428571429,0.5461042392711357,0.4837095082957783,0.06346097825204912,0.08382684019425139,-0.06346097825204912,0.1845377486200475,0.7144937121412704,0.7832167832167832,0.8220193065488905,0.790536524093583,0.4048903295896366,0.45319492340398526,-0.4048903295896366,0.7060382481308622,0.9481043143318035,0.9749740825212523,0.663963553950146,0.6393957086380054,0.4048903295896366,0.45326100518330165,-0.4048903295896366,0.7147709012439706,0.9389782513946108,0.9794215218743519,0.6640603685673899,0.6393957086380054
NJstar-STRICT,30,19,73,NJstar_STRICT_completed_p30_rep19_seed73.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.06137410178036117,scipy.optimize.nnls,3.17394,1.3875037399300838,1.7864362600699162,0.5628450002425742,0.3047619047619048,105,32,73,0,missing_p30_rep19_seed73.csv,0.0141995279998354,0.0184770606035559,0.014274002950173,0.9537485268273996,0.846407624633431,70.96801031808855,0.0287141999668913,0.155973649050744,1.518181405797158,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06922054573072277,0.09064860181538299,-0.06616430592851541,0.22719249391403715,0.7799713857571,0.768009768009768,0.6201103675212212,0.58884375089936,0.07287188863518614,0.09540805352609986,-0.06737065699121286,0.22719249391403715,0.9569550513146632,0.9714285714285713,0.5495140845322002,0.49446462299335125,0.0646563671001436,0.08432235425964905,-0.0646563671001436,0.1799889892524197,0.8098737999368107,0.7762237762237763,0.8268783961612334,0.8054275417069511,0.4046273054870332,0.45419996718234795,-0.4038414152521798,0.7261478694012707,0.9510171623059842,0.938088326767572,0.6654360162494695,0.6389803455873654,0.4046742359703583,0.4542430441294216,-0.4038414152521798,0.7261312110259782,0.9441110071119831,0.9175305826249223,0.6654991271127985,0.639054457383695
NJstar-STRICT,30,22,76,NJstar_STRICT_completed_p30_rep22_seed76.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.05369198538095256,scipy.optimize.nnls,3.17394,1.3697007000515689,1.8042392999484311,0.568454129551419,0.3047619047619048,105,32,73,0,missing_p30_rep22_seed76.csv,0.0130762100000083,0.0139503257536577,0.0105824275742598,0.949331764809018,0.8717008797653958,71.67752747890205,0.0283386788277065,0.1575330274261583,1.5333597341145648,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06682367777586781,0.08906009044663443,-0.06682367777586781,0.21159310019957467,0.8253290767348351,0.8144078144078144,0.6092436542023275,0.568454129551419,0.06992916737358484,0.09315159027720904,-0.06992916737358484,0.21159310019957467,0.9564528883729594,0.9857142857142854,0.5365177148268315,0.4744970938618279,0.06294181577872153,0.08366481270133701,-0.06294181577872153,0.18126952022006898,0.7228738496171402,0.6503496503496504,0.8204304392235959,0.7840692916554985,0.4043305664305456,0.45322814377155,-0.4043305664305456,0.7129634268103987,0.9607294907250454,0.9747149077337757,0.6640122242069665,0.6385117404727514,0.4043305664305456,0.4532595574575132,-0.4043305664305456,0.7147709012439706,0.9559522814066481,0.9602736885755753,0.6640582475437199,0.6385117404727514
NJstar-STRICT,30,23,77,NJstar_STRICT_completed_p30_rep23_seed77.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.041080999674366236,scipy.optimize.nnls,3.17394,1.399351546465924,1.774588453534076,0.5591121613937491,0.3047619047619048,105,32,73,0,missing_p30_rep23_seed77.csv,0.0089263289999053,0.0140900108757891,0.0056952130060612,0.956162489926327,0.8335777126099706,47.8523766344412,0.0202994253688748,0.1051700585372334,1.023680783834715,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06572549827903984,0.08714155321891205,-0.06572549827903984,0.20164272067302974,0.8189526951062055,0.7374847374847374,0.5961192948458639,0.559112161393749,0.06661933644499057,0.08749614060384996,-0.06661933644499057,0.20164272067302974,0.9691822045067944,0.9857142857142854,0.5039444766669765,0.45203858025760013,0.06460820057160144,0.08669627958251283,-0.06460820057160144,0.18388725488551047,0.5316298797209572,0.3846153846153847,0.8501574848537969,0.8048275288943509,0.40372783867672574,0.4524355652476158,-0.40372783867672574,0.7153478455751288,0.9555513128477287,0.9383371345635496,0.6628510389721821,0.6375599233728961,0.40372783867672574,0.4524937426169398,-0.40372783867672574,0.7147709012439706,0.9515450412654592,0.9424113622226831,0.6629362730533711,0.6375599233728961
NJstar-STRICT,30,25,79,NJstar_STRICT_completed_p30_rep25_seed79.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.044447899076892,scipy.optimize.nnls,3.17394,1.4027199945222397,1.7712200054777603,0.5580508785540245,0.3047619047619048,105,32,73,0,missing_p30_rep25_seed79.csv,0.0081554130001677,0.0178405430432478,0.0098904683720396,0.9437972539266548,0.9006598240469208,59.28384220807763,0.023761289883797,0.1302941586990717,1.2682281284357184,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06560074094362074,0.09211597048910745,-0.06560074094362074,0.2262582534636468,0.6968688505619688,0.6660561660561661,0.6301483660047013,0.5580508785540244,0.06507336795370938,0.09221770156937667,-0.06507336795370938,0.22086172002884136,0.832121656948675,0.8928571428571428,0.5311388712242935,0.4415485718123977,0.06625995718100994,0.09198864842829516,-0.06625995718100994,0.2262582534636468,-0.06311490874396775,0.2797202797202798,0.9020552941775137,0.8254035421329782,0.40405520857005167,0.4530221539099773,-0.40405520857005167,0.7125914448604493,0.9545337971648531,0.9713041675305826,0.6637104340643492,0.6380769001679262,0.40405520857005167,0.45304291995479,-0.40405520857005167,0.7147709012439706,0.9513407618874856,0.961932407215426,0.6637408578317024,0.6380769001679262
NJstar-STRICT,30,26,80,NJstar_STRICT_completed_p30_rep26_seed80.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.05652129832097842,scipy.optimize.nnls,3.17394,1.4500716576229895,1.7238683423770105,0.5431319881210768,0.3047619047619048,105,32,73,0,missing_p30_rep26_seed80.csv,0.0113512469999932,0.0246469407158015,0.0142791282931056,0.913446182946679,0.8874633431085044,57.51418775754702,0.024534976107281,0.1264048082583451,1.2303708393636452,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06815395616668239,0.09215913417610708,-0.06384697564359296,0.22637,0.662159702914395,0.6289116238743998,0.6304436408271792,0.5797705112574354,0.0675979830353368,0.09221235085606477,-0.05984541809377584,0.221452986890332,0.807165583514307,0.8749999999999999,0.5311080531516202,0.4586790849350873,0.0688489225808644,0.09209257008140967,-0.0688489225808644,0.22637,0.25279231746071873,0.37828429290270704,0.9030743664105915,0.8576544113217685,0.4034609191637629,0.4524696330428341,-0.402353409886397,0.7132181647231389,0.9578965941999863,0.9570184532448683,0.6629009507722051,0.6371384087585236,0.4035973665990532,0.4526200481024098,-0.402353409886397,0.7147709012439706,0.9481174612032637,0.9454903586979058,0.6631213197842262,0.6373538841556952
NJstar-STRICT,30,27,81,NJstar_STRICT_completed_p30_rep27_seed81.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.0215183627035254,scipy.optimize.nnls,3.17394,1.360343229913167,1.813596770086833,0.5714023485279599,0.3047619047619048,105,32,73,0,missing_p30_rep27_seed81.csv,0.0088485179999224,0.0030558971791089,0.002545519151838,0.9980720857838786,0.9827712609970674,46.25080608160667,0.0201271082091193,0.1016501232562784,0.9894192253876422,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06717025074395677,0.09009828504021446,-0.06717025074395677,0.2215796008195305,0.8174638359461246,0.826007326007326,0.6163457519522147,0.5714023485279599,0.07071236813752851,0.09504362319988638,-0.07071236813752851,0.2215796008195305,0.9463138034530945,0.9928571428571428,0.5474151045228219,0.479811421207044,0.0627426040019921,0.08350577397683304,-0.0627426040019921,0.18316894701745817,0.804220980595454,0.6643356643356644,0.8188708802359468,0.7815877007649719,0.404911811173154,0.4534160383343786,-0.404911811173154,0.7125504788054274,0.967135339459861,0.9814119842421729,0.6642875034196428,0.6394296319780114,0.40491181117315417,0.4534209012859583,-0.40491181117315417,0.7133166161302635,0.9663738867747986,0.978488492639436,0.6642946279977147,0.6394296319780116
NJstar-STRICT,30,28,82,NJstar_STRICT_completed_p30_rep28_seed82.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.05171341538175683,scipy.optimize.nnls,3.17394,1.4162275347338482,1.7577124652661518,0.5537951143582273,0.3047619047619048,105,32,73,0,missing_p30_rep28_seed82.csv,0.0086343469999974,0.0215894692825103,0.0129239002091985,0.9250903829169126,0.8706011730205279,55.581700901832406,0.0235475199405185,0.1221575843996316,1.1890301620902746,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06904009671855861,0.09016551502107524,-0.06510046167652415,0.22231140224995627,0.7577242600344898,0.6756220503077895,0.616805659852669,0.5873087113811485,0.0722443023054468,0.09274328783156686,-0.06515295922978477,0.22231140224995627,0.9684443952735264,0.9892857142857142,0.5341660481033517,0.4902062012103799,0.06503483973494835,0.08683575545548247,-0.06503483973494835,0.18561,0.4988434505140679,0.4798606308117672,0.8515252074127425,0.810142193914088,0.40474544618405867,0.45270535284885793,-0.4037323971732498,0.7117560690326652,0.9701342835015916,0.9505494505494505,0.6632462974476896,0.6391669113044823,0.40513850141454005,0.4527740200160081,-0.40373239717324977,0.7116448100835404,0.9641955986702727,0.9461953141198424,0.6633468998463181,0.63978761723214
NJstar-STRICT,30,29,83,NJstar_STRICT_completed_p30_rep29_seed83.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep29_seed83.csv,True,,15,105,27,15,12,0.01919261802794516,scipy.optimize.nnls,3.17394,1.3763451963167816,1.7975948036832183,0.5663606759054104,0.3047619047619048,105,32,73,0,missing_p30_rep29_seed83.csv,0.008245947999967,0.0081489496616769,0.0043252630727367,0.9906545313971394,0.9820381231671552,49.68357182772243,0.0212537949600362,0.1091946633576317,1.0628545817242707,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06657758532160067,0.09002000113390438,-0.06657758532160067,0.22192035549419875,0.8022485343175868,0.8156288156288156,0.615810226186337,0.5663606759054104,0.0696676566943554,0.09462448349381697,-0.0696676566943554,0.22192035549419875,0.9308061042687236,0.9607142857142855,0.5450010193029738,0.4727226403402338,0.06271499610565727,0.08390983413011717,-0.06271499610565727,0.1842918667393475,0.7138371921463317,0.5804195804195805,0.8228331582633301,0.7812437878438792,0.40394830972542495,0.4526881119064103,-0.40394830972542495,0.7102553049615099,0.9654921822214565,0.9784470246734398,0.6632210382119175,0.6379080873869888,0.40394830972542495,0.4526933828435291,-0.40394830972542495,0.7098969219405256,0.9648357728416862,0.9761351855691477,0.6632287605185042,0.6379080873869888
NJstar-STRICT,30,30,84,NJstar_STRICT_completed_p30_rep30_seed84.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p30_rep30_seed84.csv,True,,15,105,27,15,12,0.054193785704831895,scipy.optimize.nnls,3.17394,1.4678803489923737,1.7060596510076262,0.5375210782206425,0.3047619047619048,105,32,73,0,missing_p30_rep30_seed84.csv,0.0087586059999011,0.0253359247673589,0.013140863837631,0.8942200488104278,0.8306451612903225,49.39606024131609,0.0206251840919884,0.1085627697611342,1.0567039972218035,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06318739448176393,0.09091255231469511,-0.06318739448176393,0.22637,0.6704494627417598,0.5950236674423326,0.6219160042090236,0.5375210782206425,0.05919870771054097,0.0875860439129219,-0.05919870771054097,0.22203324318841017,0.8226317208261615,0.8464285714285712,0.5044622855180665,0.40168667558936344,0.06817325294579264,0.09490686760420469,-0.06817325294579264,0.22637,-0.24617147741303372,0.03502632341691732,0.9306718148262706,0.849237561480221,0.40197938641009157,0.4519227403479711,-0.40197938641009157,0.7133535659531303,0.9353924204088305,0.9425253991291727,0.6620997131621648,0.6347987982129613,0.40197938641009145,0.4520154021326545,-0.40197938641009145,0.7127797638110644,0.928598287698044,0.9285403275969314,0.6622354694222121,0.6347987982129611
NJstar-STRICT,50,2,56,NJstar_STRICT_completed_p50_rep02_seed56.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep02_seed56.csv,True,,15,105,27,15,12,0.0814974866476272,scipy.optimize.nnls,3.17394,1.504964139451462,1.668975860548538,0.525837243472951,0.4952380952380952,105,52,53,0,missing_p50_rep02_seed56.csv,0.0077058399999714,0.0291418932079421,0.0175306363836743,0.9165987732255274,0.946384359258943,51.55063059797321,0.0224875776855022,0.1132980892263147,1.1027955902972948,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06997106450589236,0.08996919715953497,-0.061813920761056976,0.21993395450604397,0.6921307974792291,0.7037264599535492,0.6154626855669911,0.5952282468033717,0.07208986791659726,0.09506562306372099,-0.05740700917589356,0.21993395450604397,0.9532989030766655,0.8142857142857142,0.5475418153673274,0.489158302723187,0.06732256024251124,0.083160604397927,-0.06732256024251124,0.17344592759195337,0.9078170957919329,0.7112852433560386,0.8154860925326692,0.8386404406786339,0.40321399420613924,0.45293584226402517,-0.40004726553091563,0.7137363761937991,0.9805425341414071,0.9753991291727141,0.6635839812198132,0.6367484691953331,0.4039961245433973,0.4530758376774071,-0.4000472655309157,0.7147709012439706,0.9616243268985114,0.9703711382956666,0.663789084691643,0.6379835957090862
NJstar-STRICT,50,5,59,NJstar_STRICT_completed_p50_rep05_seed59.csv,njstar_strict_outputs/completed_matrices/NJstar_STRICT_completed_p50_rep05_seed59.csv,True,,15,105,27,15,12,0.0709218357467768,scipy.optimize.nnls,3.17394,1.4946139503810367,1.6793260496189633,0.5290982342511085,0.4952380952380952,105,52,53,0,missing_p50_rep05_seed59.csv,0.0069485159999658,0.0215360192782094,0.0092355780982215,0.924800912630873,0.8872193289507384,46.27421725637311,0.0200356925562761,0.1017015763876332,0.98992004836491,0.0,0.0,method_specific,njstar_strict_outputs/tables/njstar_strict_all_masks_detailed.csv,0.06219726109699864,0.0882998106842985,-0.06219726109699864,0.22637,0.7025072117835887,0.6270261070490427,0.6040427205596746,0.5290982342511086,0.05582646855020456,0.0820329354320077,-0.05582646855020456,0.19739770077189883,0.8681876589351994,0.9178571428571428,0.47247849368478284,0.3788046974179616,0.07016075178049123,0.09555717741748505,-0.07016075178049123,0.22637,-0.15142648859893418,0.08898205903916986,0.9370488561237346,0.8739959321152015,0.40110490721386416,0.45147651731658506,-0.40110490721386416,0.707126541369138,0.9292258967096554,0.9467654986522911,0.6614459639375527,0.6334178360004834,0.4011049072138642,0.4516089147811961,-0.4011049072138642,0.7153207395150782,0.9184560940306656,0.9264565623056188,0.6616399358613264,0.6334178360004834
