restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,195.0675943292651,195.0675943292651,0.42871998753684637,0.42871998753684637,1,0.02,52,checkpoint
0,500,58.61423120380467,58.61423120380467,0.12882248616220807,0.12882248616220807,500,0.02,52,checkpoint
0,1000,46.28800968147745,46.28800968147745,0.10173188940984054,0.10173188940984054,1000,0.01,52,checkpoint
0,1500,46.099515967937485,46.099515967937485,0.10131761751195052,0.10131761751195052,1500,0.01,52,checkpoint
0,2000,48.87745936348635,46.099515967937485,0.10742298761205792,0.10131761751195052,1500,0.005,52,checkpoint
0,2500,43.584580779174594,43.584580779174594,0.09579028742675735,0.09579028742675735,2500,0.005,52,checkpoint
0,3000,43.87198008148152,43.584580779174594,0.09642193424501433,0.09579028742675735,2500,0.005,52,checkpoint
0,3500,43.43345753911085,43.43345753911085,0.09545814843760626,0.09545814843760626,3500,0.005,52,checkpoint
0,4000,43.227355095695124,43.227355095695124,0.09500517603449478,0.09500517603449478,4000,0.0025,52,checkpoint
0,4500,41.74379736939156,41.74379736939156,0.09174460960305837,0.09174460960305837,4500,0.0025,52,checkpoint
0,5000,41.693863880951056,41.693863880951056,0.09163486567241991,0.09163486567241991,5000,0.0025,52,checkpoint
