method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,n_weighted_lsq_fits,n_graft_evaluations,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,__metadata_scope,__metadata_source,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
MW-proj,30,11,65,MWproj_completed_p30_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.009228293485454685,scipy.optimize.nnls,1.2142374164,0.653274047627622,0.5609633687723781,0.46198820856265127,0.3047619047619048,105,32,73,27,missing_p30_rep11_seed65.csv,15.870633079000982,0.0015489100044391,0.0011814636534847,0.9992719846969352,0.9758064516129032,255.7731836175187,49.83404527504712,80.5163134890761,49.83404527504712,0.0192778982839105,0.1095253742308727,0.8515153077805218,0.0,0.0,0.0001140744843644,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.020776421065643622,0.03306925983047769,-0.020776421065643622,0.11015780564883691,0.9069004010447527,0.9509998584314345,0.5338145775646859,0.46198820856265105,0.01969721481290824,0.029356059466209575,-0.01969721481290824,0.07784102869642265,0.9805819708885168,0.9892857142857142,0.4390860222520133,0.36702470476242377,0.022125428881562863,0.03719305168543798,-0.022125428881562863,0.11015780564883691,0.9555047590609831,0.9211923058649254,0.6737461327224034,0.6487946385554378,0.13655061878172825,0.15375583652182123,-0.13655061878172825,0.22795926310394554,0.9792037039100652,0.9433236574746009,0.5522869312723417,0.5312787786926771,0.1365506187817283,0.15375855376494263,-0.1365506187817283,0.22892619222390906,0.9789183680684236,0.9400891561268919,0.5522966915383517,0.5312787786926774
MW-proj,30,12,66,MWproj_completed_p30_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.060289813326956154,scipy.optimize.nnls,1.2142374164,0.7381290700606487,0.4761083463393514,0.39210482226031934,0.3047619047619048,105,32,73,27,missing_p30_rep12_seed66.csv,17.007627127997694,0.0220662743509473,0.0079376337382201,0.853711846890709,0.8933284457478006,202.14186381493064,44.92247383241987,77.77675886398856,44.92247383241987,0.017954855360832,0.0987307117196041,0.7675911903308611,0.0,0.0,0.0001174645488349,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.02337448424062736,0.0377726916504993,-0.017633642457013012,0.134567837229711,0.6210745214827319,0.7584845302723915,0.6097388795593479,0.5197592052204023,0.020510005046545387,0.029725201372790618,-0.010176489836039575,0.0775475074023527,0.732877247819999,0.8714285714285712,0.44460737131433425,0.3821696934508226,0.026955083233229815,0.04588858280511757,-0.026955083233229815,0.134567837229711,0.6981822178207939,0.6513486721667233,0.8312642765251935,0.7904169260243405,0.1361133987112763,0.15366227084294756,-0.1344186604741142,0.2257325235165289,0.932725627335339,0.9310595065312046,0.5519508458083586,0.5295776824463032,0.13684489645238085,0.15381742326665235,-0.13441866047411416,0.23036647549029796,0.9189073368560028,0.9063134978229317,0.5525081492441551,0.5324237275977476
MW-proj,30,13,67,MWproj_completed_p30_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep13_seed67.csv,True,,15,105,27,15,12,0.012182738751794259,scipy.optimize.nnls,1.2142374164,0.7413537338826927,0.4728836825173074,0.3894491111296209,0.3047619047619048,105,32,73,27,missing_p30_rep13_seed67.csv,15.696179360005772,0.023512873545044,0.0090804278807697,0.8139114189199788,0.784824046920821,209.86143890065867,39.06577342955404,81.38496827516443,39.06577342955404,0.0167525895804412,0.0858588427023165,0.6675176358241045,0.0,0.0,0.0001127398657336,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.023990520534615926,0.03858802806857401,-0.017514210463603973,0.1473176665135256,0.590714861065815,0.7751986785425817,0.6229003010069042,0.533457498250282,0.022168446186421976,0.030416217925707402,-0.010511088058600456,0.07745104108034517,0.7086482882480756,0.8107142857142855,0.45494308104675857,0.41307197458603,0.026268113469858367,0.04683906389828067,-0.026268113469858367,0.1473176665135256,0.5202772411505867,0.8803035190049984,0.8484820882326187,0.770272579819305,0.13691890930360215,0.1539421781826526,-0.1342937149074303,0.22771961960218018,0.9135319806739396,0.8847294215218743,0.5529562656297022,0.5327116900951367,0.1369442907810901,0.15394988077813423,-0.1342937149074303,0.22892619222390906,0.9129201241283835,0.8788225140567408,0.5529839331506082,0.5328104420486726
MW-proj,30,14,68,MWproj_completed_p30_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.06116176425902767,scipy.optimize.nnls,1.2142374164,0.70504797505197,0.50918944134803,0.41934916060953464,0.3047619047619048,105,32,73,27,missing_p30_rep14_seed68.csv,13.495391307995304,0.0190309218654556,0.0058034904317397,0.8901111374888577,0.8548387096774193,370.565430875058,53.65549784197255,85.52064133039346,53.65549784197255,0.0204649570906198,0.1179241710812583,0.9168125426474556,0.0,0.0,0.0001357235198173,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.021190553588959073,0.03615042092814299,-0.018858868198075182,0.13541138723956364,0.7082117103539171,0.8594992440578506,0.5835516662745781,0.47119693329678797,0.01865589712442963,0.02881778402878318,-0.014458863420838623,0.07740356137201718,0.824187378880648,0.8857142857142855,0.4310349000989338,0.3476214885814595,0.024358874169620886,0.043615802806692985,-0.024358874169620886,0.13541138723956364,0.7236574481062288,0.8873459471570384,0.790093233411597,0.71428703357999,0.1359160983044523,0.1536497217549486,-0.13507649481199774,0.22483526434831924,0.9463556778643306,0.9376840140991084,0.5519057698134696,0.5288100438950596,0.13660936117299435,0.15379402788543778,-0.13507649481199774,0.23018351836353435,0.9329746177141844,0.896278250051835,0.5524241136485691,0.5315073282676829
MW-proj,30,15,69,MWproj_completed_p30_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.01274964132283742,scipy.optimize.nnls,1.2142374164,0.6968688224802877,0.5173685939197123,0.42608520123981936,0.3047619047619048,105,32,73,27,missing_p30_rep15_seed69.csv,20.006691667003903,0.012212467711963,0.0041505943341915,0.944959443790648,0.971407624633431,325.3432572502168,37.82458871825794,88.37394417270262,37.82458871825794,0.0162852952693137,0.0831309642159515,0.6463094883494507,0.0,0.0,0.0001358637762286,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.023827537907536916,0.03490006308408089,-0.019161799774804162,0.10914663146687426,0.7614241097357486,0.7709225629005028,0.5633679897195453,0.5298333874530872,0.022362994751877578,0.03017344626694033,-0.013964666112958608,0.07803980544301205,0.8187366428962656,0.9249999999999998,0.45131188381178033,0.416697062217785,0.0256582168521111,0.040031067095868664,-0.0256582168521111,0.10914663146687426,0.9126860307268481,0.5774791084672789,0.7251563241623515,0.7523882866927996,0.13695763100359692,0.15390178783487238,-0.13575786976946566,0.22838101734457933,0.9660845479397058,0.9567281774828944,0.5528111845600454,0.5328623449780341,0.13700425756286178,0.1539237885646216,-0.1357578697694656,0.22892619222390906,0.9648466952090134,0.9428699535330068,0.5528902106041541,0.5330437553713511
MW-proj,30,16,70,MWproj_completed_p30_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.012448210175359194,scipy.optimize.nnls,1.2142374164,0.6982630224090038,0.5159743939909962,0.42493699092288667,0.3047619047619048,105,32,73,27,missing_p30_rep16_seed70.csv,15.853613945000689,0.0112070374874872,0.0038981933148813,0.9677015571710248,0.9743401759530792,248.67679093357896,37.00183253452934,85.12051229404337,37.00183253452934,0.0160103347653398,0.0813227088670974,0.6322510373216593,0.0,0.0,0.0001364444134314,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.023630292814242455,0.03496364055465325,-0.019110162740407263,0.11142809745851351,0.7621540180202993,0.7867501236525866,0.5643942776005016,0.5254474103393691,0.021991530335694877,0.029859419629712135,-0.01385529620279153,0.07778814432504044,0.8425634394700062,0.8928571428571428,0.4466149078031162,0.4097754431475672,0.02567874591242693,0.040448055405664284,-0.02567874591242693,0.11142809745851351,0.9094237709536882,0.6830133066298876,0.7327100001417078,0.7529902702447924,0.13687695318641444,0.15386639952348724,-0.13571463402457112,0.22818308859607805,0.9691649467031205,0.9320029027576198,0.5526840706739001,0.5325484510348011,0.13690872084869923,0.1538740804928059,-0.13571463402457112,0.22983164074645826,0.9685032521342668,0.9300096672477514,0.5527116605141961,0.5326720497776788
MW-proj,30,17,71,MWproj_completed_p30_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.07024177015920743,scipy.optimize.nnls,1.2142374164,0.725513348312706,0.4887240680872941,0.4024946534231129,0.3047619047619048,105,32,73,27,missing_p30_rep17_seed71.csv,15.09281119100342,0.0254806984477153,0.0148262160825305,0.8614433768597508,0.8218475073313783,152.52656954040083,74.61580569811628,51.08012595906955,74.61580569811628,0.0263972544326406,0.1639907817541017,1.2749617335628392,0.0,0.0,0.0036656973892874,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.02232780664103697,0.036687919433542444,-0.018100891410640522,0.13468049177871572,0.677736244957452,0.7898596464582806,0.5922281392005618,0.4964850952257298,0.018233380661941787,0.028642868703631145,-0.014149794892228867,0.07785083699816982,0.8248658831471782,0.9285714285714284,0.42841864724523154,0.3397485998824827,0.02744583911490593,0.044754779782140736,-0.023039762058655086,0.13468049177871572,0.5934596204605759,0.514097255098919,0.8107256176256686,0.8048075977973218,0.13549249277664333,0.15370447428884643,-0.13275759860687814,0.22670037692202688,0.9436231416924502,0.933132904831018,0.5521024394788941,0.5271619178779848,0.13707511946973372,0.1539454806286788,-0.1327575986068781,0.22892619222390906,0.9188900028443726,0.898621190130624,0.5529681279291945,0.5333194584598808
MW-proj,30,18,72,MWproj_completed_p30_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.011860459328483062,scipy.optimize.nnls,1.2142374164,0.6520929431431761,0.5621444732568239,0.46296092153335483,0.3047619047619048,105,32,73,27,missing_p30_rep18_seed72.csv,15.957622461006396,0.0015686037195385,0.0012753880893014,0.9991811978924712,0.9688416422287388,575.1080071045452,47.412178303839625,91.75595232232251,47.412178303839625,0.0187357468334261,0.1042025896787684,0.8101328194031666,0.0,0.0,0.0001286574259934,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.02082016567617866,0.03305122782764296,-0.02082016567617866,0.1096663084501859,0.9089304601545619,0.9516104522410214,0.533523499202932,0.4629609215333548,0.019773818481767527,0.02946174102370774,-0.019773818481767527,0.07819465201706523,0.9808621955796273,0.9928571428571428,0.4406667280943856,0.3684520862076611,0.022128099669192578,0.037052267229863024,-0.022128099669192578,0.1096663084501859,0.9568739800901421,0.9211923058649254,0.6711958450156219,0.6488729553512005,0.13662429204663482,0.15377062487611878,-0.13662429204663482,0.22756981168111876,0.980026039508503,0.9466929297117976,0.5523400506530322,0.5315654199583929,0.13662429204663482,0.1537752917465161,-0.13662429204663482,0.23007454884970796,0.979549278376801,0.938388969521045,0.5523568139290721,0.5315654199583929
MW-proj,30,19,73,MWproj_completed_p30_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.05800863317800061,scipy.optimize.nnls,1.2142374164,0.7074193496510146,0.5068180667489854,0.41739618620188107,0.3047619047619048,105,32,73,27,missing_p30_rep19_seed73.csv,15.01907041600498,0.0192877918849971,0.0058677305831192,0.8008474830195783,0.7899560117302052,953.4060032042948,55.42824549978831,94.18629153650176,55.42824549978831,0.0209109773840219,0.1218203197797545,0.9471035166017222,0.0,0.0,0.0001155675191572,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.021176658634470803,0.03608909335948063,-0.018771039509221682,0.13567575261663792,0.7067963173090889,0.8601101177210048,0.5825616970304406,0.47088796260776444,0.018504683669199128,0.02856360582033547,-0.014174569243750709,0.07747189779958652,0.824687032533229,0.9035714285714285,0.4272330922091892,0.34480387836147497,0.0245166273410604,0.043710427955712894,-0.0245166273410604,0.13567575261663792,0.7192121601165713,0.8521338063968386,0.791807352724786,0.7189129060271615,0.13590738992060344,0.15364444552124434,-0.13502976336476105,0.229678787437873,0.9445539901833196,0.9199253576612068,0.5518868177204166,0.5287761621039927,0.13663341597206374,0.15377551643561577,-0.13502976336476105,0.22892619222390906,0.9324820028461279,0.9008293593199254,0.5523576210064238,0.5316009185009993
MW-proj,30,20,74,MWproj_completed_p30_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep20_seed74.csv,True,,15,105,27,15,12,0.01337547826996755,scipy.optimize.nnls,1.2142374164,0.6873806840577694,0.5268567323422306,0.43389927309625165,0.3047619047619048,105,32,73,27,missing_p30_rep20_seed74.csv,14.512363900008497,0.0116622225533789,0.0032538274952885,0.9417960518145636,0.9343841642228736,348.5832399755494,53.71989053019109,84.58907819723083,53.71989053019109,0.021125114895438,0.1180656934729474,0.9179128217723912,0.0,0.0,0.0001442043111617,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.02298710196580392,0.03498257572707297,-0.019513212308971496,0.11088355693920343,0.7676293307953621,0.7935248884372054,0.5646999352147986,0.5111453037881413,0.021586583050192544,0.030176505918610437,-0.01533358166789418,0.07734563503838054,0.8185858536161265,0.907142857142857,0.4513576477973333,0.4022299267221465,0.024737750610318143,0.04018991755784,-0.024737750610318143,0.11088355693920343,0.8959831791087182,0.6267761055315589,0.7280338746612868,0.7253970104629323,0.13676045744606422,0.15380870642409053,-0.1358671715343073,0.22725694603451058,0.9644518118140211,0.9487352270371138,0.5524768385743442,0.532095199960523,0.13680016709916867,0.15383041907731554,-0.13586717153430727,0.22892619222390906,0.963217200004666,0.9406904416338379,0.5525548298551352,0.53224969868189
MW-proj,30,21,75,MWproj_completed_p30_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep21_seed75.csv,True,,15,105,27,15,12,0.011207049597444667,scipy.optimize.nnls,1.2142374164,0.6568458493526521,0.5573915670473479,0.4590466077877222,0.3047619047619048,105,32,73,27,missing_p30_rep21_seed75.csv,15.277067937000538,0.0020834059279214,0.0014840689906213,0.9987632801180508,0.9835043988269794,294.5093107721874,58.73568584281044,80.05642480748446,58.73568584281044,0.0219319292008755,0.1290894194347482,1.0036178145301786,0.0,0.0,0.0001234855041603,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.020644132112864737,0.033126403689480895,-0.020644132112864737,0.11094646288353238,0.9012062042070761,0.9455045141451535,0.5347370120283111,0.45904660778772216,0.019443788005998306,0.029319647066841356,-0.019443788005998306,0.07789474544359541,0.9796039893157131,0.982142857142857,0.43854139276529197,0.3623025194246243,0.022144562246447782,0.03734306854010991,-0.022144562246447782,0.11094646288353238,0.9444848342012574,0.900176511814775,0.676463663849809,0.6493556954561339,0.1364869170333086,0.15380162350504337,-0.1364869170333086,0.22760776036288183,0.9799125189416042,0.9366369479577027,0.5524513969149347,0.5310309337000808,0.13648691703330862,0.15380639758858075,-0.13648691703330862,0.22892619222390906,0.9794556248300983,0.9338274932614554,0.5524685452977612,0.5310309337000809
MW-proj,30,22,76,MWproj_completed_p30_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.010348728218758473,scipy.optimize.nnls,1.2142374164,0.6586958867956468,0.5555415296043532,0.45752298693894305,0.3047619047619048,105,32,73,27,missing_p30_rep22_seed76.csv,18.247443083004327,0.0019407922113623,0.0014649733586488,0.998773101609872,0.9692082111436948,256.8207989741299,54.82104161145621,78.65397123969758,54.82104161145621,0.0207935422187793,0.1204858057394642,0.9367282118676806,0.0,0.0,0.0001184185340764,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.020575612207568636,0.03302506081288633,-0.020575612207568636,0.11075928910458524,0.8995979064541647,0.9401345675941948,0.5331011028747396,0.45752298693894305,0.019210191839479515,0.029146340617756682,-0.019210191839479515,0.07754666055719012,0.9780987686220346,0.9749999999999999,0.43594920427872746,0.3579498449544242,0.022282387667680037,0.03731067514204915,-0.022282387667680037,0.11075928910458524,0.945819646943874,0.8803035190049984,0.6758768626684014,0.6533972168580826,0.1362703462892437,0.15359965598311107,-0.1362703462892437,0.22761544941064588,0.9791005774831862,0.9429089778146382,0.5517259348744167,0.5301883198662227,0.1362703462892437,0.15360468823114243,-0.1362703462892437,0.22978292929855215,0.9786758650609085,0.9344806137258967,0.5517440105773331,0.5301883198662227
MW-proj,30,23,77,MWproj_completed_p30_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.011213724020047265,scipy.optimize.nnls,1.2142374164,0.6840170236328968,0.5302203927671032,0.4366694565706213,0.3047619047619048,105,32,73,27,missing_p30_rep23_seed77.csv,15.785884179000275,0.0103197519915856,0.0028357612480238,0.9700027609880262,0.9824046920821112,166.45800859273305,54.39920041359979,67.31956553277264,54.39920041359979,0.0212260395031981,0.1195586822276918,0.9295202030567428,0.0,0.0,0.0001176158568242,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.022723722563307694,0.03465531822843497,-0.019637792324707526,0.10967408980202786,0.783515254573517,0.8068997193689508,0.559417239917539,0.5052887523663595,0.021164636776513934,0.029818461459180514,-0.015609962347033626,0.07757302259989551,0.8411057622835747,0.9107142857142855,0.4460022860648972,0.3943676625394455,0.024672579796799893,0.03988488596781903,-0.024672579796799893,0.10967408980202786,0.9020812640075769,0.6900185713132712,0.722508276604076,0.723485975218044,0.13670753470067004,0.15372445228194515,-0.13591400978217283,0.22734932311253675,0.9674903130183101,0.9374248393116318,0.5521741999060172,0.5318892929365275,0.13670753470067004,0.15372884346473992,-0.13591400978217283,0.22892619222390906,0.9670474982999347,0.9353929089778146,0.5521899729194211,0.5318892929365275
MW-proj,30,24,78,MWproj_completed_p30_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.011837372844493486,scipy.optimize.nnls,1.2142374164,0.7598649027064946,0.4543725136935054,0.37420401278741666,0.3047619047619048,105,32,73,27,missing_p30_rep24_seed78.csv,16.37618166799075,0.0253411247915346,0.0099519236394615,0.809820811928854,0.847140762463343,210.0648591992606,47.76726204407985,77.26070784701339,47.76726204407985,0.0184924661627448,0.1049829935034721,0.8162001422281493,0.0,0.0,0.0001168420203206,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.025015954817663277,0.04000144036636387,-0.016828611618277974,0.14784217173692207,0.5366113987547374,0.6890551141186991,0.6457160547473024,0.5562592380651897,0.02267821438184534,0.03082552083870119,-0.007940996622951791,0.07803756639738073,0.6658406167156377,0.8178571428571428,0.46106512846151704,0.42257065362261753,0.0279381303624357,0.04911713908496676,-0.0279381303624357,0.14784217173692207,0.42172673486949863,0.6549922478963537,0.8897490528275555,0.8192432918448724,0.13686429288807372,0.1538381575250029,-0.13380611745723742,0.2283603184309565,0.9000902558717168,0.8851648351648351,0.5525826261562236,0.532499193492797,0.13686429288807372,0.15384319757439255,-0.1338061174572374,0.23074345559632287,0.8996090958565993,0.8828368382704042,0.5526007298814143,0.532499193492797
MW-proj,30,25,79,MWproj_completed_p30_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.01332190713690869,scipy.optimize.nnls,1.2142374164,0.7062775738815537,0.5079598425184464,0.41833650953077844,0.3047619047619048,105,32,73,27,missing_p30_rep25_seed79.csv,13.217927778998272,0.0124654724648834,0.0044762291594502,0.9588778123393028,0.9798387096774192,121.39583046021724,31.595216795948215,73.97339210402097,31.595216795948215,0.0139690137925711,0.0694400369141719,0.539868088289943,0.0,0.0,0.000139034057051,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.0238378713732285,0.03494160735809202,-0.018813327500683194,0.1102696560681238,0.7520281460584041,0.7691401638040959,0.5640386106888433,0.5300631642413037,0.022095421319994583,0.029896438343677847,-0.013051242349413036,0.07747954537646803,0.8234990575156751,0.8678571428571429,0.4471686060909535,0.41171127814770586,0.026015933939770895,0.04037096170119365,-0.026015933939770895,0.1102696560681238,0.9151994084523901,0.6743558189451947,0.7313134601190275,0.762877797645816,0.136703387047723,0.1537287661805459,-0.1354113614804971,0.2271439616045782,0.9671749511880072,0.9463715529753265,0.5521896953166235,0.5318731556241388,0.13674633889211782,0.15375179225456498,-0.1354113614804971,0.22939988448665577,0.965843573669103,0.934822724445366,0.5522724043704516,0.5320402687696981
MW-proj,30,26,80,MWproj_completed_p30_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.02414930909649645,scipy.optimize.nnls,1.2142374164,0.7075764067903461,0.506661009609654,0.4172668398835992,0.3047619047619048,105,32,73,27,missing_p30_rep26_seed80.csv,14.39511834300356,0.0133954520203659,0.0056282635999698,0.9674095094758186,0.9193548387096774,202.8999485947712,45.55837282570191,77.54638523014592,45.55837282570191,0.0189388929605354,0.1001282919246195,0.7784568088852715,0.0,0.0,0.0024763407143673,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.024002089767041084,0.03523556114078875,-0.018765222578135333,0.11113899746481326,0.7490450147660598,0.7745878048794275,0.568783706742949,0.5337147537682395,0.022736364889556125,0.030450609489488894,-0.013315645503780312,0.07714285978510468,0.8316682143378942,0.8392857142857142,0.45545748438339245,0.42365419122562675,0.025584245863897282,0.04042803738975465,-0.02557719392107911,0.11113899746481326,0.9113904128210113,0.7464973841162387,0.7323473770120449,0.7502191996744789,0.13649065324093276,0.15375326349322455,-0.13505898911827555,0.22835873060178086,0.9707210926856286,0.9363259382127306,0.5522776890211214,0.5310454701982762,0.13683761663244903,0.1537899696494903,-0.13505898911827557,0.23027055751346515,0.9677655000061132,0.9328840970350404,0.5524095365715065,0.5323954039337687
MW-proj,30,27,81,MWproj_completed_p30_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.011989828270189714,scipy.optimize.nnls,1.2142374164,0.6531123415290219,0.5611250748709782,0.4621213835879108,0.3047619047619048,105,32,73,27,missing_p30_rep27_seed81.csv,15.515787172000271,0.0013842980626685,0.0011317773987978,0.9991239637189182,0.9582111436950146,284.1918381543192,51.1596733132485,81.99819050205507,51.1596733132485,0.019856008236372,0.1124388424467,0.8741663400361099,0.0,0.0,0.0001610158348469,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.020782410180406594,0.03300585380292866,-0.020782410180406594,0.1100483188998842,0.9085054364412405,0.9493284493284493,0.5327910571718906,0.46212138358791066,0.01969926259804455,0.029261848491202242,-0.01969926259804455,0.07717328817887871,0.9826146780432737,0.9857142857142854,0.4376768848193797,0.3670628618187493,0.02213634465835915,0.03715911254905157,-0.02213634465835915,0.1100483188998842,0.9564799123551678,0.9160839160839163,0.6731313307405257,0.6491147271511893,0.13660742737122408,0.15385491297516501,-0.13660742737122408,0.22778299105089614,0.978594176167977,0.9446817333609786,0.5526428112936561,0.5314998044069205,0.13660742737122408,0.15385941629773067,-0.13660742737122408,0.22892619222390906,0.9781141333693804,0.941820443707236,0.5526589871101751,0.5314998044069205
MW-proj,30,28,82,MWproj_completed_p30_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.058737925539735864,scipy.optimize.nnls,1.2142374164,0.7058081518862207,0.5084292645137793,0.41872310772730303,0.3047619047619048,105,32,73,27,missing_p30_rep28_seed82.csv,17.26222599000903,0.019341042643895,0.0059272813769433,0.8536161839869217,0.8368768328445746,321.4781579325246,58.22798279653976,81.88742178597361,58.22798279653976,0.0218206969417534,0.1279735885638236,0.9949426826334962,0.0,0.0,0.0001343760432325,105,27,105,20580,17745,ultrametric,2,32,0,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv,0.02125603614477444,0.03622268317978688,-0.01883071350051035,0.13551786370949595,0.7045840113151542,0.8576666230683881,0.5847181466715662,0.47265301510017765,0.018748324917632165,0.02897283002589798,-0.014382744157956795,0.07771845254229585,0.8174828238226431,0.8785714285714284,0.43335396237694823,0.34934372615840725,0.02439067517870229,0.0436223010401247,-0.02439067517870229,0.13551786370949595,0.7213716250607318,0.8873459471570384,0.7902109478621663,0.7152195499304351,0.13597401453955008,0.15371636108371628,-0.1350862547453571,0.23034486606137966,0.9443838249731925,0.9122226829773998,0.5521451365342375,0.5290353791364795,0.13670004059101037,0.15385056637483804,-0.13508625474535713,0.23118816984371815,0.9319911443174468,0.8827700601285507,0.552627198419307,0.5318601355334861
