method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,iters_used,epochs_used,convergence_epoch,final_rank,last_rel_change,last_singular_values_json,lrmc_config_json
LRMC-SoftImpute,30,0.3,0.3047619047619048,27,81,105,32,73,32,True,True,True,,missing_p30_rep27_seed81.csv,LRMC_SoftImpute_completed_p30_rep27_seed81.csv,0.03783143900000141,1033.443529161032,0.13303068163767337,2.271304459694576,22.107915142067498,46.74540871538672,0.02022617682793644,0.10537439140322485,0.09048872184690955,0.24757684773603936,0.1979472140762463,0.0,0.0,863,863,863,10,9.955801603892539e-08,"[2.8727812257952734, 0.6290086645373733, 0.5379074364083081, 0.4095311261170847, 0.3546328129466502, 0.2806981596602002, 0.2620773979012792, 0.18616624329725656, 0.15769109853170635, 0.04177620916570649]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 300027}"
LRMC-SoftImpute,30,0.3,0.3047619047619048,28,82,105,32,73,32,True,True,True,,missing_p30_rep28_seed82.csv,LRMC_SoftImpute_completed_p30_rep28_seed82.csv,0.04247729899998376,1011.2941538020904,0.14815075852049048,2.222624513850748,21.634085177422197,46.74540871538672,0.02022617682793644,0.11295174063394368,0.10140893593785233,0.40495552865564016,0.45051319648093835,0.0,0.0,744,744,744,10,9.929394420489422e-08,"[2.8176380940799595, 0.7295012925222828, 0.5952742174763496, 0.4457720106486322, 0.35810415437810866, 0.3002723045270999, 0.20929623460098193, 0.0806838905280706, 0.06363672928550351, 0.03090255544860966]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 300028}"
LRMC-SoftImpute,30,0.3,0.3047619047619048,29,83,105,32,73,32,True,True,True,,missing_p30_rep29_seed83.csv,LRMC_SoftImpute_completed_p30_rep29_seed83.csv,0.1038614609999513,703.392644992392,0.12550458587275493,1.5459179010821802,15.047309764153654,46.74540871538672,0.02022617682793644,0.10098419862973992,0.08309500612681625,0.38997874907160357,0.3255131964809384,0.0,0.0,2712,2712,2712,10,9.981289414743246e-08,"[2.9063775423302918, 0.6782002960436528, 0.5638957915887308, 0.44316871502426763, 0.3639678034067545, 0.2946713656548245, 0.1997922135756293, 0.18504767408024586, 0.11108366849250144, 0.04552639115507138]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 300029}"
LRMC-SoftImpute,30,0.3,0.3047619047619048,30,84,105,32,73,32,True,True,True,,missing_p30_rep30_seed84.csv,LRMC_SoftImpute_completed_p30_rep30_seed84.csv,0.07091568100008772,795.8130384726426,0.13177350579398384,1.749039644994819,17.024410746262074,46.74540871538672,0.02022617682793644,0.0962426076896795,0.08755266998194175,0.688042761210018,0.7140762463343108,0.0,0.0,1798,1798,1798,9,9.988231437773033e-08,"[2.8667695890392437, 0.7074189543622723, 0.601188463585055, 0.40000059829584816, 0.33944381363164045, 0.31961456498764207, 0.21983939587773005, 0.15123435718051478, 0.09685028238417957, 0.01636500435230259]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 300030}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,,missing_p50_rep01_seed55.csv,LRMC_SoftImpute_completed_p50_rep01_seed55.csv,0.07852847999993173,973.6241918724461,0.17017503993490424,2.1398333887306507,20.828231448363994,46.74540871538672,0.02022617682793644,0.10188488922507427,0.0860650856065469,0.377911559230679,0.295312900196363,0.0,0.0,2193,2193,2193,8,9.985387793999973e-08,"[2.6864342246411828, 0.6749407719333388, 0.5398025042660219, 0.5336997417284938, 0.39644684963613314, 0.2135383003024895, 0.19577233011672113, 0.11008400995648931, 0.018524567987288323, 0.01577703480921912]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500001}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,,missing_p50_rep02_seed56.csv,LRMC_SoftImpute_completed_p50_rep02_seed56.csv,0.05527670599985868,1455.565507288717,0.20149906620895428,3.1990450709642135,31.13814912072002,46.74540871538672,0.02022617682793644,0.12702569055263874,0.1143851089487134,0.232866984005343,0.13284384871510288,0.0,0.0,1410,1410,1410,8,9.961767271082214e-08,"[2.4921055265101977, 0.7195045825633155, 0.6112970801179015, 0.45252331091792214, 0.29870439360910883, 0.24275576860891554, 0.11213519863371295, 0.051286331430764116, 0.018205107240202197, 0.015514608027263056]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500002}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,,missing_p50_rep03_seed57.csv,LRMC_SoftImpute_completed_p50_rep03_seed57.csv,0.024190889999999854,1305.2525210962683,0.19255768067839305,2.868686859552238,27.922582280612968,46.74540871538672,0.02022617682793644,0.13326618847639954,0.11290753789224194,0.006853664001361746,0.016050542132673096,0.0,0.0,630,630,630,7,9.884237862609886e-08,"[2.5360112702242406, 0.9415969551048533, 0.6061398324656061, 0.4783263822807061, 0.2547947076255993, 0.1790613359678774, 0.05582904160041067, 0.01588231247803818, 0.012063061341151806, 0.01133437122382366]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500003}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,,missing_p50_rep04_seed58.csv,LRMC_SoftImpute_completed_p50_rep04_seed58.csv,0.05444300700014537,1127.4098179044427,0.1812108272249277,2.47782377561416,24.118086650365395,46.74540871538672,0.02022617682793644,0.11158079833769873,0.09583206358451608,0.4234657241302999,0.4709297361905575,0.0,0.0,1479,1479,1479,8,9.962331755419778e-08,"[2.6269354570648704, 0.8356494271464219, 0.6464870484270908, 0.4509923798166455, 0.29884928307720243, 0.20596085075130272, 0.11048500986353985, 0.054843137217493655, 0.01796833591908826, 0.011701448957659287]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500004}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,,missing_p50_rep05_seed59.csv,LRMC_SoftImpute_completed_p50_rep05_seed59.csv,0.03792644199984352,1029.9142968964763,0.1852618322649541,2.263547905266981,22.032416128120612,46.74540871538672,0.02022617682793644,0.1041973671179623,0.08889713460304434,0.5185543782803328,0.409288824383164,0.0,0.0,1112,1112,1112,8,9.953467969215538e-08,"[2.6392954235900214, 0.7743533644561719, 0.6029009998446376, 0.3924150550435292, 0.35512958291451724, 0.2554294489770174, 0.1972802901717055, 0.05050985091589483, 0.01726406276852363, 0.007733471738483213]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500005}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,6,60,105,52,53,52,True,True,True,,missing_p50_rep06_seed60.csv,LRMC_SoftImpute_completed_p50_rep06_seed60.csv,0.06285232000004726,1000.5928029227723,0.1828490141166721,2.1991050613687304,21.405156793364757,46.74540871538672,0.02022617682793644,0.1114124199891219,0.09623980950456062,0.2201741170236928,0.14590625800392723,0.0,0.0,1499,1499,1499,8,9.98689953251323e-08,"[2.6155254576440705, 0.7294500561550956, 0.6149620319400192, 0.37946405164264885, 0.3277822206712672, 0.2665633328164029, 0.22208159747986642, 0.06131740704545782, 0.017059037692842165, 0.012634830048877237]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500006}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,7,61,105,52,53,52,True,True,True,,missing_p50_rep07_seed61.csv,LRMC_SoftImpute_completed_p50_rep07_seed61.csv,0.03942985499998031,1033.410388259082,0.17187849420923967,2.271231622547433,22.107206176142057,46.74540871538672,0.02022617682793644,0.10789480277573762,0.09322410100136122,0.1758861840829161,0.21429181251600785,0.0,0.0,1165,1165,1165,9,9.95415836344519e-08,"[2.65724700063606, 0.6296379204421458, 0.5906278534052163, 0.43410583506859424, 0.38278331062535564, 0.25049252429920477, 0.19845898254486186, 0.1418172521781526, 0.02446053319892828, 0.013129326810078132]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500007}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,8,62,105,52,53,52,True,True,True,,missing_p50_rep08_seed62.csv,LRMC_SoftImpute_completed_p50_rep08_seed62.csv,0.08272291799994491,1307.1351253482135,0.1931019373792501,2.872824451314755,27.96285584551872,46.74540871538672,0.02022617682793644,0.10814816780242174,0.09323874590499487,0.4165811705042589,0.3892256467173226,0.0,0.0,2173,2173,2173,7,9.9836473985519e-08,"[2.5980729054404144, 0.7974294008418867, 0.5804431656064926, 0.4410450677695745, 0.33733281307557983, 0.26487928947173434, 0.1379649728260886, 0.019442531060238893, 0.016998213026402895, 0.014626744149528354]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500008}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,9,63,105,52,53,52,True,True,True,,missing_p50_rep09_seed63.csv,LRMC_SoftImpute_completed_p50_rep09_seed63.csv,0.08132136500012166,1340.1071887957337,0.19693213868868775,2.945290524825788,28.668209897470078,46.74540871538672,0.02022617682793644,0.12605364109021666,0.10651430548261481,0.10039392698038688,-0.0020490053786391188,0.0,0.0,2232,2232,2232,7,9.962658056610922e-08,"[2.5918261307621333, 0.897525971762802, 0.5695619410387398, 0.44661603353371837, 0.3208698211043285, 0.20881843714463963, 0.115784724644532, 0.01977344515225872, 0.016854845063605423, 0.015008099620350933]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500009}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,10,64,105,52,53,52,True,True,True,,missing_p50_rep10_seed64.csv,LRMC_SoftImpute_completed_p50_rep10_seed64.csv,0.13471891100016364,1150.3596602274429,0.18159284481253427,2.5282629895108633,24.609040584744964,46.74540871538672,0.02022617682793644,0.10702105887553325,0.09349005484884436,0.37622987618919773,0.28703150345769657,0.0,0.0,3788,3788,3788,7,9.988160376646711e-08,"[2.6659062934661746, 0.710018349838267, 0.5884393980854037, 0.4697776592488037, 0.4107120418165627, 0.2522969861481978, 0.1916544521851053, 0.01964418590182531, 0.017261735063475274, 0.01346240336603686]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500010}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,11,65,105,52,53,52,True,True,True,,missing_p50_rep11_seed65.csv,LRMC_SoftImpute_completed_p50_rep11_seed65.csv,0.0351084390001688,1065.686440280956,0.18879683496809374,2.3421680006174856,22.797670820881592,46.74540871538672,0.02022617682793644,0.11474152664699623,0.09749213297940214,0.2570919583160371,0.09920601041577734,0.0,0.0,1024,1024,1024,8,9.928959698052738e-08,"[2.573113457933655, 0.7405341184752147, 0.6643721014509885, 0.5719583793274126, 0.2917404136224633, 0.14879759797791473, 0.10961315870355287, 0.042240224181103396, 0.0120683766714153, 0.011817890939184816]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500011}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,12,66,105,52,53,52,True,True,True,,missing_p50_rep12_seed66.csv,LRMC_SoftImpute_completed_p50_rep12_seed66.csv,0.058211509000102524,1015.4868187593864,0.18252322926916767,2.2318391621085416,21.723776658842834,46.74540871538672,0.02022617682793644,0.11470034723769702,0.09873602247448753,0.18294219157351696,0.10552377699991461,0.0,0.0,1479,1479,1479,8,9.96726448602594e-08,"[2.613664861280619, 0.7534771032089316, 0.5850194991436098, 0.43155570283520095, 0.3432186986455635, 0.2800884647751654, 0.16037940033012238, 0.04929096915938138, 0.017212294158416307, 0.014246505427630922]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500012}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,13,67,105,52,53,52,True,True,True,,missing_p50_rep13_seed67.csv,LRMC_SoftImpute_completed_p50_rep13_seed67.csv,0.1054635440000311,1253.5567888592946,0.1924104937294514,2.755069865624823,26.8166826070915,46.74540871538672,0.02022617682793644,0.11428561299722993,0.09836364965322858,0.27446841998631044,0.29181251600785446,0.0,0.0,2965,2965,2965,8,9.976802453934969e-08,"[2.607897741468263, 0.8278923423114508, 0.5962394346783788, 0.4395147095265287, 0.39362947189344466, 0.2688065318384094, 0.051648248369009865, 0.0222159011721679, 0.018666508793372047, 0.01564554501347527]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500013}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,14,68,105,52,53,52,True,True,True,,missing_p50_rep14_seed68.csv,LRMC_SoftImpute_completed_p50_rep14_seed68.csv,0.07322199199984425,1228.3574011952683,0.19560049500132265,2.6996865960335565,26.277605329631914,46.74540871538672,0.02022617682793644,0.1013845153080167,0.088824187814061,0.5602086829304539,0.595321437718774,0.0,0.0,1916,1916,1916,8,9.96656744195261e-08,"[2.6339565507243314, 0.8526812007241168, 0.48926378711808866, 0.39118702377153414, 0.36256285156886486, 0.2888146527862191, 0.2009036916625164, 0.035303223433993065, 0.01614407815889645, 0.011667360248360745]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500014}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,15,69,105,52,53,52,True,True,True,,missing_p50_rep15_seed69.csv,LRMC_SoftImpute_completed_p50_rep15_seed69.csv,0.16137565999997605,1156.7375954233585,0.1833968479315474,2.542280429501887,24.745480405706807,46.74540871538672,0.02022617682793644,0.11095856651198387,0.08956359400112782,0.35685790140801715,0.2575770511397592,0.0,0.0,4017,4017,4017,7,9.986698832038529e-08,"[2.638994533314617, 0.8648558561575858, 0.610880950201119, 0.4375411605353964, 0.34339488448474015, 0.228958538360138, 0.12514626730811176, 0.016798203534868272, 0.015910011779110604, 0.011625155072156647]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500015}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,16,70,105,52,53,52,True,True,True,,missing_p50_rep16_seed70.csv,LRMC_SoftImpute_completed_p50_rep16_seed70.csv,0.11201341400010278,1020.186849612605,0.17667662564884426,2.2421689002474836,21.82432195264559,46.74540871538672,0.02022617682793644,0.1136619779373194,0.10200739389203348,0.15904703572192305,0.21104755399982922,0.0,0.0,3116,3116,3116,8,9.974200113114385e-08,"[2.608318718398136, 0.7639845632277428, 0.588031398526383, 0.4281603295034999, 0.3359287264312046, 0.259341246837594, 0.1759240466544576, 0.04041821786895645, 0.01728487566585167, 0.013864072486526637]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500016}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,17,71,105,52,53,52,True,True,True,,missing_p50_rep17_seed71.csv,LRMC_SoftImpute_completed_p50_rep17_seed71.csv,0.04182895299982192,1202.4126632021798,0.18874450106060298,2.6426651938509447,25.72258316368926,46.74540871538672,0.02022617682793644,0.11670177516123038,0.10064361330862173,0.3940366280332492,0.29001963630154526,0.0,0.0,1193,1193,1193,8,9.983756051631956e-08,"[2.561527428466554, 0.7614308418483445, 0.6485183475013462, 0.4760143181552707, 0.2980250197903755, 0.27261885810356645, 0.0887279845544483, 0.020734807848041076, 0.013966261444685843, 0.011968646588013922]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500017}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,18,72,105,52,53,52,True,True,True,,missing_p50_rep18_seed72.csv,LRMC_SoftImpute_completed_p50_rep18_seed72.csv,0.030675892000090244,1086.6564584059063,0.1863113584424521,2.388255952540453,23.246271415062466,46.74540871538672,0.02022617682793644,0.12199181447059487,0.1021463645702229,0.21033007818959493,0.12319644839067702,0.0,0.0,852,852,852,8,9.987446126595554e-08,"[2.521825003182953, 0.8508755582585187, 0.5794024984696956, 0.42927305605655824, 0.2890990289107074, 0.21035754652403024, 0.13139721953104028, 0.02385147932919026, 0.015601563904758118, 0.01277641752319322]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500018}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,19,73,105,52,53,52,True,True,True,,missing_p50_rep19_seed73.csv,LRMC_SoftImpute_completed_p50_rep19_seed73.csv,0.07713405999993483,1256.6713399673954,0.19518823876551855,2.7619150328953745,26.883310564653364,46.74540871538672,0.02022617682793644,0.11512582258131188,0.0992245943384374,0.3387436444625802,0.24195338512763595,0.0,0.0,2038,2038,2038,8,9.991262705633439e-08,"[2.5992810913595363, 0.7084559468287089, 0.6218496584699664, 0.4871009922730889, 0.33522535532217074, 0.3233355889085694, 0.0725062307485938, 0.03136062917223696, 0.016496943784268928, 0.014053573759360593]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500019}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,20,74,105,52,53,52,True,True,True,,missing_p50_rep20_seed74.csv,LRMC_SoftImpute_completed_p50_rep20_seed74.csv,0.04320105900001181,1627.3929137595192,0.2046245215396277,3.5766877225483937,34.81396266461237,46.74540871538672,0.02022617682793644,0.12548542215818437,0.1105283094661072,0.25242236686284636,0.2678220780329548,0.0,0.0,1238,1238,1238,7,9.959226678259156e-08,"[2.5235933920155915, 0.800565074121295, 0.526317793372024, 0.46419975798430363, 0.35098143405461835, 0.21275565566858365, 0.1399183548827426, 0.019630497418699402, 0.013601746155390339, 0.01324484838404989]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500020}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,21,75,105,52,53,52,True,True,True,,missing_p50_rep21_seed75.csv,LRMC_SoftImpute_completed_p50_rep21_seed75.csv,0.019271515999889743,1156.3509188823489,0.19774329702238083,2.5414305909502173,24.737208437365194,46.74540871538672,0.02022617682793644,0.12284458662249535,0.11226932376059182,0.1812770903579435,0.3121318193460258,0.0,0.0,566,566,566,8,9.927762259326396e-08,"[2.518745350378667, 0.7266839270890213, 0.5677679040872146, 0.4608840241210831, 0.32408626192117274, 0.24962234942550435, 0.10630428985682883, 0.08789158788863079, 0.012670334102891968, 0.01030703033257497]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500021}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,22,76,105,52,53,52,True,True,True,,missing_p50_rep22_seed76.csv,LRMC_SoftImpute_completed_p50_rep22_seed76.csv,0.058844692000093346,1465.247905254316,0.1904600888691461,3.220325066493002,31.345279579767904,46.74540871538672,0.02022617682793644,0.11302255855929524,0.09596667419158723,0.36893463725880904,0.40783744557329465,0.0,0.0,1662,1662,1662,8,9.997661313152562e-08,"[2.623562253246464, 0.8927988562937574, 0.6162371776511749, 0.36992524588164793, 0.3415656763077885, 0.2634569220690125, 0.08540956366478107, 0.04220638066993405, 0.017507217273972607, 0.016105284523959772]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500022}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,23,77,105,52,53,52,True,True,True,,missing_p50_rep23_seed77.csv,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,0.08210929300003045,1124.2397484812961,0.1907888759748828,2.4708565900687827,24.0502710186218,46.74540871538672,0.02022617682793644,0.11698738721590368,0.09872586788182688,0.3696169544238213,0.29889865960898143,0.0,0.0,2354,2354,2354,8,9.998302806429174e-08,"[2.552620613954289, 0.7505112598542896, 0.7098509648224554, 0.448173515979517, 0.2956136450586885, 0.16927989868544752, 0.12211216437951493, 0.04598273885546928, 0.01970575855965814, 0.017942293112878253]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500023}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,24,78,105,52,53,52,True,True,True,,missing_p50_rep24_seed78.csv,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,0.12523080999994818,1466.4944628453309,0.18367979349740646,3.223064753506222,31.371946532208188,46.74540871538672,0.02022617682793644,0.1136116719652662,0.09853582326516075,0.28260192475706625,0.30094766498762054,0.0,0.0,3517,3517,3517,8,9.98794957239603e-08,"[2.6623950342309084, 0.771941122524704, 0.6776213790839712, 0.449627466641611, 0.32102611119296104, 0.23111657691500487, 0.14723687570169156, 0.04099316296410792, 0.019417460017981798, 0.015199941798775882]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500024}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,25,79,105,52,53,52,True,True,True,,missing_p50_rep25_seed79.csv,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,0.0442729619999227,919.8535871083899,0.17939187237805346,2.0216562354030545,19.677945115615405,46.74540871538672,0.02022617682793644,0.11140484275535735,0.09969270911484081,0.36208042479497354,0.4003244258516178,0.0,0.0,1201,1201,1201,8,9.932016980261133e-08,"[2.6205047364819003, 0.7388640159203269, 0.692113835437239, 0.43696586919732844, 0.31644080778984096, 0.2703943001576991, 0.12034530081086764, 0.03249669560828639, 0.012276213677416437, 0.008460051381707365]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500025}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,26,80,105,52,53,52,True,True,True,,missing_p50_rep26_seed80.csv,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,0.09638435000010759,1400.4750170287095,0.20111857878332923,3.077967070392768,29.95962717013808,46.74540871538672,0.02022617682793644,0.1080503670315371,0.09367485397102696,0.4932226397984063,0.4848458977204814,0.0,0.0,2665,2665,2665,8,9.979445597290091e-08,"[2.61054470053736, 0.8316564197912459, 0.6288291242509996, 0.42580924186004304, 0.37864256934841106, 0.20609108460065784, 0.102795349889887, 0.03204329675983655, 0.017104618815353405, 0.01686201519641851]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500026}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,27,81,105,52,53,52,True,True,True,,missing_p50_rep27_seed81.csv,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,0.2092560500000218,908.0781988972124,0.17955385291268644,1.9957762613125547,19.426040414495493,46.74540871538672,0.02022617682793644,0.12143359629130587,0.10514970990267214,0.3206264992231365,0.31768120891317336,0.0,0.0,6000,6000,6000,8,4.35614740708266e-07,"[2.5729461688790547, 0.63861582236106, 0.5744226777579797, 0.4282493552825182, 0.356577172199348, 0.27241209330660754, 0.2002532903737479, 0.09510302288740356, 0.01817284069795158, 0.016151723030272677]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500027}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,28,82,105,52,53,52,True,True,True,,missing_p50_rep28_seed82.csv,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,0.07602969899994605,1027.4707438835126,0.18480822604166197,2.258177459084643,21.98014248071619,46.74540871538672,0.02022617682793644,0.11491621685697825,0.09758857876966717,0.2759864703126674,0.2213779561171348,0.0,0.0,1797,1797,1797,8,9.993253004596725e-08,"[2.614365250574338, 0.8857031911782299, 0.6197242655150524, 0.41865523749961764, 0.3249966094632179, 0.22588044917266253, 0.0991689122253538, 0.03032404226071588, 0.017171853129877426, 0.015026088634611856]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500028}"
LRMC-SoftImpute,50,0.5,0.49523809523809526,29,83,105,52,53,52,True,True,True,,missing_p50_rep29_seed83.csv,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,0.14386953899997934,967.016514684211,0.18291926077091653,2.1253110212839803,20.68687687751263,46.74540871538672,0.02022617682793644,0.1252995045787964,0.10396825303611257,0.15226368507140906,0.12550157944164603,0.0,0.0,3866,3866,3866,8,9.993957825466551e-08,"[2.575284809219926, 0.7680517828765988, 0.6929866966363464, 0.49123589636818166, 0.2794081875033651, 0.20855599576363643, 0.0919708181419893, 0.029426905022740212, 0.019014252031553817, 0.015038951952357113]","{""tau"": 0.02, ""max_iters"": 6000, ""tol"": 1e-07, ""rank"": null, ""svd_backend"": ""numpy_full"", ""enforce_nonneg_final"": true, ""seed_lrmc"": 500029}"
