restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,2208.524072831846,1818.9434651093904,0.5439714465103068,0.4480156318003425,0,0.02,218,checkpoint
0,500,1200.3077452287657,1200.3077452287657,0.2956423017804842,0.2956423017804842,500,0.02,218,checkpoint
0,1000,1169.5620164541328,1169.5620164541328,0.2880694621808209,0.2880694621808209,1000,0.01,218,checkpoint
0,1500,1171.0845233990726,1169.5620164541328,0.2884444638913972,0.2880694621808209,1000,0.01,218,checkpoint
0,2000,1175.5705974871262,1169.5620164541328,0.28954940824806064,0.2880694621808209,1000,0.005,218,checkpoint
0,2500,1159.9961245255192,1159.9961245255192,0.285713331163921,0.285713331163921,2500,0.005,218,checkpoint
0,3000,1160.31755590357,1159.9961245255192,0.2857925014540813,0.285713331163921,2500,0.005,218,checkpoint
0,3500,1158.6292004686122,1158.6292004686122,0.28537665036172716,0.28537665036172716,3500,0.005,218,checkpoint
0,4000,1155.4390599742023,1155.4390599742023,0.2845909014714784,0.2845909014714784,4000,0.0025,218,checkpoint
0,4500,1149.7010978783262,1149.7010978783262,0.28317761031485866,0.28317761031485866,4500,0.0025,218,checkpoint
0,5000,1151.3398977407398,1149.7010978783262,0.2835812556011674,0.28317761031485866,4500,0.0025,218,checkpoint
