method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
Hyb-Adam-UM,30,11,65,HybAdamUM_completed_p30_rep11_seed65.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep11_seed65.csv,True,,Hyb-Adam-UM_NJ_p30_rep11_seed65.treefile,0.3047619047619048,105,32,73,32,0.0169296524124472,0.0082043570189356,0.9236122597820892,0.9431818181818182,21.74029348500005,True,True,True,5000,5000,0.0146625734929126,0.7134390041131583,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,T7|T9;T10|T7|T9,T7|T8;T7|T8|T9,0.40373597072717327,0.4533657615584451,0.9492558283659654,0.9708169189301264,0.40390713809850626,0.4536411340760132,0.9472452657336323,0.9614244246319718,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,12,66,HybAdamUM_completed_p30_rep12_seed66.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep12_seed66.csv,True,,Hyb-Adam-UM_NJ_p30_rep12_seed66.treefile,0.3047619047619048,105,32,73,32,0.0190129266771235,0.0094562259289031,0.9701516209812976,0.966642228739003,21.759927981000036,True,True,True,5000,5000,0.0151836359381517,0.751955553369631,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T1|T2|T3|T5,T1|T2|T3|T4,0.403103833307042,0.45342121787824363,0.971187527820382,0.9781982168774621,0.4037643445794513,0.45343879040976326,0.9676870305707086,0.9750777524362431,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,13,67,HybAdamUM_completed_p30_rep13_seed67.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep13_seed67.csv,True,,Hyb-Adam-UM_NJ_p30_rep13_seed67.treefile,0.3047619047619048,105,32,73,32,0.0313233693335918,0.0164693360814017,0.9178956030919188,0.943548387096774,20.81354047299999,True,True,True,5000,4500,0.0129215783318245,0.6193140338944415,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T1|T3;T2|T4;T1|T3|T5;T11|T13|T14|T15,T11|T12;T2|T3;T1|T2|T3;T1|T2|T3|T4,0.4040689276614755,0.4535347742664693,0.9626806454523976,0.9672092058884512,0.40425421255670585,0.4536352757243323,0.9613370325686726,0.9639021356002488,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,14,68,HybAdamUM_completed_p30_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep14_seed68.csv,True,,Hyb-Adam-UM_NJ_p30_rep14_seed68.treefile,0.3047619047619048,105,32,73,32,0.0053237606258168,0.0041620088689763,0.9948671213601968,0.9754398826979472,21.809496227000068,True,True,True,5000,4500,0.0160523790462066,0.7838306938582309,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,,,0.4047012087876533,0.4532800814196893,0.9667781755440031,0.9810802405142027,0.40493769065902596,0.4535569063058601,0.965774971003466,0.9772651876425461,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,15,69,HybAdamUM_completed_p30_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep15_seed69.csv,True,,Hyb-Adam-UM_NJ_p30_rep15_seed69.treefile,0.3047619047619048,105,32,73,32,0.0155604829359624,0.0059346968052827,0.944757098342729,0.944648093841642,21.59844194300001,True,True,True,5000,5000,0.0159694914601214,0.7841809673210596,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T11|T13|T14|T15,T11|T12,0.40456980706674983,0.4536960657379666,0.9529583326692573,0.9714493054115695,0.4043551306471792,0.45348701808358427,0.9519936706036116,0.9691270993157785,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,16,70,HybAdamUM_completed_p30_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep16_seed70.csv,True,,Hyb-Adam-UM_NJ_p30_rep16_seed70.treefile,0.3047619047619048,105,32,73,32,0.0206771356505839,0.0108726170433852,0.9307151344285616,0.8526392961876832,21.536302523000018,True,True,True,5000,5000,0.0143161029630506,0.6883169054222641,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T1|T3;T13|T14;T8|T9,T14|T15;T2|T3;T7|T8,0.40282281493764804,0.4519708174431447,0.9510326704819773,0.9586357039187228,0.4033767616091795,0.4523457348625044,0.9504338394309151,0.9494401824590503,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,17,71,HybAdamUM_completed_p30_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep17_seed71.csv,True,,Hyb-Adam-UM_NJ_p30_rep17_seed71.treefile,0.3047619047619048,105,32,73,32,0.0053439844681646,0.0042147175031747,0.9943790953706628,0.9230205278592372,21.56446332600001,True,True,True,5000,4500,0.0160760798006392,0.7819722432918389,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,,,0.4050509555204435,0.45375317929432607,0.964718204364673,0.9780219780219779,0.4050929860117802,0.45377129201423905,0.9636713959124839,0.9693655401202571,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,18,72,HybAdamUM_completed_p30_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep18_seed72.csv,True,,Hyb-Adam-UM_NJ_p30_rep18_seed72.treefile,0.3047619047619048,105,32,73,32,0.0056698684151702,0.0045486663277799,0.9946849807445446,0.9699413489736072,21.67545044999997,True,True,True,5000,4500,0.0136679127340757,0.6578611991561226,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T7|T9,T7|T8,0.40497422762519936,0.45358495315918096,0.9662840618589308,0.9830085009330292,0.40501530426153437,0.45365416661638747,0.9656607911633234,0.9765498652291105,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,19,73,HybAdamUM_completed_p30_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep19_seed73.csv,True,,Hyb-Adam-UM_NJ_p30_rep19_seed73.treefile,0.3047619047619048,105,32,73,32,0.0097028082826708,0.0053123572260639,0.9881911920370698,0.9853372434017592,21.735110266999985,True,True,True,5000,5000,0.013777532949983,0.6591674290188708,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T1|T3,T2|T3,0.40535803592311387,0.4536805622059709,0.9724787268534776,0.9785299606054323,0.4050614873177006,0.45322893616988247,0.9727060153500342,0.973678208583869,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
Hyb-Adam-UM,30,20,74,HybAdamUM_completed_p30_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep20_seed74.csv,True,,Hyb-Adam-UM_NJ_p30_rep20_seed74.treefile,0.3047619047619048,105,32,73,32,0.010067993920725,0.0060104039454195,0.9719816941009352,0.8907624633431085,21.88513031699995,True,True,True,5000,4500,0.0141825452160824,0.6859523668302047,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T13|T15,T14|T15,0.4040471426424937,0.45266144172690387,0.960456623112126,0.9604913953970557,0.40434782631806226,0.4530705789949346,0.9589437332170557,0.9571843251088533,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
