method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,completed_file,error_message
Hyb-Adam-UM,30,14,68,HybAdamUM_completed_p30_rep14_seed68.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep14_seed68.csv,0.3047619047619048,105,32,73,32,missing_p30_rep14_seed68.csv,0.0053237606258168,0.0041620088689763,0.9948671213601968,0.9754398826979472,21.809496227000068,True,True,True,5000,4500,0.0160523790462066,0.7838306938582309,0.0,0.0,HybAdamUM_completed_p30_rep14_seed68.csv,
Hyb-Adam-UM,30,15,69,HybAdamUM_completed_p30_rep15_seed69.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep15_seed69.csv,0.3047619047619048,105,32,73,32,missing_p30_rep15_seed69.csv,0.0155604829359624,0.0059346968052827,0.944757098342729,0.944648093841642,21.59844194300001,True,True,True,5000,5000,0.0159694914601214,0.7841809673210596,0.0,0.0,HybAdamUM_completed_p30_rep15_seed69.csv,
Hyb-Adam-UM,30,16,70,HybAdamUM_completed_p30_rep16_seed70.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep16_seed70.csv,0.3047619047619048,105,32,73,32,missing_p30_rep16_seed70.csv,0.0206771356505839,0.0108726170433852,0.9307151344285616,0.8526392961876832,21.536302523000018,True,True,True,5000,5000,0.0143161029630506,0.6883169054222641,0.0,0.0,HybAdamUM_completed_p30_rep16_seed70.csv,
Hyb-Adam-UM,30,17,71,HybAdamUM_completed_p30_rep17_seed71.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep17_seed71.csv,0.3047619047619048,105,32,73,32,missing_p30_rep17_seed71.csv,0.0053439844681646,0.0042147175031747,0.9943790953706628,0.9230205278592372,21.56446332600001,True,True,True,5000,4500,0.0160760798006392,0.7819722432918389,0.0,0.0,HybAdamUM_completed_p30_rep17_seed71.csv,
Hyb-Adam-UM,30,18,72,HybAdamUM_completed_p30_rep18_seed72.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep18_seed72.csv,0.3047619047619048,105,32,73,32,missing_p30_rep18_seed72.csv,0.0056698684151702,0.0045486663277799,0.9946849807445446,0.9699413489736072,21.67545044999997,True,True,True,5000,4500,0.0136679127340757,0.6578611991561226,0.0,0.0,HybAdamUM_completed_p30_rep18_seed72.csv,
Hyb-Adam-UM,30,19,73,HybAdamUM_completed_p30_rep19_seed73.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep19_seed73.csv,0.3047619047619048,105,32,73,32,missing_p30_rep19_seed73.csv,0.0097028082826708,0.0053123572260639,0.9881911920370698,0.9853372434017592,21.735110266999985,True,True,True,5000,5000,0.013777532949983,0.6591674290188708,0.0,0.0,HybAdamUM_completed_p30_rep19_seed73.csv,
Hyb-Adam-UM,30,20,74,HybAdamUM_completed_p30_rep20_seed74.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep20_seed74.csv,0.3047619047619048,105,32,73,32,missing_p30_rep20_seed74.csv,0.010067993920725,0.0060104039454195,0.9719816941009352,0.8907624633431085,21.88513031699995,True,True,True,5000,4500,0.0141825452160824,0.6859523668302047,0.0,0.0,HybAdamUM_completed_p30_rep20_seed74.csv,
Hyb-Adam-UM,30,21,75,HybAdamUM_completed_p30_rep21_seed75.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep21_seed75.csv,0.3047619047619048,105,32,73,32,missing_p30_rep21_seed75.csv,0.0135920395726016,0.0072517857806588,0.969450640648203,0.8995601173020527,21.81011628300007,True,True,True,5000,4500,0.0132748800599086,0.647825430146153,0.0,0.0,HybAdamUM_completed_p30_rep21_seed75.csv,
Hyb-Adam-UM,30,22,76,HybAdamUM_completed_p30_rep22_seed76.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep22_seed76.csv,0.3047619047619048,105,32,73,32,missing_p30_rep22_seed76.csv,0.0091599530757637,0.0056448211465347,0.9786515122159832,0.9285190615835776,21.959785757999956,True,True,True,5000,4500,0.0157030214631326,0.7677897721208894,0.0,0.0,HybAdamUM_completed_p30_rep22_seed76.csv,
Hyb-Adam-UM,30,23,77,HybAdamUM_completed_p30_rep23_seed77.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep23_seed77.csv,0.3047619047619048,105,32,73,32,missing_p30_rep23_seed77.csv,0.0113267356062995,0.0068643712101515,0.9686880700415428,0.8533724340175952,21.733285269999897,True,True,True,5000,4500,0.0157066466975918,0.7790375758978361,0.0,0.0,HybAdamUM_completed_p30_rep23_seed77.csv,
