method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
MW-proj,30,27,81,MWproj_completed_p30_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep27_seed81.csv,True,,MW-proj_NJ_p30_rep27_seed81.treefile,0.3047619047619048,105,32,73,27,0.0013842980626685,0.0011317773987978,0.9991239637189182,0.9582111436950146,15.515787172000271,True,True,True,0,0,0.019856008236372,0.8741663400361099,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13663308385047876,0.15389311648888476,0.9783726234101814,0.9482168774621605,0.13660742737122408,0.15385941629773064,0.9781141333693804,0.941820443707236,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,30,28,82,MWproj_completed_p30_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep28_seed82.csv,True,,MW-proj_NJ_p30_rep28_seed82.treefile,0.3047619047619048,105,32,73,27,0.019341042643895,0.0059272813769433,0.8536161839869217,0.8368768328445746,17.26222599000903,True,True,True,0,0,0.0218206969417534,0.9949426826334962,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.1366858680931543,0.15383538968404456,0.9325934627799845,0.8947854032759692,0.13670004059101037,0.15385056637483804,0.9319911443174468,0.8827700601285507,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,30,29,83,MWproj_completed_p30_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep29_seed83.csv,True,,MW-proj_NJ_p30_rep29_seed83.treefile,0.3047619047619048,105,32,73,27,0.0115599386289625,0.0034893949124459,0.946341925211822,0.9516129032258064,12.926099056989187,True,True,True,0,0,0.0222884862375522,0.9945942385940144,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13691269723691102,0.1539598212587329,0.9642355656627877,0.9580966203607714,0.13689904795562505,0.15394542680009354,0.9636679293119339,0.9539394567696454,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,30,30,84,MWproj_completed_p30_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep30_seed84.csv,True,,MW-proj_NJ_p30_rep30_seed84.treefile,0.3047619047619048,105,32,73,27,0.0038106855631468,0.002033437663538,0.9947504045885072,0.939149560117302,18.61393793200841,True,True,True,0,0,0.0152788943644227,0.5986631065726553,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_MN816163;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13677907682553,0.1538848842665179,0.9807427698988184,0.9566659755339,0.13673036379421089,0.15380923463586862,0.9807257280323428,0.9477918308106986,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,1,55,MWproj_completed_p50_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep01_seed55.csv,True,,MW-proj_NJ_p50_rep01_seed55.treefile,0.4952380952380952,105,52,53,27,0.018525886505606,0.0058587812255242,0.8821308046106373,0.827712797746094,11.849043661000906,True,True,True,0,0,0.01692001047711,0.6798494621391579,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_KM262190;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.1371009617853477,0.1541291629555896,0.9103865434750952,0.8673336097864399,0.13707179490826596,0.1540844136857871,0.910461834980749,0.8608720217528958,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,2,56,MWproj_completed_p50_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep02_seed56.csv,True,,MW-proj_NJ_p50_rep02_seed56.treefile,0.4952380952380952,105,52,53,27,0.0186054568352146,0.0060742707401241,0.8859019231731173,0.7614616238367625,13.123496934000286,True,True,True,0,0,0.0162962294914018,0.6644381676487218,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_neglectus_MW160353;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_lhoesti_KJ434957|Cercopithecus_neglectus_MW160353;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_neglectus_MW160353,Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353;Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13641172904488252,0.15367466888565795,0.9079415356908423,0.8500622019489944,0.1364154756554135,0.15370512731554442,0.907298790603606,0.8378676079947485,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,3,57,MWproj_completed_p50_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep03_seed57.csv,True,,MW-proj_NJ_p50_rep03_seed57.treefile,0.4952380952380952,105,52,53,27,0.0063012655163253,0.0034931069900597,0.9957411911633198,0.9569708870485784,12.40010360800079,True,True,True,0,0,0.0120327008322367,0.4620963705965106,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,Cercopithecus_aethiops_AY863426|Chlorocebus_cynosuros_C3_KU682693;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_cynosuros_KM262190;Cercopithecus_aethiops_AY863426|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_djamdjamensis_C5_KU682695;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_KM262190;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_neglectus_MW160353;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13604733141910214,0.15360274145301495,0.9808935492820222,0.9291934480613725,0.1360659819270173,0.1536074257858094,0.9807150285245925,0.9186605846983205,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,4,58,MWproj_completed_p50_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep04_seed58.csv,True,,MW-proj_NJ_p50_rep04_seed58.treefile,0.4952380952380952,105,52,53,27,0.0184316952335774,0.005922761115627,0.8736044057444546,0.8522154870656535,14.0395663149975,True,True,True,0,0,0.0136895552993382,0.5359086517002961,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_MN816163;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.1370605710110732,0.15418500322109377,0.9108450316920046,0.8779494090814846,0.13701959105546,0.1541301009313579,0.9107201870224868,0.874157355791231,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,5,59,MWproj_completed_p50_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep05_seed59.csv,True,,MW-proj_NJ_p50_rep05_seed59.treefile,0.4952380952380952,105,52,53,27,0.0034116376830214,0.0021269631309732,0.996397854551856,0.939383590881926,19.49840354899061,True,True,True,0,0,0.014984923200933,0.595555475345017,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.1372921892173986,0.15442788395866275,0.9801586634808368,0.9419966825627203,0.13728240268027692,0.1544119287453736,0.9799635265355893,0.9443835382147056,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,6,60,MWproj_completed_p50_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep06_seed60.csv,True,,MW-proj_NJ_p50_rep06_seed60.treefile,0.4952380952380952,105,52,53,27,0.001567971712957,0.0011711493062298,0.999022970514124,0.9619226500469562,15.513237241000752,True,True,True,0,0,0.0189644118480118,0.8160211853923867,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercocebus_atys_KT159932|Cercocebus_torquatus_KJ434959;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13648920119584382,0.15382969230511498,0.9784114914999632,0.9477399958532033,0.13645111103049937,0.15379323329626093,0.9782683226474782,0.9435724652705784,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,7,61,MWproj_completed_p50_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep07_seed61.csv,True,,MW-proj_NJ_p50_rep07_seed61.treefile,0.4952380952380952,105,52,53,27,0.0093260191714899,0.00299279867327,0.966352196856884,0.9385298386408264,14.414367811012198,True,True,True,0,0,0.0158337603831176,0.6808644000022575,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693;Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353;Cercopithecus_aethiops_AY863426|Cercopithecus_albogularis_KC757391|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163|Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190|Chlorocebus_djamdjamensis_C5_KU682695,Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956;Chlorocebus_cynosuros_C3_KU682693|Chlorocebus_cynosuros_KM262190;Cercopithecus_aethiops_AY863426|Chlorocebus_aethiops_C1_KU682691|Chlorocebus_aethiops_MN816163;Cercopithecus_albogularis_KC757391|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.13686330928977553,0.1540890407400543,0.9633800476768537,0.9573294629898405,0.1368591978828367,0.15409979475734806,0.9634785941337044,0.9549657889280531,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
MW-proj,50,8,62,MWproj_completed_p50_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep08_seed62.csv,True,,MW-proj_NJ_p50_rep08_seed62.treefile,0.4952380952380952,105,52,53,27,0.0092150853350562,0.0031370617438407,0.9682911279411354,0.9503116195680013,17.696714637000696,True,True,True,0,0,0.0150483963848013,0.605141852878053,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_neglectus_MW160353;Allenopithecus_nigroviridis_KJ434962|Cercocebus_atys_KT159932|Cercocebus_chrysogaster_KC757390|Cercocebus_torquatus_KJ434959|Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353,Cercopithecus_albogularis_KC757391|Cercopithecus_mitis_KJ434956;Cercopithecus_diana_KJ434958|Cercopithecus_neglectus_MW160353;Cercopithecus_albogularis_KC757391|Cercopithecus_diana_KJ434958|Cercopithecus_lhoesti_KJ434957|Cercopithecus_mitis_KJ434956|Cercopithecus_neglectus_MW160353,0.1372388454724888,0.15428984180390748,0.9638217025754413,0.9252539912917271,0.1372643837498938,0.15432498771632572,0.9636257296471109,0.9249326145552559,15,"{""0"":""Allenopithecus_nigroviridis_KJ434962"",""1"":""Cercocebus_atys_KT159932"",""2"":""Cercocebus_torquatus_KJ434959"",""3"":""Cercocebus_chrysogaster_KC757390"",""4"":""Cercopithecus_aethiops_AY863426"",""5"":""Chlorocebus_aethiops_C1_KU682691"",""6"":""Chlorocebus_aethiops_MN816163"",""7"":""Chlorocebus_cynosuros_C3_KU682693"",""8"":""Chlorocebus_cynosuros_KM262190"",""9"":""Chlorocebus_djamdjamensis_C5_KU682695"",""10"":""Cercopithecus_albogularis_KC757391"",""11"":""Cercopithecus_mitis_KJ434956"",""12"":""Cercopithecus_lhoesti_KJ434957"",""13"":""Cercopithecus_diana_KJ434958"",""14"":""Cercopithecus_neglectus_MW160353""}"
