method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
MW-proj,65,3,57,MWproj_completed_p65_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,27,0.0120173846169721,0.0076902782445185,0.9676480176214328,0.7947093178608237,13.14306219399441,True,True,True,0,0,0.0224574677598978,0.9750913235032668,0.0,0.0,missing_p65_rep03_seed57.csv,MWproj_completed_p65_rep03_seed57.csv,
MW-proj,65,4,58,MWproj_completed_p65_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,27,0.0206813322834256,0.0105084896954529,0.8571748760539387,0.79669427797076,15.79577899198921,True,True,True,0,0,0.0288581824293059,1.3623513455158065,0.0,0.0,missing_p65_rep04_seed58.csv,MWproj_completed_p65_rep04_seed58.csv,
MW-proj,65,5,59,MWproj_completed_p65_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,27,0.0036980433786573,0.0023114141040987,0.995742865180633,0.9232736572890023,16.258131388996844,True,True,True,0,0,0.0128480075976239,0.5049409010866077,0.0,0.0,missing_p65_rep05_seed59.csv,MWproj_completed_p65_rep05_seed59.csv,
MW-proj,65,6,60,MWproj_completed_p65_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,27,0.0228298404524585,0.0089681170007584,0.7950329729767937,0.8207046608390273,16.09695395399467,True,True,True,0,0,0.0146393724469056,0.6467814215642893,0.0,0.0,missing_p65_rep06_seed60.csv,MWproj_completed_p65_rep06_seed60.csv,
MW-proj,65,7,61,MWproj_completed_p65_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,27,0.0165017237391289,0.0066074411676967,0.8894021933921153,0.8292934305454821,14.077224174005096,True,True,True,0,0,0.0271875933634125,1.2583263683958008,0.0,0.0,missing_p65_rep07_seed61.csv,MWproj_completed_p65_rep07_seed61.csv,
MW-proj,65,8,62,MWproj_completed_p65_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,27,0.0390865001955132,0.0191636736356875,0.4525346176780605,0.4369584303546207,14.458387378006591,True,True,True,0,0,0.0103018012942454,0.4351908689518648,0.0,0.0,missing_p65_rep08_seed62.csv,MWproj_completed_p65_rep08_seed62.csv,
MW-proj,65,9,63,MWproj_completed_p65_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,27,0.028180983237097,0.0116512155119334,0.7472342956923217,0.9260984082146808,14.576405429994338,True,True,True,0,0,0.0119656080948638,0.5137213676401862,0.0,0.0,missing_p65_rep09_seed63.csv,MWproj_completed_p65_rep09_seed63.csv,
MW-proj,65,10,64,MWproj_completed_p65_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,27,0.0277296491799406,0.0117297294715984,0.7506558503436626,0.781158147879528,16.01285868299601,True,True,True,0,0,0.0109574349604947,0.4271071927729838,0.0,0.0,missing_p65_rep10_seed64.csv,MWproj_completed_p65_rep10_seed64.csv,
MW-proj,65,11,65,MWproj_completed_p65_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,27,0.0399812346650177,0.0211902150469303,0.6012589354500373,0.7197389014009237,15.905559645005267,True,True,True,0,0,0.005846957219052,0.2174062501626659,0.0,0.0,missing_p65_rep11_seed65.csv,MWproj_completed_p65_rep11_seed65.csv,
MW-proj,65,12,66,MWproj_completed_p65_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,27,0.0178421758837508,0.0073192002050951,0.8881419969770253,0.8069244569988929,13.154253318003612,True,True,True,0,0,0.019436985556019,0.8147265505541461,0.0,0.0,missing_p65_rep12_seed66.csv,MWproj_completed_p65_rep12_seed66.csv,
MW-proj,65,13,67,MWproj_completed_p65_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,27,0.0278062711674571,0.011098977669392,0.7318442975662032,0.8602130014887199,13.731065727988607,True,True,True,0,0,0.0129171005124765,0.5131790155228236,0.0,0.0,missing_p65_rep13_seed67.csv,MWproj_completed_p65_rep13_seed67.csv,
MW-proj,65,14,68,MWproj_completed_p65_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,27,0.026316344086346,0.0112351405592527,0.7769372210336861,0.788678092911402,12.45332876800967,True,True,True,0,0,0.0179254660534655,0.7962671214399778,0.0,0.0,missing_p65_rep14_seed68.csv,MWproj_completed_p65_rep14_seed68.csv,
MW-proj,65,15,69,MWproj_completed_p65_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,27,0.0286308277367057,0.0114393876711957,0.690636933320579,0.7320685574684124,17.89418060799653,True,True,True,0,0,0.0081722586887593,0.3100175259623726,0.0,0.0,missing_p65_rep15_seed69.csv,MWproj_completed_p65_rep15_seed69.csv,
MW-proj,65,16,70,MWproj_completed_p65_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,27,0.0353482403899209,0.0174576973619125,0.5991272652466881,0.706264076039241,16.230348399010836,True,True,True,0,0,0.0152981432140621,0.6496809425336445,0.0,0.0,missing_p65_rep16_seed70.csv,MWproj_completed_p65_rep16_seed70.csv,
MW-proj,65,17,71,MWproj_completed_p65_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,27,0.0319901258259823,0.0160705934413921,0.6754021474799403,0.7829904187502384,16.76541456799896,True,True,True,0,0,0.012014843690628,0.4765659711205965,0.0,0.0,missing_p65_rep17_seed71.csv,MWproj_completed_p65_rep17_seed71.csv,
MW-proj,65,18,72,MWproj_completed_p65_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,27,0.0324104901516863,0.014998752489025,0.665506169530062,0.8115433064854753,17.78119712699845,True,True,True,0,0,0.0099920420504684,0.4158317187193895,0.0,0.0,missing_p65_rep18_seed72.csv,MWproj_completed_p65_rep18_seed72.csv,
MW-proj,65,19,73,MWproj_completed_p65_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,27,0.0366319676638543,0.016970493819077,0.4610560534098984,0.4562354468068862,12.234087541000918,True,True,True,0,0,0.0097951052420389,0.427606787149508,0.0,0.0,missing_p65_rep19_seed73.csv,MWproj_completed_p65_rep19_seed73.csv,
MW-proj,65,20,74,MWproj_completed_p65_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,27,0.0286206353869808,0.014206014891057,0.7842272678610366,0.8095201740657325,11.884923724996042,True,True,True,0,0,0.0256027117832252,1.6517920103797763,0.0,0.0,missing_p65_rep20_seed74.csv,MWproj_completed_p65_rep20_seed74.csv,
MW-proj,65,21,75,MWproj_completed_p65_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,27,0.0218401084152579,0.0105365681292731,0.8591441998832416,0.8029163644692139,17.03228931799822,True,True,True,0,0,0.0289322484883371,1.3332088111775278,0.0,0.0,missing_p65_rep21_seed75.csv,MWproj_completed_p65_rep21_seed75.csv,
MW-proj,65,22,76,MWproj_completed_p65_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,27,0.0130481490042346,0.0038268777545342,0.9205777074731546,0.870290491277627,13.79283333499916,True,True,True,0,0,0.0167238521097257,0.7325079349530383,0.0,0.0,missing_p65_rep22_seed76.csv,MWproj_completed_p65_rep22_seed76.csv,
MW-proj,65,23,77,MWproj_completed_p65_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,27,0.0363607355089209,0.0177523883761192,0.6393327500450577,0.768790319502233,16.70151500099746,True,True,True,0,0,0.0056714050088224,0.2138843668870562,0.0,0.0,missing_p65_rep23_seed77.csv,MWproj_completed_p65_rep23_seed77.csv,
MW-proj,65,24,78,MWproj_completed_p65_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,27,0.0301865288557435,0.0125837947464609,0.6708934897004599,0.7006909188074969,13.423468303997652,True,True,True,0,0,0.0098318556660033,0.383064202663849,0.0,0.0,missing_p65_rep24_seed78.csv,MWproj_completed_p65_rep24_seed78.csv,
MW-proj,65,25,79,MWproj_completed_p65_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,27,0.0282521900201762,0.0128263457171342,0.7379554108412837,0.8346375539183875,16.612068000002182,True,True,True,0,0,0.0191038897210601,0.8277374048216587,0.0,0.0,missing_p65_rep25_seed79.csv,MWproj_completed_p65_rep25_seed79.csv,
MW-proj,65,26,80,MWproj_completed_p65_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,27,0.0393994636101909,0.0220582410084695,0.6263169685310714,0.7759285414360422,14.792814311993425,True,True,True,0,0,0.0150907230871334,0.6195814968469602,0.0,0.0,missing_p65_rep26_seed80.csv,MWproj_completed_p65_rep26_seed80.csv,
MW-proj,65,27,81,MWproj_completed_p65_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,27,0.0137225793607081,0.0045567312350242,0.9086530885710232,0.7951673855785012,16.24457307199191,True,True,True,0,0,0.0123394020339197,0.5164058932357479,0.0,0.0,missing_p65_rep27_seed81.csv,MWproj_completed_p65_rep27_seed81.csv,
MW-proj,65,28,82,MWproj_completed_p65_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,27,0.0386124676723347,0.0239885599782006,0.4574129971192976,0.5574302401038287,11.334974318000604,True,True,True,0,0,0.0891659657080909,161047513734.0513,0.0,0.0,missing_p65_rep28_seed82.csv,MWproj_completed_p65_rep28_seed82.csv,
MW-proj,65,29,83,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,27,0.0156641450946255,0.0054080572190286,0.8929911042755276,0.8243310302706416,16.383768281011726,True,True,True,0,0,0.0118932079943894,0.4694259233691912,0.0,0.0,missing_p65_rep29_seed83.csv,MWproj_completed_p65_rep29_seed83.csv,
MW-proj,65,30,84,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,27,0.0345535143890493,0.0142297790968149,0.5634873606975614,0.7254056138723056,12.130188124996494,True,True,True,0,0,0.0156206329349319,0.7817355359584623,0.0,0.0,missing_p65_rep30_seed84.csv,MWproj_completed_p65_rep30_seed84.csv,
MW-proj,85,1,55,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,27,0.0436919997736635,0.0285254510482673,0.2772785806871467,0.2768981954375213,15.036812122008996,True,True,True,0,0,0.0623273305412667,214725419934.77667,0.0,0.0,missing_p85_rep01_seed55.csv,MWproj_completed_p85_rep01_seed55.csv,
MW-proj,85,2,56,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,27,0.0428603483042645,0.0290635947132738,0.3365050356969266,0.3182499148791284,12.93565186399792,True,True,True,0,0,0.0786536869240593,214732625744.48816,0.0,0.0,missing_p85_rep02_seed56.csv,MWproj_completed_p85_rep02_seed56.csv,
MW-proj,85,3,57,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,27,0.0492210687013235,0.0304975668230623,0.0068179235667431,0.0524539368693079,13.271942403996944,True,True,True,0,0,0.0355932912646797,1.7324491096342536,0.0,0.0,missing_p85_rep03_seed57.csv,MWproj_completed_p85_rep03_seed57.csv,
MW-proj,85,4,58,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,27,0.0449116411792247,0.027960473989578,0.1364333057667699,0.268728373347304,15.947914905991638,True,True,True,0,0,0.0394581227585622,2.1015990626671166,0.0,0.0,missing_p85_rep04_seed58.csv,MWproj_completed_p85_rep04_seed58.csv,
MW-proj,85,5,59,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,27,0.0382127330213482,0.0215206561301617,0.3697283449378518,0.6591643300024116,16.07045031400048,True,True,True,0,0,0.0223551711919593,1.0789149639061746,0.0,0.0,missing_p85_rep05_seed59.csv,MWproj_completed_p85_rep05_seed59.csv,
MW-proj,85,6,60,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,27,0.0467952032206268,0.0259853436330176,0.1874248015384959,0.4633562917760614,12.83078417800425,True,True,True,0,0,0.0764367903626014,7.437414464651236,0.0,0.0,missing_p85_rep06_seed60.csv,MWproj_completed_p85_rep06_seed60.csv,
MW-proj,85,7,61,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,27,0.0456757597380255,0.0292100834640668,0.1268230851445829,0.3858358869594825,17.800040215006447,True,True,True,0,0,0.0640941920774627,53680454521.53088,0.0,0.0,missing_p85_rep07_seed61.csv,MWproj_completed_p85_rep07_seed61.csv,
MW-proj,85,8,62,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,27,0.0513262331212903,0.0352456175779938,-0.0234058270110852,-0.0577119509703779,21.278150222002296,True,True,True,0,0,0.0016922076779021,0.062331382044689,0.0,0.0,missing_p85_rep08_seed62.csv,MWproj_completed_p85_rep08_seed62.csv,
MW-proj,85,9,63,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,27,0.044693118260118,0.0246645328014557,0.1767582438282575,0.2905128753429428,12.44850657400093,True,True,True,0,0,0.0662734910479179,6.462719868257911,0.0,0.0,missing_p85_rep09_seed63.csv,MWproj_completed_p85_rep09_seed63.csv,
MW-proj,85,10,64,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,27,0.0516815647905175,0.0371639525640735,0.2362104666019601,0.1708546135512427,12.39943526800198,True,True,True,0,0,0.0755242490147021,9.221293324328128,0.0,0.0,missing_p85_rep10_seed64.csv,MWproj_completed_p85_rep10_seed64.csv,
MW-proj,85,11,65,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,27,0.0480399291248604,0.029706707468724,0.175209548487072,0.3293156281920327,22.08274817200436,True,True,True,0,0,0.0052481320066483,0.2005475481304879,0.0,0.0,missing_p85_rep11_seed65.csv,MWproj_completed_p85_rep11_seed65.csv,
MW-proj,85,12,66,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,27,0.0199067558269578,0.0111971201022328,0.8494964706114352,0.7183009874021111,14.113532656003372,True,True,True,0,0,0.0706396730417063,322093533168.61755,0.0,0.0,missing_p85_rep12_seed66.csv,MWproj_completed_p85_rep12_seed66.csv,
MW-proj,85,13,67,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,27,0.047368986696808,0.0315616026042919,0.1810636025098948,0.3395081192524325,8.109727407005266,True,True,True,0,0,0.1000823387559267,322082727619.2216,0.0,0.0,missing_p85_rep13_seed67.csv,MWproj_completed_p85_rep13_seed67.csv,
MW-proj,85,14,68,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,27,0.0471052573584775,0.0285308420990254,0.2562583005557538,0.1706332992849847,21.98032155098917,True,True,True,0,0,0.0012089489651087,0.0436750957070069,0.0,0.0,missing_p85_rep14_seed68.csv,MWproj_completed_p85_rep14_seed68.csv,
MW-proj,85,15,69,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,27,0.0372755388385263,0.0219536810719686,0.5311497073096854,0.3620909804952334,22.57689065299928,True,True,True,0,0,0.0326913996005698,1.7488409982590458,0.0,0.0,missing_p85_rep15_seed69.csv,MWproj_completed_p85_rep15_seed69.csv,
MW-proj,85,16,70,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,27,0.0392292369001379,0.0207200940893553,0.3988490578119529,0.7462459156503796,17.06738636799855,True,True,True,0,0,0.0085019871298894,0.5057735912853197,0.0,0.0,missing_p85_rep16_seed70.csv,MWproj_completed_p85_rep16_seed70.csv,
MW-proj,85,17,71,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,27,0.047186011418686,0.033677230157153,0.2099085278587477,0.3225400068096698,12.591237108994392,True,True,True,0,0,0.1156162700818838,8697061.854892336,0.0,0.0,missing_p85_rep17_seed71.csv,MWproj_completed_p85_rep17_seed71.csv,
MW-proj,85,18,72,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,27,0.0485656091943169,0.0305479743782463,0.1987676830570209,0.367846427689756,11.4117488089978,True,True,True,0,0,0.0212349458076606,1.1724747989296331,0.0,0.0,missing_p85_rep18_seed72.csv,MWproj_completed_p85_rep18_seed72.csv,
MW-proj,85,19,73,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,27,0.043964894398451,0.0292354310650583,0.2758786063070423,0.3826864147088867,17.082228822997422,True,True,True,0,0,0.0891712283195347,3602456.315050684,0.0,0.0,missing_p85_rep19_seed73.csv,MWproj_completed_p85_rep19_seed73.csv,
MW-proj,85,20,74,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,27,0.0583782719579939,0.0418257620196118,-0.135017427090081,-0.1330966795710192,10.660263941987068,True,True,True,0,0,0.0936835149768928,107405630377.30136,0.0,0.0,missing_p85_rep20_seed74.csv,MWproj_completed_p85_rep20_seed74.csv,
MW-proj,85,21,75,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,27,0.0489860149361871,0.0309860382577321,0.1424761225607999,0.2436279451352296,7.750807803997304,True,True,True,0,0,0.1138037322311957,268420266188.10477,0.0,0.0,missing_p85_rep21_seed75.csv,MWproj_completed_p85_rep21_seed75.csv,
MW-proj,85,22,76,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,27,0.0325470940194509,0.0185031005576367,0.51858844602618,0.6368612373296235,8.702076642002794,True,True,True,0,0,0.065702095088949,161044961400.14774,0.0,0.0,missing_p85_rep22_seed76.csv,MWproj_completed_p85_rep22_seed76.csv,
MW-proj,85,23,77,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,27,0.037006261237331,0.0226470227065256,0.4401876394721501,0.4483656792645558,17.50593168201158,True,True,True,0,0,0.0580725451072323,53680454855.64746,0.0,0.0,missing_p85_rep23_seed77.csv,MWproj_completed_p85_rep23_seed77.csv,
MW-proj,85,24,78,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,27,0.0491130252258159,0.0309388036248509,0.1288727650134067,0.0548348655090228,24.56161016499391,True,True,True,0,0,0.0033102439892251,0.1270378435674778,0.0,0.0,missing_p85_rep24_seed78.csv,MWproj_completed_p85_rep24_seed78.csv,
MW-proj,85,25,79,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,27,0.0366081980850136,0.0222320494217151,0.5844981514708374,0.6549029622063332,22.61773748700216,True,True,True,0,0,0.0357686607794876,1.7362700097120265,0.0,0.0,missing_p85_rep25_seed79.csv,MWproj_completed_p85_rep25_seed79.csv,
MW-proj,85,26,80,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,27,0.0483737388400658,0.0316156713545752,0.1546278509281884,0.202483911724854,12.90541484899586,True,True,True,0,0,0.0698164921189205,53680454602.50501,0.0,0.0,missing_p85_rep26_seed80.csv,MWproj_completed_p85_rep26_seed80.csv,
MW-proj,85,27,81,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,27,0.0399423708915099,0.0217171830972487,0.295767942842793,0.4158008763904927,16.76189360699209,True,True,True,0,0,0.0561310448117042,4.200878367219406,0.0,0.0,missing_p85_rep27_seed81.csv,MWproj_completed_p85_rep27_seed81.csv,
MW-proj,85,28,82,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,27,0.0473185189490438,0.0312796198228383,0.2131981817831363,0.4744393515319455,5.374968907999573,True,True,True,0,0,0.1222251464841241,375771869931.5584,0.0,0.0,missing_p85_rep28_seed82.csv,MWproj_completed_p85_rep28_seed82.csv,
MW-proj,85,29,83,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,27,0.0536465925023268,0.0392004174088514,0.1574453647062661,0.1342356145726932,7.936407663990394,True,True,True,0,0,0.1382565930243608,161052606297.99725,0.0,0.0,missing_p85_rep29_seed83.csv,MWproj_completed_p85_rep29_seed83.csv,
MW-proj,85,30,84,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,27,0.0394409595755358,0.0221132861497841,0.3635685895091061,0.3262002042900919,13.3884402160038,True,True,True,0,0,0.071134126577096,322088877149.3336,0.0,0.0,missing_p85_rep30_seed84.csv,MWproj_completed_p85_rep30_seed84.csv,
