method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,best_start_pair,n_weighted_lsq_fits,n_graft_evaluations,nnls_backend
MW-proj,50,0.5,0.49523809523809526,11,65,105,52,53,27,True,True,True,True,,missing_p50_rep11_seed65.csv,MWproj_completed_p50_rep11_seed65.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep11_seed65.log,15.044612110999878,48.0753959893661,0.019086556840515585,0.10566021096563978,0.8214652329870853,58.523957020737264,0.022445654481427994,0.028353872492915263,0.013559290372427462,0.8049662525810319,0.8710834115939554,0.0,0.0,129.36452654450602,48.0753959893661,62.83726515025241,0,0,0,,ultrametric,2,52,0,0.0028348977072559897,105,27,105,"(0, 7)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,12,66,105,52,53,27,True,True,True,True,,missing_p50_rep12_seed66.csv,MWproj_completed_p50_rep12_seed66.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep12_seed66.log,16.064763034999487,42.530600241644045,0.016458368703296093,0.09347384668493197,0.726721199432462,58.523957020737264,0.022445654481427994,0.01765205671988731,0.005712765033192067,0.888586398329561,0.8814138137112609,0.0,0.0,240.5860060990934,42.530600241644045,82.32208060175937,0,0,0,,ultrametric,2,52,0,8.57322842822262e-05,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,13,67,105,52,53,27,True,True,True,True,,missing_p50_rep13_seed67.csv,MWproj_completed_p50_rep13_seed67.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep13_seed67.log,18.040516567009035,36.57658825055947,0.01566604894059528,0.08038810604518565,0.6249848799116401,58.523957020737264,0.022445654481427994,0.01856302825403616,0.00614039404698818,0.8795162946551164,0.8293349270041833,0.0,0.0,267.2828794791261,36.57658825055947,86.31540174894891,0,0,0,,ultrametric,2,52,0,9.078839270070714e-05,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,14,68,105,52,53,27,True,True,True,True,,missing_p50_rep14_seed68.csv,MWproj_completed_p50_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep14_seed68.log,13.638475651008775,43.56984659567947,0.016379302158228203,0.09575790460588895,0.7444788222409674,58.523957020737264,0.022445654481427994,0.02942410694745061,0.013317764820273944,0.7555057710851842,0.7875864424144112,0.0,0.0,154.06440517823677,43.56984659567947,71.71971907120687,0,0,0,,ultrametric,2,52,0,8.347850945076428e-05,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,15,69,105,52,53,27,True,True,True,True,,missing_p50_rep15_seed69.csv,MWproj_completed_p50_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep15_seed69.log,18.044365030000336,44.33560727068112,0.01806417007348129,0.09744089510039808,0.7575633898946944,58.523957020737264,0.022445654481427994,0.019936223437545027,0.008545337916986905,0.8684363051237868,0.8135405105438401,0.0,0.0,216.2245120902664,44.33560727068112,79.49556835990337,0,0,0,,ultrametric,2,52,0,0.0017860652686233595,105,27,105,"(0, 7)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,16,70,105,52,53,27,True,True,True,True,,missing_p50_rep16_seed70.csv,MWproj_completed_p50_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep16_seed70.log,11.597246713994537,33.514834291582574,0.014593102820186304,0.07365897646501665,0.5726686300399508,58.523957020737264,0.022445654481427994,0.009804229695938457,0.0031291590544158597,0.9716557385950125,0.9681550414069836,0.0,0.0,203.17069504714195,33.514834291582574,83.50410019328523,0,0,0,,ultrametric,2,52,0,0.00012820921100541237,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,17,71,105,52,53,27,True,True,True,True,,missing_p50_rep17_seed71.csv,MWproj_completed_p50_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep17_seed71.log,11.256573172009666,66.42575225197149,0.024854719979518103,0.14599066429004723,1.1350181298990825,58.523957020737264,0.022445654481427994,0.020530537235771713,0.010672114324339978,0.8894299718693293,0.8474344745154955,0.0,0.0,151.1291036163928,66.42575225197149,56.047014994161344,0,0,0,,ultrametric,2,52,0,0.0038288656679022655,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,18,72,105,52,53,27,True,True,True,True,,missing_p50_rep18_seed72.csv,MWproj_completed_p50_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep18_seed72.log,12.781455457006814,29.09435912343335,0.0114041176757948,0.06394364642512824,0.49713588425205274,58.523957020737264,0.022445654481427994,0.03660536151237622,0.018686350403150177,0.6380965643905779,0.7726457781951677,0.0,0.0,157.6974555141698,29.09435912343335,81.55052088280581,0,0,0,,ultrametric,2,52,0,0.00011313016610499267,105,27,105,"(1, 13)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,19,73,105,52,53,27,True,True,True,True,,missing_p50_rep19_seed73.csv,MWproj_completed_p50_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep19_seed73.log,13.364205720004975,54.00044250962118,0.02104121792804264,0.11868229122993666,0.9227066189404584,58.523957020737264,0.022445654481427994,0.01842271929961297,0.006670448745695108,0.8815214074628742,0.81396738666439,0.0,0.0,200.42373670041792,54.00044250962118,73.05686272562717,0,0,0,,ultrametric,2,52,0,0.00019435351506137512,105,27,105,"(1, 3)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,20,74,105,52,53,27,True,True,True,True,,missing_p50_rep20_seed74.csv,MWproj_completed_p50_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep20_seed74.log,12.370781794001232,44.354424045117,0.01839692122576617,0.09748225064860878,0.7578849124880694,58.523957020737264,0.022445654481427994,0.009323224672517609,0.002965648792516117,0.9689016063567073,0.9377614616238367,0.0,0.0,254.08704448982314,44.354424045117,82.54361054331775,0,0,0,,ultrametric,2,52,0,0.00011460483345997132,105,27,105,"(0, 11)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,21,75,105,52,53,27,True,True,True,True,,missing_p50_rep21_seed75.csv,MWproj_completed_p50_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep21_seed75.log,11.697133838999434,81.35893535868293,0.02829124407478921,0.1788108469421603,1.3901817221595998,58.523957020737264,0.022445654481427994,0.016013321055616533,0.00611839182148315,0.9044965490930037,0.7918552036199096,0.0,0.0,342.7727028431815,81.35893535868293,76.2644648527031,0,0,0,,ultrametric,2,52,0,0.002573484682069083,105,27,105,"(0, 10)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,22,76,105,52,53,27,True,True,True,True,,missing_p50_rep22_seed76.csv,MWproj_completed_p50_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep22_seed76.log,14.664749094998115,46.459410736977595,0.018060826455578,0.10210859502632438,0.7938528613250683,58.523957020737264,0.022445654481427994,0.002075741937567371,0.0015423262838919918,0.9986419908992932,0.967386664389994,0.0,0.0,260.5265055314581,46.459410736977595,82.16710785637598,0,0,0,,ultrametric,2,52,0,9.718624616391651e-05,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,23,77,105,52,53,27,True,True,True,True,,missing_p50_rep23_seed77.csv,MWproj_completed_p50_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep23_seed77.log,15.754775341003551,43.90816708551482,0.01780388999259939,0.09650146612201059,0.7502597110779178,58.523957020737264,0.022445654481427994,0.016787043313387526,0.004973445625748483,0.905699263357437,0.9015623666012124,0.0,0.0,258.1054448185556,43.90816708551482,82.98828329004,0,0,0,,ultrametric,2,52,0,0.00012108854078263185,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,24,78,105,52,53,27,True,True,True,True,,missing_p50_rep24_seed78.csv,MWproj_completed_p50_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep24_seed78.log,15.48417060400243,36.98370570172511,0.015364114199311007,0.08128286967412111,0.631941303774459,58.523957020737264,0.022445654481427994,0.019960763313605044,0.006666464214436225,0.8545916633972184,0.8559719969264918,0.0,0.0,237.45661205598617,36.98370570172511,84.42506806548504,0,0,0,,ultrametric,2,52,0,0.0001199968674438681,105,27,105,"(0, 5)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,25,79,105,52,53,27,True,True,True,True,,missing_p50_rep25_seed79.csv,MWproj_completed_p50_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep25_seed79.log,12.725955501999124,29.806716398634247,0.013137766260979521,0.06550926681018517,0.5093079469673009,58.523957020737264,0.022445654481427994,0.01797594246745189,0.006184883223068208,0.8970912485187227,0.8789379322120722,0.0,0.0,165.96835971230502,29.806716398634247,82.04072363533496,0,0,0,,ultrametric,2,52,0,0.00013433242596303145,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,26,80,105,52,53,27,True,True,True,True,,missing_p50_rep26_seed80.csv,MWproj_completed_p50_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep26_seed80.log,13.666872300993418,64.02189070080831,0.02431089639688646,0.1407074520896886,1.0939433004867207,58.523957020737264,0.022445654481427994,0.02990984124866485,0.015398233179201562,0.8004670309199661,0.8820968155041408,0.0,0.0,133.32629979273065,64.02189070080831,51.981048900076814,0,0,0,,ultrametric,2,52,0,0.004149879020376177,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,27,81,105,52,53,27,True,True,True,True,,missing_p50_rep27_seed81.csv,MWproj_completed_p50_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep27_seed81.log,13.9016687359981,44.21626807068697,0.017399441079199954,0.09717861114436697,0.7555242386467386,58.523957020737264,0.022445654481427994,0.002456806667686563,0.0017527305383816113,0.9973029393827145,0.9505677452403313,0.0,0.0,322.5449964478168,44.21626807068697,86.29144195146722,0,0,0,,ultrametric,2,52,0,0.0001141802053575504,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,28,82,105,52,53,27,True,True,True,True,,missing_p50_rep28_seed82.csv,MWproj_completed_p50_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep28_seed82.log,12.90184441501333,47.49646999284442,0.01867156354788678,0.1043878461381196,0.811573113144325,58.523957020737264,0.022445654481427994,0.0204783202604354,0.006866627883527608,0.8513871604754044,0.8478613506360453,0.0,0.0,245.33270883288333,47.49646999284442,80.63997653684318,0,0,0,,ultrametric,2,52,0,0.00011700396525393138,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,29,83,105,52,53,27,True,True,True,True,,missing_p50_rep29_seed83.csv,MWproj_completed_p50_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep29_seed83.log,12.98412178599392,33.899715655769754,0.01463413601733435,0.07450486957312034,0.5792451054490009,58.523957020737264,0.022445654481427994,0.0102931122391802,0.0035856049596689936,0.9630315192539499,0.9595321437718773,0.0,0.0,339.41699222953326,33.899715655769754,90.01236931802023,0,0,0,,ultrametric,2,52,0,0.0001112266789445129,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,30,84,105,52,53,27,True,True,True,True,,missing_p50_rep30_seed84.csv,MWproj_completed_p50_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep30_seed84.log,15.521055065008113,62.979624781034175,0.025462739891141607,0.13841675776051468,1.0761340822992898,58.523957020737264,0.022445654481427994,0.016270102659598887,0.006861068741628665,0.9157268044268848,0.830188679245283,0.0,0.0,192.0534682262556,62.979624781034175,67.20724423115404,0,0,0,,ultrametric,3,52,0,0.0010785610310422094,105,27,105,"(4, 8)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,1,55,105,68,37,27,True,True,True,True,,missing_p65_rep01_seed55.csv,MWproj_completed_p65_rep01_seed55.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep01_seed55.log,14.412536244999501,60.160842881050705,0.023293221188914442,0.13222163270560594,1.0279695007590384,58.523957020737264,0.022445654481427994,0.017460685221419973,0.006754385671115298,0.8997201124934256,0.8083368324617322,0.0,0.0,193.60928535727348,60.160842881050705,68.9266747872996,0,0,0,,ultrametric,2,68,0,0.0018984261477519404,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,2,56,105,68,37,27,True,True,True,True,,missing_p65_rep02_seed56.csv,MWproj_completed_p65_rep02_seed56.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep02_seed56.log,17.35766630200669,168.68413745543376,0.03450545718589362,0.37073436803392035,2.8823091609417757,58.523957020737264,0.022445654481427994,0.031084125424445563,0.017181044698074018,0.7115199009383295,0.6629385044089017,0.0,0.0,221.9811529520053,168.68413745543376,24.009702980547594,0,0,0,,ultrametric,2,68,0,0.003478401128615812,105,27,105,"(0, 7)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,3,57,105,68,37,27,True,True,True,True,,missing_p65_rep03_seed57.csv,MWproj_completed_p65_rep03_seed57.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep03_seed57.log,13.14306219399441,57.066202707999004,0.022457467759897876,0.12542022573186595,0.9750913235032669,58.523957020737264,0.022445654481427994,0.012017384616972108,0.007690278244518591,0.9676480176214328,0.7947093178608237,0.0,0.0,178.9414452128175,57.066202707999004,68.10900759176872,0,0,0,,ultrametric,3,68,0,0.003094710676763819,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,4,58,105,68,37,27,True,True,True,True,,missing_p65_rep04_seed58.csv,MWproj_completed_p65_rep04_seed58.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep04_seed58.log,15.79577899198921,79.73019159211063,0.028858182429305917,0.17523119031233106,1.3623513455158063,58.523957020737264,0.022445654481427994,0.020681332283425693,0.010508489695452978,0.8571748760539387,0.79669427797076,0.0,0.0,156.15438970663067,79.73019159211063,48.9414343446247,0,0,0,,ultrametric,2,68,0,0.0036201029253313567,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,5,59,105,68,37,27,True,True,True,True,,missing_p65_rep05_seed59.csv,MWproj_completed_p65_rep05_seed59.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep05_seed59.log,16.258131388996844,29.551139593204976,0.012848007597623987,0.06494755954550545,0.5049409010866077,58.523957020737264,0.022445654481427994,0.003698043378657369,0.0023114141040987035,0.995742865180633,0.9232736572890025,0.0,0.0,218.99104906557426,29.551139593204976,86.50577741907787,0,0,0,,ultrametric,2,68,0,6.869300449456741e-05,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,6,60,105,68,37,27,True,True,True,True,,missing_p65_rep06_seed60.csv,MWproj_completed_p65_rep06_seed60.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep06_seed60.log,16.09695395399467,37.852208117439815,0.014639372446905661,0.08319166619217541,0.6467814215642893,58.523957020737264,0.022445654481427994,0.022829840452458557,0.00896811700075843,0.7950329729767937,0.8207046608390273,0.0,0.0,314.6476718146135,37.852208117439815,87.96997038015844,0,0,0,,ultrametric,3,68,0,6.600526971278173e-05,105,27,105,"(0, 12)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,7,61,105,68,37,27,True,True,True,True,,missing_p65_rep07_seed61.csv,MWproj_completed_p65_rep07_seed61.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep07_seed61.log,14.077224174005096,73.64223830205626,0.02718759336341251,0.16185107319133243,1.2583263683958008,58.523957020737264,0.022445654481427994,0.016501723739128994,0.006607441167696735,0.8894021933921153,0.8292934305454821,0.0,0.0,339.6099186780827,73.64223830205626,78.31563972315487,0,0,0,,ultrametric,2,68,0,0.0025586257189631778,105,27,105,"(1, 7)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,8,62,105,68,37,27,True,True,True,True,,missing_p65_rep08_seed62.csv,MWproj_completed_p65_rep08_seed62.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep08_seed62.log,14.458387378006591,25.46909171035624,0.01030180129424548,0.05597602573704668,0.4351908689518648,58.523957020737264,0.022445654481427994,0.03908650019551327,0.019163673635687523,0.4525346176780605,0.43695843035462073,0.0,0.0,134.91518162520762,25.46909171035624,81.12214548166344,0,0,0,,ultrametric,2,68,0,0.0001560244360858169,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,9,63,105,68,37,27,True,True,True,True,,missing_p65_rep09_seed63.csv,MWproj_completed_p65_rep09_seed63.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep09_seed63.log,14.576405429994338,30.065007240408622,0.011965608094863887,0.06607693898990906,0.5137213676401862,58.523957020737264,0.022445654481427994,0.028180983237097043,0.011651215511933433,0.7472342956923217,0.9260984082146809,0.0,0.0,114.76047013722561,30.065007240408622,73.80194834993428,0,0,0,,ultrametric,2,68,0,7.843733652150444e-05,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,10,64,105,68,37,27,True,True,True,True,,missing_p65_rep10_seed64.csv,MWproj_completed_p65_rep10_seed64.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep10_seed64.log,16.01285868299601,24.996002993093853,0.010957434960494783,0.05493627031449198,0.42710719277298387,58.523957020737264,0.022445654481427994,0.02772964917994064,0.011729729471598444,0.7506558503436626,0.781158147879528,0.0,0.0,126.91719603588126,24.996002993093853,80.30526691904922,0,0,0,,ultrametric,2,68,0,8.984699340215384e-05,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,11,65,105,68,37,27,True,True,True,True,,missing_p65_rep11_seed65.csv,MWproj_completed_p65_rep11_seed65.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep11_seed65.log,15.905559645005269,12.723474040559513,0.00584695721905207,0.027963679210020905,0.2174062501626659,58.523957020737264,0.022445654481427994,0.03998123466501777,0.02119021504693036,0.6012589354500373,0.7197389014009237,0.0,0.0,70.47476557976532,12.723474040559513,81.94605695259997,0,0,0,,ultrametric,2,68,0,0.00039132904488424464,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,12,66,105,68,37,27,True,True,True,True,,missing_p65_rep12_seed66.csv,MWproj_completed_p65_rep12_seed66.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep12_seed66.log,13.154253318003612,47.68102162828437,0.01943698555601909,0.10479345412809751,0.8147265505541461,58.523957020737264,0.022445654481427994,0.01784217588375084,0.007319200205095179,0.8881419969770253,0.8069244569988929,0.0,0.0,290.55882542734366,47.68102162828437,83.58989042643712,0,0,0,,ultrametric,3,68,0,0.002102056158387649,105,27,105,"(0, 10)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,13,67,105,68,37,27,True,True,True,True,,missing_p65_rep13_seed67.csv,MWproj_completed_p65_rep13_seed67.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep13_seed67.log,13.731065727988607,30.033266648401995,0.012917100512476552,0.06600717944703735,0.5131790155228236,58.523957020737264,0.022445654481427994,0.027806271167457194,0.011098977669392067,0.7318442975662032,0.8602130014887199,0.0,0.0,144.5911172285335,30.033266648401995,79.22883008025111,0,0,0,,ultrametric,2,68,0,8.511182273563581e-05,105,27,105,"(4, 5)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,14,68,105,68,37,27,True,True,True,True,,missing_p65_rep14_seed68.csv,MWproj_completed_p65_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep14_seed68.log,12.45332876800967,46.60070279217944,0.017925466053465542,0.10241912701577899,0.7962671214399778,58.523957020737264,0.022445654481427994,0.026316344086346036,0.011235140559252772,0.7769372210336861,0.788678092911402,0.0,0.0,105.95667875595669,46.60070279217944,56.01909823965708,0,0,0,,ultrametric,2,68,0,0.00019686389551177539,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,15,69,105,68,37,27,True,True,True,True,,missing_p65_rep15_seed69.csv,MWproj_completed_p65_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep15_seed69.log,17.89418060799653,18.143452365097197,0.008172258688759362,0.0398757194837301,0.31001752596237264,58.523957020737264,0.022445654481427994,0.02863082773670571,0.011439387671195794,0.690636933320579,0.7320685574684124,0.0,0.0,223.89741764607828,18.143452365097197,91.89653344114171,0,0,0,,ultrametric,2,68,0,0.00020959742711977749,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,16,70,105,68,37,27,True,True,True,True,,missing_p65_rep16_seed70.csv,MWproj_completed_p65_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep16_seed70.log,16.230348399010836,38.02189955803109,0.015298143214062176,0.08356461441325513,0.6496809425336445,58.523957020737264,0.022445654481427994,0.035348240389920994,0.017457697361912532,0.5991272652466881,0.706264076039241,0.0,0.0,115.43488224563683,38.02189955803109,67.0620363460645,0,0,0,,ultrametric,2,68,0,0.0005450575309129652,105,27,105,"(4, 8)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,17,71,105,68,37,27,True,True,True,True,,missing_p65_rep17_seed71.csv,MWproj_completed_p65_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep17_seed71.log,16.76541456799896,27.89052641140771,0.012014843690628052,0.061297860244852106,0.47656597112059657,58.523957020737264,0.022445654481427994,0.03199012582598234,0.016070593441392104,0.6754021474799403,0.7829904187502384,0.0,0.0,110.8381965057104,27.89052641140771,74.8367193885451,0,0,0,,ultrametric,2,68,0,0.0005150654877357599,105,27,105,"(0, 12)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,18,72,105,68,37,27,True,True,True,True,,missing_p65_rep18_seed72.csv,MWproj_completed_p65_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep18_seed72.log,17.78119712699845,24.33611763419286,0.009992042050468402,0.05348597282240189,0.4158317187193895,58.523957020737264,0.022445654481427994,0.03241049015168639,0.01499875248902508,0.665506169530062,0.8115433064854753,0.0,0.0,143.1488332209613,24.33611763419286,82.99942997325854,0,0,0,,ultrametric,2,68,0,0.00038118393587212784,105,27,105,"(1, 7)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,19,73,105,68,37,27,True,True,True,True,,missing_p65_rep19_seed73.csv,MWproj_completed_p65_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep19_seed73.log,12.234087541000918,25.025241232913356,0.009795105242038905,0.055000530182227156,0.42760678714950806,58.523957020737264,0.022445654481427994,0.03663196766385435,0.016970493819077056,0.4610560534098984,0.4562354468068862,0.0,0.0,155.33062825701757,25.025241232913356,83.8890491117403,0,0,0,,ultrametric,2,68,0,0.00017211552834016445,105,27,105,"(1, 3)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,20,74,105,68,37,27,True,True,True,True,,missing_p65_rep20_seed74.csv,MWproj_completed_p65_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep20_seed74.log,11.884923724996042,96.66940462266322,0.02560271178322525,0.21246022993991917,1.6517920103797763,58.523957020737264,0.022445654481427994,0.02862063538698083,0.01420601489105703,0.7842272678610366,0.8095201740657325,0.0,0.0,116.6655179470362,96.66940462266322,17.13969446692107,0,0,0,,ultrametric,2,68,0,0.0032168374184524786,105,27,105,"(0, 6)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,21,75,105,68,37,27,True,True,True,True,,missing_p65_rep21_seed75.csv,MWproj_completed_p65_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep21_seed75.log,17.03228931799822,78.02465516502185,0.02893224848833714,0.17148275860444365,1.3332088111775278,58.523957020737264,0.022445654481427994,0.021840108415257947,0.010536568129273149,0.8591441998832416,0.8029163644692139,0.0,0.0,129.00614193619032,78.02465516502185,39.51865082236564,0,0,0,,ultrametric,2,68,0,0.004727423654808391,105,27,105,"(9, 12)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,22,76,105,68,37,27,True,True,True,True,,missing_p65_rep22_seed76.csv,MWproj_completed_p65_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep22_seed76.log,13.792833334999159,42.869262902540626,0.016723852109725705,0.09421816022536401,0.7325079349530383,58.523957020737264,0.022445654481427994,0.013048149004234615,0.0038268777545342647,0.9205777074731546,0.870290491277627,0.0,0.0,344.6287839183272,42.869262902540626,87.56074219479585,0,0,0,,ultrametric,3,68,0,0.00015970431949256436,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,23,77,105,68,37,27,True,True,True,True,,missing_p65_rep23_seed77.csv,MWproj_completed_p65_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep23_seed77.log,16.70151500099746,12.51735949510568,0.005671405008822481,0.02751068020902347,0.21388436688705625,58.523957020737264,0.022445654481427994,0.03636073550892095,0.017752388376119213,0.6393327500450577,0.768790319502233,0.0,0.0,100.49377117054274,12.51735949510568,87.54414393120632,0,0,0,,ultrametric,2,68,0,9.182840640435741e-05,105,27,105,"(0, 11)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,24,78,105,68,37,27,True,True,True,True,,missing_p65_rep24_seed78.csv,MWproj_completed_p65_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep24_seed78.log,13.423468303997652,22.41843293288209,0.009831855666003385,0.04927128117116943,0.38306420266384905,58.523957020737264,0.022445654481427994,0.030186528855743522,0.012583794746460986,0.6708934897004599,0.7006909188074969,0.0,0.0,156.0818791635305,22.41843293288209,85.63674844701619,0,0,0,,ultrametric,2,68,0,7.176469495129688e-05,105,27,105,"(3, 9)",20580,17745,scipy.optimize.nnls
