method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_max_distance,optimizer_config_json,sensitivity_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep01_seed55_epochs.csv,69.64864783600024,20.105166838867348,0.0089860549131873,0.04418717986564252,0.430099284429821,46.74540871538672,0.02022617682793644,0.04016421614127179,0.022355973322382983,0.8524561405747494,0.8513617348245539,0.0,0.0,81.73052058812667,20.105166838867348,75.40066220771374,4500,5000,4500,0.0025,two_way_mean,2,1,81.73052058812667,20.105166838867348,0.43036522601847826,0.23857976695292124,0.2576197836166924,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep02_seed56_epochs.csv,71.50987154500035,22.23065883204,0.009861486286456491,0.04885859083964835,0.47556881933353495,46.74540871538672,0.02022617682793644,0.02987097867753255,0.015157688770021048,0.9449607442234558,0.9276871851788611,0.0,0.0,112.13354221073817,22.23065883204,80.1748358307804,4500,5000,4500,0.0025,two_way_mean,2,1,112.13354221073817,22.23065883204,0.43581018375301617,0.22598197650005503,0.217486604968339,0.2905401225020108,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep03_seed57_epochs.csv,70.86318165899957,20.752691198307346,0.009363117809751523,0.04561031032595021,0.44395143327683406,46.74540871538672,0.02022617682793644,0.021786420028625318,0.01274113626782997,0.9194461117846624,0.8799624349013916,0.0,0.0,186.20941863172834,20.752691198307346,88.85518715927547,4500,5000,4500,0.0025,two_way_mean,2,1,186.20941863172834,20.752691198307346,0.43036522601847826,0.2321900498996978,0.2585973962171456,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep04_seed58_epochs.csv,71.41129085400007,22.82949914257727,0.010305354016958135,0.050174723390279716,0.48837949586828,46.74540871538672,0.02022617682793644,0.016000756648053872,0.008269226146526797,0.9646030324860765,0.9514214974814308,0.0,0.0,119.009170405712,22.82949914257727,80.81702522188027,5000,5000,5000,0.0025,two_way_mean,2,0,119.009170405712,22.82949914257727,0.42105747973470886,0.23163516501151815,0.2533063923585599,0.2807049864898059,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_two_restarts_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_two_restarts_p50_rep05_seed59_epochs.csv,70.85920188699947,25.479070788677184,0.011200358789427082,0.05599795777731249,0.545060391787536,46.74540871538672,0.02022617682793644,0.019171635896941968,0.009704876536791406,0.9354265292855722,0.8936224707589856,0.0,0.0,183.7607463389841,25.479070788677184,86.13464992045915,4500,5000,4500,0.0025,two_way_mean,2,0,183.7607463389841,25.479070788677184,0.42080276219249024,0.23117873324374533,0.2553008419888145,0.2805351747949935,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 2, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",two_restarts,"two-way initialization, two restarts",0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep01_seed55_epochs.csv,35.58599595800024,19.88904620050586,0.00888296939225228,0.04371218945166123,0.4254759290180124,46.74540871538672,0.02022617682793644,0.039928860824358633,0.022201851892421156,0.8560423096449985,0.8529838640826433,0.0,0.0,71.38078818446246,19.88904620050586,72.13669573231873,5000,5000,5000,0.00125,two_way_mean,1,0,71.38078818446246,19.88904620050586,0.43036522601847826,0.23857976695292124,0.2576197836166924,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep02_seed56_epochs.csv,35.45815251300064,22.001652316031638,0.009751509078161481,0.04835527981545415,0.4706698031028141,46.74540871538672,0.02022617682793644,0.03006428148885323,0.015288800996136314,0.9440373469925911,0.9391274652095961,0.0,0.0,103.57859859024656,22.001652316031638,78.75849585195738,5000,5000,5000,0.00125,two_way_mean,1,0,103.57859859024656,22.001652316031638,0.43581018375301617,0.22598197650005503,0.217486604968339,0.2905401225020108,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep03_seed57_epochs.csv,36.04113094400054,20.22069450359829,0.009129322204330029,0.04444108682109514,0.43257070714075163,46.74540871538672,0.02022617682793644,0.02173176023194444,0.01268794269572885,0.9196970469593722,0.8753521727994534,0.0,0.0,162.9921642962882,20.22069450359829,87.5940695732827,5000,5000,5000,0.00125,two_way_mean,1,0,162.9921642962882,20.22069450359829,0.43036522601847826,0.2321900498996978,0.2585973962171456,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep04_seed58_epochs.csv,35.564306817000215,22.50635530121297,0.010148129621373944,0.04946451714552301,0.48146664923275717,46.74540871538672,0.02022617682793644,0.015974742106023614,0.008327278482735925,0.964612161111704,0.9515068727055408,0.0,0.0,119.009170405712,22.50635530121297,81.0885537438107,4500,5000,4500,0.00125,two_way_mean,1,0,119.009170405712,22.50635530121297,0.42105747973470886,0.23163516501151815,0.2533063923585599,0.2807049864898059,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_low_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_low_p50_rep05_seed59_epochs.csv,35.51854257300056,24.95404412151978,0.010954946413566584,0.05484405301432919,0.5338287717934939,46.74540871538672,0.02022617682793644,0.01919514626863947,0.009782517368146525,0.9351108580212553,0.8873047041748484,0.0,0.0,183.7607463389841,24.95404412151978,86.42036200947564,5000,5000,5000,0.00125,two_way_mean,1,0,183.7607463389841,24.95404412151978,0.42080276219249024,0.23117873324374533,0.2553008419888145,0.2805351747949935,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.01, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_low,lower initial learning rate: lr_init=0.01,0.01,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep01_seed55_epochs.csv,35.79558673500014,20.489286662828288,0.009180431644059614,0.04503139925896327,0.4383165582651978,46.74540871538672,0.02022617682793644,0.03993290050110884,0.022286325521492248,0.855201825422462,0.8680952787501066,0.0,0.0,71.38078818446246,20.489286662828288,71.29579655259647,5000,5000,5000,0.005,two_way_mean,1,0,71.38078818446246,20.489286662828288,0.43036522601847826,0.23857976695292124,0.2576197836166924,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep02_seed56_epochs.csv,35.58927984699949,22.993203563331697,0.010234406756359433,0.05053451332600373,0.49188153864110407,46.74540871538672,0.02022617682793644,0.029808999240443692,0.014978238209215629,0.9463886168207261,0.9400665926748057,0.0,0.0,103.57859859024656,22.993203563331697,77.80120229827395,5000,5000,5000,0.005,two_way_mean,1,0,103.57859859024656,22.993203563331697,0.43581018375301617,0.22598197650005503,0.217486604968339,0.2905401225020108,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep03_seed57_epochs.csv,36.19320778299971,21.295150378914318,0.009619105719535835,0.04680252830530619,0.455555977883766,46.74540871538672,0.02022617682793644,0.021911287656393295,0.012853723665867477,0.9188176593865828,0.8691197814394263,0.0,0.0,162.9921642962882,21.295150378914318,86.9348625003814,5000,5000,5000,0.005,two_way_mean,1,0,162.9921642962882,21.295150378914318,0.43036522601847826,0.2321900498996978,0.2585973962171456,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,4,58,105,52,53,52,True,True,True,True,,missing_p50_rep04_seed58.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep04_seed58_epochs.csv,35.207743113000106,23.62983006459269,0.01069258493001938,0.05193369244965426,0.5055005553265104,46.74540871538672,0.02022617682793644,0.015975254963172477,0.008124262001989076,0.9649659701908562,0.9508238709126612,0.0,0.0,119.009170405712,23.62983006459269,80.14453005256932,4500,5000,4500,0.005,two_way_mean,1,0,119.009170405712,23.62983006459269,0.42105747973470886,0.23163516501151815,0.2533063923585599,0.2807049864898059,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,5,59,105,52,53,52,True,True,True,True,,missing_p50_rep05_seed59.csv,,hyb_adam_um_outputs/logs/Sensitivity_lr_init_high_p50_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_lr_init_high_p50_rep05_seed59_epochs.csv,35.43247880200033,26.60652128309113,0.011693807558962268,0.058475870951848634,0.569179348609125,46.74540871538672,0.02022617682793644,0.01921566996103679,0.009583347649103364,0.9356640941113661,0.8857679501408692,0.0,0.0,183.7607463389841,26.60652128309113,85.52110730220372,5000,5000,5000,0.005,two_way_mean,1,0,183.7607463389841,26.60652128309113,0.42080276219249024,0.23117873324374533,0.2553008419888145,0.2805351747949935,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.04, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",lr_init_high,higher initial learning rate: lr_init=0.04,0.04,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep01_seed55_epochs.csv,34.8775539799999,20.034730991622848,0.008956134862654156,0.0440323758057645,0.42859248730941596,46.74540871538672,0.02022617682793644,0.04009827545950788,0.022267829254080187,0.8534312347332683,0.878767181763852,0.0,0.0,71.38078818446246,20.034730991622848,71.93260049209735,4000,5000,4000,0.0025,two_way_mean,1,0,71.38078818446246,20.034730991622848,0.43036522601847826,0.23857976695292124,0.2576197836166924,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep02_seed56_epochs.csv,35.084803734999696,22.252129564946465,0.009885030515736432,0.0489057792636186,0.47602813145629747,46.74540871538672,0.02022617682793644,0.0299870538436527,0.015149686962449992,0.9443949779655959,0.9244429266626825,0.0,0.0,103.57859859024656,22.252129564946465,78.51667249044841,4000,5000,4000,0.0025,two_way_mean,1,0,103.57859859024656,22.252129564946465,0.43581018375301617,0.22598197650005503,0.217486604968339,0.2905401225020108,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/Sensitivity_schedule_fast_decay_p50_rep03_seed57_epochs.csv,35.279968601999826,20.716366958442585,0.009349246097652463,0.045530476831741946,0.4431743678737712,46.74540871538672,0.02022617682793644,0.02160132011372656,0.012688594593060869,0.921368495558029,0.8855118244685392,0.0,0.0,162.9921642962882,20.716366958442585,87.28996142367663,3000,5000,3000,0.0025,two_way_mean,1,0,162.9921642962882,20.716366958442585,0.43036522601847826,0.2321900498996978,0.2585973962171456,0.2869101506789855,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [300, 1000, 2500], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",schedule_fast_decay,"earlier LR milestones: 300, 1000, 2500",0.02,"(300, 1000, 2500)",5.0,1e-05
