method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_min_distance,observed_max_distance,optimizer_config_json,init_variant,variant_description,lr_init,lr_milestones,clip_grad_norm,h_central_diff
Hyb-Adam-UM,65,0.65,0.6476190476190476,1,55,105,68,37,68,True,True,True,True,,missing_p65_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p65_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p65_rep01_seed55_epochs.csv,48.30090588700841,20.35969407492916,0.007653054037841466,0.04474658038445969,0.3478864914707484,58.523957020737264,0.022445654481427994,0.03463606475442021,0.016253809657835648,0.6293292340776647,0.748329961445967,0.0,0.0,193.60928535727348,20.35969407492916,89.48413345085244,5000,5000,5000,0.0025,global_mean,1,0,193.60928535727348,20.35969407492916,0.23388963332927265,0.11873638961731445,0.1221583964800782,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,2,56,105,68,37,68,True,True,True,True,,missing_p65_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p65_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p65_rep02_seed56_epochs.csv,48.28835756299668,19.90037967968927,0.007781148168210107,0.043737098197119274,0.3400381774020818,58.523957020737264,0.022445654481427994,0.03134829798705472,0.014504452867997262,0.6740270478898677,0.7431385273122876,0.0,0.0,221.9811529520053,19.90037967968927,91.03510391983956,5000,5000,5000,0.0025,global_mean,1,0,221.9811529520053,19.90037967968927,0.23357819329771726,0.12451406584640105,0.1256247714250883,0.0161723422433784,0.1557187955318115,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,3,57,105,68,37,68,True,True,True,True,,missing_p65_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p65_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p65_rep03_seed57_epochs.csv,47.90148436499294,14.834903171690637,0.006673970060826769,0.032604182794924476,0.2534842810856769,58.523957020737264,0.022445654481427994,0.009437208219482057,0.005859458066921407,0.9744840352227725,0.8763980608466617,0.0,0.0,178.9414452128175,14.834903171690637,91.70963263762218,5000,5000,5000,0.0025,global_mean,1,0,178.9414452128175,14.834903171690637,0.232323845360199,0.1172884510152092,0.1231648135634867,0.0382707733757883,0.154882563573466,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,4,58,105,68,37,68,True,True,True,True,,missing_p65_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p65_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p65_rep04_seed58_epochs.csv,47.67258815400419,20.460271460919977,0.007346689867692964,0.044967629584439506,0.34960505923531665,58.523957020737264,0.022445654481427994,0.033843939404952686,0.015371928762626042,0.5837662101509322,0.7525670878344847,0.0,0.0,156.15438970663067,20.460271460919977,86.89740871239101,4500,5000,4500,0.0025,global_mean,1,0,156.15438970663067,20.460271460919977,0.23388963332927265,0.11967359822654977,0.1247028707259096,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,65,0.65,0.6476190476190476,5,59,105,68,37,68,True,True,True,True,,missing_p65_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p65_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p65_rep05_seed59_epochs.csv,47.96769833599683,17.046918605111212,0.007485563840991906,0.0374657551760686,0.2912810321262255,58.523957020737264,0.022445654481427994,0.0036697548606849364,0.0021189696915564957,0.9953786391852781,0.9278161621559718,0.0,0.0,218.99104906557426,17.046918605111212,92.21570074308987,4500,5000,4500,0.0025,global_mean,1,0,218.99104906557426,17.046918605111212,0.23388963332927265,0.11091007067996113,0.1221392581800522,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,1,55,105,89,16,89,True,True,True,True,,missing_p85_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p85_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p85_rep01_seed55_epochs.csv,62.29157267100527,3.448528285003265,0.0016016576294051207,0.00757918304396322,0.05892507035676552,58.523957020737264,0.022445654481427994,0.04642899465127202,0.028274175135887293,0.18528359930464597,0.2970888661899898,0.0,0.0,60.156515922345676,3.448528285003265,94.26740689328672,4500,5000,4500,0.0025,global_mean,1,0,60.156515922345676,3.448528285003265,0.23388963332927265,0.11924591938909773,0.1243662284432164,0.038749233599019,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,2,56,105,89,16,89,True,True,True,True,,missing_p85_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p85_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p85_rep02_seed56_epochs.csv,62.28011969200452,2.3112803355924667,0.0010838521298361,0.005079737001302125,0.039492892368393546,58.523957020737264,0.022445654481427994,0.04745663665748889,0.029807881194965274,0.24816346901799663,0.05709908069458632,0.0,0.0,28.341144301387747,2.3112803355924667,91.84478823080093,5000,5000,5000,0.0025,global_mean,1,0,28.341144301387747,2.3112803355924667,0.22972232371209345,0.1302185178254612,0.13221931105635548,0.0384922830965996,0.1531482158080623,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,3,57,105,89,16,89,True,True,True,True,,missing_p85_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p85_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p85_rep03_seed57_epochs.csv,63.144417970004724,3.2848769916466676,0.0015314843518317155,0.007219509871750918,0.056128757501525586,58.523957020737264,0.022445654481427994,0.046803463104211636,0.029032294568081325,0.19996177493630035,0.06252979230507322,0.0,0.0,61.40334425072568,3.2848769916466676,94.65032885141618,4500,5000,4500,0.0025,global_mean,1,0,61.40334425072568,3.2848769916466676,0.23006806028196403,0.12470114249399461,0.13795746474355286,0.0382707733757883,0.1533787068546427,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,4,58,105,89,16,89,True,True,True,True,,missing_p85_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p85_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p85_rep04_seed58_epochs.csv,62.55807788198581,3.8886551161766283,0.001816497849214618,0.008546494760827755,0.06644552614237499,58.523957020737264,0.022445654481427994,0.036134190459038734,0.02075091344764075,0.47968311796499247,0.44307116104868915,0.0,0.0,79.25342440142097,3.8886551161766283,95.0933916792283,5000,5000,5000,0.0025,global_mean,1,0,79.25342440142097,3.8886551161766283,0.23064958828911242,0.11209005267518451,0.1206759550676425,0.0384922830965996,0.1537663921927416,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,85,0.85,0.8476190476190476,5,59,105,89,16,89,True,True,True,True,,missing_p85_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_mean_p85_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_mean_p85_rep05_seed59_epochs.csv,61.857441294007,7.533096491301294,0.0030866018859980913,0.01655625602483801,0.12871816730765542,58.523957020737264,0.022445654481427994,0.030109612679902618,0.013939854989966567,0.6475308902868012,0.7921688798093293,0.0,0.0,552.2069712798417,7.533096491301294,98.63582010313236,5000,5000,5000,0.0025,global_mean,1,0,552.2069712798417,7.533096491301294,0.22820919175911242,0.11340612260593529,0.12388201480257025,0.0346280688897031,0.1521394611727416,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_mean,all missing entries initialized by the global observed mean,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,1,55,105,32,73,32,True,True,True,True,,missing_p30_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p30_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p30_rep01_seed55_epochs.csv,22.537837390002096,43.27452852473101,0.016035170810786033,0.09510885390050772,0.7394327165778828,58.523957020737264,0.022445654481427994,0.039797826156565505,0.02065465198142509,0.5851055857552517,0.8075513196480938,0.0,0.0,218.78794588871875,43.27452852473101,80.22078942742964,4500,5000,4500,0.0025,global_median,1,0,218.78794588871875,43.27452852473101,0.23388963332927265,0.12301973142091559,0.1244787834191807,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,2,56,105,32,73,32,True,True,True,True,,missing_p30_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p30_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p30_rep02_seed56_epochs.csv,22.566991807019804,47.51243068430725,0.017830357435905643,0.10442292458089505,0.8118458337919937,58.523957020737264,0.022445654481427994,0.02621553591285535,0.010987178868639638,0.6252893466071223,0.6961143695014662,0.0,0.0,371.86726373352747,47.51243068430725,87.22328225203667,5000,5000,5000,0.0025,global_median,1,0,371.86726373352747,47.51243068430725,0.23388963332927265,0.11819787928263278,0.1244787834191807,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,3,57,105,32,73,32,True,True,True,True,,missing_p30_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p30_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p30_rep03_seed57_epochs.csv,22.594214027980343,31.20140260254819,0.013751762714035698,0.06857451121439162,0.5331389774531539,58.523957020737264,0.022445654481427994,0.00477042647293134,0.002396950823038584,0.995168813740554,0.93841642228739,0.0,0.0,213.99198034409827,31.20140260254819,85.41935891598533,5000,5000,5000,0.0025,global_median,1,0,213.99198034409827,31.20140260254819,0.23388963332927265,0.11949106526353737,0.1241590214067278,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,4,58,105,32,73,32,True,True,True,True,,missing_p30_rep04_seed58.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p30_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p30_rep04_seed58_epochs.csv,22.848183611000422,34.82138895188247,0.015183643958527565,0.07653052516897246,0.5949937551137208,58.523957020737264,0.022445654481427994,0.004836374718252378,0.0022859543343478053,0.9946128062504169,0.94391495601173,0.0,0.0,219.22165347561588,34.82138895188247,84.11589895440888,4500,5000,4500,0.0025,global_median,1,0,219.22165347561588,34.82138895188247,0.23388963332927265,0.12073653795899733,0.1247028707259096,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,30,0.3,0.3047619047619048,5,59,105,32,73,32,True,True,True,True,,missing_p30_rep05_seed59.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p30_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p30_rep05_seed59_epochs.csv,22.89936430202215,55.635543162101655,0.019772191679405925,0.12227591903758606,0.9506456158182855,58.523957020737264,0.022445654481427994,0.017229851572610314,0.005742585120020667,0.8426860306243432,0.9182551319648092,0.0,0.0,243.05891586349162,55.635543162101655,77.1102644128685,4500,5000,4500,0.0025,global_median,1,0,243.05891586349162,55.635543162101655,0.23388963332927265,0.11612684359200375,0.1233794162826421,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,1,55,105,52,53,52,True,True,True,True,,missing_p50_rep01_seed55.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p50_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p50_rep01_seed55_epochs.csv,36.89016806599102,38.41121846789855,0.013996264353192806,0.08442026036900781,0.6563332423726577,58.523957020737264,0.022445654481427994,0.03308684972676687,0.014749412769667743,0.6104641492619336,0.7360198070519934,0.0,0.0,226.47220375336,38.41121846789855,83.03932322320209,4500,5000,4500,0.0025,global_median,1,0,226.47220375336,38.41121846789855,0.23388963332927265,0.11899061308824704,0.1231648135634867,0.0346280688897031,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,2,56,105,52,53,52,True,True,True,True,,missing_p50_rep02_seed56.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p50_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p50_rep02_seed56_epochs.csv,36.91323279601056,26.960793919286985,0.011560415453015966,0.05925449213030107,0.4606796138158216,58.523957020737264,0.022445654481427994,0.01855360118477413,0.0067255884378758755,0.8866439691674668,0.7403739434816016,0.0,0.0,307.75615605987457,26.960793919286985,91.23955983059469,5000,5000,5000,0.0025,global_median,1,0,307.75615605987457,26.960793919286985,0.23388963332927265,0.12265998289748507,0.1244840980820587,0.0161723422433784,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
Hyb-Adam-UM,50,0.5,0.49523809523809526,3,57,105,52,53,52,True,True,True,True,,missing_p50_rep03_seed57.csv,,hyb_adam_um_outputs/logs/InitSensitivity_observed_median_p50_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/InitSensitivity_observed_median_p50_rep03_seed57_epochs.csv,37.07457588901161,20.685784905940025,0.009232307977823461,0.045463263529538514,0.3534584118878063,58.523957020737264,0.022445654481427994,0.00706330507079939,0.003901456239215567,0.9958077347439585,0.9447622300008537,0.0,0.0,142.8484195597147,20.685784905940025,85.519066315401,5000,5000,5000,0.0025,global_median,1,0,142.8484195597147,20.685784905940025,0.23388963332927265,0.12047078444934654,0.1240295861605232,0.0382707733757883,0.1559264222195151,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""global_median"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}",observed_median,all missing entries initialized by the global observed median,0.02,"(700, 2000, 4000)",5.0,1e-05
