method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
MW-proj,30,21,75,MWproj_completed_p30_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep21_seed75.csv,True,,MW-proj_NJ_p30_rep21_seed75.treefile,0.3047619047619048,105,32,73,27,0.0103486176902247,0.0062510836958887,0.9851119380179342,0.9765395894428152,14.83032729699994,True,True,True,0,0,0.018617095999194,0.9156762131215376,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T13|T15,T14|T15,0.4062690120808489,0.4545783313093026,0.9723979625327878,0.9702674683806759,0.40606387728870247,0.45430556969114205,0.9714821523869602,0.9707468659240199,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,22,76,MWproj_completed_p30_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep22_seed76.csv,True,,MW-proj_NJ_p30_rep22_seed76.treefile,0.3047619047619048,105,32,73,27,0.0057067203929558,0.0043529280058578,0.9933588729815044,0.971041055718475,17.19834644299999,True,True,True,0,0,0.0181797182406187,0.8994720579468811,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T13|T15,T14|T15,0.40515041376906324,0.4537992156142917,0.9664504830187779,0.9843251088534108,0.40531687970323077,0.45398968117674326,0.9651752172084281,0.9789757412398921,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,23,77,MWproj_completed_p30_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep23_seed77.csv,True,,MW-proj_NJ_p30_rep23_seed77.treefile,0.3047619047619048,105,32,73,27,0.0085795412269674,0.0056565973932464,0.9824884077756204,0.9464809384164222,15.62567693799997,True,True,True,0,0,0.0188482658830291,0.9564849498943208,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T13|T14,T14|T15,0.4049344041314773,0.45363262258945397,0.9616353009625365,0.9723927016379846,0.405127920343989,0.45385681296592323,0.9604089682382585,0.968743520630313,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,24,78,MWproj_completed_p30_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep24_seed78.csv,True,,MW-proj_NJ_p30_rep24_seed78.treefile,0.3047619047619048,105,32,73,27,0.023715978383527,0.0105127224227464,0.9459723153998606,0.972873900293255,15.588453447000006,True,True,True,0,0,0.0170484204949407,0.8212229688886964,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T1|T2;T1|T2|T4;T1|T2|T4|T5,T2|T3;T1|T2|T3;T1|T2|T3|T4,0.4064415645332891,0.45458379292956397,0.9752501384777814,0.9797428986108231,0.40638873269992937,0.4543601610364231,0.9748319569754437,0.9761973875181422,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,25,79,MWproj_completed_p30_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep25_seed79.csv,True,,MW-proj_NJ_p30_rep25_seed79.treefile,0.3047619047619048,105,32,73,27,0.013820862534318,0.0055633458086779,0.965395570700821,0.9736070381231672,15.313151608999988,True,True,True,0,0,0.0175445497810774,0.8567427137092104,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,,,0.4043893823691695,0.45342639055520173,0.9548722749123819,0.9766535351441011,0.4043381478042338,0.45339173431782737,0.9543237491486091,0.9742716521690719,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,26,80,MWproj_completed_p30_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep26_seed80.csv,True,,MW-proj_NJ_p30_rep26_seed80.treefile,0.3047619047619048,105,32,73,27,0.0186034871861432,0.0085537788565716,0.9516678050360324,0.9516129032258064,13.116313492000018,True,True,True,0,0,0.0183730066978305,0.886400275863428,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,T1|T3;T2|T4,T2|T3;T1|T2|T3,0.40495925429933066,0.453620198727226,0.9632513083313878,0.9727037113829566,0.40489172629780656,0.45354005430486033,0.9624202640006329,0.9689326377096551,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,27,81,MWproj_completed_p30_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep27_seed81.csv,True,,MW-proj_NJ_p30_rep27_seed81.treefile,0.3047619047619048,105,32,73,27,0.0041493210778431,0.0033103873716544,0.997939888575766,0.9802052785923752,15.134514081000134,True,True,True,0,0,0.0203722497539888,1.0188345833523444,0.0,0.0,0.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,,,0.40524898046156577,0.4536383097949843,0.9683541913267281,0.9816504250466515,0.4055435939795611,0.45404908465369104,0.9660905837559364,0.9752332573087289,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,28,82,MWproj_completed_p30_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep28_seed82.csv,True,,MW-proj_NJ_p30_rep28_seed82.treefile,0.3047619047619048,105,32,73,27,0.0103605282480166,0.0059317723139351,0.9851063949136006,0.9670087976539588,15.898410581999997,True,True,True,0,0,0.0169221108571052,0.8153148137144482,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T1|T2,T2|T3,0.4053732610361068,0.45361233770266307,0.9714129314498586,0.9744868339207962,0.40520890922396635,0.45339728246707334,0.9710876416496601,0.9704540742276592,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,29,83,MWproj_completed_p30_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep29_seed83.csv,True,,MW-proj_NJ_p30_rep29_seed83.treefile,0.3047619047619048,105,32,73,27,0.0090417242093208,0.0043120467045367,0.9882369541025308,0.9820381231671552,13.364231851000111,True,True,True,0,0,0.0202081672076728,1.0329850074539575,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T10|T7|T8,T7|T8|T9,0.40401410189732845,0.4529956264843341,0.9629766083647768,0.9830707028820237,0.4042507956732952,0.453285668810243,0.9615309194336609,0.9741032552353307,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,30,30,84,MWproj_completed_p30_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p30_rep30_seed84.csv,True,,MW-proj_NJ_p30_rep30_seed84.treefile,0.3047619047619048,105,32,73,27,0.0177136660364311,0.0086465989563521,0.9445182607735578,0.942815249266862,18.17717536600003,True,True,True,0,0,0.0177273818531894,0.8772338946880899,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,T10|T8;T7|T9,T7|T8;T7|T8|T9,0.4033224949872808,0.4529249164383222,0.9475205316810035,0.9723719676549865,0.40327042903161736,0.4529228734653824,0.9466590896634001,0.9666156091044519,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,1,55,MWproj_completed_p50_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep01_seed55.csv,True,,MW-proj_NJ_p50_rep01_seed55.treefile,0.4952380952380952,105,52,53,27,0.0388622213777092,0.021538093968397,0.8547922856802164,0.8866217023819688,11.555720327000016,True,True,True,0,0,0.0132582893625525,0.6293903077408419,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T2;T1|T2|T6;T1|T2|T3|T6;T10|T5|T7|T8|T9;T10|T4|T5|T7|T8|T9,T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4026702450924523,0.4534335054763944,0.9112065444863356,0.9349574953348537,0.4027529684683777,0.45342489285277093,0.9075933565492313,0.9160141924512218,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,2,56,MWproj_completed_p50_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep02_seed56.csv,True,,MW-proj_NJ_p50_rep02_seed56.treefile,0.4952380952380952,105,52,53,27,0.0269942478730001,0.015225967425725,0.9524131179949156,0.9710577990267224,13.40996779000011,True,True,True,0,0,0.0161829801676094,0.7751350004547215,0.0,0.0,12.0,0.5,6.0,12.0,12.0,0.5,0.5,0.5,T1|T3;T10|T8;T2|T6;T7|T9;T1|T3|T5;T2|T4|T6,T2|T3;T7|T8;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.406315023014067,0.45630016840762794,0.9692793046971068,0.9719365540120257,0.4063505402229777,0.4562964550429127,0.9671922255874962,0.9669292971179763,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,3,57,MWproj_completed_p50_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep03_seed57.csv,True,,MW-proj_NJ_p50_rep03_seed57.treefile,0.4952380952380952,105,52,53,27,0.021556335504969,0.0117153775690715,0.9221165478872064,0.9087338854264492,11.966194761999986,True,True,True,0,0,0.012149666636262,0.5821061895650711,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T7|T9;T1|T2|T3|T4|T6;T10|T11|T12|T13|T14|T15;T10|T11|T12|T13|T14|T15|T8,T7|T8;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5,0.3999022110943664,0.45144637787594416,0.9180662624760368,0.9440908148455318,0.400201542933829,0.45188462136536034,0.9167433504900776,0.940814538756879,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,4,58,MWproj_completed_p50_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep04_seed58.csv,True,,MW-proj_NJ_p50_rep04_seed58.treefile,0.4952380952380952,105,52,53,27,0.0179145026956077,0.0097526116693496,0.9552640157801272,0.9364808332621872,13.70459659800008,True,True,True,0,0,0.0144148027690451,0.6878178533451595,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T1|T2;T11|T13|T14|T15;T1|T2|T3|T4|T6,T11|T12;T2|T3;T1|T2|T3|T4|T5,0.40274074994370446,0.4530619694453741,0.943155971553571,0.9590814845531828,0.4038005464567498,0.45422091362303957,0.9410908522978764,0.9516276176653534,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,5,59,MWproj_completed_p50_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep05_seed59.csv,True,,MW-proj_NJ_p50_rep05_seed59.treefile,0.4952380952380952,105,52,53,27,0.0170707997144279,0.0085625011100844,0.9488101357772504,0.9316144454879194,18.712492667999868,True,True,True,0,0,0.0173642688625972,0.862580942286854,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T13|T15;T8|T9;T10|T8|T9,T14|T15;T7|T8;T7|T8|T9,0.40284373693647946,0.4532241083344631,0.9342762835115004,0.9521563342318059,0.4028982089720122,0.45324458001433326,0.9340567057669412,0.9502149860465928,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,6,60,MWproj_completed_p50_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep06_seed60.csv,True,,MW-proj_NJ_p50_rep06_seed60.treefile,0.4952380952380952,105,52,53,27,0.0076348200600288,0.0049316820731181,0.9887002287790204,0.9518483736019806,15.298492400999976,True,True,True,0,0,0.0158256268701182,0.772866875057274,0.0,0.0,2.0,0.08333333333333333,11.0,12.0,12.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,T13|T14,T14|T15,0.40492759420270935,0.4535286390966951,0.9611836916625028,0.9694484760522495,0.4051197947327744,0.4537962345295961,0.9598087602668587,0.9598693759071116,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,7,61,MWproj_completed_p50_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep07_seed61.csv,True,,MW-proj_NJ_p50_rep07_seed61.treefile,0.4952380952380952,105,52,53,27,0.0332630003187146,0.0157318714600937,0.8696581120822205,0.9383590881926064,12.079278579999936,True,True,True,0,0,0.0134133572525148,0.6335147601389837,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T6;T3|T4;T2|T3|T4;T2|T3|T4|T5;T1|T11|T12|T13|T14|T15|T6,T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4045051665262004,0.4535544380149416,0.931694305800439,0.9738855484138502,0.4046482760846972,0.45351996041450043,0.9292338113784375,0.9574746008708273,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,8,62,MWproj_completed_p50_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep08_seed62.csv,True,,MW-proj_NJ_p50_rep08_seed62.treefile,0.4952380952380952,105,52,53,27,0.010441365164473,0.0062365744952751,0.977864986342044,0.9504823700162212,16.949594826000066,True,True,True,0,0,0.0156782059246468,0.7567951658456503,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,T13|T14;T8|T9,T14|T15;T7|T8,0.4059080964814748,0.454161149710055,0.9690674100832372,0.9704955421936553,0.40580308631314993,0.45400333899001843,0.968767093037545,0.9631764461953141,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,9,63,MWproj_completed_p50_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep09_seed63.csv,True,,MW-proj_NJ_p50_rep09_seed63.treefile,0.4952380952380952,105,52,53,27,0.0180795125012133,0.010242926618201,0.9572027171014188,0.9225646717322632,15.68528746600009,True,True,True,0,0,0.0148870954563003,0.7109284285001464,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T1|T2;T3|T4;T7|T9;T10|T7|T9,T2|T3;T7|T8;T1|T2|T3;T7|T8|T9,0.4045371521038051,0.4540618328350434,0.9588438644670633,0.9588948787061994,0.40467797791755517,0.45422801290520454,0.9572607315973511,0.9527472527472527,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,10,64,MWproj_completed_p50_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep10_seed64.csv,True,,MW-proj_NJ_p50_rep10_seed64.treefile,0.4952380952380952,105,52,53,27,0.033809931109571,0.0165501681326676,0.8703765131329139,0.9539827542047298,14.206468235000102,True,True,True,0,0,0.0118375603656752,0.5581702186755555,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T2;T1|T2|T5;T1|T2|T3|T5;T1|T2|T3|T5|T6;T10|T4|T7|T8|T9,T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.4048845271365837,0.45393625773928103,0.9301453401760302,0.9653016794526228,0.40494622434710903,0.45396074292537675,0.9286794330096336,0.958532034003732,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,11,65,MWproj_completed_p50_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep11_seed65.csv,True,,MW-proj_NJ_p50_rep11_seed65.treefile,0.4952380952380952,105,52,53,27,0.0183825439092309,0.0105244416219484,0.936428755149902,0.9264065568172116,13.5493908200001,True,True,True,0,0,0.0150856271859065,0.7731543180197036,0.0,0.0,4.0,0.16666666666666666,10.0,12.0,12.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,T10|T9;T10|T7|T9,T7|T8;T7|T8|T9,0.40403733250144835,0.45496538024045635,0.9252696682212725,0.9411569562512959,0.4040634125930926,0.45497792831118566,0.9249052301429175,0.9361289653742484,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,12,66,MWproj_completed_p50_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep12_seed66.csv,True,,MW-proj_NJ_p50_rep12_seed66.treefile,0.4952380952380952,105,52,53,27,0.0172673206034042,0.0090540353875713,0.969598911198428,0.9845470844360968,16.409112264999976,True,True,True,0,0,0.0158702965256936,0.8013711121242068,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T1|T5;T13|T15;T1|T4|T5,T14|T15;T1|T2|T3;T1|T2|T3|T4,0.40489783342587937,0.45477385789987895,0.9697759733805561,0.9790379431888865,0.40472737112450247,0.4545185235809605,0.968769112778558,0.970422973253162,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,13,67,MWproj_completed_p50_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep13_seed67.csv,True,,MW-proj_NJ_p50_rep13_seed67.treefile,0.4952380952380952,105,52,53,27,0.0423239876057158,0.0231273999856648,0.802164163565735,0.8440194655510971,18.510429447999968,True,True,True,0,0,0.0129622312565639,0.6122075393572425,0.0,0.0,14.0,0.5833333333333334,5.0,12.0,12.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,T13|T15;T2|T5;T3|T6;T2|T4|T5;T11|T13|T14|T15;T2|T3|T4|T5|T6;T1|T11|T12|T13|T14|T15,T11|T12;T14|T15;T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5;T1|T2|T3|T4|T5|T6,0.40650012112416967,0.45614345125506833,0.9041368876667017,0.8933443914575989,0.4060184882490809,0.4553509996884437,0.9040098924444246,0.8973978851337341,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,14,68,MWproj_completed_p50_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep14_seed68.csv,True,,MW-proj_NJ_p50_rep14_seed68.treefile,0.4952380952380952,105,52,53,27,0.0284303594947419,0.0139086795371191,0.9138371629740054,0.9287116878681806,13.171303365000083,True,True,True,0,0,0.0139773643695438,0.6658795966407202,0.0,0.0,10.0,0.4166666666666667,7.0,12.0,12.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,T1|T3;T13|T14;T2|T6;T4|T5;T1|T3|T4|T5,T14|T15;T2|T3;T1|T2|T3;T1|T2|T3|T4;T1|T2|T3|T4|T5,0.40435633189739634,0.4531144876426447,0.9619653495134448,0.9602633215840763,0.40449801505040867,0.45305619740450676,0.9598533188360614,0.9572154260833505,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,15,69,MWproj_completed_p50_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep15_seed69.csv,True,,MW-proj_NJ_p50_rep15_seed69.treefile,0.4952380952380952,105,52,53,27,0.0164967765521864,0.0081659018900519,0.9506157942402336,0.955604883462819,16.58556922699995,True,True,True,0,0,0.017566474799313,0.869125784281217,0.0,0.0,6.0,0.25,9.0,12.0,12.0,0.75,0.75,0.75,T13|T15;T8|T9;T10|T8|T9,T14|T15;T7|T8;T7|T8|T9,0.404018881363038,0.4543789147939307,0.9389199259450287,0.9693033381712627,0.4040757723285136,0.454395087157907,0.9386073618718969,0.9660454230942228,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
MW-proj,50,16,70,MWproj_completed_p50_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep16_seed70.csv,True,,MW-proj_NJ_p50_rep16_seed70.treefile,0.4952380952380952,105,52,53,27,0.0169538942448131,0.0093499332295629,0.9420103211361044,0.8865363271578587,12.023799001000045,True,True,True,0,0,0.0127978125378952,0.6099667683373401,0.0,0.0,8.0,0.3333333333333333,8.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,T1|T3;T8|T9;T12|T13|T14|T15;T10|T11|T12|T13|T14|T15,T11|T12;T2|T3;T7|T8;T10|T7|T8|T9,0.40347206927848595,0.45259379149454043,0.9462074409293617,0.9463093510263321,0.4033882490035564,0.45261388588412305,0.9450606788205113,0.9432327991758798,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
