method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
MW-proj,65,3,57,MWproj_completed_p65_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,27,0.0192474597121163,0.0100798244698317,0.9335644822500144,0.911516585868611,12.556220482999834,True,True,True,0,0,0.0082319128916835,0.385414245996799,0.0,0.0,missing_p65_rep03_seed57.csv,MWproj_completed_p65_rep03_seed57.csv,
MW-proj,65,4,58,MWproj_completed_p65_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,27,0.0173461146191292,0.010974136637221,0.9529610767750336,0.9265564759323586,15.942592775000094,True,True,True,0,0,0.0124256310703981,0.5926896712610086,0.0,0.0,missing_p65_rep04_seed58.csv,MWproj_completed_p65_rep04_seed58.csv,
MW-proj,65,5,59,MWproj_completed_p65_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,27,0.0273205115409068,0.0165617635075355,0.8731521165129645,0.8353628278047104,16.635102561000167,True,True,True,0,0,0.0157594786365956,0.8034985942854478,0.0,0.0,missing_p65_rep05_seed59.csv,MWproj_completed_p65_rep05_seed59.csv,
MW-proj,65,6,60,MWproj_completed_p65_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,27,0.0313850172441055,0.0166362404748273,0.8608437549278644,0.8737259991602091,14.905732556999965,True,True,True,0,0,0.0102275396681314,0.4898038699917024,0.0,0.0,missing_p65_rep06_seed60.csv,MWproj_completed_p65_rep06_seed60.csv,
MW-proj,65,7,61,MWproj_completed_p65_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,27,0.0542968291511356,0.0328736718217038,0.5930905777502204,0.542810245447952,12.800960079999868,True,True,True,0,0,0.0100717648011824,0.4737062493331213,0.0,0.0,missing_p65_rep07_seed61.csv,MWproj_completed_p65_rep07_seed61.csv,
MW-proj,65,8,62,MWproj_completed_p65_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,27,0.0118394633863194,0.0078206715876544,0.9721224909423528,0.9369393441997174,15.492769922999967,True,True,True,0,0,0.0116702256810758,0.5553664643670448,0.0,0.0,missing_p65_rep08_seed62.csv,MWproj_completed_p65_rep08_seed62.csv,
MW-proj,65,9,63,MWproj_completed_p65_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,27,0.0200448281297248,0.0121382822985393,0.9404799277259224,0.8890712677024086,15.303288205999934,True,True,True,0,0,0.0171606994467921,0.8352676132638472,0.0,0.0,missing_p65_rep09_seed63.csv,MWproj_completed_p65_rep09_seed63.csv,
MW-proj,65,10,64,MWproj_completed_p65_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,27,0.0386190940281252,0.0191643120584324,0.8288237302139417,0.906783219452609,14.05171251800016,True,True,True,0,0,0.0076905266905302,0.3590978977920757,0.0,0.0,missing_p65_rep10_seed64.csv,MWproj_completed_p65_rep10_seed64.csv,
MW-proj,65,11,65,MWproj_completed_p65_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,27,0.0355215728362013,0.0177658903649086,0.7928894082857335,0.82780471046303,16.359389196000166,True,True,True,0,0,0.0112489077629695,0.5347494962749431,0.0,0.0,missing_p65_rep11_seed65.csv,MWproj_completed_p65_rep11_seed65.csv,
MW-proj,65,12,66,MWproj_completed_p65_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,27,0.0232050860757423,0.0117803654971505,0.9211271698177848,0.9490017940985608,11.66546114200014,True,True,True,0,0,0.016393125395671,0.9449276317635488,0.0,0.0,missing_p65_rep12_seed66.csv,MWproj_completed_p65_rep12_seed66.csv,
MW-proj,65,13,67,MWproj_completed_p65_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,27,0.0436191522611306,0.0247841506611641,0.7555514947086982,0.8097110356147649,13.000728239999944,True,True,True,0,0,0.0115968448892985,0.548378432842981,0.0,0.0,missing_p65_rep13_seed67.csv,MWproj_completed_p65_rep13_seed67.csv,
MW-proj,65,14,68,MWproj_completed_p65_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,27,0.0271478292278631,0.0141379473762151,0.9070340603753968,0.9042638470053822,12.319647622000048,True,True,True,0,0,0.0134400452870022,0.6394885155596821,0.0,0.0,missing_p65_rep14_seed68.csv,MWproj_completed_p65_rep14_seed68.csv,
MW-proj,65,15,69,MWproj_completed_p65_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,27,0.0306659175084401,0.016739902353936,0.8603459910953223,0.908004733366416,17.34655716600014,True,True,True,0,0,0.0182086318006858,0.978375365600028,0.0,0.0,missing_p65_rep15_seed69.csv,MWproj_completed_p65_rep15_seed69.csv,
MW-proj,65,16,70,MWproj_completed_p65_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,27,0.0194729911117459,0.0106854535833534,0.9367326512108544,0.9084628010840936,14.67811193500006,True,True,True,0,0,0.0111246719658276,0.5293936729940428,0.0,0.0,missing_p65_rep16_seed70.csv,MWproj_completed_p65_rep16_seed70.csv,
MW-proj,65,17,71,MWproj_completed_p65_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,27,0.0193348532962898,0.0115831578655516,0.9295958292251364,0.898919723632477,15.469960643999912,True,True,True,0,0,0.0128028882621702,0.641375687408323,0.0,0.0,missing_p65_rep17_seed71.csv,MWproj_completed_p65_rep17_seed71.csv,
MW-proj,65,18,72,MWproj_completed_p65_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,27,0.0326550052531865,0.0168937519474541,0.8303430218948181,0.8950261480322174,15.918211446999976,True,True,True,0,0,0.0113494290360012,0.5424566354971336,0.0,0.0,missing_p65_rep18_seed72.csv,MWproj_completed_p65_rep18_seed72.csv,
MW-proj,65,19,73,MWproj_completed_p65_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,27,0.030729209324086,0.0151908326850718,0.8773927881015497,0.9319769439248768,12.85254349999991,True,True,True,0,0,0.0128806726693041,0.608928115519311,0.0,0.0,missing_p65_rep19_seed73.csv,MWproj_completed_p65_rep19_seed73.csv,
MW-proj,65,20,74,MWproj_completed_p65_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,27,0.0316085140556731,0.0134302266752559,0.8575792481343378,0.934038248654426,11.199492859000202,True,True,True,0,0,0.011296053917511,0.5315891018070643,0.0,0.0,missing_p65_rep20_seed74.csv,MWproj_completed_p65_rep20_seed74.csv,
MW-proj,65,21,75,MWproj_completed_p65_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,27,0.046236188119933,0.024677013086992,0.6489990092697846,0.8387601633774858,15.774354442000003,True,True,True,0,0,0.0126858019770906,0.6026630727531264,0.0,0.0,missing_p65_rep21_seed75.csv,MWproj_completed_p65_rep21_seed75.csv,
MW-proj,65,22,76,MWproj_completed_p65_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,27,0.04034410123113,0.0193236369860209,0.6400602341574615,0.8255143718746419,14.09479815199984,True,True,True,0,0,0.0080504367058891,0.3849998508052061,0.0,0.0,missing_p65_rep22_seed76.csv,MWproj_completed_p65_rep22_seed76.csv,
MW-proj,65,23,77,MWproj_completed_p65_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,27,0.017486506594864,0.0101305843702546,0.9447623138384532,0.9003320990953163,15.502078335000078,True,True,True,0,0,0.0133120774567957,0.6361127095758131,0.0,0.0,missing_p65_rep23_seed77.csv,MWproj_completed_p65_rep23_seed77.csv,
MW-proj,65,24,78,MWproj_completed_p65_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,27,0.0398397352109729,0.0214582807653119,0.7985582759337119,0.8894911631102796,13.350580592000142,True,True,True,0,0,0.0092536186872652,0.4330186553293059,0.0,0.0,missing_p65_rep24_seed78.csv,MWproj_completed_p65_rep24_seed78.csv,
MW-proj,65,25,79,MWproj_completed_p65_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,27,0.050467225810382,0.0310728504236494,0.5528298973329958,0.4909722487307706,16.840839568000092,True,True,True,0,0,0.0173375222228562,0.8561608183724442,0.0,0.0,missing_p65_rep25_seed79.csv,MWproj_completed_p65_rep25_seed79.csv,
MW-proj,65,26,80,MWproj_completed_p65_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,27,0.0185705363300456,0.0097498338809885,0.9336368972661802,0.9150284383708056,12.692348123999864,True,True,True,0,0,0.0124900289642774,0.5929890983128145,0.0,0.0,missing_p65_rep26_seed80.csv,MWproj_completed_p65_rep26_seed80.csv,
MW-proj,65,27,81,MWproj_completed_p65_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,27,0.02539842241043,0.0131271674725436,0.8653277267686681,0.8633813032026567,15.209037222000006,True,True,True,0,0,0.0114084545343958,0.5442299879970474,0.0,0.0,missing_p65_rep27_seed81.csv,MWproj_completed_p65_rep27_seed81.csv,
MW-proj,65,28,82,MWproj_completed_p65_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,27,0.0426024769380328,0.0287680405785484,0.685565501665831,0.8115051341756689,11.943725404999896,True,True,True,0,0,0.058570720227589,134417393281.92,0.0,0.0,missing_p65_rep28_seed82.csv,MWproj_completed_p65_rep28_seed82.csv,
MW-proj,65,29,83,MWproj_completed_p65_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,27,0.024456632210056,0.0126896630383125,0.924924228136926,0.9186166354926136,15.611307861999876,True,True,True,0,0,0.0079831958918133,0.372948901414818,0.0,0.0,missing_p65_rep29_seed83.csv,MWproj_completed_p65_rep29_seed83.csv,
MW-proj,65,30,84,MWproj_completed_p65_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,27,0.0450783990202341,0.0251804019805409,0.7006205562870688,0.7689811810512653,12.321678427999814,True,True,True,0,0,0.0778540014873782,134432019268.04655,0.0,0.0,missing_p65_rep30_seed84.csv,MWproj_completed_p65_rep30_seed84.csv,
MW-proj,85,1,55,MWproj_completed_p85_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,27,0.0611403141944839,0.0372834597888296,0.4032878736264704,0.411227921206699,13.435745533000045,True,True,True,0,0,0.0082208503133283,0.6210940231354926,0.0,0.0,missing_p85_rep01_seed55.csv,MWproj_completed_p85_rep01_seed55.csv,
MW-proj,85,2,56,MWproj_completed_p85_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,27,0.0686178980114414,0.0458682362454576,0.119868061533774,0.4936520839850804,14.310051968999916,True,True,True,0,0,0.0701802033397698,11.248364812007912,0.0,0.0,missing_p85_rep02_seed56.csv,MWproj_completed_p85_rep02_seed56.csv,
MW-proj,85,3,57,MWproj_completed_p85_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,27,0.0996884760238081,0.066554195808797,0.0324976776147042,0.1089607445048812,12.904789758999868,True,True,True,0,0,0.0453027474716761,134425093413.6485,0.0,0.0,missing_p85_rep03_seed57.csv,MWproj_completed_p85_rep03_seed57.csv,
MW-proj,85,4,58,MWproj_completed_p85_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,27,0.0452869718337177,0.0300228958554809,0.6161513357357492,0.3819203268641471,14.804164489000186,True,True,True,0,0,0.0350098299437828,961574.6424706432,0.0,0.0,missing_p85_rep04_seed58.csv,MWproj_completed_p85_rep04_seed58.csv,
MW-proj,85,5,59,MWproj_completed_p85_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,27,0.0731881943576191,0.049364197721115,0.0184774096165895,0.3841210121740463,15.797657079999908,True,True,True,0,0,0.0104232182901636,0.7229082215641128,0.0,0.0,missing_p85_rep05_seed59.csv,MWproj_completed_p85_rep05_seed59.csv,
MW-proj,85,6,60,MWproj_completed_p85_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,27,0.0684872423823628,0.0405350093123264,0.2513988361849789,0.3681257893693296,13.260098918999802,True,True,True,0,0,0.0168981576743739,1.263128867576832,0.0,0.0,missing_p85_rep06_seed60.csv,MWproj_completed_p85_rep06_seed60.csv,
MW-proj,85,7,61,MWproj_completed_p85_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,27,0.058765833684106,0.0333027940223975,0.3640746830623725,0.7539625799370603,16.85008815099991,True,True,True,0,0,0.0082263389896254,0.62114842263686,0.0,0.0,missing_p85_rep07_seed61.csv,MWproj_completed_p85_rep07_seed61.csv,
MW-proj,85,8,62,MWproj_completed_p85_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,27,0.0509997928527919,0.0298436921911252,0.5677610299259004,0.6825842696629214,20.36767100399993,True,True,True,0,0,0.0029640716978842,0.1355336223266685,0.0,0.0,missing_p85_rep08_seed62.csv,MWproj_completed_p85_rep08_seed62.csv,
MW-proj,85,9,63,MWproj_completed_p85_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,27,0.0560400201682908,0.0320807461092621,0.3736108165285782,0.67339190598924,11.79503557399994,True,True,True,0,0,0.0283205175865119,1.902938923585377,0.0,0.0,missing_p85_rep09_seed63.csv,MWproj_completed_p85_rep09_seed63.csv,
MW-proj,85,10,64,MWproj_completed_p85_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,27,0.0717004379206322,0.0474173154943654,0.0812466068274531,0.2340828514896738,12.835407334000138,True,True,True,0,0,0.0201147775384322,67206440947.82206,0.0,0.0,missing_p85_rep10_seed64.csv,MWproj_completed_p85_rep10_seed64.csv,
MW-proj,85,11,65,MWproj_completed_p85_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,27,0.0591422445551512,0.0367642045104616,0.4489946132877268,0.2002723867892407,21.21031806200017,True,True,True,0,0,0.0055505201431844,0.2580060996441856,0.0,0.0,missing_p85_rep11_seed65.csv,MWproj_completed_p85_rep11_seed65.csv,
MW-proj,85,12,66,MWproj_completed_p85_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,27,0.056756765724643,0.0330758828343676,0.4481191291623489,0.4699638225154867,15.205801650000012,True,True,True,0,0,0.0073608192971501,0.5814461334913387,0.0,0.0,missing_p85_rep12_seed66.csv,MWproj_completed_p85_rep12_seed66.csv,
MW-proj,85,13,67,MWproj_completed_p85_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,27,0.0777419813571689,0.0505933963422398,0.0881315422625858,0.2336596586316084,8.413012383999558,True,True,True,0,0,0.0753424160897422,4510156.30666181,0.0,0.0,missing_p85_rep13_seed67.csv,MWproj_completed_p85_rep13_seed67.csv,
MW-proj,85,14,68,MWproj_completed_p85_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,27,0.0543633391200459,0.0297627036254924,0.4927353381471707,0.4963057541709228,23.10276871799988,True,True,True,0,0,0.0006029200909465,0.0272505230166964,0.0,0.0,missing_p85_rep14_seed68.csv,MWproj_completed_p85_rep14_seed68.csv,
MW-proj,85,15,69,MWproj_completed_p85_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,27,0.0598719291839145,0.0365399815175235,0.4859555395364314,0.7545915411998064,23.67231655400019,True,True,True,0,0,0.0021247675561935,0.0968888818832624,0.0,0.0,missing_p85_rep15_seed69.csv,MWproj_completed_p85_rep15_seed69.csv,
MW-proj,85,16,70,MWproj_completed_p85_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,27,0.0676650802932143,0.0501429309323626,0.2737162291606499,0.0701769320919465,14.801026696000008,True,True,True,0,0,0.0694777777406093,336036719708.3859,0.0,0.0,missing_p85_rep16_seed70.csv,MWproj_completed_p85_rep16_seed70.csv,
MW-proj,85,17,71,MWproj_completed_p85_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,27,0.0661267506010596,0.0401000615697296,0.2621763191246934,0.5183716031903056,10.72305870299988,True,True,True,0,0,0.0528419954623391,201620684748.9543,0.0,0.0,missing_p85_rep17_seed71.csv,MWproj_completed_p85_rep17_seed71.csv,
MW-proj,85,18,72,MWproj_completed_p85_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,27,0.0653822961346312,0.0401628501533289,0.2256817273242514,0.4637158068846835,11.882974855000157,True,True,True,0,0,0.0254536832019841,1.6818120380258768,0.0,0.0,missing_p85_rep18_seed72.csv,MWproj_completed_p85_rep18_seed72.csv,
MW-proj,85,19,73,MWproj_completed_p85_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,27,0.0811108799236686,0.0553814280003736,-0.1579612760736671,-0.2377596186584951,13.352857816999858,True,True,True,0,0,0.0602469975200133,67210952145.97643,0.0,0.0,missing_p85_rep19_seed73.csv,MWproj_completed_p85_rep19_seed73.csv,
MW-proj,85,20,74,MWproj_completed_p85_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,27,0.0764464389944367,0.0509701365068632,0.1326184844494727,0.2374288129143139,9.84240995800019,True,True,True,0,0,0.0820407739891038,134417394909.97694,0.0,0.0,missing_p85_rep20_seed74.csv,MWproj_completed_p85_rep20_seed74.csv,
MW-proj,85,21,75,MWproj_completed_p85_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,27,0.0872937808477736,0.0566397189213764,-0.0321668344366776,0.3176869194058757,7.790263446000154,True,True,True,0,0,0.1018853536997358,201631536563.4555,0.0,0.0,missing_p85_rep21_seed75.csv,MWproj_completed_p85_rep21_seed75.csv,
MW-proj,85,22,76,MWproj_completed_p85_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,27,0.0670381013475737,0.046932928715272,0.4620030765000061,0.5598205497934112,8.201662398999815,True,True,True,0,0,0.0868598401289682,134412883074.221,0.0,0.0,missing_p85_rep22_seed76.csv,MWproj_completed_p85_rep22_seed76.csv,
MW-proj,85,23,77,MWproj_completed_p85_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,27,0.0790171956664577,0.0534497954738627,-0.0664436432648297,0.1979060265577119,16.13548730499997,True,True,True,0,0,0.0927461854135372,268842487080.44055,0.0,0.0,missing_p85_rep23_seed77.csv,MWproj_completed_p85_rep23_seed77.csv,
MW-proj,85,24,78,MWproj_completed_p85_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,27,0.0588721172764162,0.0356681209440859,0.3487421294405216,0.2805243445692884,19.98279942699992,True,True,True,0,0,0.008080984234951,0.3762797640659656,0.0,0.0,missing_p85_rep24_seed78.csv,MWproj_completed_p85_rep24_seed78.csv,
MW-proj,85,25,79,MWproj_completed_p85_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,27,0.0741842426924692,0.0517167115591775,0.0122876334712666,-0.0240819245423665,22.35185510400015,True,True,True,0,0,0.0010859489324921,0.0492483783162997,0.0,0.0,missing_p85_rep25_seed79.csv,MWproj_completed_p85_rep25_seed79.csv,
MW-proj,85,26,80,MWproj_completed_p85_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,27,0.0917520788141594,0.0578347979650646,0.0621427887279983,-0.0303370786516853,12.66440747500019,True,True,True,0,0,0.1213699639316697,34.44245169030245,0.0,0.0,missing_p85_rep26_seed80.csv,MWproj_completed_p85_rep26_seed80.csv,
MW-proj,85,27,81,MWproj_completed_p85_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,27,0.0647724103029222,0.042936149861769,0.3292063773146738,0.1455215624078315,13.237713812000038,True,True,True,0,0,0.0081828821671188,0.6187837418981197,0.0,0.0,missing_p85_rep27_seed81.csv,MWproj_completed_p85_rep27_seed81.csv,
MW-proj,85,28,82,MWproj_completed_p85_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,27,0.0793132113591621,0.0535105767002881,0.1328043501434788,0.3288088708312386,4.9908774679997805,True,True,True,0,0,0.0728681338296899,134412882545.1502,0.0,0.0,missing_p85_rep28_seed82.csv,MWproj_completed_p85_rep28_seed82.csv,
MW-proj,85,29,83,MWproj_completed_p85_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,27,0.0905626994328377,0.0697735859336211,-0.1130580698890842,-0.0640973803639424,7.701080808999904,True,True,True,0,0,0.1197645749310258,268856016610.93124,0.0,0.0,missing_p85_rep29_seed83.csv,MWproj_completed_p85_rep29_seed83.csv,
MW-proj,85,30,84,MWproj_completed_p85_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,27,0.0765380479662038,0.0539989489794943,0.1745359416586046,0.0711047930329972,14.867662542999824,True,True,True,0,0,0.0077398322506191,0.5987415706672106,0.0,0.0,missing_p85_rep30_seed84.csv,MWproj_completed_p85_rep30_seed84.csv,
