restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,66.19934842070171,66.19934842070171,0.14549307345209167,0.14549307345209167,1,0.02,52,checkpoint
0,500,24.286365697087003,24.286365697087003,0.053376627905685724,0.053376627905685724,500,0.02,52,checkpoint
0,1000,24.067182320608634,24.067182320608634,0.052894906199139856,0.052894906199139856,1000,0.02,52,checkpoint
0,1500,24.307331437760617,24.067182320608634,0.05342270645661674,0.052894906199139856,1000,0.01,52,checkpoint
0,2000,21.391331351150562,21.391331351150562,0.047013915057473765,0.047013915057473765,2000,0.01,52,checkpoint
0,2500,21.44920284083427,21.391331351150562,0.047141105144690706,0.047013915057473765,2000,0.01,52,checkpoint
0,3000,21.863007187206442,21.391331351150562,0.048050565246607564,0.047013915057473765,2000,0.005,52,checkpoint
0,3500,20.651235074525342,20.651235074525342,0.04538732983412163,0.04538732983412163,3500,0.005,52,checkpoint
0,4000,20.642665563739186,20.642665563739186,0.04536849574448173,0.04536849574448173,4000,0.005,52,checkpoint
0,4500,20.671426077179056,20.642665563739186,0.045431705664129796,0.04536849574448173,4000,0.005,52,checkpoint
0,5000,20.538387969025457,20.538387969025457,0.045139314217638365,0.045139314217638365,5000,0.0025,52,checkpoint
