restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,238.46337353508792,183.7607463389841,0.5240953264507426,0.40386977217359143,0,0.04,52,checkpoint
0,500,44.67675960051244,44.67675960051244,0.09819068044068668,0.09819068044068668,500,0.04,52,checkpoint
0,1000,35.5857754627431,35.5857754627431,0.07821049552251232,0.07821049552251232,1000,0.02,52,checkpoint
0,1500,33.51982317727699,33.51982317727699,0.07366994104896042,0.07366994104896042,1500,0.02,52,checkpoint
0,2000,35.28420594198285,33.51982317727699,0.07754770536699526,0.07366994104896042,1500,0.01,52,checkpoint
0,2500,29.02462160104566,29.02462160104566,0.0637903771451553,0.0637903771451553,2500,0.01,52,checkpoint
0,3000,30.71366436075388,29.02462160104566,0.06750255903462392,0.0637903771451553,2500,0.01,52,checkpoint
0,3500,28.676230121869303,28.676230121869303,0.06302468158652594,0.06302468158652594,3500,0.01,52,checkpoint
0,4000,28.52250348345641,28.52250348345641,0.06268682084276134,0.06268682084276134,4000,0.005,52,checkpoint
0,4500,27.42854215288151,27.42854215288151,0.06028251022611321,0.06028251022611321,4500,0.005,52,checkpoint
0,5000,26.60652128309113,26.60652128309113,0.058475870951848634,0.058475870951848634,5000,0.005,52,checkpoint
