method,pct_missing,replicate,mask_seed,file,path,success,error_message,n_taxa,n_pairs,n_edges,n_terminal_edges,n_internal_edges,nnls_rnorm,branch_fit_solver,tree_length_ref,tree_length_hat,tree_length_abs_error,tree_length_rel_error,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,__metadata_scope,__metadata_source,edge_BL_MAE,edge_BL_RMSE,edge_BL_Bias,edge_BL_MaxAE,edge_BL_Pearson,edge_BL_Spearman,edge_BL_rel_RMSE,edge_BL_rel_MAE,terminal_BL_MAE,terminal_BL_RMSE,terminal_BL_Bias,terminal_BL_MaxAE,terminal_BL_Pearson,terminal_BL_Spearman,terminal_BL_rel_RMSE,terminal_BL_rel_MAE,internal_BL_MAE,internal_BL_RMSE,internal_BL_Bias,internal_BL_MaxAE,internal_BL_Pearson,internal_BL_Spearman,internal_BL_rel_RMSE,internal_BL_rel_MAE,fit_pat_MAE,fit_pat_RMSE,fit_pat_Bias,fit_pat_MaxAE,fit_pat_Pearson,fit_pat_Spearman,fit_pat_rel_RMSE,fit_pat_rel_MAE,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Bias,input_vs_ML_pat_MaxAE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,input_vs_ML_pat_rel_RMSE,input_vs_ML_pat_rel_MAE
LRMC-SoftImpute,30,11,65,LRMC_SoftImpute_completed_p30_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep11_seed65.csv,True,,15,105,27,15,12,0.45104406769366595,scipy.optimize.nnls,3.17394,1.23323401642797,1.94070598357203,0.6114501167545795,0.3047619047619048,105,32,73,32,missing_p30_rep11_seed65.csv,0.0448440390000541,0.102208406356674,0.0877312236932385,0.1704156109102199,0.1070381231671554,595.5719598017457,0.1176225913179287,1.308949362201639,12.740758422456732,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07187799939155666,0.09820839667507555,-0.07187799939155666,0.24250806153454568,0.6919227665855637,0.6255346310698215,0.6718255299721159,0.6114501167545795,0.075290048578958,0.1019683558580353,-0.075290048578958,0.24250806153454568,0.8749973487257641,0.8714285714285712,0.5872989296994038,0.510872795847505,0.067612937907305,0.0932955982555532,-0.067612937907305,0.2130786072157428,-0.04136045539831542,0.1126788504326398,0.9148714517257082,0.8422576895160021,0.4303179297860895,0.48342865878790736,-0.4303179297860895,0.7939351937599761,0.8563235137539972,0.7940804478540328,0.7082581772083214,0.6795505289891187,0.4303179297860895,0.48622328286778077,-0.4303179297860895,0.9027407015844118,0.5619968390154946,0.5503835786854655,0.7123525049251687,0.6795505289891187
LRMC-SoftImpute,30,12,66,LRMC_SoftImpute_completed_p30_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep12_seed66.csv,True,,15,105,27,15,12,0.4734735197496337,scipy.optimize.nnls,3.17394,1.2423451332202093,1.9315948667797906,0.6085795152963794,0.3047619047619048,105,32,73,32,missing_p30_rep12_seed66.csv,0.0363261790000706,0.1015913157766177,0.0875305178022298,0.5045238954120266,0.3680351906158357,678.5896934065922,0.1302274469606289,1.491405919574928,14.51671323569426,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0722801857426883,0.09458217289879498,-0.07154055062147373,0.2155685402984122,0.7628356132747075,0.7259960395987003,0.6470192018700761,0.6148714263825353,0.07492670957239207,0.09659374414130545,-0.07492670957239207,0.2155685402984122,0.9329664715254,0.9714285714285713,0.5563432113079065,0.5084073967990488,0.06897203095555855,0.09200588274145576,-0.06730785193282578,0.20427783733411803,0.1295886507108646,0.5043790572036093,0.9022242965891554,0.8591879783939776,0.4300360277183855,0.4793708204040928,-0.4300360277183855,0.7404827401690152,0.8983510240667165,0.896620360771304,0.7023131485781768,0.6791053541870216,0.4300360277183855,0.48172035305061445,-0.4300360277183855,0.8848619256392489,0.6500789263769857,0.6615073605639643,0.705755384943909,0.6791053541870216
LRMC-SoftImpute,30,13,67,LRMC_SoftImpute_completed_p30_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep13_seed67.csv,True,,15,105,27,15,12,0.45636242875463845,scipy.optimize.nnls,3.17394,1.202407183192853,1.971532816807147,0.6211625981610072,0.3047619047619048,105,32,73,32,missing_p30_rep13_seed67.csv,0.0465381840001555,0.1040540003545375,0.0876410736988229,0.5580031338834353,0.4076246334310849,2541.477785086613,0.1365291717710071,5.585665461728821,54.36850067052811,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0737804068732882,0.09632348160469648,-0.07301973395582026,0.23015243984101896,0.7588436047083621,0.7079028896158718,0.6589311735934088,0.6276334730898446,0.07958124272685135,0.10142850310280621,-0.07864825514140888,0.23015243984101896,0.8822840725247411,0.8464285714285712,0.5841895832489938,0.5399902475324999,0.06652936205633427,0.08953380893225873,-0.06598408247383448,0.190784473125227,0.2720222130749461,0.47132395947782424,0.8779827482537432,0.8287595319014763,0.430847453422787,0.4800724109012211,-0.430847453422787,0.7763677826384638,0.8453444899292845,0.7594132282811528,0.7033410297300488,0.6803867434308662,0.4313183312785667,0.48248091947672245,-0.430847453422787,0.9229394668202082,0.6383009244412489,0.6414161310387725,0.706869670124998,0.6811303454837564
LRMC-SoftImpute,30,14,68,LRMC_SoftImpute_completed_p30_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep14_seed68.csv,True,,15,105,27,15,12,0.4600594708781432,scipy.optimize.nnls,3.17394,1.2257120329038578,1.9482279670961422,0.6138200366409391,0.3047619047619048,105,32,73,32,missing_p30_rep14_seed68.csv,0.0398875179998867,0.0995154452576343,0.0830157002112532,0.4781300311616706,0.4263196480938416,680.9096393267649,0.1260607735237105,1.496504701817066,14.566342621422768,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0721565913739312,0.09659439711189624,-0.0721565913739312,0.2326228575276894,0.7351744298063393,0.682839370430463,0.6607844566156774,0.6138200366409392,0.0765169399195328,0.10048422402144305,-0.0765169399195328,0.2326228575276894,0.9060391238526367,0.9214285714285713,0.578750895048566,0.5191977394647643,0.0667061556919292,0.09149986556648404,-0.0667061556919292,0.20147604546758932,0.14947714825095743,0.257530821633156,0.8972622118164478,0.8309618589064272,0.42920022347705195,0.47906227168738574,-0.42920022347705195,0.7680885500407748,0.8759745202364578,0.8136947957702675,0.7018611022468261,0.6777854667851373,0.42920022347705195,0.48165030439981765,-0.42920022347705195,0.8753706188592033,0.634435001817941,0.6450756790379432,0.7056527585711705,0.6777854667851373
LRMC-SoftImpute,30,15,69,LRMC_SoftImpute_completed_p30_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep15_seed69.csv,True,,15,105,27,15,12,0.45432847197093273,scipy.optimize.nnls,3.17394,1.1898106973831246,1.9841293026168754,0.6251313202571175,0.3047619047619048,105,32,73,32,missing_p30_rep15_seed69.csv,0.1308315819999279,0.100626020464257,0.0868135026053775,0.3938615527825104,0.3339442815249266,616.9200997380701,0.1210352589138313,1.3558683510726817,13.19744797813704,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07409245292736975,0.09423291043964141,-0.07348627046729168,0.2219916619270147,0.8384180695829635,0.7135004385640152,0.6446299617983078,0.6302879793061569,0.08313523244210203,0.10272904244031515,-0.08204410401396152,0.2219916619270147,0.9185237210714677,0.825,0.5916801949640085,0.5641054751955462,0.06278897853395436,0.08238976254033165,-0.06278897853395436,0.17992463751414683,0.5827729458632664,0.2605698416254795,0.8079270948683048,0.7821653905881308,0.4305992351190826,0.48006399987494897,-0.4305992351190826,0.7804054135342701,0.8755031093600424,0.8088534107402031,0.7033287069642638,0.6799947614382242,0.4305992351190826,0.48216397344995043,-0.4305992351190826,0.8449838425669594,0.6542329921860851,0.6568422143893842,0.7064053211231044,0.6799947614382242
LRMC-SoftImpute,30,16,70,LRMC_SoftImpute_completed_p30_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep16_seed70.csv,True,,15,105,27,15,12,0.4885406136088107,scipy.optimize.nnls,3.17394,1.162877017635431,2.011062982364569,0.6336172020783535,0.3047619047619048,105,32,73,32,missing_p30_rep16_seed70.csv,0.0515737650000573,0.1120879074257028,0.1019817612254367,0.2844025116707631,0.4259530791788856,1142.4774080444445,0.1404499758921714,2.5109393583394386,24.440419699836458,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07912064868603529,0.10596833564902748,-0.07448381416165069,0.2582640672307376,0.5261690525498586,0.5885057318719684,0.7249098413978987,0.6730617196679688,0.09013815045676282,0.11855582380286957,-0.08450290685870106,0.2582640672307376,0.4828301044154332,0.7142857142857142,0.6828364333538443,0.6116230472089144,0.06534877147262587,0.08772995020820892,-0.061959948290337734,0.22637,0.19384838384046832,0.046270670700368326,0.8602938231550578,0.8140528569946439,0.43271289687877085,0.4796552524729208,-0.43190786207904774,0.715844063311163,0.91287498683473,0.9241239892183287,0.7027298622647687,0.6833326190255533,0.43284792799135613,0.4829837762838872,-0.43190786207904774,0.7619669905329705,0.6450732687218446,0.6999792660170019,0.7076063919538865,0.6835458577907447
LRMC-SoftImpute,30,17,71,LRMC_SoftImpute_completed_p30_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep17_seed71.csv,True,,15,105,27,15,12,0.4429454038254268,scipy.optimize.nnls,3.17394,1.160174878692184,2.013765121307816,0.6344685536928285,0.3047619047619048,105,32,73,32,missing_p30_rep17_seed71.csv,0.1168906909999805,0.106607219416577,0.0913785003521305,0.5573047704581994,0.4171554252199413,998.4666091564994,0.1380908559196492,2.1944321080362625,21.359672245797352,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07487827529555169,0.10141448696635201,-0.07458389338177095,0.24771745057799993,0.6629560614479345,0.6387047697831785,0.6937578023846428,0.6369727950055438,0.08201224441302195,0.10885366300594294,-0.08148235696821662,0.24771745057799993,0.7443486555491314,0.7571428571428571,0.6269556789388215,0.5564855566943945,0.06596081389871387,0.09126675702409184,-0.06596081389871387,0.2046573409786591,0.10239308629044913,0.15227389460052784,0.8949763124323864,0.8216770995677055,0.4325741684330192,0.48352940731296346,-0.4325741684330192,0.7794902787497944,0.7976311154773308,0.6794007878913539,0.7084057811317039,0.6831135414966591,0.4325741684330193,0.486028373073829,-0.4325741684330193,0.8901186885554132,0.5937408609763605,0.6005805515239476,0.71206694788821,0.6831135414966594
LRMC-SoftImpute,30,18,72,LRMC_SoftImpute_completed_p30_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep18_seed72.csv,True,,15,105,27,15,12,0.41371872317930675,scipy.optimize.nnls,3.17394,1.2065998174485792,1.9673401825514207,0.6198416424227997,0.3047619047619048,105,32,73,32,missing_p30_rep18_seed72.csv,0.2094138599998132,0.0963143101931236,0.083929433481545,0.3981955079344345,0.3980938416422287,520.3105971745381,0.1111027297440054,1.1435397740099738,11.130731583554914,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07288982430908528,0.0976971086148574,-0.07286445120560817,0.23828958522989335,0.7321135330717818,0.6120459611468471,0.6683279026443738,0.620057485757545,0.07939890041490728,0.10203760638358389,-0.07939890041490728,0.23828958522989335,0.9061517686550578,0.9428571428571427,0.5876977863760029,0.5387529827350617,0.06475347917680778,0.09198391123298849,-0.06469638969398427,0.2098553430042766,-0.07748380222265917,-0.17796411807833973,0.9020088404880755,0.8066372716173332,0.42848096149286147,0.4792459295126362,-0.42848096149286147,0.7805312903305237,0.855559279965939,0.7981339415301679,0.7021301743305294,0.6766496208721366,0.42848096149286147,0.4816261732545031,-0.42848096149286147,0.836529674951085,0.6375585936037705,0.6269541778975741,0.7056174046866133,0.6766496208721366
LRMC-SoftImpute,30,19,73,LRMC_SoftImpute_completed_p30_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep19_seed73.csv,True,,15,105,27,15,12,0.5092449987861865,scipy.optimize.nnls,3.17394,1.2558352246762952,1.9181047753237048,0.604329248607001,0.3047619047619048,105,32,73,32,missing_p30_rep19_seed73.csv,0.03213305700001,0.1078163152093704,0.0902803905184059,0.4422739262737622,0.4035923753665689,857.1013081279397,0.1349830206231223,1.8837391387427245,18.335518539295947,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07424545816927051,0.09503576280562998,-0.07104091760458167,0.22288213740875265,0.7533977101342598,0.6441764691140696,0.6501221267712701,0.6315895607888945,0.07915570082544919,0.09865658427843897,-0.07338752780900924,0.22288213740875265,0.9047417206610561,0.8999999999999999,0.5682243855652046,0.5371027772090933,0.06810765484904718,0.09030581072249448,-0.06810765484904718,0.19812118609828602,0.4135504547806527,0.4378290427114664,0.8855531204017753,0.8484204027660526,0.43194725375696713,0.47967001310235585,-0.4311232290403329,0.7528795865265375,0.9093597365998233,0.8491084387310802,0.7027514876614185,0.6821235288333384,0.43194725375696713,0.48230395702755224,-0.4311232290403329,0.8567418885298341,0.643440873508517,0.6830914368650217,0.7066104072546546,0.6821235288333384
LRMC-SoftImpute,30,20,74,LRMC_SoftImpute_completed_p30_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep20_seed74.csv,True,,15,105,27,15,12,0.47830093462903805,scipy.optimize.nnls,3.17394,1.1394746396790263,2.034465360320974,0.6409904914147634,0.3047619047619048,105,32,73,32,missing_p30_rep20_seed74.csv,0.0274441530000331,0.1125105279459959,0.0992684326150225,0.4084229303787127,0.3203812316715542,634.0403001391608,0.1295880547234142,1.3934951651410126,13.56369144186047,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07640658565460241,0.10492676999085845,-0.07535056890077681,0.309416062454426,0.5865328163842645,0.6267203897857326,0.7177846828168529,0.6499737905172326,0.08745359510242606,0.11855840253319526,-0.08555276494553997,0.309416062454426,0.49370085024434746,0.5035714285714286,0.682851285859286,0.5934072759966122,0.06259782384482283,0.0848619017732852,-0.06259782384482283,0.20666869057574183,0.4490053268077234,0.4093174715801814,0.8321692847594627,0.7797841672336776,0.4349914021894767,0.48363782768832586,-0.4349914021894767,0.7741465507394717,0.864151387071797,0.8445262284884927,0.7085646248742717,0.6869307946580777,0.43499140218947663,0.4866174460348974,-0.43499140218947663,0.8851557995822723,0.6233692512305783,0.6550590918515447,0.7129299826588319,0.6869307946580776
LRMC-SoftImpute,30,21,75,LRMC_SoftImpute_completed_p30_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep21_seed75.csv,True,,15,105,27,15,12,0.45950122135157606,scipy.optimize.nnls,3.17394,1.2185646978496047,1.9553753021503952,0.6160719176009614,0.3047619047619048,105,32,73,32,missing_p30_rep21_seed75.csv,0.0325214849999611,0.1115505529639346,0.1037354547577631,0.5626946227620628,0.4886363636363636,667.8982176644381,0.1362544637905426,1.4679081706910728,14.2879961052644,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07322671931309749,0.10231291494395059,-0.07242130748705167,0.27110052503884086,0.5824462618500232,0.5772756116806459,0.6999037824904877,0.6229233764512349,0.08007649615489268,0.11033901535181166,-0.07862675486801018,0.27110052503884086,0.6298251449101395,0.6464285714285712,0.635510743258675,0.5433507381711956,0.06466449826085355,0.09129334797086258,-0.06466449826085355,0.20966325352611304,0.03892870060811975,0.28873955423363945,0.8952370674790314,0.8055288319754207,0.43624596415488653,0.48705246457309326,-0.4360388582567604,0.7635976042276785,0.8319931171606699,0.7901617250673854,0.7135673164852685,0.6889119769148052,0.4362459641548865,0.4892533982713561,-0.4360388582567604,0.8880213540084234,0.5995024736793843,0.5892286958324694,0.716791844574266,0.6889119769148051
LRMC-SoftImpute,30,22,76,LRMC_SoftImpute_completed_p30_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep22_seed76.csv,True,,15,105,27,15,12,0.49599278913299305,scipy.optimize.nnls,3.17394,1.1463306285370136,2.0276093714629866,0.63883040368217,0.3047619047619048,105,32,73,32,missing_p30_rep22_seed76.csv,0.0310754760000691,0.1209384730397505,0.1016331080697071,-0.0262372401527099,0.0410557184750733,697.9362358720543,0.1287721984245781,1.5339257931253942,14.930583666975652,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07967523875246994,0.1135062714895588,-0.07509664338751801,0.3280568535776611,0.2517929655848705,0.21523431787934552,0.7764754703299716,0.6777794937259962,0.0893910540198201,0.12804540922637117,-0.0893910540198201,0.3280568535776611,0.16244868544389457,0.25,0.7374928345051273,0.606553702020375,0.06753046966828226,0.09216144650477305,-0.05722863009714039,0.2058323379344961,-0.060364339449691815,-0.3047290137271806,0.9037497795555882,0.8412303786106103,0.43416108920734664,0.48600625700219857,-0.43416108920734664,0.7595876503691086,0.7947311279481127,0.8036077130416752,0.7120345462332911,0.6856195789564371,0.4345132104789076,0.4891172968727826,-0.43416108920734664,0.8877206768353222,0.5408603147854296,0.6115695625129588,0.7165924461176025,0.6861756426939545
LRMC-SoftImpute,30,23,77,LRMC_SoftImpute_completed_p30_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep23_seed77.csv,True,,15,105,27,15,12,0.40980689329518016,scipy.optimize.nnls,3.17394,1.1212916481414403,2.0526483518585596,0.6467193305035885,0.3047619047619048,105,32,73,32,missing_p30_rep23_seed77.csv,0.0967846799999279,0.1014008697162263,0.0875511949610631,0.5071867850197742,0.3793988269794721,664.5223569671267,0.1238151521662833,1.4604886966310475,14.215778088777144,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.08000473864093946,0.11433135095382428,-0.07602401303179851,0.32852559299045325,0.24272175210399155,0.37545787545787546,0.7821196867831044,0.680582475820389,0.09053828422457162,0.1286803274021593,-0.08977425867651627,0.32852559299045325,0.138571197061909,0.3428571428571428,0.7411497216045546,0.6143381132838034,0.06683780666139928,0.09334316659068338,-0.05883620597590131,0.21796574191668078,-0.07283423154960969,0.18881118881118883,0.9153379143737908,0.8326018415014806,0.4311894281536908,0.48156835019983274,-0.4311894281536908,0.7627375541484185,0.8276953552260681,0.8091229525191789,0.705532689702185,0.6809267839292998,0.4311894281536908,0.48322691096114384,-0.4311894281536908,0.8386378471360462,0.6513959095142156,0.6446195314119842,0.7079626019555063,0.6809267839292998
LRMC-SoftImpute,30,24,78,LRMC_SoftImpute_completed_p30_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep24_seed78.csv,True,,15,105,27,15,12,0.41168722108598416,scipy.optimize.nnls,3.17394,1.2796896848154773,1.8942503151845227,0.5968135236282106,0.3047619047619048,105,32,73,32,missing_p30_rep24_seed78.csv,0.0433341640000435,0.0945347297365193,0.0838047449534986,0.5196916951161805,0.4175219941348973,566.7941881895663,0.1165694644453102,1.2457015125045412,12.125130654874352,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0746499892176266,0.09764185692302994,-0.07015741908090825,0.23004794988370622,0.6647838008552298,0.6111288093569168,0.6679499360101495,0.6350308162334254,0.07902701354003167,0.10201629549605058,-0.07094038729393863,0.23004794988370622,0.8291335159640748,0.8142857142857142,0.5875750437728302,0.5362295830150116,0.06917870881462027,0.09188140083377797,-0.06917870881462027,0.20340862712407898,0.294972819432952,0.28474258892534354,0.9010036072348857,0.8617625746389461,0.4291804415432077,0.478115334617996,-0.4280252092223373,0.7651458209256148,0.9070491693812069,0.8438005390835578,0.7004737705061334,0.6777542275020915,0.42947489504073355,0.4801569425411836,-0.4280252092223373,0.8842789741527581,0.6785444969335215,0.6820132697491187,0.7034648747362309,0.678219223302071
LRMC-SoftImpute,30,25,79,LRMC_SoftImpute_completed_p30_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep25_seed79.csv,True,,15,105,27,15,12,0.48851252513233956,scipy.optimize.nnls,3.17394,1.1834752791992136,1.9904647208007864,0.627127393964847,0.3047619047619048,105,32,73,32,missing_p30_rep25_seed79.csv,0.0368394260001423,0.112030149670347,0.0975282769835009,0.311336499990563,0.2067448680351906,701.0766607771405,0.1347811749750793,1.5408278258838253,14.997765129099708,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07397856058137127,0.09610090539839158,-0.0737209155852143,0.21058590346340225,0.7995307887988199,0.7012829653009327,0.657408570813784,0.6293191225092548,0.08091488460957777,0.10294248075415005,-0.08089664396165072,0.21058590346340225,0.8962775886748595,0.807142857142857,0.5929095184361511,0.5490395358534294,0.06530815554611315,0.08679384259039163,-0.06475125511466881,0.1861595908828699,0.46215350422492923,0.4225456891223993,0.8511142032019479,0.8135469024025057,0.434461069044632,0.48335761154425844,-0.434461069044632,0.7562956154934469,0.8650825043600036,0.8189197594857973,0.7081540878243601,0.6860933018552591,0.434461069044632,0.48579797403464253,-0.434461069044632,0.814770989820387,0.6317698236819486,0.6643479162347087,0.7117293965234773,0.6860933018552591
LRMC-SoftImpute,30,26,80,LRMC_SoftImpute_completed_p30_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep26_seed80.csv,True,,15,105,27,15,12,0.47183959157899263,scipy.optimize.nnls,3.17394,1.1511277396585033,2.022812260341497,0.6373189979462425,0.3047619047619048,105,32,73,32,missing_p30_rep26_seed80.csv,0.0434752610001396,0.1075336235816724,0.0878796473069248,0.4485355004021357,0.3929618768328445,948.154346489502,0.13116099859826,2.083855706570334,20.28336841084047,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0771297275040479,0.09834839620220673,-0.07491897260524061,0.21223041156010536,0.7667897425496649,0.5882000146086582,0.6727832409183797,0.6561253970173643,0.08721378362865986,0.10957757046075313,-0.08547685131308319,0.21223041156010536,0.7950312676764012,0.5464285714285714,0.6311251104240496,0.5917800601773693,0.06452465734828297,0.08218187692476593,-0.061721624220437414,0.18561,0.5397130801782221,0.27406474184064317,0.8058885355100751,0.8037868268567705,0.4310309865987681,0.4789480956787748,-0.4307828534108286,0.7535556994056887,0.8781214008125122,0.8564068007464234,0.7016938260825571,0.6806765758040769,0.4312727854820622,0.4817658498908696,-0.4307828534108286,0.8404885010856751,0.6493237260300097,0.6972838482272444,0.7058220411269096,0.681058420360573
LRMC-SoftImpute,30,27,81,LRMC_SoftImpute_completed_p30_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep27_seed81.csv,True,,15,105,27,15,12,0.4610899002325246,scipy.optimize.nnls,3.17394,1.2924984219857272,1.8814415780142728,0.5927779283837353,0.3047619047619048,105,32,73,32,missing_p30_rep27_seed81.csv,0.0378314390000014,0.1053743914032248,0.0904887218469095,0.2475768477360393,0.1979472140762463,1033.443529161032,0.1330306816376733,2.271304459694576,22.107915142067498,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07088553871152573,0.09315913005369952,-0.06968302140793604,0.21960316987295744,0.7476984276717952,0.72791280394138,0.6372844282056374,0.6030074750030544,0.07078864802628736,0.0932156573331902,-0.06862411687982589,0.21960316987295744,0.9198704075997747,0.9749999999999999,0.5368867166910875,0.4803290104605069,0.0710066520680737,0.09308842268371138,-0.0710066520680737,0.20400074971477153,0.3438318408233991,0.5089773777040516,0.9128398551689891,0.8845333535589627,0.43156716549058444,0.48273486856507397,-0.43156716549058444,0.7571019158473836,0.8414083505447391,0.7901306240928883,0.707241724026127,0.6815233001080065,0.43156716549058444,0.4849123638629088,-0.43156716549058444,0.9105560039585003,0.6084968986303123,0.6200912295251918,0.7104319131522557,0.6815233001080065
LRMC-SoftImpute,30,28,82,LRMC_SoftImpute_completed_p30_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep28_seed82.csv,True,,15,105,27,15,12,0.5014868005268894,scipy.optimize.nnls,3.17394,1.1763643459050521,1.9975756540949479,0.6293678059745766,0.3047619047619048,105,32,73,32,missing_p30_rep28_seed82.csv,0.0424772989999837,0.1129517406339436,0.1014089359378523,0.4049555286556401,0.4505131964809383,1011.2941538020904,0.1481507585204904,2.222624513850748,21.6340851774222,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.0774380899528339,0.10305147217799247,-0.07398428348499807,0.2617648591964493,0.6210567835379757,0.68830696187564,0.7049561163231696,0.6587485676246291,0.08619561657216314,0.11468001091587186,-0.07997876493005866,0.2617648591964493,0.6144381005531441,0.7928571428571427,0.6605132259127239,0.5848713934862221,0.06649118167867235,0.08634079097411253,-0.06649118167867235,0.20878002178621874,0.5951558463881145,0.48582623515406503,0.8466715071086488,0.8282839170610377,0.4353513646812891,0.4830379928599652,-0.4344632430181313,0.7722513718310359,0.9147619677149775,0.869966825627203,0.7076858231846367,0.6874992411131184,0.43552543794591775,0.4859871407638867,-0.4344632430181313,0.9291110140368771,0.6321484669205135,0.6606054323035455,0.7120065395525622,0.6877741345602032
LRMC-SoftImpute,30,29,83,LRMC_SoftImpute_completed_p30_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep29_seed83.csv,True,,15,105,27,15,12,0.4631143561455523,scipy.optimize.nnls,3.17394,1.2589590247905587,1.9149809752094413,0.6033450459710774,0.3047619047619048,105,32,73,32,missing_p30_rep29_seed83.csv,0.1038614609999513,0.1009841986297399,0.0830950061268162,0.3899787490716035,0.3255131964809384,703.392644992392,0.1255045858727549,1.5459179010821802,15.047309764153654,0.0,0.0,method_specific,lrmc_softimpute_outputs/tables/lrmc_softimpute_all_masks_detailed.csv,0.07199999137896865,0.09477198497788944,-0.07092522130405338,0.22152723249829953,0.7503650551503291,0.6970353603470586,0.6483176712978447,0.6124878753952985,0.07590200884786108,0.0979527168718912,-0.07396742271301361,0.22152723249829953,0.9229565707284092,0.932142857142857,0.5641703771325166,0.5150251886194959,0.0671224695428531,0.09063924166292338,-0.0671224695428531,0.18894463326318012,0.2507886563529716,0.345250389071979,0.8888227971520639,0.8361479010020005,0.4286409240657433,0.4793776287779339,-0.4286409240657433,0.7660128360486371,0.846458274536793,0.7616732324279494,0.7023231233414822,0.6769022309622492,0.4286409240657433,0.48172772017436144,-0.4286409240657433,0.9244872320077675,0.6175282115935852,0.6429608127721336,0.7057661783165018,0.6769022309622492
