method,pct_missing,replicate,mask_seed,file,path,success_tree,error_message_tree,nj_tree_file,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,RF,nRF,shared_splits,ref_splits,est_splits,split_precision,split_recall,split_F1,false_positive_splits,false_negative_splits,nj_vs_ML_pat_MAE,nj_vs_ML_pat_RMSE,nj_vs_ML_pat_Pearson,nj_vs_ML_pat_Spearman,input_vs_ML_pat_MAE,input_vs_ML_pat_RMSE,input_vs_ML_pat_Pearson,input_vs_ML_pat_Spearman,n_taxa,matched_matrix_labels_json
LRMC-SoftImpute,30,11,65,LRMC_SoftImpute_completed_p30_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep11_seed65.csv,True,,LRMC-SoftImpute_NJ_p30_rep11_seed65.treefile,0.3047619047619048,105,32,73,32,0.102208406356674,0.0877312236932385,0.1704156109102199,0.1070381231671554,0.0448440390000541,True,True,True,1114,1114,1114,10,0.1176225913179287,12.740758422456732,0.0,0.0,18.0,0.75,3.0,12.0,12.0,0.25,0.25,0.25,T10|T8;T11|T14;T13|T7;T15|T9;T5|T6;T11|T12|T14;T13|T15|T7|T9;T11|T12|T14|T5|T6;T10|T13|T15|T7|T8|T9,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.430355637732086,0.4862168154111417,0.6502874033719607,0.6856417167737923,0.43031792978608946,0.4862232828677807,0.5619968390154942,0.5503835786854655,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,12,66,LRMC_SoftImpute_completed_p30_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep12_seed66.csv,True,,LRMC-SoftImpute_NJ_p30_rep12_seed66.treefile,0.3047619047619048,105,32,73,32,0.1015913157766177,0.0875305178022298,0.5045238954120266,0.3680351906158357,0.0363261790000706,True,True,True,879,879,879,9,0.1302274469606289,14.51671323569426,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T14;T11|T13;T12|T7;T15|T9;T2|T4;T6|T8;T11|T13|T5;T2|T3|T4;T11|T13|T5|T6|T8;T1|T12|T2|T3|T4|T7;T11|T13|T15|T5|T6|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.42971171985858625,0.4852714729483346,0.5742380353083605,0.5844702467343977,0.43003602771838556,0.48172035305061445,0.6500789263769855,0.6615073605639643,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,13,67,LRMC_SoftImpute_completed_p30_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep13_seed67.csv,True,,LRMC-SoftImpute_NJ_p30_rep13_seed67.treefile,0.3047619047619048,105,32,73,32,0.1040540003545375,0.0876410736988229,0.5580031338834353,0.4076246334310849,0.0465381840001555,True,True,True,1178,1178,1178,9,0.1365291717710071,54.36850067052811,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T5;T11|T15;T13|T7;T14|T8;T2|T4;T1|T2|T4;T10|T12|T5;T13|T14|T7|T8;T1|T2|T3|T4|T6;T13|T14|T7|T8|T9;T11|T13|T14|T15|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43163098901991415,0.4856719493967612,0.5992404329397429,0.602622848849264,0.4313183312785667,0.48248091947672245,0.638300924441249,0.6414161310387725,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,14,68,LRMC_SoftImpute_completed_p30_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep14_seed68.csv,True,,LRMC-SoftImpute_NJ_p30_rep14_seed68.treefile,0.3047619047619048,105,32,73,32,0.0995154452576343,0.0830157002112532,0.4781300311616706,0.4263196480938416,0.0398875179998867,True,True,True,1049,1049,1049,9,0.1260607735237105,14.566342621422768,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T14;T11|T15;T12|T13;T4|T7;T8|T9;T10|T14|T5;T3|T4|T7;T11|T12|T13|T15;T2|T3|T4|T7;T1|T2|T3|T4|T7;T1|T2|T3|T4|T7|T8|T9;T10|T11|T12|T13|T14|T15|T5,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4281203046750978,0.4822737533291828,0.6128943344587959,0.6296806966618287,0.42920022347705195,0.48165030439981765,0.634435001817941,0.6450756790379432,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,15,69,LRMC_SoftImpute_completed_p30_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep15_seed69.csv,True,,LRMC-SoftImpute_NJ_p30_rep15_seed69.treefile,0.3047619047619048,105,32,73,32,0.100626020464257,0.0868135026053775,0.3938615527825104,0.3339442815249266,0.1308315819999279,True,True,True,3365,3365,3365,10,0.1210352589138313,13.19744797813704,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T11|T13;T12|T8;T14|T6;T7|T9;T14|T4|T6;T15|T7|T9;T2|T3|T5;T1|T14|T4|T6;T10|T15|T7|T9;T11|T12|T13|T8;T1|T14|T2|T3|T4|T5|T6,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43028607246178513,0.48481359908506866,0.5876730791490672,0.5428260418826456,0.4305992351190826,0.48216397344995043,0.6542329921860852,0.6568422143893842,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,16,70,LRMC_SoftImpute_completed_p30_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep16_seed70.csv,True,,LRMC-SoftImpute_NJ_p30_rep16_seed70.treefile,0.3047619047619048,105,32,73,32,0.1120879074257028,0.1019817612254367,0.2844025116707631,0.4259530791788856,0.0515737650000573,True,True,True,1377,1377,1377,9,0.1404499758921714,24.440419699836458,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T1|T3;T10|T12;T11|T2;T13|T15;T5|T6;T5|T6|T9;T10|T12|T7|T8;T10|T12|T4|T7|T8;T11|T13|T14|T15|T2;T1|T10|T12|T3|T4|T7|T8,T11|T12;T14|T15;T2|T3;T1|T2|T3;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43203239499202556,0.4810916786593539,0.6899207881258195,0.7621915820029028,0.43284792799135613,0.4829837762838872,0.6450732687218443,0.6999792660170019,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,17,71,LRMC_SoftImpute_completed_p30_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep17_seed71.csv,True,,LRMC-SoftImpute_NJ_p30_rep17_seed71.treefile,0.3047619047619048,105,32,73,32,0.106607219416577,0.0913785003521305,0.5573047704581994,0.4171554252199413,0.1168906909999805,True,True,True,3099,3099,3099,10,0.1380908559196492,21.359672245797352,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T15;T10|T13;T11|T14;T3|T4;T5|T8;T10|T13|T7;T11|T12|T14;T2|T3|T4;T5|T8|T9;T10|T13|T6|T7;T1|T15|T2|T3|T4;T10|T13|T5|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43397561192559997,0.490720103949996,0.5093488570060387,0.565509019282604,0.4325741684330193,0.486028373073829,0.5937408609763606,0.6005805515239476,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,18,72,LRMC_SoftImpute_completed_p30_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep18_seed72.csv,True,,LRMC-SoftImpute_NJ_p30_rep18_seed72.treefile,0.3047619047619048,105,32,73,32,0.0963143101931236,0.083929433481545,0.3981955079344345,0.3980938416422287,0.2094138599998132,True,True,True,6000,6000,6000,10,0.1111027297440054,11.130731583554914,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T10|T8;T11|T13;T12|T14;T15|T5;T10|T7|T8;T12|T14|T6;T12|T14|T15|T5|T6;T11|T12|T13|T14|T15|T5|T6,T11|T12;T14|T15;T7|T8;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4296639298028847,0.4852776011865784,0.6232406967658485,0.5978747667426912,0.42848096149286147,0.4816261732545031,0.6375585936037703,0.6269541778975741,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,19,73,LRMC_SoftImpute_completed_p30_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep19_seed73.csv,True,,LRMC-SoftImpute_NJ_p30_rep19_seed73.treefile,0.3047619047619048,105,32,73,32,0.1078163152093704,0.0902803905184059,0.4422739262737622,0.4035923753665689,0.03213305700001,True,True,True,891,891,891,10,0.1349830206231223,18.335518539295947,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T10|T2;T11|T13;T14|T6;T15|T7;T8|T9;T1|T11|T13;T15|T3|T7;T5|T8|T9;T1|T11|T12|T13;T4|T5|T8|T9;T10|T2|T4|T5|T8|T9;T1|T11|T12|T13|T15|T3|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.431911087973687,0.4853678760712936,0.5402957058768307,0.581100974497201,0.43194725375696713,0.4823039570275523,0.6434408735085169,0.6830914368650217,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,20,74,LRMC_SoftImpute_completed_p30_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep20_seed74.csv,True,,LRMC-SoftImpute_NJ_p30_rep20_seed74.treefile,0.3047619047619048,105,32,73,32,0.1125105279459959,0.0992684326150225,0.4084229303787127,0.3203812316715542,0.0274441530000331,True,True,True,805,805,805,10,0.1295880547234142,13.56369144186047,0.0,0.0,20.0,0.8333333333333334,2.0,12.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,T10|T8;T11|T4;T5|T6;T10|T7|T8;T12|T5|T6;T14|T15|T9;T1|T12|T5|T6;T1|T12|T2|T3|T5|T6;T10|T14|T15|T7|T8|T9;T10|T13|T14|T15|T7|T8|T9,T11|T12;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4368176488362364,0.49155249259164,0.5708488612332502,0.5707754509641302,0.43499140218947663,0.4866174460348974,0.6233692512305783,0.6550590918515447,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,21,75,LRMC_SoftImpute_completed_p30_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep21_seed75.csv,True,,LRMC-SoftImpute_NJ_p30_rep21_seed75.treefile,0.3047619047619048,105,32,73,32,0.1115505529639346,0.1037354547577631,0.5626946227620628,0.4886363636363636,0.0325214849999611,True,True,True,893,893,893,10,0.1362544637905426,14.2879961052644,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T10|T14;T11|T5;T12|T15;T13|T7;T10|T14|T8;T11|T5|T9;T2|T3|T4;T1|T11|T5|T9;T2|T3|T4|T6;T10|T12|T14|T15|T8;T10|T12|T13|T14|T15|T7|T8,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4353593247512202,0.4907831329988812,0.5775236038543743,0.5908252125233256,0.43624596415488653,0.4892533982713561,0.5995024736793841,0.5892286958324694,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,22,76,LRMC_SoftImpute_completed_p30_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep22_seed76.csv,True,,LRMC-SoftImpute_NJ_p30_rep22_seed76.treefile,0.3047619047619048,105,32,73,32,0.1209384730397505,0.1016331080697071,-0.0262372401527099,0.0410557184750733,0.0310754760000691,True,True,True,879,879,879,9,0.1287721984245781,14.930583666975652,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T10|T13;T12|T5;T10|T13|T6;T12|T5|T7;T14|T15|T9;T11|T12|T5|T7;T14|T15|T8|T9;T10|T13|T14|T15|T6|T8|T9,T11|T12;T7|T8;T13|T14|T15;T7|T8|T9;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43411980739148875,0.4897997680168383,0.5385818197093785,0.6202571013891768,0.4345132104789076,0.4891172968727826,0.5408603147854296,0.6115695625129588,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,23,77,LRMC_SoftImpute_completed_p30_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep23_seed77.csv,True,,LRMC-SoftImpute_NJ_p30_rep23_seed77.treefile,0.3047619047619048,105,32,73,32,0.1014008697162263,0.0875511949610631,0.5071867850197742,0.3793988269794721,0.0967846799999279,True,True,True,2228,2228,2228,10,0.1238151521662833,14.215778088777144,0.0,0.0,16.0,0.6666666666666666,4.0,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,T1|T2;T10|T12;T4|T6;T10|T12|T13;T11|T14|T15;T11|T14|T15|T9;T1|T2|T3|T4|T6;T11|T14|T15|T7|T8|T9,T11|T12;T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15,0.4286022993222466,0.4816642039966232,0.6590807198683618,0.6285714285714286,0.4311894281536908,0.48322691096114384,0.6513959095142154,0.6446195314119842,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,24,78,LRMC_SoftImpute_completed_p30_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep24_seed78.csv,True,,LRMC-SoftImpute_NJ_p30_rep24_seed78.treefile,0.3047619047619048,105,32,73,32,0.0945347297365193,0.0838047449534986,0.5196916951161805,0.4175219941348973,0.0433341640000435,True,True,True,1166,1166,1166,10,0.1165694644453102,12.125130654874352,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T8;T10|T7;T11|T14;T13|T6;T15|T3;T2|T4;T11|T12|T14;T13|T6|T9;T2|T4|T5;T1|T10|T7|T8;T11|T12|T14|T15|T3;T1|T10|T13|T6|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43030786878910854,0.4819205223578117,0.6496046486850716,0.7309454696247148,0.42947489504073355,0.4801569425411835,0.6785444969335215,0.6820132697491187,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,25,79,LRMC_SoftImpute_completed_p30_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep25_seed79.csv,True,,LRMC-SoftImpute_NJ_p30_rep25_seed79.treefile,0.3047619047619048,105,32,73,32,0.112030149670347,0.0975282769835009,0.311336499990563,0.2067448680351906,0.0368394260001423,True,True,True,692,692,692,10,0.1347811749750793,14.997765129099708,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T14;T10|T4;T11|T13;T12|T5;T15|T9;T11|T13|T7;T15|T6|T9;T11|T13|T7|T8;T12|T15|T5|T6|T9;T10|T11|T13|T4|T7|T8;T1|T12|T14|T15|T5|T6|T9,T11|T12;T14|T15;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43283957520984284,0.4889957464043221,0.5020833337349102,0.5438938420070495,0.434461069044632,0.48579797403464253,0.6317698236819482,0.6643479162347087,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,26,80,LRMC_SoftImpute_completed_p30_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep26_seed80.csv,True,,LRMC-SoftImpute_NJ_p30_rep26_seed80.treefile,0.3047619047619048,105,32,73,32,0.1075336235816724,0.0878796473069248,0.4485355004021357,0.3929618768328445,0.0434752610001396,True,True,True,1278,1278,1278,10,0.13116099859826,20.28336841084047,0.0,0.0,22.0,0.9166666666666666,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,T1|T2;T11|T15;T13|T5;T6|T9;T10|T13|T5;T11|T12|T15;T3|T6|T9;T11|T12|T15|T4;T1|T2|T3|T6|T9;T10|T13|T5|T7|T8;T10|T13|T14|T5|T7|T8,T11|T12;T14|T15;T2|T3;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.4313301809338149,0.48464801400418084,0.5734215773430867,0.6647625958946713,0.43127278548206216,0.4817658498908696,0.6493237260300099,0.6972838482272444,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,27,81,LRMC_SoftImpute_completed_p30_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep27_seed81.csv,True,,LRMC-SoftImpute_NJ_p30_rep27_seed81.treefile,0.3047619047619048,105,32,73,32,0.1053743914032248,0.0904887218469095,0.2475768477360393,0.1979472140762463,0.0378314390000014,True,True,True,863,863,863,10,0.1330306816376733,22.107915142067498,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T2;T11|T14;T12|T9;T15|T7;T4|T8;T5|T6;T11|T14|T3;T1|T2|T5|T6;T11|T13|T14|T3;T12|T4|T8|T9;T10|T12|T4|T8|T9;T11|T13|T14|T15|T3|T7,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43229734590571645,0.48689213523950475,0.5543175554115942,0.5822206095791,0.43156716549058444,0.4849123638629088,0.6084968986303124,0.6200912295251918,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,28,82,LRMC_SoftImpute_completed_p30_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep28_seed82.csv,True,,LRMC-SoftImpute_NJ_p30_rep28_seed82.treefile,0.3047619047619048,105,32,73,32,0.1129517406339436,0.1014089359378523,0.4049555286556401,0.4505131964809383,0.0424772989999837,True,True,True,744,744,744,10,0.1481507585204904,21.6340851774222,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T5;T10|T6;T11|T15;T12|T9;T13|T14;T10|T3|T6;T11|T15|T4;T12|T7|T9;T13|T14|T8;T13|T14|T2|T8;T1|T12|T5|T7|T9;T10|T11|T15|T3|T4|T6,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.43763481044049574,0.49121477493282245,0.5399670592730562,0.5919863155712213,0.43552543794591775,0.48598714076388666,0.6321484669205137,0.6606054323035455,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
LRMC-SoftImpute,30,29,83,LRMC_SoftImpute_completed_p30_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p30_rep29_seed83.csv,True,,LRMC-SoftImpute_NJ_p30_rep29_seed83.treefile,0.3047619047619048,105,32,73,32,0.1009841986297399,0.0830950061268162,0.3899787490716035,0.3255131964809384,0.1038614609999513,True,True,True,2712,2712,2712,10,0.1255045858727549,15.047309764153654,0.0,0.0,24.0,1.0,0.0,12.0,12.0,0.0,0.0,,T1|T6;T10|T13;T11|T5;T12|T15;T14|T7;T8|T9;T1|T2|T6;T4|T8|T9;T1|T2|T3|T6;T10|T13|T4|T8|T9;T1|T11|T2|T3|T5|T6;T10|T13|T14|T4|T7|T8|T9,T11|T12;T14|T15;T2|T3;T7|T8;T1|T2|T3;T13|T14|T15;T7|T8|T9;T1|T2|T3|T4;T10|T7|T8|T9;T1|T2|T3|T4|T5;T11|T12|T13|T14|T15;T1|T2|T3|T4|T5|T6,0.431369199539796,0.4870475008265321,0.5274037218205632,0.545355587808418,0.4286409240657434,0.4817277201743614,0.6175282115935851,0.6429608127721336,15,"{""0"":""T1"",""1"":""T2"",""2"":""T3"",""3"":""T4"",""4"":""T5"",""5"":""T6"",""6"":""T7"",""7"":""T8"",""8"":""T9"",""9"":""T10"",""10"":""T11"",""11"":""T12"",""12"":""T13"",""13"":""T14"",""14"":""T15""}"
