method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,Delta_init,Delta_final,Delta_reduction_percent,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,n_weighted_lsq_fits,n_graft_evaluations,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,masked_file,__metadata_scope,__metadata_source
MW-proj,50,11,65,MWproj_completed_p50_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep11_seed65.csv,0.4952380952380952,105,52,53,27,13.5493908200001,0.0183825439092309,0.0105244416219484,0.936428755149902,0.9264065568172116,167.2245234755545,36.14141459589713,78.38749135309664,36.14141459589713,0.0150856271859065,0.0794316804305431,0.7731543180197036,0.0,0.0,0.0014144111860093,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep11_seed65.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,12,66,MWproj_completed_p50_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep12_seed66.csv,0.4952380952380952,105,52,53,27,16.409112264999976,0.0172673206034042,0.0090540353875713,0.969598911198428,0.9845470844360968,112.98654567308311,37.46042016895005,66.84523812477767,37.46042016895005,0.0158702965256936,0.0823305937779121,0.8013711121242068,0.0,0.0,0.0016885676699525,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep12_seed66.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,13,67,MWproj_completed_p50_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep13_seed67.csv,0.4952380952380952,105,52,53,27,18.510429447999968,0.0423239876057158,0.0231273999856648,0.802164163565735,0.8440194655510971,75.57226351567445,28.6178916458955,62.13175268998015,28.6178916458955,0.0129622312565639,0.0628964651558142,0.6122075393572425,0.0,0.0,0.0049268697584246,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep13_seed67.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,14,68,MWproj_completed_p50_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep14_seed68.csv,0.4952380952380952,105,52,53,27,13.171303365000083,0.0284303594947419,0.0139086795371191,0.9138371629740054,0.9287116878681806,120.34077846405486,31.12681390020732,74.13444195933573,31.12681390020732,0.0139773643695438,0.0684105800004556,0.6658795966407202,0.0,0.0,0.0038242011920594,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep14_seed68.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,15,69,MWproj_completed_p50_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep15_seed69.csv,0.4952380952380952,105,52,53,27,16.58556922699995,0.0164967765521864,0.0081659018900519,0.9506157942402336,0.955604883462819,161.39795135513293,40.627640011306525,74.82766065480519,40.627640011306525,0.017566474799313,0.0892915165083659,0.869125784281217,0.0,0.0,0.0017396978477793,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep15_seed69.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,16,70,MWproj_completed_p50_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep16_seed70.csv,0.4952380952380952,105,52,53,27,12.023799001000045,0.0169538942448131,0.0093499332295629,0.9420103211361044,0.8865363271578587,143.08394886503635,28.513145888732573,80.07243571700168,28.513145888732573,0.0127978125378952,0.0626662547005111,0.6099667683373401,0.0,0.0,0.0008790486013771,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep16_seed70.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,17,71,MWproj_completed_p50_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep17_seed71.csv,0.4952380952380952,105,52,53,27,11.768677928999978,0.0189300111744895,0.0110826994261039,0.947562004181175,0.9508238709126612,147.26884311136052,40.58237217237786,72.44334150048927,40.58237217237786,0.017491904679575,0.0891920267524788,0.8681573931563414,0.0,0.0,0.001898388026689,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep17_seed71.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,18,72,MWproj_completed_p50_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep18_seed72.csv,0.4952380952380952,105,52,53,27,12.341931488,0.0142889255116608,0.0079048669498903,0.9625842081832964,0.939468966106036,151.41087380277344,35.94530887118117,76.25975732891996,35.94530887118117,0.015520783449328,0.0790006788377608,0.7689591311531181,0.0,0.0,0.001315602341407,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep18_seed72.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,19,73,MWproj_completed_p50_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep19_seed73.csv,0.4952380952380952,105,52,53,27,12.151615928999943,0.0215841971539536,0.0091642418190499,0.944682785875652,0.9889865960898148,116.21690213017624,30.189231162317057,74.02337301290163,30.189231162317057,0.0136316789286251,0.066349958598499,0.6458223811054189,0.0,0.0,0.0017883035385186,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep19_seed73.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,20,74,MWproj_completed_p50_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep20_seed74.csv,0.4952380952380952,105,52,53,27,12.210735267000018,0.0074573064335172,0.0039868870902932,0.9879732789588056,0.9512507470332108,143.09949939301978,37.68944967232886,73.66206742008539,37.68944967232886,0.0162008520412877,0.0828339553237997,0.8062706201116817,0.0,0.0,0.0010085049999611,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep20_seed74.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,21,75,MWproj_completed_p50_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep21_seed75.csv,0.4952380952380952,105,52,53,27,12.270852082999909,0.0096333011616698,0.0061907032013103,0.9879669068398954,0.9644839067702552,129.06386388979803,45.38129882890716,64.83810614281914,45.38129882890716,0.0196974692010833,0.0997391183052904,0.9708183129858794,0.0,0.0,0.0020641951966081,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep21_seed75.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,22,76,MWproj_completed_p50_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep22_seed76.csv,0.4952380952380952,105,52,53,27,14.971701403999989,0.0085229342849037,0.0057261936352666,0.9841405235126436,0.920942542474174,159.90023050661745,33.81869143406368,78.85012965465106,33.81869143406368,0.0148247901047288,0.0743267943605795,0.7234655202176448,0.0,0.0,0.0014019043111484,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep22_seed76.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,23,77,MWproj_completed_p50_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep23_seed77.csv,0.4952380952380952,105,52,53,27,15.913722946000007,0.0155912366743366,0.0089313090275534,0.9610381295581872,0.9241014257662424,157.1443837707451,33.95380331395386,78.39324416233137,33.95380331395386,0.015145567302863,0.0746237435471513,0.7263558977670811,0.0,0.0,0.0012130757605701,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep23_seed77.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,24,78,MWproj_completed_p50_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep24_seed78.csv,0.4952380952380952,105,52,53,27,16.017877968999983,0.0196067854016314,0.0090676255805745,0.9458382034816804,0.9618372748228464,109.31298138852657,32.39486715323308,70.36503190952833,32.39486715323308,0.0145167704187732,0.0711975102268858,0.693006394499017,0.0,0.0,0.0012555536112784,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep24_seed78.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,25,79,MWproj_completed_p50_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep25_seed79.csv,0.4952380952380952,105,52,53,27,14.074936328000147,0.0226449769372084,0.0116572916380747,0.9157388772781782,0.946469734483053,132.44859881615182,32.441243992793446,75.5065404370006,32.441243992793446,0.0143184718281049,0.0712994373467987,0.6939985098924824,0.0,0.0,0.0012670014763101,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep25_seed79.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,26,80,MWproj_completed_p50_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep26_seed80.csv,0.4952380952380952,105,52,53,27,13.629113786999824,0.0164412641647387,0.0082717357248669,0.949709436578524,0.9269188081618712,143.14419673752403,39.04689846046746,72.72198290227182,39.04689846046746,0.0173642805283093,0.0858173592537746,0.8353098097442622,0.0,0.0,0.0015749248179164,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep26_seed80.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,27,81,MWproj_completed_p50_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep27_seed81.csv,0.4952380952380952,105,52,53,27,13.062302829999908,0.0059800967270985,0.0048580852868338,0.9952057943409524,0.9828395799538974,170.6256343218322,42.38869019434863,75.15690396532356,42.38869019434863,0.0171448346845897,0.0931619564710958,0.9067990067738132,0.0,0.0,0.0015729684309836,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep27_seed81.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,28,82,MWproj_completed_p50_rep28_seed82.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep28_seed82.csv,0.4952380952380952,105,52,53,27,13.14676015100008,0.0266184319288177,0.0128484903689078,0.9006896456789646,0.951336122257321,140.0370794902471,32.58517316065168,76.73103917957596,32.58517316065168,0.014613268304526,0.0716157651882454,0.697077511056737,0.0,0.0,0.0042463866064173,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep28_seed82.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,29,83,MWproj_completed_p50_rep29_seed83.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep29_seed83.csv,0.4952380952380952,105,52,53,27,13.72596152799997,0.016507854541687,0.0075837806616346,0.9492077885810846,0.950994621360881,140.33186297234113,32.96097960682516,76.51211997853855,32.96097960682516,0.0142117094993031,0.0724417134215937,0.705116941163373,0.0,0.0,0.00095233477848,105,27,105,20580,17745,ultrametric,2,52,0,missing_p50_rep29_seed83.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,50,30,84,MWproj_completed_p50_rep30_seed84.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p50_rep30_seed84.csv,0.4952380952380952,105,52,53,27,15.03337706100001,0.0436425447100573,0.0249600844420523,0.7168964665193545,0.6182873730043541,124.66447784294982,33.320660162699326,73.27172845124646,33.320660162699326,0.0145167000357433,0.0732322201378007,0.7128113985605499,0.0,0.0,0.0011096760965258,105,27,105,20580,17745,ultrametric,3,52,0,missing_p50_rep30_seed84.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,1,55,MWproj_completed_p65_rep01_seed55.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep01_seed55.csv,0.6476190476190476,105,68,37,27,14.762045284999886,0.0496663539060131,0.0321523350215054,0.6933232425925423,0.7446654197045462,74.87539479463322,23.49172580940709,68.62557336246476,23.49172580940709,0.0106217355608213,0.0516301666140815,0.5025461634625638,0.0,0.0,0.0014157668805611,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep01_seed55.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,2,56,MWproj_completed_p65_rep02_seed56.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep02_seed56.csv,0.6476190476190476,105,68,37,27,16.368590642000072,0.0268581763234792,0.0163385990796596,0.9492378355948654,0.9671718135664388,75.28156574288073,24.38128087845267,67.61321229459368,24.38128087845267,0.011094927197118,0.0535852326998959,0.5215759482797575,0.0,0.0,0.0014521938340624,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep02_seed56.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,3,57,MWproj_completed_p65_rep03_seed57.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,27,12.556220482999834,0.0192474597121163,0.0100798244698317,0.9335644822500144,0.911516585868611,149.8095494570293,18.01634645385297,87.97383309732155,18.01634645385297,0.0082319128916835,0.0395963658326438,0.385414245996799,0.0,0.0,0.0005898785224927,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep03_seed57.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,4,58,MWproj_completed_p65_rep04_seed58.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,27,15.942592775000094,0.0173461146191292,0.010974136637221,0.9529610767750336,0.9265564759323586,106.00667880392272,27.70552092448404,73.86436285233492,27.70552092448404,0.0124256310703981,0.0608912547790858,0.5926896712610086,0.0,0.0,0.0020533338634043,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep04_seed58.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,5,59,MWproj_completed_p65_rep05_seed59.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,27,16.635102561000167,0.0273205115409068,0.0165617635075355,0.8731521165129645,0.8353628278047104,91.48064287292144,37.55987019211195,58.94227564153925,37.55987019211195,0.0157594786365956,0.0825491652573889,0.8034985942854478,0.0,0.0,0.0037043215257138,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep05_seed59.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,6,60,MWproj_completed_p65_rep06_seed60.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,27,14.905732556999965,0.0313850172441055,0.0166362404748273,0.8608437549278644,0.8737259991602091,233.19278995895343,22.896082093140272,90.18147941144731,22.896082093140272,0.0102275396681314,0.0503210595453632,0.4898038699917024,0.0,0.0,0.0009848634458026,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep06_seed60.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,7,61,MWproj_completed_p65_rep07_seed61.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,27,12.800960079999868,0.0542968291511356,0.0328736718217038,0.5930905777502204,0.542810245447952,53.74233474672694,22.143592236109647,58.796743125384495,22.143592236109647,0.0100717648011824,0.0486672356837574,0.4737062493331213,0.0,0.0,0.0025775255375554,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep07_seed61.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,8,62,MWproj_completed_p65_rep08_seed62.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,27,15.492769922999967,0.0118394633863194,0.0078206715876544,0.9721224909423528,0.9369393441997174,140.88718631916515,25.960832363656767,81.57331902076231,25.960832363656767,0.0116702256810758,0.0570567744256192,0.5553664643670448,0.0,0.0,0.0007299988518073,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep08_seed62.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,9,63,MWproj_completed_p65_rep09_seed63.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,27,15.303288205999934,0.0200448281297248,0.0121382822985393,0.9404799277259224,0.8890712677024086,110.09603730464872,39.04492596874411,64.53557555327609,39.04492596874411,0.0171606994467921,0.0858130241071299,0.8352676132638472,0.0,0.0,0.0048022834325175,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep09_seed63.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,10,64,MWproj_completed_p65_rep10_seed64.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,27,14.05171251800016,0.0386190940281252,0.0191643120584324,0.8288237302139417,0.906783219452609,80.84878259330107,16.786178001126746,79.23756244349731,16.786178001126746,0.0076905266905302,0.0368926989035752,0.3590978977920757,0.0,0.0,0.0007072691062645,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep10_seed64.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,11,65,MWproj_completed_p65_rep11_seed65.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,27,16.359389196000166,0.0355215728362013,0.0177658903649086,0.7928894082857335,0.82780471046303,100.98911245420268,24.99708376371938,75.24774388421795,24.99708376371938,0.0112489077629695,0.054938645634548,0.5347494962749431,0.0,0.0,0.0032278456747184,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep11_seed65.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,12,66,MWproj_completed_p65_rep12_seed66.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,27,11.66546114200014,0.0232050860757423,0.0117803654971505,0.9211271698177848,0.9490017940985608,100.28151676153244,44.171028353249525,55.95297141517375,44.171028353249525,0.016393125395671,0.097079183193955,0.9449276317635488,0.0,0.0,0.0041092879563414,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep12_seed66.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,13,67,MWproj_completed_p65_rep13_seed67.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,27,13.000728239999944,0.0436191522611306,0.0247841506611641,0.7555514947086982,0.8097110356147649,60.24300814007559,25.6341739739484,57.44871518642556,25.6341739739484,0.0115968448892985,0.0563388438987876,0.548378432842981,0.0,0.0,0.0033616687859704,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep13_seed67.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,14,68,MWproj_completed_p65_rep14_seed68.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,27,12.319647622000048,0.0271478292278631,0.0141379473762151,0.9070340603753968,0.9042638470053822,97.4114016972656,29.89315202863328,69.31247111961802,29.89315202863328,0.0134400452870022,0.0656992352277654,0.6394885155596821,0.0,0.0,0.0035894539289711,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep14_seed68.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,15,69,MWproj_completed_p65_rep15_seed69.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,27,17.34655716600014,0.0306659175084401,0.016739902353936,0.8603459910953223,0.908004733366416,92.09073223810672,45.73455634203923,50.33750386109486,45.73455634203923,0.0182086318006858,0.1005155084440422,0.978375365600028,0.0,0.0,0.002523828315116,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep15_seed69.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,16,70,MWproj_completed_p65_rep16_seed70.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,27,14.67811193500006,0.0194729911117459,0.0106854535833534,0.9367326512108544,0.9084628010840936,121.85616289220752,24.74672361544632,79.69185716332052,24.74672361544632,0.0111246719658276,0.0543884035504314,0.5293936729940428,0.0,0.0,0.0009272068442214,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep16_seed70.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,17,71,MWproj_completed_p65_rep17_seed71.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,27,15.469960643999912,0.0193348532962898,0.0115831578655516,0.9295958292251364,0.898919723632477,110.19115914015616,29.98136864801417,72.79149354452314,29.98136864801417,0.0128028882621702,0.0658931179077234,0.641375687408323,0.0,0.0,0.0010475879122258,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep17_seed71.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,18,72,MWproj_completed_p65_rep18_seed72.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,27,15.918211446999976,0.0326550052531865,0.0168937519474541,0.8303430218948181,0.8950261480322174,145.34749943162757,25.35735713668707,82.55397771833334,25.35735713668707,0.0113494290360012,0.055730455245466,0.5424566354971336,0.0,0.0,0.0011218264007435,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep18_seed72.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,19,73,MWproj_completed_p65_rep19_seed73.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,27,12.85254349999991,0.030729209324086,0.0151908326850718,0.8773927881015497,0.9319769439248768,82.57676956077333,28.464593638240416,65.5295384045127,28.464593638240416,0.0128806726693041,0.0625595464576712,0.608928115519311,0.0,0.0,0.0024243955046139,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep19_seed73.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,20,74,MWproj_completed_p65_rep20_seed74.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,27,11.199492859000202,0.0316085140556731,0.0134302266752559,0.8575792481343378,0.934038248654426,80.3833953640135,24.849349832616547,69.08646403888875,24.849349832616547,0.011296053917511,0.0546139556760803,0.5315891018070643,0.0,0.0,0.0010282099657722,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep20_seed74.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,21,75,MWproj_completed_p65_rep21_seed75.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,27,15.774354442000003,0.046236188119933,0.024677013086992,0.6489990092697846,0.8387601633774858,72.89777178530403,28.17173165351573,61.354468094736646,28.17173165351573,0.0126858019770906,0.0619158937439906,0.6026630727531264,0.0,0.0,0.0056460722936203,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep21_seed75.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,22,76,MWproj_completed_p65_rep22_seed76.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,27,14.09479815199984,0.04034410123113,0.0193236369860209,0.6400602341574615,0.8255143718746419,120.2347886601527,17.996975381252273,85.03180686571399,17.996975381252273,0.0080504367058891,0.0395537920467082,0.3849998508052061,0.0,0.0,0.0006805201392779,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep22_seed76.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,23,77,MWproj_completed_p65_rep23_seed77.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,27,15.502078335000078,0.017486506594864,0.0101305843702546,0.9447623138384532,0.9003320990953163,133.61064069238938,29.73534859817348,77.74477508372037,29.73534859817348,0.0133120774567957,0.0653524145014801,0.6361127095758131,0.0,0.0,0.000938960442766,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep23_seed77.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,24,78,MWproj_completed_p65_rep24_seed78.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,27,13.350580592000142,0.0398397352109729,0.0214582807653119,0.7985582759337119,0.8894911631102796,61.06394144674654,20.241634024755577,66.85174008558198,20.241634024755577,0.0092536186872652,0.0444871077467155,0.4330186553293059,0.0,0.0,0.0010035409634493,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep24_seed78.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,25,79,MWproj_completed_p65_rep25_seed79.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,27,16.840839568000092,0.050467225810382,0.0310728504236494,0.5528298973329958,0.4909722487307706,183.77501540101497,40.02158738091988,78.22250903171529,40.02158738091988,0.0173375222228562,0.0879595327053184,0.8561608183724442,0.0,0.0,0.004307561101781,105,27,105,20580,17745,ultrametric,3,68,0,missing_p65_rep25_seed79.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,26,80,MWproj_completed_p65_rep26_seed80.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,27,12.692348123999864,0.0185705363300456,0.0097498338809885,0.9336368972661802,0.9150284383708056,129.04026698952126,27.71951776440116,78.5187070585865,27.71951776440116,0.0124900289642774,0.0609220170646179,0.5929890983128145,0.0,0.0,0.0012309310716995,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep26_seed80.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
MW-proj,65,27,81,MWproj_completed_p65_rep27_seed81.csv,mw_proj_outputs/completed_matrices/MWproj_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,27,15.209037222000006,0.02539842241043,0.0131271674725436,0.8653277267686681,0.8633813032026567,100.0481651110981,25.44025322409199,74.5719942031501,25.44025322409199,0.0114084545343958,0.0559126444485538,0.5442299879970474,0.0,0.0,0.0025658073191091,105,27,105,20580,17745,ultrametric,2,68,0,missing_p65_rep27_seed81.csv,method_specific,mw_proj_outputs/tables/mw_proj_all_masks_detailed.csv
