method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,imputed_variables,success,success_numerical,success_valid_matrix,error_message,masked_file,completed_file,n_neighbors_requested,n_neighbors_effective,knn_weights,knn_metric,epochs_used,convergence_epoch,optimizer_config_json,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,n_success,n_failed
KNN-impute,50,0.5,0.49523809523809526,27,81,105,52,53,0,52,True,True,True,,missing_p50_rep27_seed81.csv,KNNimpute_completed_p50_rep27_seed81.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024460820000058447,0.07536796390006795,0.06648721746245138,0.6459991343797291,0.6231537607786221,0.0,0.0,30,0
KNN-impute,50,0.5,0.49523809523809526,28,82,105,52,53,0,52,True,True,True,,missing_p50_rep28_seed82.csv,KNNimpute_completed_p50_rep28_seed82.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002101789000107601,0.06374934465840672,0.05027478578846435,0.8029048705080211,0.7867326901733116,0.0,0.0,30,0
KNN-impute,50,0.5,0.49523809523809526,29,83,105,52,53,0,52,True,True,True,,missing_p50_rep29_seed83.csv,KNNimpute_completed_p50_rep29_seed83.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002115136000156781,0.06164862091117936,0.05083626348305071,0.7959642282654987,0.7705967728165285,0.0,0.0,30,0
KNN-impute,50,0.5,0.49523809523809526,30,84,105,52,53,0,52,True,True,True,,missing_p50_rep30_seed84.csv,KNNimpute_completed_p50_rep30_seed84.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021601519999876473,0.07558804273054802,0.05810253317434285,0.5718918602200624,0.5933578075642448,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,1,55,105,68,37,0,68,True,True,True,,missing_p65_rep01_seed55.csv,KNNimpute_completed_p65_rep01_seed55.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002501955000070666,0.08184511112409744,0.06529919030281027,0.6248661803560973,0.6335076535481162,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,2,56,105,68,37,0,68,True,True,True,,missing_p65_rep02_seed56.csv,KNNimpute_completed_p65_rep02_seed56.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0026794180000706547,0.07918681419047244,0.07018604213615487,0.7988468630914795,0.6038477688284917,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,3,57,105,68,37,0,68,True,True,True,,missing_p65_rep03_seed57.csv,KNNimpute_completed_p65_rep03_seed57.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0027590610000061133,0.08939955071184609,0.07248839855450875,0.5488300314065349,0.60419131961675,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,4,58,105,68,37,0,68,True,True,True,,missing_p65_rep04_seed58.csv,KNNimpute_completed_p65_rep04_seed58.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002792566000152874,0.0741376976618629,0.06144569912573492,0.6766681791820195,0.5352903004160781,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,5,59,105,68,37,0,68,True,True,True,,missing_p65_rep05_seed59.csv,KNNimpute_completed_p65_rep05_seed59.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022899709999819606,0.08019617583152716,0.06665487965289622,0.5261971322592427,0.5197159980150398,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,6,60,105,68,37,0,68,True,True,True,,missing_p65_rep06_seed60.csv,KNNimpute_completed_p65_rep06_seed60.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021481259998381574,0.07880535538408497,0.065619541196495,0.6678366552287718,0.679009046837424,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,7,61,105,68,37,0,68,True,True,True,,missing_p65_rep07_seed61.csv,KNNimpute_completed_p65_rep07_seed61.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002140944000075251,0.08567969881518754,0.07472002661967464,0.5067947281473724,0.45566286215978924,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,8,62,105,68,37,0,68,True,True,True,,missing_p65_rep08_seed62.csv,KNNimpute_completed_p65_rep08_seed62.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002305597000031412,0.0946948052807828,0.07579931015914641,0.5379778930400577,0.4187502385769363,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,9,63,105,68,37,0,68,True,True,True,,missing_p65_rep09_seed63.csv,KNNimpute_completed_p65_rep09_seed63.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002466143999981796,0.08001577878534022,0.06461390080048961,0.5474507530983107,0.47711570027102335,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,10,64,105,68,37,0,68,True,True,True,,missing_p65_rep10_seed64.csv,KNNimpute_completed_p65_rep10_seed64.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002175714000031803,0.08263522846902607,0.07072000129799334,0.595330222766737,0.4106958812077719,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,11,65,105,68,37,0,68,True,True,True,,missing_p65_rep11_seed65.csv,KNNimpute_completed_p65_rep11_seed65.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020652419998441474,0.07060510941502217,0.05078320025387211,0.6496560508573692,0.5846089246860328,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,12,66,105,68,37,0,68,True,True,True,,missing_p65_rep12_seed66.csv,KNNimpute_completed_p65_rep12_seed66.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00245330699999613,0.07796983565856734,0.06758864313604931,0.5329112465063867,0.4656640073290835,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,13,67,105,68,37,0,68,True,True,True,,missing_p65_rep13_seed67.csv,KNNimpute_completed_p65_rep13_seed67.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022451060001458245,0.07964455628912857,0.06658929312579985,0.6163235675318292,0.5712867885635758,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,14,68,105,68,37,0,68,True,True,True,,missing_p65_rep14_seed68.csv,KNNimpute_completed_p65_rep14_seed68.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022056249999877764,0.07205309932408019,0.05726980871510651,0.6677904938707281,0.6921021491010421,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,15,69,105,68,37,0,68,True,True,True,,missing_p65_rep15_seed69.csv,KNNimpute_completed_p65_rep15_seed69.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022817379999651166,0.0875642797947651,0.07339000796950419,0.5365654426426348,0.4455853723708821,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,16,70,105,68,37,0,68,True,True,True,,missing_p65_rep16_seed70.csv,KNNimpute_completed_p65_rep16_seed70.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020892380000532285,0.08468328124777401,0.06660159156334487,0.6127566187477423,0.5837691338702905,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,17,71,105,68,37,0,68,True,True,True,,missing_p65_rep17_seed71.csv,KNNimpute_completed_p65_rep17_seed71.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020547309998164565,0.08062386814778749,0.06548208645626867,0.615037926075043,0.6079703782875902,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,18,72,105,68,37,0,68,True,True,True,,missing_p65_rep18_seed72.csv,KNNimpute_completed_p65_rep18_seed72.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002140968000048815,0.08728310999574386,0.06749281577442018,0.48027816323966016,0.40661144405847993,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,19,73,105,68,37,0,68,True,True,True,,missing_p65_rep19_seed73.csv,KNNimpute_completed_p65_rep19_seed73.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002065848000029291,0.07775288986491942,0.0664369838018688,0.6926338510708597,0.43512615948391037,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,20,74,105,68,37,0,68,True,True,True,,missing_p65_rep20_seed74.csv,KNNimpute_completed_p65_rep20_seed74.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002152417999923273,0.09204824704513083,0.07391394366114905,0.4829593951593655,0.5198686872542656,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,21,75,105,68,37,0,68,True,True,True,,missing_p65_rep21_seed75.csv,KNNimpute_completed_p65_rep21_seed75.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00213328800009549,0.08676154138914413,0.0738355707492936,0.41625544638320566,0.5328472725884643,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,22,76,105,68,37,0,68,True,True,True,,missing_p65_rep22_seed76.csv,KNNimpute_completed_p65_rep22_seed76.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002025784999887037,0.09045951697518641,0.07212950658183795,0.31030691580723774,0.4028323853876397,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,23,77,105,68,37,0,68,True,True,True,,missing_p65_rep23_seed77.csv,KNNimpute_completed_p65_rep23_seed77.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002100132999885318,0.08007596919743647,0.06288075661112831,0.5654796618643926,0.5448333778676947,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,24,78,105,68,37,0,68,True,True,True,,missing_p65_rep24_seed78.csv,KNNimpute_completed_p65_rep24_seed78.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002034025999819278,0.07446783867555039,0.056000194513692376,0.5902558858731154,0.605260144291331,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,25,79,105,68,37,0,68,True,True,True,,missing_p65_rep25_seed79.csv,KNNimpute_completed_p65_rep25_seed79.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020772620000570896,0.08553356899759476,0.0682761920380281,0.4361101244781041,0.41573462610222545,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,26,80,105,68,37,0,68,True,True,True,,missing_p65_rep26_seed80.csv,KNNimpute_completed_p65_rep26_seed80.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021423719999802415,0.08062350415268356,0.060959728507676926,0.5820347626695505,0.5867847463450013,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,27,81,105,68,37,0,68,True,True,True,,missing_p65_rep27_seed81.csv,KNNimpute_completed_p65_rep27_seed81.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002173884999820075,0.08727704379993449,0.07818896035604797,0.6638809209807155,0.5788830782150628,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,28,82,105,68,37,0,68,True,True,True,,missing_p65_rep28_seed82.csv,KNNimpute_completed_p65_rep28_seed82.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023336409999501484,0.08378353560961811,0.06934075046082139,0.6673192587303491,0.64610451578425,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,29,83,105,68,37,0,68,True,True,True,,missing_p65_rep29_seed83.csv,KNNimpute_completed_p65_rep29_seed83.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002549972999986494,0.08070796137391809,0.06706560314755755,0.6063043426351344,0.5147154254303927,0.0,0.0,30,0
KNN-impute,65,0.65,0.6476190476190476,30,84,105,68,37,0,68,True,True,True,,missing_p65_rep30_seed84.csv,KNNimpute_completed_p65_rep30_seed84.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002556322999907934,0.08710612387045445,0.07141893504029097,0.653351984052631,0.6896972935832346,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,1,55,105,89,16,0,89,True,True,True,,missing_p85_rep01_seed55.csv,KNNimpute_completed_p85_rep01_seed55.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002292541999850073,0.11677945794754302,0.09915370759639403,0.18230132849283354,0.20034048348655092,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,2,56,105,89,16,0,89,True,True,True,,missing_p85_rep02_seed56.csv,KNNimpute_completed_p85_rep02_seed56.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022714360000009037,0.12823347609961447,0.10777414730457886,0.25213308054292166,0.22167177391896495,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,3,57,105,89,16,0,89,True,True,True,,missing_p85_rep03_seed57.csv,KNNimpute_completed_p85_rep03_seed57.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022396540000499954,0.13055244505456826,0.11016423934697336,0.06147100481402212,0.06758971182568417,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,4,58,105,89,16,0,89,True,True,True,,missing_p85_rep04_seed58.csv,KNNimpute_completed_p85_rep04_seed58.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0026487060001727514,0.12764251898501464,0.10768271894279477,0.23908862476209258,0.23745318352059927,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,5,59,105,89,16,0,89,True,True,True,,missing_p85_rep05_seed59.csv,KNNimpute_completed_p85_rep05_seed59.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00256581600001482,0.13102915907030568,0.10739213289857943,0.06972401403234314,0.17347633639768475,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,6,60,105,89,16,0,89,True,True,True,,missing_p85_rep06_seed60.csv,KNNimpute_completed_p85_rep06_seed60.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021891689998483344,0.13790285538704097,0.11757934991733551,0.06192618982040531,0.08095442814386102,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,7,61,105,89,16,0,89,True,True,True,,missing_p85_rep07_seed61.csv,KNNimpute_completed_p85_rep07_seed61.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0027069770001162397,0.12163376730263745,0.10340419354610904,0.2923365008898591,0.3234593122233572,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,8,62,105,89,16,0,89,True,True,True,,missing_p85_rep08_seed62.csv,KNNimpute_completed_p85_rep08_seed62.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00276128400014386,0.1291312216927781,0.11121788450485982,0.050324726652465686,0.014096016343207358,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,9,63,105,89,16,0,89,True,True,True,,missing_p85_rep09_seed63.csv,KNNimpute_completed_p85_rep09_seed63.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022422079998705158,0.1329835216179762,0.11281035043322409,0.20719253694401427,0.24223335512741417,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,10,64,105,89,16,0,89,True,True,True,,missing_p85_rep10_seed64.csv,KNNimpute_completed_p85_rep10_seed64.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002191875000107757,0.1156642063160654,0.09921325059544837,0.054166980710124026,0.1249813789703646,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,11,65,105,89,16,0,89,True,True,True,,missing_p85_rep11_seed65.csv,KNNimpute_completed_p85_rep11_seed65.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023548379999738245,0.11713781953215957,0.09814100250981897,0.27322905261916164,0.3072863466121894,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,12,66,105,89,16,0,89,True,True,True,,missing_p85_rep12_seed66.csv,KNNimpute_completed_p85_rep12_seed66.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024014539999370754,0.13142473676905275,0.10669443551668452,0.07200275342734029,0.11857337419135174,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,13,67,105,89,16,0,89,True,True,True,,missing_p85_rep13_seed67.csv,KNNimpute_completed_p85_rep13_seed67.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0020422819998202613,0.12721538330025756,0.11428107625975431,0.23138004178471994,0.2497446049184907,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,14,68,105,89,16,0,89,True,True,True,,missing_p85_rep14_seed68.csv,KNNimpute_completed_p85_rep14_seed68.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0027530909999313735,0.12469085665007534,0.1046743827214036,0.09005530467820747,0.047633639768471236,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,15,69,105,89,16,0,89,True,True,True,,missing_p85_rep15_seed69.csv,KNNimpute_completed_p85_rep15_seed69.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002574914999968314,0.12936817376968926,0.10325061065215957,0.10805003509169078,0.08597208035410284,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,16,70,105,89,16,0,89,True,True,True,,missing_p85_rep16_seed70.csv,KNNimpute_completed_p85_rep16_seed70.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.00234059000013076,0.12403004647227064,0.09948356907482014,0.24633055579022206,0.25018726591760304,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,17,71,105,89,16,0,89,True,True,True,,missing_p85_rep17_seed71.csv,KNNimpute_completed_p85_rep17_seed71.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002205632999903173,0.1376514679706885,0.12099554115421289,-0.005788327732373631,-0.02899377310809575,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,18,72,105,89,16,0,89,True,True,True,,missing_p85_rep18_seed72.csv,KNNimpute_completed_p85_rep18_seed72.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.003178180000077191,0.13139947019562956,0.11439311173895689,0.06530660562290509,0.13357055015828845,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,19,73,105,89,16,0,89,True,True,True,,missing_p85_rep19_seed73.csv,KNNimpute_completed_p85_rep19_seed73.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024105269999381562,0.12886571500144128,0.1078609491697882,0.07728448057946377,-0.07655771195097039,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,20,74,105,89,16,0,89,True,True,True,,missing_p85_rep20_seed74.csv,KNNimpute_completed_p85_rep20_seed74.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021958089998861396,0.14654372406080743,0.1273481466296532,0.07580414272405155,0.029645649235547095,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,21,75,105,89,16,0,89,True,True,True,,missing_p85_rep21_seed75.csv,KNNimpute_completed_p85_rep21_seed75.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0021282440000049974,0.12565569581554237,0.1079548277831301,0.10650195272105022,0.13547129458917176,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,22,76,105,89,16,0,89,True,True,True,,missing_p85_rep22_seed76.csv,KNNimpute_completed_p85_rep22_seed76.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0025342009998894355,0.11933091662729753,0.10437526972531794,0.1431876304969016,0.2560776302349337,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,23,77,105,89,16,0,89,True,True,True,,missing_p85_rep23_seed77.csv,KNNimpute_completed_p85_rep23_seed77.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002788222999924983,0.12618709116204757,0.10532237162301686,0.13200396841251247,0.034082397003745324,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,24,78,105,89,16,0,89,True,True,True,,missing_p85_rep24_seed78.csv,KNNimpute_completed_p85_rep24_seed78.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.002483490999793503,0.11730248719491944,0.10065185707442663,-0.01824634675542054,0.01579843377596187,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,25,79,105,89,16,0,89,True,True,True,,missing_p85_rep25_seed79.csv,KNNimpute_completed_p85_rep25_seed79.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0026121779999357386,0.13546594818033322,0.11375700418793232,0.1304877723616342,0.24382022471910117,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,26,80,105,89,16,0,89,True,True,True,,missing_p85_rep26_seed80.csv,KNNimpute_completed_p85_rep26_seed80.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0022751389999484672,0.14073804468804774,0.11530757836579601,0.16003337228933504,-0.025495111702509326,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,27,81,105,89,16,0,89,True,True,True,,missing_p85_rep27_seed81.csv,KNNimpute_completed_p85_rep27_seed81.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024397740000949852,0.11896740844774824,0.10010841604774279,0.32276372635882994,0.3283282260810351,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,28,82,105,89,16,0,89,True,True,True,,missing_p85_rep28_seed82.csv,KNNimpute_completed_p85_rep28_seed82.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0024466049999318784,0.12323086083213049,0.10638571423698369,0.33940268801122875,0.37252657039239173,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,29,83,105,89,16,0,89,True,True,True,,missing_p85_rep29_seed83.csv,KNNimpute_completed_p85_rep29_seed83.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023202700001547782,0.13032102453981423,0.11494798296657956,0.08126299233523415,0.04846782431052094,0.0,0.0,30,0
KNN-impute,85,0.85,0.8476190476190476,30,84,105,89,16,0,89,True,True,True,,missing_p85_rep30_seed84.csv,KNNimpute_completed_p85_rep30_seed84.csv,5,5,distance,nan_euclidean,0,0,"{""n_neighbors"": 5, ""weights"": ""distance"", ""metric"": ""nan_euclidean""}",0.0023053919999256323,0.12382515562812592,0.10164283050381501,0.07377967574405177,0.12242083758937693,0.0,0.0,30,0
