method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,epoch_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,init_strategy,n_restarts,best_restart,best_restart_initial_Delta,best_restart_final_Delta,upper_bound,initial_global_mean,initial_global_median,observed_max_distance,optimizer_config_json
Hyb-Adam-UM,65,0.65,0.6505747126436782,1,55,435,283,152,283,True,True,True,True,,missing_p65_rep01_seed55.csv,HybAdamUM_completed_p65_rep01_seed55.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p65_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p65_rep01_seed55_epochs.csv,1047.4943943439976,814.5870406956897,0.02998979333884114,0.20063720214179548,0.38883399177431277,2094.9481216356535,0.06362992423130975,0.02773586095046778,0.018127544781294625,0.6876359221220208,0.6069484344606092,0.0,0.0,1934.6631590859079,814.5870406956897,57.895148989110496,5000,5000,5000,0.0025,two_way_mean,1,0,1934.6631590859079,814.5870406956897,0.371499742235127,0.15333979498094044,0.161305961314321,0.247666494823418,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,65,0.65,0.6505747126436782,2,56,435,283,152,283,True,True,True,True,,missing_p65_rep02_seed56.csv,HybAdamUM_completed_p65_rep02_seed56.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p65_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p65_rep02_seed56_epochs.csv,1026.0839013379991,364.02536929813743,0.016907112728660086,0.08966142100939346,0.1737634290504152,2094.9481216356535,0.06362992423130975,0.03178871819791742,0.018298816131286103,0.67584459264145,0.6877138328051157,0.0,0.0,852.260672242396,364.02536929813743,57.28708584659377,4500,5000,4500,0.0025,two_way_mean,1,0,852.260672242396,364.02536929813743,0.34989079341453333,0.15981467942832142,0.16389923745761215,0.2332605289430222,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,65,0.65,0.6505747126436782,3,57,435,283,152,283,True,True,True,True,,missing_p65_rep03_seed57.csv,HybAdamUM_completed_p65_rep03_seed57.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p65_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p65_rep03_seed57_epochs.csv,1041.7521953080031,650.6769019325704,0.026166864309526642,0.1602652467814213,0.31059332458531114,2094.9481216356535,0.06362992423130975,0.024807222775481523,0.014511228395231307,0.7683949694717952,0.7861375455197163,0.0,0.0,1426.0957949815743,650.6769019325704,54.37354880210011,5000,5000,5000,0.0025,two_way_mean,1,0,1426.0957949815743,650.6769019325704,0.375,0.15180550652219746,0.1602156289731513,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,65,0.65,0.6505747126436782,4,58,435,283,152,283,True,True,True,True,,missing_p65_rep04_seed58.csv,HybAdamUM_completed_p65_rep04_seed58.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p65_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p65_rep04_seed58_epochs.csv,1036.885159685,618.4079222145378,0.0246234142990932,0.1523172222203295,0.29519008887518855,2094.9481216356535,0.06362992423130975,0.027249241311050477,0.01785948868794982,0.7490671726209265,0.7249306681378399,0.0,0.0,1506.7748781942746,618.4079222145378,58.95817409992656,4500,5000,4500,0.0025,two_way_mean,1,0,1506.7748781942746,618.4079222145378,0.375,0.15663121158494278,0.16472514281823064,0.25,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,65,0.65,0.6505747126436782,5,59,435,283,152,283,True,True,True,True,,missing_p65_rep05_seed59.csv,HybAdamUM_completed_p65_rep05_seed59.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p65_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p65_rep05_seed59_epochs.csv,1036.4431671300008,526.667784958866,0.02206810712610441,0.12972112930021332,0.2513989628285709,2094.9481216356535,0.06362992423130975,0.03199658650303617,0.02033634188986153,0.6798936704079346,0.6079919862003386,0.0,0.0,963.9260684809522,526.667784958866,45.36222204376732,4500,5000,4500,0.0025,two_way_mean,1,0,963.9260684809522,526.667784958866,0.3564563326195086,0.15972173449589414,0.1635028823230808,0.2376375550796724,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,85,0.85,0.8505747126436781,1,55,435,370,65,370,True,True,True,True,,missing_p85_rep01_seed55.csv,HybAdamUM_completed_p85_rep01_seed55.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p85_rep01_seed55.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p85_rep01_seed55_epochs.csv,1329.5913969819994,253.41941343979605,0.010711226608351946,0.06241857473886602,0.12096691599309681,2094.9481216356535,0.06362992423130975,0.029949773212479887,0.018688690051647732,0.6460826271162343,0.5678809965050187,0.0,0.0,1545.8287228455524,253.41941343979605,83.6062424190629,4500,5000,4500,0.0025,two_way_mean,1,0,1545.8287228455524,253.41941343979605,0.3564563326195086,0.14577643428743026,0.1503152295800336,0.2376375550796724,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,85,0.85,0.8505747126436781,2,56,435,370,65,370,True,True,True,True,,missing_p85_rep02_seed56.csv,HybAdamUM_completed_p85_rep02_seed56.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p85_rep02_seed56.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p85_rep02_seed56_epochs.csv,1322.8751584340025,127.8529930204125,0.005903597729133769,0.03149088498039717,0.06102919289504405,2094.9481216356535,0.06362992423130975,0.03580557231219408,0.022869763013112877,0.5341075061379938,0.5348292872453019,0.0,0.0,664.2454882962775,127.8529930204125,80.75214732006047,4500,5000,4500,0.0025,two_way_mean,1,0,664.2454882962775,127.8529930204125,0.32325592535845393,0.1536732870651064,0.1607400916647165,0.2155039502389693,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,85,0.85,0.8505747126436781,3,57,435,370,65,370,True,True,True,True,,missing_p85_rep03_seed57.csv,HybAdamUM_completed_p85_rep03_seed57.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p85_rep03_seed57.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p85_rep03_seed57_epochs.csv,1324.760323323997,182.4720868360404,0.008169556947516487,0.04494386375271931,0.08710100500893232,2094.9481216356535,0.06362992423130975,0.03470428397504839,0.0215232631332542,0.5732035504241068,0.5030301091966991,0.0,0.0,869.170445717943,182.4720868360404,79.00617908316974,5000,5000,5000,0.0025,two_way_mean,1,0,869.170445717943,182.4720868360404,0.36301501725916097,0.15138906638320018,0.1602093490302103,0.2420100115061073,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,85,0.85,0.8505747126436781,4,58,435,370,65,370,True,True,True,True,,missing_p85_rep04_seed58.csv,HybAdamUM_completed_p85_rep04_seed58.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p85_rep04_seed58.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p85_rep04_seed58_epochs.csv,1314.6456019260004,150.6202423565137,0.006777946028595052,0.03709858186121027,0.07189688412852692,2094.9481216356535,0.06362992423130975,0.032629002269625104,0.02209231215082221,0.6423542088703602,0.5009626153666651,0.0,0.0,850.7385258444833,150.6202423565137,82.29535423860099,5000,5000,5000,0.0025,two_way_mean,1,0,850.7385258444833,150.6202423565137,0.3458360793458001,0.1523597914557169,0.1638181707888736,0.2305573862305334,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
Hyb-Adam-UM,85,0.85,0.8505747126436781,5,59,435,370,65,370,True,True,True,True,,missing_p85_rep05_seed59.csv,HybAdamUM_completed_p85_rep05_seed59.csv,hyb_adam_um_outputs/logs/HybAdamUM_completed_p85_rep05_seed59.log,hyb_adam_um_outputs/logs/epoch_logs/HybAdamUM_completed_p85_rep05_seed59_epochs.csv,1313.0814688879982,148.37323298308644,0.005921519544519285,0.036545131276622275,0.0708242993946993,2094.9481216356535,0.06362992423130975,0.048033285015103094,0.03534659608852858,0.44332164337394286,0.26879895476305965,0.0,0.0,618.475738245413,148.37323298308644,76.00985393476964,5000,5000,5000,0.0025,two_way_mean,1,0,618.475738245413,148.37323298308644,0.35010973558235414,0.15977905885610608,0.1633493418938651,0.2334064903882361,"{""epochs"": 5000, ""print_every"": 500, ""lr_init"": 0.02, ""lr_milestones"": [700, 2000, 4000], ""lr_factor"": 0.5, ""lr_min"": 0.0001, ""sched_patience_blocks"": 7, ""weight_decay"": 0.0, ""clip_grad_norm"": 5.0, ""h_central_diff"": 1e-05, ""beta1"": 0.9, ""beta2"": 0.999, ""adam_eps"": 1e-08, ""seed_hyb"": 42, ""init_strategy"": ""two_way_mean"", ""n_restarts"": 1, ""restart_jitter_scale"": 0.03, ""max_distance_factor"": 1.5, ""normalize_objective_by_triplets"": true, ""convergence_rel_tol"": 1e-07, ""convergence_patience_checks"": 5, ""early_stop"": false}"
