method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,imputed_variables,optimized_variables,success,success_numerical,success_valid_matrix,status,reason,error_message,masked_file,completed_file,run_log_file,s_top,initial_known_graph_components,joins_performed,n_pair_selection_failures,last_active_clusters,tree_edges_final,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,epochs_used,convergence_epoch,njstar_config_json
NJstar-STRICT,50,0.5,0.49523809523809526,8,62,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep08_seed62.csv,NJstar_STRICT_completed_p50_rep08_seed62.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep08_seed62.log,15,1,13,0,2,27,0.007141318999856594,121.91670410556665,0.044949779513794696,0.2679488002320146,2.608100077760932,46.74540871538672,0.02022617682793644,0.04158063230121997,0.02305598401183431,0.8155282282025809,0.8583625032015708,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,9,63,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep09_seed63.csv,NJstar_STRICT_completed_p50_rep09_seed63.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep09_seed63.log,15,1,13,0,2,27,0.007997062999947957,87.53381636375192,0.033474989017018314,0.19238201398626797,1.872565001981452,46.74540871538672,0.02022617682793644,0.02676584337595731,0.0177756212674112,0.8940096833257987,0.8508494834798941,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,10,64,105,52,53,52,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p50_rep10_seed64.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep10_seed64.log,15,1,12,1,3,-1,0.0077089030000934144,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,11,65,105,52,53,52,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p50_rep11_seed65.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep11_seed65.log,15,1,12,1,3,-1,0.006745353000042087,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,12,66,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep12_seed66.csv,NJstar_STRICT_completed_p50_rep12_seed66.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep12_seed66.log,15,1,13,0,2,27,0.006896968999853925,39.42454327419323,0.017405142486583296,0.08664734785536975,0.8433885670833005,46.74540871538672,0.02022617682793644,0.017820930058069645,0.008801427769978214,0.9654169172159512,0.9854008366771961,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,13,67,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep13_seed67.csv,NJstar_STRICT_completed_p50_rep13_seed67.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep13_seed67.log,15,1,13,0,2,27,0.007460805000164328,66.62895620015658,0.027941371533759262,0.1464372663739705,1.425358297877605,46.74540871538672,0.02022617682793644,0.051107320890403235,0.02942318856470083,0.6760367788984015,0.7895500725689406,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,14,68,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep14_seed68.csv,NJstar_STRICT_completed_p50_rep14_seed68.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep14_seed68.log,15,1,13,0,2,27,0.006923364999920523,52.317745531780595,0.022466153245688573,0.11498405611380351,1.1192060775491666,46.74540871538672,0.02022617682793644,0.03289200052937964,0.016001132671455795,0.860926431749224,0.8803893110219414,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,15,69,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep15_seed69.csv,NJstar_STRICT_completed_p50_rep15_seed69.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep15_seed69.log,15,1,13,0,2,27,0.007229947000041648,47.73894809510342,0.020589955493836215,0.10492076504418334,1.0212542666118494,46.74540871538672,0.02022617682793644,0.019195340072466285,0.007764179080760899,0.9364320767795705,0.9395543413301459,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,16,70,105,52,53,52,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p50_rep16_seed70.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep16_seed70.log,15,1,12,1,3,-1,0.006867156999987856,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,17,71,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep17_seed71.csv,NJstar_STRICT_completed_p50_rep17_seed71.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep17_seed71.log,15,1,13,0,2,27,0.007057296999846585,244.33685985995862,0.06380074736685362,0.5370040876043046,5.226970232469754,46.74540871538672,0.02022617682793644,0.03267095512461032,0.024269353021953963,0.8447806034743498,0.8143088875608299,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,18,72,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep18_seed72.csv,NJstar_STRICT_completed_p50_rep18_seed72.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep18_seed72.log,15,1,13,0,2,27,0.006740919000094436,150.5748048158692,0.05150969723491625,0.33093363695795425,3.2211677885341916,46.74540871538672,0.02022617682793644,0.03405910562593201,0.02321260105639217,0.8206899198898137,0.8243831640058055,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,19,73,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep19_seed73.csv,NJstar_STRICT_completed_p50_rep19_seed73.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep19_seed73.log,15,1,13,0,2,27,0.007053275999851394,49.465884144573145,0.021207916736850473,0.10871622888917175,1.0581977033455898,46.74540871538672,0.02022617682793644,0.025783768433925713,0.014526690254704985,0.9010416906477051,0.9275164347306413,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,20,74,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep20_seed74.csv,NJstar_STRICT_completed_p50_rep20_seed74.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep20_seed74.log,15,1,13,0,2,27,0.007004422000136401,163.46020308388069,0.041312320697895456,0.35925319359094654,3.496818352346037,46.74540871538672,0.02022617682793644,0.015367171609002054,0.0091876916319301,0.9595550270226498,0.8941347221036454,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,21,75,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep21_seed75.csv,NJstar_STRICT_completed_p50_rep21_seed75.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep21_seed75.log,15,1,13,0,2,27,0.00727155100003074,50.62652656977377,0.021739809118157215,0.11126709136214016,1.0830267177257462,46.74540871538672,0.02022617682793644,0.009020554588585672,0.005549034438041397,0.986148392300861,0.9700332963374028,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,22,76,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep22_seed76.csv,NJstar_STRICT_completed_p50_rep22_seed76.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep22_seed76.log,15,1,13,0,2,27,0.006986540999832869,235.72609014191642,0.06577736014133753,0.5180793189932229,5.042764554207968,46.74540871538672,0.02022617682793644,0.03084814635347486,0.02537111289092934,0.8441902817107529,0.6735251430035003,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,23,77,105,52,53,52,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p50_rep23_seed77.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep23_seed77.log,15,1,12,1,3,-1,0.00724543100000119,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,24,78,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep24_seed78.csv,NJstar_STRICT_completed_p50_rep24_seed78.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep24_seed78.log,15,1,13,0,2,27,0.0068769059998885496,40.21323747758207,0.017831655088404844,0.08838074170897157,0.8602606883260703,46.74540871538672,0.02022617682793644,0.02065182517057155,0.011196384577937611,0.9336500804781965,0.9065141295995901,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,25,79,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep25_seed79.csv,NJstar_STRICT_completed_p50_rep25_seed79.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep25_seed79.log,15,1,13,0,2,27,0.006918417999941084,38.92783824903673,0.016960284603472205,0.0855556884594214,0.832762817115411,46.74540871538672,0.02022617682793644,0.022030644857962703,0.010740533040320728,0.9219432027443687,0.9551780073422692,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,26,80,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep26_seed80.csv,NJstar_STRICT_completed_p50_rep26_seed80.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep26_seed80.log,15,1,13,0,2,27,0.007181912999840279,90.65745972713529,0.036562535709990414,0.19924716423546218,1.939387465389611,46.74540871538672,0.02022617682793644,0.0321325923541035,0.02003583401851204,0.8515212037127712,0.8499957312387945,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,27,81,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep27_seed81.csv,NJstar_STRICT_completed_p50_rep27_seed81.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep27_seed81.log,15,1,13,0,2,27,0.0075346999999510444,37.2770778886093,0.01632502988692562,0.08192764371122922,0.7974489669257971,46.74540871538672,0.02022617682793644,0.0033034280248590547,0.0027327895065922055,0.9974643873869565,0.9899257235550243,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,28,82,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep28_seed82.csv,NJstar_STRICT_completed_p50_rep28_seed82.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep28_seed82.log,15,1,13,0,2,27,0.010827032999941366,40.18599944505714,0.017820963713549125,0.08832087790122449,0.8596779993888365,46.74540871538672,0.02022617682793644,0.024744699884724063,0.01120940487851307,0.9187141002816034,0.9105267651327585,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,29,83,105,52,53,52,0,True,True,True,OK,OK,,missing_p50_rep29_seed83.csv,NJstar_STRICT_completed_p50_rep29_seed83.csv,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep29_seed83.log,15,1,13,0,2,27,0.008219983000117281,6283185171334.611,0.05523037510465038,13809198178.757387,134412883404.0216,46.74540871538672,0.02022617682793644,0.03101606109174132,0.02283017804375346,0.8390870332674375,0.7454110817040894,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,50,0.5,0.49523809523809526,30,84,105,52,53,52,0,False,False,False,FAIL,No eligible pair at r=4: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=4: need d_xy known and |S_xy|>=3.'),missing_p50_rep30_seed84.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p50_rep30_seed84.log,15,1,11,1,4,-1,0.0077258359999632376,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,1,55,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep01_seed55.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep01_seed55.log,15,1,12,1,3,-1,0.0051272919999973965,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,2,56,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep02_seed56.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep02_seed56.log,15,1,12,1,3,-1,0.00875503900010699,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,3,57,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep03_seed57.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep03_seed57.log,15,1,12,1,3,-1,0.0060443880001912476,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,4,58,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep04_seed58.csv,NJstar_STRICT_completed_p65_rep04_seed58.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep04_seed58.log,15,1,13,0,2,27,0.005860231000042404,232.8970120669381,0.07237050591690977,0.5118615649822815,4.982243571447856,46.74540871538672,0.02022617682793644,0.03919947961681185,0.026668460098475625,0.7885620363205951,0.79031950223308,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,5,59,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep05_seed59.csv,NJstar_STRICT_completed_p65_rep05_seed59.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep05_seed59.log,15,1,13,0,2,27,0.005722848000004888,134.5244803017409,0.045610680979530444,0.2956581984653646,2.877811618266177,46.74540871538672,0.02022617682793644,0.05497141526124205,0.041103235123579836,0.5473897216713378,0.3085467801656678,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,6,60,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep06_seed60.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep06_seed60.log,15,1,12,1,3,-1,0.0055546290000165754,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,7,61,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep07_seed61.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep07_seed61.log,15,1,12,1,3,-1,0.0055703130001347745,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,8,62,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=4: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=4: need d_xy known and |S_xy|>=3.'),missing_p65_rep08_seed62.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep08_seed62.log,15,1,11,1,4,-1,0.005355835000045772,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,9,63,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep09_seed63.csv,NJstar_STRICT_completed_p65_rep09_seed63.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep09_seed63.log,15,1,13,0,2,27,0.007395124999902691,133.20092467195622,0.05065576002337417,0.2927492849933104,2.849497487185555,46.74540871538672,0.02022617682793644,0.035283043542825666,0.02201652905900839,0.8423026905015314,0.831812802992709,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,10,64,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=4: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=4: need d_xy known and |S_xy|>=3.'),missing_p65_rep10_seed64.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep10_seed64.log,15,1,11,1,4,-1,0.0056673789999877044,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,11,65,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep11_seed65.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep11_seed65.log,15,1,12,1,3,-1,0.006247446999850581,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,12,66,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep12_seed66.csv,NJstar_STRICT_completed_p65_rep12_seed66.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep12_seed66.log,15,1,13,0,2,27,0.006321977999959927,56.50335241034249,0.023756287123236453,0.12418319211064283,1.2087465691950157,46.74540871538672,0.02022617682793644,0.018376729545695622,0.009550549048542715,0.9502653766876763,0.9670572966370193,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,13,67,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep13_seed67.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep13_seed67.log,15,1,12,1,3,-1,0.005874570999822026,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,14,68,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep14_seed68.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep14_seed68.log,15,1,12,1,3,-1,0.005443313000114358,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,15,69,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep15_seed69.csv,NJstar_STRICT_completed_p65_rep15_seed69.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep15_seed69.log,15,1,13,0,2,27,0.005120434999980716,143.43465704085042,0.052455929892594406,0.31524100448538556,3.068422353822258,46.74540871538672,0.02022617682793644,0.04541508333579723,0.029549830631712393,0.7572369107280712,0.8192922853761879,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,16,70,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep16_seed70.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep16_seed70.log,15,1,12,1,3,-1,0.005565103999970233,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,17,71,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=4: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=4: need d_xy known and |S_xy|>=3.'),missing_p65_rep17_seed71.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep17_seed71.log,15,1,11,1,4,-1,0.005074006000086229,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,18,72,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep18_seed72.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep18_seed72.log,15,1,12,1,3,-1,0.005620104000172432,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,19,73,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep19_seed73.csv,NJstar_STRICT_completed_p65_rep19_seed73.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep19_seed73.log,15,1,13,0,2,27,0.005507607000026837,97.87887991717827,0.03536051022167045,0.2151184174003918,2.0938715182302055,46.74540871538672,0.02022617682793644,0.03874438717791349,0.0208535597249403,0.7185121802071647,0.8811314272626635,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,20,74,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=4: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=4: need d_xy known and |S_xy|>=3.'),missing_p65_rep20_seed74.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep20_seed74.log,15,1,11,1,4,-1,0.0052644520001194905,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,21,75,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep21_seed75.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep21_seed75.log,15,1,12,1,3,-1,0.005368436000026122,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,22,76,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep22_seed76.csv,NJstar_STRICT_completed_p65_rep22_seed76.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep22_seed76.log,15,1,13,0,2,27,0.00576645399996778,177.3527436651141,0.05720827303825177,0.38978624981343757,3.794014183188362,46.74540871538672,0.02022617682793644,0.06738020383669387,0.04809855977214246,0.19533101900563302,0.1695614001603237,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,23,77,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep23_seed77.csv,NJstar_STRICT_completed_p65_rep23_seed77.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep23_seed77.log,15,1,13,0,2,27,0.005681769000148051,168.28075399443358,0.06194139581549156,0.3698478109767771,3.5999418684950393,46.74540871538672,0.02022617682793644,0.04447826970089401,0.03349705001409503,0.7504922647188698,0.7284803603466045,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,24,78,105,68,37,68,0,False,False,False,FAIL,No eligible pair at r=3: need d_xy known and |S_xy|>=3.,RuntimeError('No eligible pair at r=3: need d_xy known and |S_xy|>=3.'),missing_p65_rep24_seed78.csv,,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep24_seed78.log,15,1,12,1,3,-1,0.0057843069998853025,,,,,46.74540871538672,0.02022617682793644,,,,,,,-1,-1,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,25,79,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep25_seed79.csv,NJstar_STRICT_completed_p65_rep25_seed79.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep25_seed79.log,15,1,13,0,2,27,0.005642940000143426,112.77225496361996,0.04074498798511148,0.24785110981015376,2.4124776756203614,46.74540871538672,0.02022617682793644,0.06734026597316049,0.04703202793106229,0.37314064787022067,0.3483223269840057,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
NJstar-STRICT,65,0.65,0.6476190476190476,26,80,105,68,37,68,0,True,True,True,OK,OK,,missing_p65_rep26_seed80.csv,NJstar_STRICT_completed_p65_rep26_seed80.csv,njstar_strict_outputs/logs/NJstar_STRICT_p65_rep26_seed80.log,15,1,13,0,2,27,0.006020929999976943,563.5620080670499,0.12909103699068908,1.2385978199275822,12.05598632153039,46.74540871538672,0.02022617682793644,0.0885562679314223,0.06446474935723175,0.5515418494890998,0.6362178875443752,0.0,0.0,13,13,"{""S_TOP"": 15, ""PRESERVE_OBSERVED"": true}"
