method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,runtime_seconds,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,masked_file,__metadata_scope,__metadata_source
MDS-SMACOF,65,5,59,MDS_SMACOF_completed_p65_rep05_seed59.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,210,0.0359390920057194,0.0182077846435317,0.0159750204273966,0.9525829407977144,0.839180058785357,0.0,0.0,missing_p65_rep05_seed59.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,6,60,MDS_SMACOF_completed_p65_rep06_seed60.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,210,0.0178062749910168,0.025428490876927,0.0190145421028442,0.7362917545060498,0.7460014505477726,0.0,0.0,missing_p65_rep06_seed60.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,7,61,MDS_SMACOF_completed_p65_rep07_seed61.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,210,0.0231230479985242,0.022559699330521,0.0173958595890253,0.8361843735491676,0.7665381532236515,0.0,0.0,missing_p65_rep07_seed61.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,8,62,MDS_SMACOF_completed_p65_rep08_seed62.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,210,0.0118972490017768,0.0355049885580424,0.0230656812278923,0.4724343851906833,0.5415887315341451,0.0,0.0,missing_p65_rep08_seed62.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,9,63,MDS_SMACOF_completed_p65_rep09_seed63.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,210,0.007475884995074,0.0344568571018069,0.0254158594812917,0.5366271681968889,0.6574035194869641,0.0,0.0,missing_p65_rep09_seed63.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,10,64,MDS_SMACOF_completed_p65_rep10_seed64.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,210,0.0107023360033053,0.032311782295253,0.0236920325862238,0.5962008198642919,0.5357101958239493,0.0,0.0,missing_p65_rep10_seed64.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,11,65,MDS_SMACOF_completed_p65_rep11_seed65.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,210,0.0059748950006905,0.0448941649928394,0.0312127848497644,0.220292652506252,0.5413596976753062,0.0,0.0,missing_p65_rep11_seed65.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,12,66,MDS_SMACOF_completed_p65_rep12_seed66.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,210,0.0097057250095531,0.0265589365456022,0.0201082008721184,0.7377917078971802,0.7016070542428521,0.0,0.0,missing_p65_rep12_seed66.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,13,67,MDS_SMACOF_completed_p65_rep13_seed67.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,210,0.01193886299734,0.0310461407771695,0.0202410097984376,0.6327564881248937,0.6486238882314769,0.0,0.0,missing_p65_rep13_seed67.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,14,68,MDS_SMACOF_completed_p65_rep14_seed68.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,210,0.0189633990084985,0.0289726435892616,0.0207638287079117,0.6732710048719943,0.6571744856281253,0.0,0.0,missing_p65_rep14_seed68.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,15,69,MDS_SMACOF_completed_p65_rep15_seed69.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,210,0.0098701919923769,0.0325953752378714,0.0232496478884533,0.501664925076338,0.3957705080734435,0.0,0.0,missing_p65_rep15_seed69.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,16,70,MDS_SMACOF_completed_p65_rep16_seed70.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,210,0.0079883409925969,0.0373363505531171,0.0239489830124043,0.4292548288606479,0.603618734969653,0.0,0.0,missing_p65_rep16_seed70.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,17,71,MDS_SMACOF_completed_p65_rep17_seed71.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,210,0.017501930007711,0.0341783880466175,0.0224744480871327,0.5447440968182602,0.5850288200939038,0.0,0.0,missing_p65_rep17_seed71.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,18,72,MDS_SMACOF_completed_p65_rep18_seed72.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,210,0.0117337539995787,0.0346757941354066,0.0234392158047988,0.5325366971673711,0.6878650227125243,0.0,0.0,missing_p65_rep18_seed72.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,19,73,MDS_SMACOF_completed_p65_rep19_seed73.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,210,0.0091696899908129,0.0318377136393589,0.0250010648366386,0.5396794578920837,0.602397221055846,0.0,0.0,missing_p65_rep19_seed73.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,20,74,MDS_SMACOF_completed_p65_rep20_seed74.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,210,0.0130471559969009,0.0334121854374161,0.024385099012321,0.6023604121520325,0.5135702561361988,0.0,0.0,missing_p65_rep20_seed74.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,21,75,MDS_SMACOF_completed_p65_rep21_seed75.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,210,0.0182238830020651,0.030097598199739,0.0231257307150941,0.724548317405761,0.5980074054281024,0.0,0.0,missing_p65_rep21_seed75.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,22,76,MDS_SMACOF_completed_p65_rep22_seed76.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,210,0.0193576190067688,0.0226973113407353,0.0174790532699477,0.7994763295034546,0.6357598198266977,0.0,0.0,missing_p65_rep22_seed76.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,23,77,MDS_SMACOF_completed_p65_rep23_seed77.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,210,0.0099761989986291,0.040162187573226,0.0276413757684872,0.2636046837197563,0.383784402794213,0.0,0.0,missing_p65_rep23_seed77.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,24,78,MDS_SMACOF_completed_p65_rep24_seed78.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,210,0.0083058970049023,0.0313250679440231,0.0202997252408011,0.5898202844104873,0.6606481658205137,0.0,0.0,missing_p65_rep24_seed78.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,25,79,MDS_SMACOF_completed_p65_rep25_seed79.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,210,0.0124878490023547,0.02994781217841,0.0210158618158963,0.660934007520182,0.6817574531434896,0.0,0.0,missing_p65_rep25_seed79.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,26,80,MDS_SMACOF_completed_p65_rep26_seed80.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,210,0.0153331670007901,0.0433870882578609,0.0292562515508238,0.0910666159996994,0.026606099935107,0.0,0.0,missing_p65_rep26_seed80.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,27,81,MDS_SMACOF_completed_p65_rep27_seed81.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,210,0.0174934520036913,0.0252479403518252,0.0209619944597065,0.768349635871356,0.6430507309997326,0.0,0.0,missing_p65_rep27_seed81.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,28,82,MDS_SMACOF_completed_p65_rep28_seed82.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,210,0.0145942079980159,0.0357944343523351,0.0264162794534928,0.42178652466909,0.5441844486009848,0.0,0.0,missing_p65_rep28_seed82.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,29,83,MDS_SMACOF_completed_p65_rep29_seed83.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,210,0.0117615890048909,0.0229232462098564,0.0177479552474842,0.8235287092001569,0.7611176852311332,0.0,0.0,missing_p65_rep29_seed83.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,65,30,84,MDS_SMACOF_completed_p65_rep30_seed84.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,210,0.034959925993462,0.025412502260454,0.0196266785076192,0.7812300693981202,0.7106157193571783,0.0,0.0,missing_p65_rep30_seed84.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,1,55,MDS_SMACOF_completed_p85_rep01_seed55.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,210,0.0017807830008678,0.0361682513590702,0.0278718155887668,0.320891256794614,0.410554988083078,0.0,0.0,missing_p85_rep01_seed55.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,2,56,MDS_SMACOF_completed_p85_rep02_seed56.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,210,0.0003955499996664,0.0381549077378908,0.0292031468530675,0.2611578909184038,0.3341606570359177,0.0,0.0,missing_p85_rep02_seed56.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,3,57,MDS_SMACOF_completed_p85_rep03_seed57.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,210,0.00248040400038,0.0361113389762738,0.0272756432476353,0.2944509170459569,0.3666496424923391,0.0,0.0,missing_p85_rep03_seed57.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,4,58,MDS_SMACOF_completed_p85_rep04_seed58.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,210,0.0018323760014027,0.0429985744159565,0.0342149847923917,0.0312433971568164,0.1515151515151515,0.0,0.0,missing_p85_rep04_seed58.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,5,59,MDS_SMACOF_completed_p85_rep05_seed59.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,210,0.0025031289987964,0.0394095729450543,0.0327763993693581,0.1862303612472362,0.2966632618318012,0.0,0.0,missing_p85_rep05_seed59.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,6,60,MDS_SMACOF_completed_p85_rep06_seed60.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,210,0.0027099610015284,0.0472799271602822,0.0388822008053438,0.0808062846130362,0.2093489447175847,0.0,0.0,missing_p85_rep06_seed60.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,7,61,MDS_SMACOF_completed_p85_rep07_seed61.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,210,0.002811162994476,0.0399449641127526,0.0307232479614475,0.0781757817294013,0.2823118828736807,0.0,0.0,missing_p85_rep07_seed61.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,8,62,MDS_SMACOF_completed_p85_rep08_seed62.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,210,0.0012621420028153,0.0426823699274587,0.0287591798404339,0.0854479653888602,0.2693564862104188,0.0,0.0,missing_p85_rep08_seed62.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,9,63,MDS_SMACOF_completed_p85_rep09_seed63.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,210,0.0027954679972026,0.0437319674267086,0.0333409432682959,0.2116260213102321,0.1501721591732792,0.0,0.0,missing_p85_rep09_seed63.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,10,64,MDS_SMACOF_completed_p85_rep10_seed64.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,210,0.0003753950004465,0.0379384433648296,0.0281278496102896,0.160119489735729,0.0513135416509159,0.0,0.0,missing_p85_rep10_seed64.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,11,65,MDS_SMACOF_completed_p85_rep11_seed65.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,210,0.0015593489952152,0.0401376375379081,0.0282984043495792,0.1797771196599853,0.2235614572693224,0.0,0.0,missing_p85_rep11_seed65.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,12,66,MDS_SMACOF_completed_p85_rep12_seed66.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,210,0.0019000890024472,0.03340558429433,0.0286172827898243,0.5974725691677492,0.3928328226081036,0.0,0.0,missing_p85_rep12_seed66.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,13,67,MDS_SMACOF_completed_p85_rep13_seed67.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,210,0.0003930050006601,0.0498744729052047,0.0429920387038856,0.0435877750681471,0.0603245971330835,0.0,0.0,missing_p85_rep13_seed67.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,14,68,MDS_SMACOF_completed_p85_rep14_seed68.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,210,0.0003346640005474,0.0443911209860971,0.0305482551632789,0.0175764585668226,0.0931755484466064,0.0,0.0,missing_p85_rep14_seed68.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,15,69,MDS_SMACOF_completed_p85_rep15_seed69.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,210,0.0022683739953208,0.0326947360237719,0.0264814551713323,0.5066561508429092,0.3157814096016343,0.0,0.0,missing_p85_rep15_seed69.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,16,70,MDS_SMACOF_completed_p85_rep16_seed70.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,210,0.000330777009367,0.0398346267552705,0.0283781623881548,0.0816927678069579,0.1280774001918898,0.0,0.0,missing_p85_rep16_seed70.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,17,71,MDS_SMACOF_completed_p85_rep17_seed71.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,210,0.0022563930106116,0.0395925419995264,0.0304536744342222,0.2302772021517522,0.4527628932050768,0.0,0.0,missing_p85_rep17_seed71.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,18,72,MDS_SMACOF_completed_p85_rep18_seed72.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep18_seed72.csv,0.8476190476190476,105,89,16,210,0.0003664090036181,0.0417234197642887,0.0290318750809439,0.2150263197869328,0.1650648686133479,0.0,0.0,missing_p85_rep18_seed72.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,19,73,MDS_SMACOF_completed_p85_rep19_seed73.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep19_seed73.csv,0.8476190476190476,105,89,16,210,0.0019663159910123,0.0343934329560875,0.0249146384085841,0.3886200878364441,0.4279026217228465,0.0,0.0,missing_p85_rep19_seed73.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,20,74,MDS_SMACOF_completed_p85_rep20_seed74.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep20_seed74.csv,0.8476190476190476,105,89,16,210,0.0022239389945752,0.044007311491629,0.0358836104410884,0.2319660278740855,0.2651224955362335,0.0,0.0,missing_p85_rep20_seed74.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,21,75,MDS_SMACOF_completed_p85_rep21_seed75.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep21_seed75.csv,0.8476190476190476,105,89,16,210,0.002210438993643,0.0456923616058591,0.0360334009508842,0.0997479717369988,0.0618496150409844,0.0,0.0,missing_p85_rep21_seed75.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,22,76,MDS_SMACOF_completed_p85_rep22_seed76.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep22_seed76.csv,0.8476190476190476,105,89,16,210,0.0020714069978566,0.0354403872688214,0.0312195151977322,0.3826217164266948,0.4791453864487572,0.0,0.0,missing_p85_rep22_seed76.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,23,77,MDS_SMACOF_completed_p85_rep23_seed77.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep23_seed77.csv,0.8476190476190476,105,89,16,210,0.0019239810062572,0.0357983789100334,0.0276419585247334,0.3440824597666542,0.3319033026898196,0.0,0.0,missing_p85_rep23_seed77.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,24,78,MDS_SMACOF_completed_p85_rep24_seed78.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep24_seed78.csv,0.8476190476190476,105,89,16,210,0.0003938509908039,0.0412353394914895,0.0289764712710709,0.0647703601954889,0.0141129211517821,0.0,0.0,missing_p85_rep24_seed78.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,25,79,MDS_SMACOF_completed_p85_rep25_seed79.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep25_seed79.csv,0.8476190476190476,105,89,16,210,0.0019896880112355,0.0337798958402062,0.0255921571408456,0.4548938273058183,0.382226762002043,0.0,0.0,missing_p85_rep25_seed79.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,26,80,MDS_SMACOF_completed_p85_rep26_seed80.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep26_seed80.csv,0.8476190476190476,105,89,16,210,0.0022614360059378,0.039974459279906,0.0311262375535574,0.2611721231497114,0.1192183770930361,0.0,0.0,missing_p85_rep26_seed80.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,27,81,MDS_SMACOF_completed_p85_rep27_seed81.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep27_seed81.csv,0.8476190476190476,105,89,16,210,0.0022497979953186,0.0432108655109817,0.0352679887853372,0.251936237592461,0.1534218590398366,0.0,0.0,missing_p85_rep27_seed81.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,28,82,MDS_SMACOF_completed_p85_rep28_seed82.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep28_seed82.csv,0.8476190476190476,105,89,16,210,0.0029739089950453,0.041011618347237,0.034394844792573,0.2133680041623999,0.3139351275903519,0.0,0.0,missing_p85_rep28_seed82.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,29,83,MDS_SMACOF_completed_p85_rep29_seed83.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep29_seed83.csv,0.8476190476190476,105,89,16,210,0.0024504860048182,0.0343981415069251,0.0278921624893549,0.4722143235109233,0.3968675519237318,0.0,0.0,missing_p85_rep29_seed83.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
MDS-SMACOF,85,30,84,MDS_SMACOF_completed_p85_rep30_seed84.csv,mds_smacof_outputs/completed_matrices/MDS_SMACOF_completed_p85_rep30_seed84.csv,0.8476190476190476,105,89,16,210,0.0024026530008995,0.03311124203567,0.0255632678569699,0.4855160982512099,0.4263023493360572,0.0,0.0,missing_p85_rep30_seed84.csv,method_specific,mds_smacof_outputs/tables/mds_smacof_all_masks_detailed.csv
