method,pct_missing,frac_missing_requested,missingness_actual,replicate,mask_seed,n_pairs_total,n_missing,n_observed,optimized_variables,success,success_numerical,success_valid_matrix,objective_improved,error_message,masked_file,completed_file,run_log_file,runtime_seconds,Delta_total_completed,Delta_normalized_completed,Delta_per_triangle_completed,Delta_relative_to_original,Delta_original,Delta_normalized_original,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,max_abs_error_observed,mean_abs_error_observed,Delta_init,Delta_final,Delta_reduction_percent,best_epoch,epochs_used,convergence_epoch,final_learning_rate,stepA_method,stepA_loops,stepA_estimated_pairs,stepA_unfilled_pairs,MW_Qw_final,weighted_fit_pairs,final_tree_edges,n_start_pairs,best_start_pair,n_weighted_lsq_fits,n_graft_evaluations,nnls_backend
MW-proj,50,0.5,0.49523809523809526,14,68,105,52,53,27,True,True,True,True,,missing_p50_rep14_seed68.csv,MWproj_completed_p50_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep14_seed68.log,13.171303365000085,31.126813900207317,0.01397736436954386,0.06841058000045565,0.6658795966407202,46.74540871538672,0.02022617682793644,0.028430359494741923,0.013908679537119127,0.9138371629740054,0.9287116878681806,0.0,0.0,120.34077846405486,31.126813900207317,74.13444195933573,0,0,0,,ultrametric,2,52,0,0.0038242011920594145,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,15,69,105,52,53,27,True,True,True,True,,missing_p50_rep15_seed69.csv,MWproj_completed_p50_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep15_seed69.log,16.58556922699995,40.627640011306525,0.017566474799313017,0.08929151650836599,0.869125784281217,46.74540871538672,0.02022617682793644,0.016496776552186402,0.008165901890051995,0.9506157942402336,0.955604883462819,0.0,0.0,161.39795135513293,40.627640011306525,74.82766065480519,0,0,0,,ultrametric,2,52,0,0.001739697847779366,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,16,70,105,52,53,27,True,True,True,True,,missing_p50_rep16_seed70.csv,MWproj_completed_p50_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep16_seed70.log,12.023799001000043,28.513145888732573,0.012797812537895279,0.06266625470051115,0.6099667683373401,46.74540871538672,0.02022617682793644,0.01695389424481319,0.009349933229562912,0.9420103211361044,0.8865363271578587,0.0,0.0,143.08394886503635,28.513145888732573,80.07243571700168,0,0,0,,ultrametric,2,52,0,0.0008790486013771758,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,17,71,105,52,53,27,True,True,True,True,,missing_p50_rep17_seed71.csv,MWproj_completed_p50_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep17_seed71.log,11.768677928999978,40.58237217237786,0.01749190467957507,0.08919202675247881,0.8681573931563414,46.74540871538672,0.02022617682793644,0.018930011174489596,0.011082699426103956,0.947562004181175,0.9508238709126612,0.0,0.0,147.26884311136052,40.58237217237786,72.44334150048927,0,0,0,,ultrametric,2,52,0,0.0018983880266890756,105,27,105,"(0, 11)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,18,72,105,52,53,27,True,True,True,True,,missing_p50_rep18_seed72.csv,MWproj_completed_p50_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep18_seed72.log,12.341931488,35.94530887118117,0.015520783449328088,0.07900067883776081,0.7689591311531181,46.74540871538672,0.02022617682793644,0.014288925511660876,0.007904866949890359,0.9625842081832963,0.9394689661060359,0.0,0.0,151.41087380277344,35.94530887118117,76.25975732891996,0,0,0,,ultrametric,2,52,0,0.0013156023414070488,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,19,73,105,52,53,27,True,True,True,True,,missing_p50_rep19_seed73.csv,MWproj_completed_p50_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep19_seed73.log,12.151615928999945,30.189231162317057,0.01363167892862517,0.06634995859849903,0.6458223811054189,46.74540871538672,0.02022617682793644,0.021584197153953683,0.009164241819049953,0.944682785875652,0.9889865960898147,0.0,0.0,116.21690213017624,30.189231162317057,74.02337301290163,0,0,0,,ultrametric,2,52,0,0.001788303538518682,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,20,74,105,52,53,27,True,True,True,True,,missing_p50_rep20_seed74.csv,MWproj_completed_p50_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep20_seed74.log,12.210735267000018,37.68944967232886,0.016200852041287718,0.0828339553237997,0.8062706201116817,46.74540871538672,0.02022617682793644,0.007457306433517279,0.003986887090293217,0.9879732789588055,0.9512507470332109,0.0,0.0,143.09949939301978,37.68944967232886,73.66206742008539,0,0,0,,ultrametric,2,52,0,0.0010085049999611839,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,21,75,105,52,53,27,True,True,True,True,,missing_p50_rep21_seed75.csv,MWproj_completed_p50_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep21_seed75.log,12.270852082999909,45.38129882890716,0.019697469201083374,0.09973911830529046,0.9708183129858794,46.74540871538672,0.02022617682793644,0.009633301161669848,0.006190703201310311,0.9879669068398954,0.9644839067702552,0.0,0.0,129.06386388979803,45.38129882890716,64.83810614281914,0,0,0,,ultrametric,2,52,0,0.0020641951966081998,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,22,76,105,52,53,27,True,True,True,True,,missing_p50_rep22_seed76.csv,MWproj_completed_p50_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep22_seed76.log,14.971701403999987,33.81869143406368,0.014824790104728853,0.07432679436057951,0.7234655202176448,46.74540871538672,0.02022617682793644,0.008522934284903734,0.005726193635266663,0.9841405235126437,0.920942542474174,0.0,0.0,159.90023050661745,33.81869143406368,78.85012965465106,0,0,0,,ultrametric,2,52,0,0.0014019043111484929,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,23,77,105,52,53,27,True,True,True,True,,missing_p50_rep23_seed77.csv,MWproj_completed_p50_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep23_seed77.log,15.913722946000007,33.95380331395386,0.015145567302863037,0.07462374354715134,0.7263558977670811,46.74540871538672,0.02022617682793644,0.015591236674336637,0.008931309027553484,0.9610381295581872,0.9241014257662425,0.0,0.0,157.1443837707451,33.95380331395386,78.39324416233137,0,0,0,,ultrametric,2,52,0,0.0012130757605701926,105,27,105,"(0, 6)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,24,78,105,52,53,27,True,True,True,True,,missing_p50_rep24_seed78.csv,MWproj_completed_p50_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep24_seed78.log,16.017877968999983,32.39486715323308,0.014516770418773244,0.07119751022688589,0.693006394499017,46.74540871538672,0.02022617682793644,0.01960678540163148,0.009067625580574553,0.9458382034816805,0.9618372748228464,0.0,0.0,109.31298138852655,32.39486715323308,70.36503190952833,0,0,0,,ultrametric,2,52,0,0.00125555361127842,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,25,79,105,52,53,27,True,True,True,True,,missing_p50_rep25_seed79.csv,MWproj_completed_p50_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep25_seed79.log,14.074936328000149,32.441243992793446,0.014318471828104968,0.07129943734679878,0.6939985098924824,46.74540871538672,0.02022617682793644,0.022644976937208454,0.011657291638074739,0.9157388772781782,0.946469734483053,0.0,0.0,132.44859881615182,32.441243992793446,75.5065404370006,0,0,0,,ultrametric,2,52,0,0.0012670014763101326,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,26,80,105,52,53,27,True,True,True,True,,missing_p50_rep26_seed80.csv,MWproj_completed_p50_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep26_seed80.log,13.629113786999824,39.04689846046746,0.017364280528309323,0.08581735925377464,0.8353098097442622,46.74540871538672,0.02022617682793644,0.01644126416473874,0.008271735724866912,0.949709436578524,0.9269188081618713,0.0,0.0,143.14419673752403,39.04689846046746,72.72198290227182,0,0,0,,ultrametric,2,52,0,0.0015749248179164762,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,27,81,105,52,53,27,True,True,True,True,,missing_p50_rep27_seed81.csv,MWproj_completed_p50_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep27_seed81.log,13.062302829999908,42.38869019434863,0.017144834684589737,0.09316195647109589,0.9067990067738131,46.74540871538672,0.02022617682793644,0.005980096727098507,0.0048580852868338985,0.9952057943409524,0.9828395799538974,0.0,0.0,170.6256343218322,42.38869019434863,75.15690396532356,0,0,0,,ultrametric,2,52,0,0.001572968430983662,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,28,82,105,52,53,27,True,True,True,True,,missing_p50_rep28_seed82.csv,MWproj_completed_p50_rep28_seed82.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep28_seed82.log,13.14676015100008,32.58517316065168,0.014613268304526009,0.07161576518824544,0.697077511056737,46.74540871538672,0.02022617682793644,0.026618431928817715,0.012848490368907882,0.9006896456789646,0.951336122257321,0.0,0.0,140.0370794902471,32.58517316065168,76.73103917957596,0,0,0,,ultrametric,2,52,0,0.00424638660641733,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,29,83,105,52,53,27,True,True,True,True,,missing_p50_rep29_seed83.csv,MWproj_completed_p50_rep29_seed83.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep29_seed83.log,13.72596152799997,32.96097960682516,0.01421170949930319,0.07244171342159376,0.705116941163373,46.74540871538672,0.02022617682793644,0.01650785454168702,0.0075837806616346395,0.9492077885810846,0.950994621360881,0.0,0.0,140.33186297234113,32.96097960682516,76.51211997853855,0,0,0,,ultrametric,2,52,0,0.0009523347784800473,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,50,0.5,0.49523809523809526,30,84,105,52,53,27,True,True,True,True,,missing_p50_rep30_seed84.csv,MWproj_completed_p50_rep30_seed84.csv,mw_proj_outputs/logs/MWproj_completed_p50_rep30_seed84.log,15.03337706100001,33.320660162699326,0.01451670003574331,0.07323222013780072,0.7128113985605499,46.74540871538672,0.02022617682793644,0.043642544710057345,0.02496008444205237,0.7168964665193545,0.6182873730043541,0.0,0.0,124.66447784294982,33.320660162699326,73.27172845124646,0,0,0,,ultrametric,3,52,0,0.0011096760965258736,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,1,55,105,68,37,27,True,True,True,True,,missing_p65_rep01_seed55.csv,MWproj_completed_p65_rep01_seed55.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep01_seed55.log,14.762045284999886,23.49172580940709,0.010621735560821315,0.05163016661408151,0.5025461634625638,46.74540871538672,0.02022617682793644,0.04966635390601317,0.03215233502150549,0.6933232425925423,0.7446654197045462,0.0,0.0,74.87539479463322,23.49172580940709,68.62557336246476,0,0,0,,ultrametric,2,68,0,0.001415766880561186,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,2,56,105,68,37,27,True,True,True,True,,missing_p65_rep02_seed56.csv,MWproj_completed_p65_rep02_seed56.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep02_seed56.log,16.368590642000072,24.38128087845267,0.01109492719711808,0.05358523269989598,0.5215759482797575,46.74540871538672,0.02022617682793644,0.026858176323479276,0.01633859907965963,0.9492378355948654,0.9671718135664389,0.0,0.0,75.28156574288073,24.38128087845267,67.61321229459368,0,0,0,,ultrametric,2,68,0,0.0014521938340624123,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,3,57,105,68,37,27,True,True,True,True,,missing_p65_rep03_seed57.csv,MWproj_completed_p65_rep03_seed57.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep03_seed57.log,12.556220482999834,18.01634645385297,0.008231912891683532,0.03959636583264389,0.385414245996799,46.74540871538672,0.02022617682793644,0.01924745971211637,0.01007982446983175,0.9335644822500145,0.911516585868611,0.0,0.0,149.8095494570293,18.01634645385297,87.97383309732155,0,0,0,,ultrametric,3,68,0,0.0005898785224927507,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,4,58,105,68,37,27,True,True,True,True,,missing_p65_rep04_seed58.csv,MWproj_completed_p65_rep04_seed58.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep04_seed58.log,15.942592775000094,27.70552092448404,0.012425631070398124,0.0608912547790858,0.5926896712610086,46.74540871538672,0.02022617682793644,0.017346114619129265,0.010974136637221044,0.9529610767750336,0.9265564759323586,0.0,0.0,106.00667880392271,27.70552092448404,73.86436285233492,0,0,0,,ultrametric,2,68,0,0.0020533338634043663,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,5,59,105,68,37,27,True,True,True,True,,missing_p65_rep05_seed59.csv,MWproj_completed_p65_rep05_seed59.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep05_seed59.log,16.635102561000167,37.55987019211195,0.015759478636595624,0.08254916525738891,0.8034985942854478,46.74540871538672,0.02022617682793644,0.027320511540906825,0.016561763507535514,0.8731521165129645,0.8353628278047104,0.0,0.0,91.48064287292144,37.55987019211195,58.942275641539254,0,0,0,,ultrametric,2,68,0,0.003704321525713896,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,6,60,105,68,37,27,True,True,True,True,,missing_p65_rep06_seed60.csv,MWproj_completed_p65_rep06_seed60.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep06_seed60.log,14.905732556999965,22.896082093140272,0.010227539668131494,0.050321059545363235,0.48980386999170245,46.74540871538672,0.02022617682793644,0.03138501724410559,0.016636240474827372,0.8608437549278644,0.8737259991602091,0.0,0.0,233.19278995895343,22.896082093140272,90.18147941144731,0,0,0,,ultrametric,3,68,0,0.0009848634458026059,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,7,61,105,68,37,27,True,True,True,True,,missing_p65_rep07_seed61.csv,MWproj_completed_p65_rep07_seed61.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep07_seed61.log,12.800960079999868,22.143592236109647,0.010071764801182414,0.048667235683757464,0.47370624933312133,46.74540871538672,0.02022617682793644,0.05429682915113561,0.0328736718217038,0.5930905777502204,0.542810245447952,0.0,0.0,53.74233474672694,22.143592236109647,58.796743125384495,0,0,0,,ultrametric,2,68,0,0.002577525537555425,105,27,105,"(0, 3)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,8,62,105,68,37,27,True,True,True,True,,missing_p65_rep08_seed62.csv,MWproj_completed_p65_rep08_seed62.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep08_seed62.log,15.492769922999969,25.960832363656767,0.011670225681075843,0.05705677442561927,0.5553664643670448,46.74540871538672,0.02022617682793644,0.011839463386319473,0.007820671587654498,0.9721224909423529,0.9369393441997174,0.0,0.0,140.88718631916515,25.960832363656767,81.57331902076231,0,0,0,,ultrametric,2,68,0,0.0007299988518073659,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,9,63,105,68,37,27,True,True,True,True,,missing_p65_rep09_seed63.csv,MWproj_completed_p65_rep09_seed63.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep09_seed63.log,15.303288205999934,39.04492596874411,0.017160699446792133,0.08581302410712992,0.8352676132638472,46.74540871538672,0.02022617682793644,0.02004482812972481,0.0121382822985393,0.9404799277259225,0.8890712677024086,0.0,0.0,110.09603730464872,39.04492596874411,64.53557555327609,0,0,0,,ultrametric,2,68,0,0.004802283432517531,105,27,105,"(0, 9)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,10,64,105,68,37,27,True,True,True,True,,missing_p65_rep10_seed64.csv,MWproj_completed_p65_rep10_seed64.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep10_seed64.log,14.051712518000159,16.786178001126746,0.007690526690530214,0.036892698903575265,0.3590978977920757,46.74540871538672,0.02022617682793644,0.03861909402812522,0.01916431205843247,0.8288237302139417,0.906783219452609,0.0,0.0,80.84878259330107,16.786178001126746,79.23756244349731,0,0,0,,ultrametric,2,68,0,0.0007072691062645668,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,11,65,105,68,37,27,True,True,True,True,,missing_p65_rep11_seed65.csv,MWproj_completed_p65_rep11_seed65.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep11_seed65.log,16.359389196000166,24.99708376371938,0.011248907762969529,0.05493864563454809,0.5347494962749431,46.74540871538672,0.02022617682793644,0.03552157283620135,0.01776589036490864,0.7928894082857335,0.82780471046303,0.0,0.0,100.98911245420268,24.99708376371938,75.24774388421795,0,0,0,,ultrametric,2,68,0,0.0032278456747184842,105,27,105,"(1, 5)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,12,66,105,68,37,27,True,True,True,True,,missing_p65_rep12_seed66.csv,MWproj_completed_p65_rep12_seed66.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep12_seed66.log,11.66546114200014,44.171028353249525,0.016393125395671056,0.097079183193955,0.9449276317635487,46.74540871538672,0.02022617682793644,0.023205086075742305,0.011780365497150506,0.9211271698177848,0.9490017940985609,0.0,0.0,100.28151676153244,44.171028353249525,55.95297141517375,0,0,0,,ultrametric,3,68,0,0.004109287956341475,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,13,67,105,68,37,27,True,True,True,True,,missing_p65_rep13_seed67.csv,MWproj_completed_p65_rep13_seed67.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep13_seed67.log,13.000728239999944,25.6341739739484,0.011596844889298507,0.05633884389878769,0.548378432842981,46.74540871538672,0.02022617682793644,0.04361915226113066,0.02478415066116418,0.7555514947086982,0.8097110356147649,0.0,0.0,60.24300814007559,25.6341739739484,57.44871518642556,0,0,0,,ultrametric,2,68,0,0.0033616687859704462,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,14,68,105,68,37,27,True,True,True,True,,missing_p65_rep14_seed68.csv,MWproj_completed_p65_rep14_seed68.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep14_seed68.log,12.319647622000048,29.89315202863328,0.013440045287002213,0.06569923522776545,0.6394885155596821,46.74540871538672,0.02022617682793644,0.02714782922786311,0.014137947376215177,0.9070340603753968,0.9042638470053822,0.0,0.0,97.4114016972656,29.89315202863328,69.31247111961802,0,0,0,,ultrametric,2,68,0,0.003589453928971161,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,15,69,105,68,37,27,True,True,True,True,,missing_p65_rep15_seed69.csv,MWproj_completed_p65_rep15_seed69.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep15_seed69.log,17.34655716600014,45.73455634203923,0.01820863180068582,0.10051550844404225,0.9783753656000281,46.74540871538672,0.02022617682793644,0.030665917508440107,0.016739902353936027,0.8603459910953223,0.908004733366416,0.0,0.0,92.09073223810672,45.73455634203923,50.33750386109486,0,0,0,,ultrametric,2,68,0,0.002523828315116015,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,16,70,105,68,37,27,True,True,True,True,,missing_p65_rep16_seed70.csv,MWproj_completed_p65_rep16_seed70.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep16_seed70.log,14.67811193500006,24.74672361544632,0.011124671965827669,0.05438840355043147,0.5293936729940428,46.74540871538672,0.02022617682793644,0.019472991111745986,0.010685453583353443,0.9367326512108544,0.9084628010840935,0.0,0.0,121.85616289220752,24.74672361544632,79.69185716332052,0,0,0,,ultrametric,2,68,0,0.0009272068442214555,105,27,105,"(5, 12)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,17,71,105,68,37,27,True,True,True,True,,missing_p65_rep17_seed71.csv,MWproj_completed_p65_rep17_seed71.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep17_seed71.log,15.469960643999912,29.98136864801417,0.012802888262170234,0.06589311790772345,0.641375687408323,46.74540871538672,0.02022617682793644,0.01933485329628987,0.011583157865551667,0.9295958292251363,0.898919723632477,0.0,0.0,110.19115914015615,29.98136864801417,72.79149354452314,0,0,0,,ultrametric,2,68,0,0.0010475879122258073,105,27,105,"(1, 6)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,18,72,105,68,37,27,True,True,True,True,,missing_p65_rep18_seed72.csv,MWproj_completed_p65_rep18_seed72.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep18_seed72.log,15.918211446999976,25.35735713668707,0.011349429036001238,0.05573045524546609,0.5424566354971336,46.74540871538672,0.02022617682793644,0.032655005253186514,0.016893751947454187,0.8303430218948181,0.8950261480322174,0.0,0.0,145.34749943162757,25.35735713668707,82.55397771833334,0,0,0,,ultrametric,2,68,0,0.0011218264007435913,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,19,73,105,68,37,27,True,True,True,True,,missing_p65_rep19_seed73.csv,MWproj_completed_p65_rep19_seed73.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep19_seed73.log,12.85254349999991,28.464593638240416,0.012880672669304198,0.06255954645767124,0.608928115519311,46.74540871538672,0.02022617682793644,0.030729209324086074,0.015190832685071846,0.8773927881015497,0.9319769439248768,0.0,0.0,82.57676956077333,28.464593638240416,65.5295384045127,0,0,0,,ultrametric,2,68,0,0.0024243955046139728,105,27,105,"(0, 2)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,20,74,105,68,37,27,True,True,True,True,,missing_p65_rep20_seed74.csv,MWproj_completed_p65_rep20_seed74.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep20_seed74.log,11.199492859000202,24.849349832616547,0.011296053917511015,0.05461395567608032,0.5315891018070643,46.74540871538672,0.02022617682793644,0.03160851405567318,0.01343022667525597,0.8575792481343378,0.9340382486544261,0.0,0.0,80.3833953640135,24.849349832616547,69.08646403888875,0,0,0,,ultrametric,2,68,0,0.001028209965772271,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,21,75,105,68,37,27,True,True,True,True,,missing_p65_rep21_seed75.csv,MWproj_completed_p65_rep21_seed75.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep21_seed75.log,15.774354442000003,28.171731653515735,0.012685801977090641,0.061915893743990626,0.6026630727531264,46.74540871538672,0.02022617682793644,0.04623618811993302,0.024677013086992005,0.6489990092697846,0.8387601633774858,0.0,0.0,72.89777178530403,28.171731653515735,61.354468094736646,0,0,0,,ultrametric,2,68,0,0.005646072293620314,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,22,76,105,68,37,27,True,True,True,True,,missing_p65_rep22_seed76.csv,MWproj_completed_p65_rep22_seed76.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep22_seed76.log,14.09479815199984,17.996975381252273,0.008050436705889149,0.039553792046708294,0.38499985080520616,46.74540871538672,0.02022617682793644,0.040344101231130025,0.019323636986020916,0.6400602341574615,0.8255143718746419,0.0,0.0,120.2347886601527,17.996975381252273,85.03180686571399,0,0,0,,ultrametric,3,68,0,0.0006805201392779349,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,23,77,105,68,37,27,True,True,True,True,,missing_p65_rep23_seed77.csv,MWproj_completed_p65_rep23_seed77.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep23_seed77.log,15.502078335000078,29.73534859817348,0.013312077456795744,0.06535241450148017,0.6361127095758131,46.74540871538672,0.02022617682793644,0.017486506594864018,0.010130584370254618,0.9447623138384531,0.9003320990953163,0.0,0.0,133.61064069238938,29.73534859817348,77.74477508372037,0,0,0,,ultrametric,2,68,0,0.0009389604427660524,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,24,78,105,68,37,27,True,True,True,True,,missing_p65_rep24_seed78.csv,MWproj_completed_p65_rep24_seed78.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep24_seed78.log,13.350580592000142,20.241634024755577,0.009253618687265252,0.044487107746715555,0.43301865532930595,46.74540871538672,0.02022617682793644,0.0398397352109729,0.02145828076531191,0.7985582759337119,0.8894911631102796,0.0,0.0,61.06394144674654,20.241634024755577,66.85174008558198,0,0,0,,ultrametric,2,68,0,0.00100354096344937,105,27,105,"(1, 9)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,25,79,105,68,37,27,True,True,True,True,,missing_p65_rep25_seed79.csv,MWproj_completed_p65_rep25_seed79.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep25_seed79.log,16.840839568000092,40.02158738091988,0.017337522222856297,0.08795953270531842,0.8561608183724442,46.74540871538672,0.02022617682793644,0.050467225810382016,0.031072850423649497,0.5528298973329958,0.4909722487307706,0.0,0.0,183.77501540101497,40.02158738091988,78.22250903171529,0,0,0,,ultrametric,3,68,0,0.004307561101781052,105,27,105,"(0, 1)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,26,80,105,68,37,27,True,True,True,True,,missing_p65_rep26_seed80.csv,MWproj_completed_p65_rep26_seed80.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep26_seed80.log,12.692348123999864,27.719517764401157,0.012490028964277445,0.06092201706461793,0.5929890983128145,46.74540871538672,0.02022617682793644,0.018570536330045604,0.009749833880988561,0.9336368972661802,0.9150284383708056,0.0,0.0,129.04026698952126,27.719517764401157,78.5187070585865,0,0,0,,ultrametric,2,68,0,0.0012309310716995703,105,27,105,"(0, 4)",20580,17745,scipy.optimize.nnls
MW-proj,65,0.65,0.6476190476190476,27,81,105,68,37,27,True,True,True,True,,missing_p65_rep27_seed81.csv,MWproj_completed_p65_rep27_seed81.csv,mw_proj_outputs/logs/MWproj_completed_p65_rep27_seed81.log,15.209037222000006,25.44025322409199,0.011408454534395858,0.055912644448553823,0.5442299879970474,46.74540871538672,0.02022617682793644,0.025398422410430062,0.013127167472543633,0.8653277267686681,0.8633813032026567,0.0,0.0,100.0481651110981,25.44025322409199,74.5719942031501,0,0,0,,ultrametric,2,68,0,0.002565807319109143,105,27,105,"(0, 6)",20580,17745,scipy.optimize.nnls
