restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,588.3612758240931,312.9348820564668,1.293101705107897,0.6877689715526742,0,0.04,52,checkpoint
0,500,60.622764032231885,60.622764032231885,0.13323684402688327,0.13323684402688327,500,0.04,52,checkpoint
0,1000,41.307726664656506,41.307726664656506,0.09078621244979453,0.09078621244979453,1000,0.02,52,checkpoint
0,1500,35.282137964162494,35.282137964162494,0.07754316036079668,0.07754316036079668,1500,0.02,52,checkpoint
0,2000,40.8585933104074,35.282137964162494,0.08979910617671956,0.07754316036079668,1500,0.01,52,checkpoint
0,2500,26.340591478525013,26.340591478525013,0.05789140984291212,0.05789140984291212,2500,0.01,52,checkpoint
0,3000,26.475799430259407,26.340591478525013,0.058188570176394304,0.05789140984291212,2500,0.01,52,checkpoint
0,3500,27.60638560050806,26.340591478525013,0.06067337494617156,0.05789140984291212,2500,0.01,52,checkpoint
0,4000,29.299830506362127,26.340591478525013,0.06439523188211456,0.05789140984291212,2500,0.005,52,checkpoint
0,4500,23.412814805277126,23.412814805277126,0.051456735835773905,0.051456735835773905,4500,0.005,52,checkpoint
0,5000,24.026532134900915,23.412814805277126,0.05280556513165036,0.051456735835773905,4500,0.005,52,checkpoint
