restart,epoch,full_delta,best_delta,objective_for_grad,best_objective_for_grad,best_epoch,learning_rate,optimized_variables,event
0,1,276.3049794954886,276.3049794954886,0.6072636911988761,0.6072636911988761,1,0.02,52,checkpoint
0,500,70.70783493360278,70.70783493360278,0.15540183501890723,0.15540183501890723,500,0.02,52,checkpoint
0,1000,84.51062274810295,70.70783493360278,0.18573763241341307,0.15540183501890723,500,0.02,52,checkpoint
0,1500,71.18273478117946,70.70783493360278,0.15644557094764716,0.15540183501890723,500,0.01,52,checkpoint
0,2000,49.89553948508927,49.89553948508927,0.10966052634085555,0.10966052634085555,2000,0.01,52,checkpoint
0,2500,44.23546366925082,44.23546366925082,0.09722079927307872,0.09722079927307872,2500,0.01,52,checkpoint
0,3000,43.187634207395504,43.187634207395504,0.09491787737889122,0.09491787737889122,3000,0.005,52,checkpoint
0,3500,33.45705310793006,33.45705310793006,0.07353198485259353,0.07353198485259353,3500,0.005,52,checkpoint
0,4000,32.99247624909693,32.99247624909693,0.07251093681120205,0.07251093681120205,4000,0.005,52,checkpoint
0,4500,33.65697035052866,32.99247624909693,0.0739713634077553,0.07251093681120205,4000,0.005,52,checkpoint
0,5000,35.00330503630926,32.99247624909693,0.07693034073914122,0.07251093681120205,4000,0.0025,52,checkpoint
