method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,iters_used,epochs_used,convergence_epoch,final_rank,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,masked_file,completed_file,error_message
LRMC-SoftImpute,50,23,77,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep23_seed77.csv,0.4952380952380952,105,52,53,52,0.0567280720467219,0.0470046872089238,0.5673295070673725,0.474344745154956,0.0183001999976113,True,True,True,471,471,471,7,0.2014776413456274,29.920590465284917,0.0,0.0,missing_p50_rep23_seed77.csv,LRMC_SoftImpute_completed_p50_rep23_seed77.csv,
LRMC-SoftImpute,50,24,78,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep24_seed78.csv,0.4952380952380952,105,52,53,52,0.0525165029209414,0.0449861870443422,0.4949649175314073,0.5515239477503628,0.0266384540009312,True,True,True,617,617,617,7,0.1856859448140735,22.613346520693877,0.0,0.0,missing_p50_rep24_seed78.csv,LRMC_SoftImpute_completed_p50_rep24_seed78.csv,
LRMC-SoftImpute,50,25,79,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep25_seed79.csv,0.4952380952380952,105,52,53,52,0.0672419472765602,0.0574729469702233,0.0864453389348104,0.0087082728592162,0.2323195930075599,True,True,True,5737,5737,5737,8,0.1833586264657503,18.14037245298764,0.0,0.0,missing_p50_rep25_seed79.csv,LRMC_SoftImpute_completed_p50_rep25_seed79.csv,
LRMC-SoftImpute,50,26,80,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep26_seed80.csv,0.4952380952380952,105,52,53,52,0.0598441322434795,0.0481808207717662,0.4976684739169444,0.420729104413899,0.0333118529961211,True,True,True,860,860,860,7,0.1905166876259432,24.54192809246188,0.0,0.0,missing_p50_rep26_seed80.csv,LRMC_SoftImpute_completed_p50_rep26_seed80.csv,
LRMC-SoftImpute,50,27,81,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep27_seed81.csv,0.4952380952380952,105,52,53,52,0.0652605782208772,0.0539016318601444,0.303421398289835,0.0932297447280799,0.0762877859961008,True,True,True,1676,1676,1676,7,0.1913798655688539,21.275607421354103,0.0,0.0,missing_p50_rep27_seed81.csv,LRMC_SoftImpute_completed_p50_rep27_seed81.csv,
LRMC-SoftImpute,50,28,82,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep28_seed82.csv,0.4952380952380952,105,52,53,52,0.0557664088187276,0.0460740331977432,0.5610454319351237,0.4959446768547767,0.0193864979955833,True,True,True,518,518,518,7,0.2030290029798316,33.30576734791769,0.0,0.0,missing_p50_rep28_seed82.csv,LRMC_SoftImpute_completed_p50_rep28_seed82.csv,
LRMC-SoftImpute,50,29,83,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep29_seed83.csv,0.4952380952380952,105,52,53,52,0.0628787501263159,0.0573368848958605,0.1792546370246082,0.2276103474771621,0.0275007410091348,True,True,True,771,771,771,7,0.1678104049205895,15.72616770911056,0.0,0.0,missing_p50_rep29_seed83.csv,LRMC_SoftImpute_completed_p50_rep29_seed83.csv,
LRMC-SoftImpute,50,30,84,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p50_rep30_seed84.csv,0.4952380952380952,105,52,53,52,0.0693951971559152,0.0564742907007382,0.3193292777570383,0.2623580636899172,0.0251482200110331,True,True,True,623,623,623,7,0.1770659583904371,16.2393071509934,0.0,0.0,missing_p50_rep30_seed84.csv,LRMC_SoftImpute_completed_p50_rep30_seed84.csv,
LRMC-SoftImpute,65,1,55,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep01_seed55.csv,0.6476190476190476,105,68,37,68,0.0738262593603384,0.0636486068444313,0.1625442152309841,0.0475245257090506,0.2389851690095383,True,True,True,6000,6000,6000,6,0.2312608479655856,23.191670942811403,0.0,0.0,missing_p65_rep01_seed55.csv,LRMC_SoftImpute_completed_p65_rep01_seed55.csv,
LRMC-SoftImpute,65,2,56,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep02_seed56.csv,0.6476190476190476,105,68,37,68,0.0768358834525741,0.065274808373024,0.2537474779237299,0.2686948887277169,0.030841676009004,True,True,True,754,754,754,7,0.2615608268817141,35.180241889090674,0.0,0.0,missing_p65_rep02_seed56.csv,LRMC_SoftImpute_completed_p65_rep02_seed56.csv,
LRMC-SoftImpute,65,3,57,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep03_seed57.csv,0.6476190476190476,105,68,37,68,0.0652011070573516,0.0571986607900872,0.4353071995067639,0.4382181165782342,0.0750147029903018,True,True,True,1958,1958,1958,6,0.2349471992202097,27.96113910200038,0.0,0.0,missing_p65_rep03_seed57.csv,LRMC_SoftImpute_completed_p65_rep03_seed57.csv,
LRMC-SoftImpute,65,4,58,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep04_seed58.csv,0.6476190476190476,105,68,37,68,0.0640061772542075,0.0555547900633355,0.4097758673100687,0.3682864450127877,0.0455135039956076,True,True,True,1238,1238,1238,7,0.2248988629000309,24.510445151677203,0.0,0.0,missing_p65_rep04_seed58.csv,LRMC_SoftImpute_completed_p65_rep04_seed58.csv,
LRMC-SoftImpute,65,5,59,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep05_seed59.csv,0.6476190476190476,105,68,37,68,0.0763427800806438,0.06693090451823,0.2293479016422686,0.10100393174791,0.1481868219998432,True,True,True,3868,3868,3868,7,0.2347090305974863,26.30714388532312,0.0,0.0,missing_p65_rep05_seed59.csv,LRMC_SoftImpute_completed_p65_rep05_seed59.csv,
LRMC-SoftImpute,65,6,60,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep06_seed60.csv,0.6476190476190476,105,68,37,68,0.0735128169399992,0.0646795634485105,0.2559889690829216,0.2448371950986754,0.0706930260057561,True,True,True,1747,1747,1747,5,0.2297529007525847,23.10939468224019,0.0,0.0,missing_p65_rep06_seed60.csv,LRMC_SoftImpute_completed_p65_rep06_seed60.csv,
LRMC-SoftImpute,65,7,61,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep07_seed61.csv,0.6476190476190476,105,68,37,68,0.0750775551988403,0.0634600547964862,0.276725738484906,0.2227736000305378,0.035538615004043,True,True,True,982,982,982,6,0.252076634756891,42.66217299236568,0.0,0.0,missing_p65_rep07_seed61.csv,LRMC_SoftImpute_completed_p65_rep07_seed61.csv,
LRMC-SoftImpute,65,8,62,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep08_seed62.csv,0.6476190476190476,105,68,37,68,0.0702717543385195,0.0615208068187075,0.1311335382939982,0.1530709623239302,0.0225169460027245,True,True,True,640,640,640,6,0.2290820391194502,29.32620266253949,0.0,0.0,missing_p65_rep08_seed62.csv,LRMC_SoftImpute_completed_p65_rep08_seed62.csv,
LRMC-SoftImpute,65,9,63,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep09_seed63.csv,0.6476190476190476,105,68,37,68,0.0747206959072788,0.0635542381638812,0.1297843962968555,0.0245829675153643,0.0497505380044458,True,True,True,1291,1291,1291,5,0.241560230061717,31.27449070190244,0.0,0.0,missing_p65_rep09_seed63.csv,LRMC_SoftImpute_completed_p65_rep09_seed63.csv,
LRMC-SoftImpute,65,10,64,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep10_seed64.csv,0.6476190476190476,105,68,37,68,0.0710846401522987,0.0608751815401576,0.3665400551056317,0.4010001145169294,0.056904007011326,True,True,True,1369,1369,1369,6,0.251921315490388,33.02904315971788,0.0,0.0,missing_p65_rep10_seed64.csv,LRMC_SoftImpute_completed_p65_rep10_seed64.csv,
LRMC-SoftImpute,65,11,65,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep11_seed65.csv,0.6476190476190476,105,68,37,68,0.0583372188622578,0.0467889202325271,0.4196975795092921,0.3169065160132839,0.0382548130000941,True,True,True,1054,1054,1054,6,0.2213869176830348,23.681829750791923,0.0,0.0,missing_p65_rep11_seed65.csv,LRMC_SoftImpute_completed_p65_rep11_seed65.csv,
LRMC-SoftImpute,65,12,66,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep12_seed66.csv,0.6476190476190476,105,68,37,68,0.0705505007989592,0.0617782937402641,0.1437621794122877,0.1132190708859793,0.0615009369939798,True,True,True,1675,1675,1675,6,0.2303475849301769,34.41827582502209,0.0,0.0,missing_p65_rep12_seed66.csv,LRMC_SoftImpute_completed_p65_rep12_seed66.csv,
LRMC-SoftImpute,65,13,67,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep13_seed67.csv,0.6476190476190476,105,68,37,68,0.0730376625988747,0.0613357397151883,0.3811533053195628,0.3111424972325075,0.0289681979920715,True,True,True,625,625,625,5,0.2504577043656237,45.21515560689593,0.0,0.0,missing_p65_rep13_seed67.csv,LRMC_SoftImpute_completed_p65_rep13_seed67.csv,
LRMC-SoftImpute,65,14,68,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep14_seed68.csv,0.6476190476190476,105,68,37,68,0.0646422382164568,0.0533802471671026,0.3248268850112355,0.2564797495896476,0.0463543779915198,True,True,True,1138,1138,1138,5,0.2235477965808909,25.217352248342888,0.0,0.0,missing_p65_rep14_seed68.csv,LRMC_SoftImpute_completed_p65_rep14_seed68.csv,
LRMC-SoftImpute,65,15,69,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep15_seed69.csv,0.6476190476190476,105,68,37,68,0.0767263555006317,0.0672480684891149,-0.1596416280147927,-0.2092987746688552,0.0314876180054852,True,True,True,817,817,817,6,0.2273097319398029,22.5776281716678,0.0,0.0,missing_p65_rep15_seed69.csv,LRMC_SoftImpute_completed_p65_rep15_seed69.csv,
LRMC-SoftImpute,65,16,70,LRMC_SoftImpute_completed_p65_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep16_seed70.csv,0.6476190476190476,105,68,37,68,0.0634103065195252,0.0485231853987411,0.4174055682907644,0.3126693896247661,0.0929273090005153,True,True,True,2381,2381,2381,6,0.2233931863211525,25.765460911964954,0.0,0.0,missing_p65_rep16_seed70.csv,LRMC_SoftImpute_completed_p65_rep16_seed70.csv,
LRMC-SoftImpute,65,17,71,LRMC_SoftImpute_completed_p65_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep17_seed71.csv,0.6476190476190476,105,68,37,68,0.0630338051098003,0.0532956817224973,0.4335902068423483,0.53872580829866,0.1365515779907582,True,True,True,3706,3706,3706,6,0.2065297604419935,21.66861924213591,0.0,0.0,missing_p65_rep17_seed71.csv,LRMC_SoftImpute_completed_p65_rep17_seed71.csv,
LRMC-SoftImpute,65,18,72,LRMC_SoftImpute_completed_p65_rep18_seed72.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep18_seed72.csv,0.6476190476190476,105,68,37,68,0.0574344401743819,0.0504471457466192,0.5467627442209035,0.5115089514066495,0.0614822450006613,True,True,True,1652,1652,1652,7,0.2128098309283775,21.990633416476317,0.0,0.0,missing_p65_rep18_seed72.csv,LRMC_SoftImpute_completed_p65_rep18_seed72.csv,
LRMC-SoftImpute,65,19,73,LRMC_SoftImpute_completed_p65_rep19_seed73.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep19_seed73.csv,0.6476190476190476,105,68,37,68,0.0717229175117426,0.0630797875988412,0.3106822754932833,0.3690117188991105,0.0302734449942363,True,True,True,837,837,837,5,0.2214515466099459,23.18733355212304,0.0,0.0,missing_p65_rep19_seed73.csv,LRMC_SoftImpute_completed_p65_rep19_seed73.csv,
LRMC-SoftImpute,65,20,74,LRMC_SoftImpute_completed_p65_rep20_seed74.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep20_seed74.csv,0.6476190476190476,105,68,37,68,0.0739337689651611,0.062565516943682,0.3086273109370611,0.2037637897469175,0.0406937360094161,True,True,True,1098,1098,1098,6,0.2434778351844778,38.179349164554566,0.0,0.0,missing_p65_rep20_seed74.csv,LRMC_SoftImpute_completed_p65_rep20_seed74.csv,
LRMC-SoftImpute,65,21,75,LRMC_SoftImpute_completed_p65_rep21_seed75.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep21_seed75.csv,0.6476190476190476,105,68,37,68,0.0763108124161421,0.0635930499848602,0.236809071874033,0.1121502462113982,0.0208616009913384,True,True,True,601,601,601,5,0.2559358511337171,43.14659834838168,0.0,0.0,missing_p65_rep21_seed75.csv,LRMC_SoftImpute_completed_p65_rep21_seed75.csv,
LRMC-SoftImpute,65,22,76,LRMC_SoftImpute_completed_p65_rep22_seed76.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep22_seed76.csv,0.6476190476190476,105,68,37,68,0.0703333518189854,0.0589354351869988,0.2995135695221635,0.1860136656869107,0.0348984909942373,True,True,True,739,739,739,6,0.2396332172971214,31.56086615021995,0.0,0.0,missing_p65_rep22_seed76.csv,LRMC_SoftImpute_completed_p65_rep22_seed76.csv,
LRMC-SoftImpute,65,23,77,LRMC_SoftImpute_completed_p65_rep23_seed77.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep23_seed77.csv,0.6476190476190476,105,68,37,68,0.0624491234728002,0.053017015738513,0.4654789143693876,0.4844066114440584,0.0347234999935608,True,True,True,806,806,806,6,0.2147773048929454,25.44146889857982,0.0,0.0,missing_p65_rep23_seed77.csv,LRMC_SoftImpute_completed_p65_rep23_seed77.csv,
LRMC-SoftImpute,65,24,78,LRMC_SoftImpute_completed_p65_rep24_seed78.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep24_seed78.csv,0.6476190476190476,105,68,37,68,0.0579596167760973,0.0497919401287919,0.4428991168411691,0.4708936137725693,0.0553615079988958,True,True,True,1510,1510,1510,7,0.2122307671087518,22.87132213608488,0.0,0.0,missing_p65_rep24_seed78.csv,LRMC_SoftImpute_completed_p65_rep24_seed78.csv,
LRMC-SoftImpute,65,25,79,LRMC_SoftImpute_completed_p65_rep25_seed79.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep25_seed79.csv,0.6476190476190476,105,68,37,68,0.0738167347672522,0.06376225144501,0.191789493266433,0.1943352292247203,0.0419275560125242,True,True,True,1136,1136,1136,7,0.2323840495387367,22.983869107294915,0.0,0.0,missing_p65_rep25_seed79.csv,LRMC_SoftImpute_completed_p65_rep25_seed79.csv,
LRMC-SoftImpute,65,26,80,LRMC_SoftImpute_completed_p65_rep26_seed80.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep26_seed80.csv,0.6476190476190476,105,68,37,68,0.0628156441568452,0.0495086209854885,0.4322983017795221,0.2895369698820475,0.1932880460080923,True,True,True,4724,4724,4724,6,0.228946975267748,47.0175589350307,0.0,0.0,missing_p65_rep26_seed80.csv,LRMC_SoftImpute_completed_p65_rep26_seed80.csv,
LRMC-SoftImpute,65,27,81,LRMC_SoftImpute_completed_p65_rep27_seed81.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep27_seed81.csv,0.6476190476190476,105,68,37,68,0.0739891750995244,0.0652153511672474,0.2133723300190784,0.1768141390235522,0.1003158749954309,True,True,True,2623,2623,2623,5,0.2334178751589563,32.663683624331554,0.0,0.0,missing_p65_rep27_seed81.csv,LRMC_SoftImpute_completed_p65_rep27_seed81.csv,
LRMC-SoftImpute,65,28,82,LRMC_SoftImpute_completed_p65_rep28_seed82.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep28_seed82.csv,0.6476190476190476,105,68,37,68,0.082542685807422,0.0689602514543822,0.1481207387527215,0.2463430822302367,0.0596818899939535,True,True,True,1468,1468,1468,6,0.4056145301881789,146927418585.4252,0.0,0.0,missing_p65_rep28_seed82.csv,LRMC_SoftImpute_completed_p65_rep28_seed82.csv,
LRMC-SoftImpute,65,29,83,LRMC_SoftImpute_completed_p65_rep29_seed83.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep29_seed83.csv,0.6476190476190476,105,68,37,68,0.072554060261165,0.0643753204050805,0.3514232596562271,0.2338053975646066,0.036533460006467,True,True,True,901,901,901,7,0.230587428775413,26.011535183844977,0.0,0.0,missing_p65_rep29_seed83.csv,LRMC_SoftImpute_completed_p65_rep29_seed83.csv,
LRMC-SoftImpute,65,30,84,LRMC_SoftImpute_completed_p65_rep30_seed84.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p65_rep30_seed84.csv,0.6476190476190476,105,68,37,68,0.0752531414422225,0.0647806729565332,0.4523260387239152,0.4610904601203384,0.0271499189984751,True,True,True,640,640,640,6,0.3647579867596746,142671407813.24106,0.0,0.0,missing_p65_rep30_seed84.csv,LRMC_SoftImpute_completed_p65_rep30_seed84.csv,
LRMC-SoftImpute,85,1,55,LRMC_SoftImpute_completed_p85_rep01_seed55.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep01_seed55.csv,0.8476190476190476,105,89,16,89,0.0899465023985824,0.0788153957586395,0.1343506546824844,0.1449613500307648,0.1098354779969668,True,True,True,2844,2844,2844,5,0.4108150291935472,104120045314.17662,0.0,0.0,missing_p85_rep01_seed55.csv,LRMC_SoftImpute_completed_p85_rep01_seed55.csv,
LRMC-SoftImpute,85,2,56,LRMC_SoftImpute_completed_p85_rep02_seed56.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep02_seed56.csv,0.8476190476190476,105,89,16,89,0.0923757893963659,0.0789668083353459,0.1962527596535754,0.2077800476676881,0.0819652629870688,True,True,True,2126,2126,2126,3,0.4228196371964746,103812344223.99783,0.0,0.0,missing_p85_rep02_seed56.csv,LRMC_SoftImpute_completed_p85_rep02_seed56.csv,
LRMC-SoftImpute,85,3,57,LRMC_SoftImpute_completed_p85_rep03_seed57.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep03_seed57.csv,0.8476190476190476,105,89,16,89,0.1149044355511634,0.1053495753260938,-0.1045013102110944,-0.2115796389694453,0.0723916360002476,True,True,True,1603,1603,1603,6,0.4517114331727453,193557753665.96704,0.0,0.0,missing_p85_rep03_seed57.csv,LRMC_SoftImpute_completed_p85_rep03_seed57.csv,
LRMC-SoftImpute,85,4,58,LRMC_SoftImpute_completed_p85_rep04_seed58.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep04_seed58.csv,0.8476190476190476,105,89,16,89,0.1071564152091346,0.0961164308794998,-0.1111500288458764,-0.2114692386640736,0.0682825870026135,True,True,True,1725,1725,1725,6,0.3919945580081828,78597119047.17786,0.0,0.0,missing_p85_rep04_seed58.csv,LRMC_SoftImpute_completed_p85_rep04_seed58.csv,
LRMC-SoftImpute,85,5,59,LRMC_SoftImpute_completed_p85_rep05_seed59.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep05_seed59.csv,0.8476190476190476,105,89,16,89,0.1042024437927385,0.0954099021392423,-0.1494557942331179,-0.0128040210527344,0.0702693729981547,True,True,True,1789,1789,1789,6,0.4441570671219484,89755990362.9018,0.0,0.0,missing_p85_rep05_seed59.csv,LRMC_SoftImpute_completed_p85_rep05_seed59.csv,
LRMC-SoftImpute,85,6,60,LRMC_SoftImpute_completed_p85_rep06_seed60.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep06_seed60.csv,0.8476190476190476,105,89,16,89,0.1114581743750661,0.1018563747940266,-0.1141058560667633,-0.1121141823479942,0.2091716480063041,True,True,True,6000,6000,6000,5,0.5057904404383203,137797238768.5681,0.0,0.0,missing_p85_rep06_seed60.csv,LRMC_SoftImpute_completed_p85_rep06_seed60.csv,
LRMC-SoftImpute,85,7,61,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep07_seed61.csv,0.8476190476190476,105,89,16,89,0.0957161883078594,0.0842858617185057,0.1292488090569134,0.1953875139070627,0.0873831869976129,True,True,True,2403,2403,2403,7,0.3979146888375784,90809574685.0586,0.0,0.0,missing_p85_rep07_seed61.csv,LRMC_SoftImpute_completed_p85_rep07_seed61.csv,
LRMC-SoftImpute,85,8,62,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep08_seed62.csv,0.8476190476190476,105,89,16,89,0.1000194582883908,0.0909751097468397,0.0819767222465124,0.2682714982921735,0.2322849460033467,True,True,True,6000,6000,6000,5,0.3321031563727546,1370854678.8169796,0.0,0.0,missing_p85_rep08_seed62.csv,LRMC_SoftImpute_completed_p85_rep08_seed62.csv,
LRMC-SoftImpute,85,9,63,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep09_seed63.csv,0.8476190476190476,105,89,16,89,0.1036635251692336,0.0930172270195759,0.085744605430603,-0.0213172419930037,0.2108894360135309,True,True,True,6000,6000,6000,5,0.5064586183780279,152480989080.9216,0.0,0.0,missing_p85_rep09_seed63.csv,LRMC_SoftImpute_completed_p85_rep09_seed63.csv,
LRMC-SoftImpute,85,10,64,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep10_seed64.csv,0.8476190476190476,105,89,16,89,0.106308019773372,0.0942079043234064,-0.0302744708518919,0.0408515800733604,0.2276337439980125,True,True,True,6000,6000,6000,7,0.5266852472077523,200066530872.63177,0.0,0.0,missing_p85_rep10_seed64.csv,LRMC_SoftImpute_completed_p85_rep10_seed64.csv,
LRMC-SoftImpute,85,11,65,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep11_seed65.csv,0.8476190476190476,105,89,16,89,0.0879496483436159,0.0762080260387221,0.0423311701237723,-0.0580387065833395,0.1564142770075705,True,True,True,4130,4130,4130,4,0.2636248176907615,514802254.27431184,0.0,0.0,missing_p85_rep11_seed65.csv,LRMC_SoftImpute_completed_p85_rep11_seed65.csv,
LRMC-SoftImpute,85,12,66,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep12_seed66.csv,0.8476190476190476,105,89,16,89,0.0950487738535394,0.0839182451347083,0.0313686396676116,0.0038480366501336,0.1013086750026559,True,True,True,2731,2731,2731,4,0.426169027639652,99120479052.21944,0.0,0.0,missing_p85_rep12_seed66.csv,LRMC_SoftImpute_completed_p85_rep12_seed66.csv,
LRMC-SoftImpute,85,13,67,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep13_seed67.csv,0.8476190476190476,105,89,16,89,0.1092511345920473,0.0966899168119207,0.2509293185739998,0.0666779039197324,0.0232690389966592,True,True,True,642,642,642,5,0.6508108297015649,283662782042.2161,0.0,0.0,missing_p85_rep13_seed67.csv,LRMC_SoftImpute_completed_p85_rep13_seed67.csv,
LRMC-SoftImpute,85,14,68,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep14_seed68.csv,0.8476190476190476,105,89,16,89,0.0860853131218489,0.0769293475885847,0.4915054362980113,0.5061389384964953,0.1855493359907996,True,True,True,5019,5019,5019,4,0.3165454404251183,5281619330.928653,0.0,0.0,missing_p85_rep14_seed68.csv,LRMC_SoftImpute_completed_p85_rep14_seed68.csv,
LRMC-SoftImpute,85,15,69,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep15_seed69.csv,0.8476190476190476,105,89,16,89,0.1040743756038124,0.09228261579623,0.1156651184112705,0.2193607451918401,0.2232561499986332,True,True,True,6000,6000,6000,4,0.2575432862374642,18.673587869634307,0.0,0.0,missing_p85_rep15_seed69.csv,LRMC_SoftImpute_completed_p85_rep15_seed69.csv,
LRMC-SoftImpute,85,16,70,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep16_seed70.csv,0.8476190476190476,105,89,16,89,0.0983609832185575,0.0826507078253899,0.1930313693645448,0.1175760316426981,0.0791950190032366,True,True,True,2147,2147,2147,4,0.4049830944751051,91935253829.75272,0.0,0.0,missing_p85_rep16_seed70.csv,LRMC_SoftImpute_completed_p85_rep16_seed70.csv,
LRMC-SoftImpute,85,17,71,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,lrmc_softimpute_outputs/completed_matrices/LRMC_SoftImpute_completed_p85_rep17_seed71.csv,0.8476190476190476,105,89,16,89,0.0977359696530069,0.0860927850727941,0.0847120058092964,0.2304908359706004,0.2162921830022242,True,True,True,6000,6000,6000,5,0.5071901818562605,185337692194.7884,0.0,0.0,missing_p85_rep17_seed71.csv,LRMC_SoftImpute_completed_p85_rep17_seed71.csv,
