method,pct_missing,replicate,mask_seed,file,path,missingness_actual,n_pairs_total,n_missing,n_observed,optimized_variables,masked_file,RMSE_miss,MAE_miss,Pearson_miss,Spearman_miss,runtime_seconds,success,success_numerical,success_valid_matrix,epochs_used,convergence_epoch,Delta_normalized_completed,Delta_relative_to_original,max_abs_error_observed,mean_abs_error_observed,completed_file,error_message
Hyb-Adam-UM,30,30,84,HybAdamUM_completed_p30_rep30_seed84.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p30_rep30_seed84.csv,0.3047619047619048,105,32,73,32,missing_p30_rep30_seed84.csv,0.0193475343410545,0.0068777072437359,0.8343266793800251,0.9167888563049852,21.4024547880108,True,True,True,5000,5000,0.0153776845410912,0.678376000076988,0.0,0.0,HybAdamUM_completed_p30_rep30_seed84.csv,
Hyb-Adam-UM,50,1,55,HybAdamUM_completed_p50_rep01_seed55.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep01_seed55.csv,0.4952380952380952,105,52,53,52,missing_p50_rep01_seed55.csv,0.0187557755959491,0.0061017622157153,0.8798632654806522,0.7746094083496968,34.6187948549923,True,True,True,5000,4500,0.0126775109212573,0.4994226955270384,0.0,0.0,HybAdamUM_completed_p50_rep01_seed55.csv,
Hyb-Adam-UM,50,2,56,HybAdamUM_completed_p50_rep02_seed56.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep02_seed56.csv,0.4952380952380952,105,52,53,52,missing_p50_rep02_seed56.csv,0.0185665452223331,0.006705377999478,0.8864645354363534,0.7548023563561853,34.59101135499077,True,True,True,5000,4500,0.0121771338624488,0.4857348803251347,0.0,0.0,HybAdamUM_completed_p50_rep02_seed56.csv,
Hyb-Adam-UM,50,3,57,HybAdamUM_completed_p50_rep03_seed57.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep03_seed57.csv,0.4952380952380952,105,52,53,52,missing_p50_rep03_seed57.csv,0.0071764886733739,0.003981701022094,0.9955212163902428,0.9427132246222144,34.15051028400194,True,True,True,5000,4500,0.0092972597342553,0.3560502049776168,0.0,0.0,HybAdamUM_completed_p50_rep03_seed57.csv,
Hyb-Adam-UM,50,4,58,HybAdamUM_completed_p50_rep04_seed58.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep04_seed58.csv,0.4952380952380952,105,52,53,52,missing_p50_rep04_seed58.csv,0.0189273131564973,0.0068189083130605,0.868352776898664,0.7226158968667293,34.10113316701609,True,True,True,5000,5000,0.0104259026784582,0.4039301163455276,0.0,0.0,HybAdamUM_completed_p50_rep04_seed58.csv,
Hyb-Adam-UM,50,5,59,HybAdamUM_completed_p50_rep05_seed59.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep05_seed59.csv,0.4952380952380952,105,52,53,52,missing_p50_rep05_seed59.csv,0.0037789078309066,0.0020217979467598,0.994896356682373,0.9411764705882352,34.406496146984864,True,True,True,5000,5000,0.011545076905203,0.453544625301535,0.0,0.0,HybAdamUM_completed_p50_rep05_seed59.csv,
Hyb-Adam-UM,50,6,60,HybAdamUM_completed_p50_rep06_seed60.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep06_seed60.csv,0.4952380952380952,105,52,53,52,missing_p50_rep06_seed60.csv,0.0017897731164096,0.0014099696034385,0.9986710768551794,0.9367369589345172,34.63999136901111,True,True,True,5000,4500,0.0127086026162345,0.5199968291379237,0.0,0.0,HybAdamUM_completed_p50_rep06_seed60.csv,
Hyb-Adam-UM,50,7,61,HybAdamUM_completed_p50_rep07_seed61.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep07_seed61.csv,0.4952380952380952,105,52,53,52,missing_p50_rep07_seed61.csv,0.0091865334723465,0.0031840729571311,0.967409427838944,0.9370784598309572,34.82479405601043,True,True,True,5000,4500,0.0119647868886441,0.4953340362559018,0.0,0.0,HybAdamUM_completed_p50_rep07_seed61.csv,
Hyb-Adam-UM,50,8,62,HybAdamUM_completed_p50_rep08_seed62.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep08_seed62.csv,0.4952380952380952,105,52,53,52,missing_p50_rep08_seed62.csv,0.0129089966779557,0.0044398424420592,0.9379142249556318,0.9482626141893622,34.75310605298728,True,True,True,5000,5000,0.0132350966393091,0.57126006182364,0.0,0.0,HybAdamUM_completed_p50_rep08_seed62.csv,
Hyb-Adam-UM,50,9,63,HybAdamUM_completed_p50_rep09_seed63.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep09_seed63.csv,0.4952380952380952,105,52,53,52,missing_p50_rep09_seed63.csv,0.0216645384734848,0.0084600008671203,0.8604173730947955,0.9224792965081532,34.67444618800073,True,True,True,5000,5000,0.0126565212394831,0.5872868216152934,0.0,0.0,HybAdamUM_completed_p50_rep09_seed63.csv,
Hyb-Adam-UM,50,10,64,HybAdamUM_completed_p50_rep10_seed64.csv,hyb_adam_um_outputs/completed_matrices/HybAdamUM_completed_p50_rep10_seed64.csv,0.4952380952380952,105,52,53,52,missing_p50_rep10_seed64.csv,0.0204251086140447,0.0077208811499038,0.8532090149977516,0.7897208230171604,34.8219459449756,True,True,True,5000,5000,0.0105480195655011,0.4107960879848028,0.0,0.0,HybAdamUM_completed_p50_rep10_seed64.csv,
